geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00068660,63.6,26.9,9.4
E00068662,66,20.2,13.8
E00068663,61.1,30.4,8.5
E00068665,62.1,17.5,20.4
E00068666,58.2,21.2,20.6
E00068667,54.4,20.2,25.4
E00068668,64.5,13.1,22.4
E00068672,57.6,24.2,18.2
E00068675,61.3,22.7,16
E00068678,68.7,15.6,15.6
E00068680,60.5,19,20.5
E00068682,62.7,19.8,17.5
E00068684,63.5,23.5,13
E00068688,73.5,15,11.5
E00068689,70.8,22,7.2
E00068691,78.1,10.6,11.3
E00068693,80.4,12.7,6.9
E00068694,64.1,21.6,14.3
E00068695,58.8,16,25.2
E00068696,59.9,18.3,21.8
E00068697,57.1,18.6,24.4
E00068699,56.4,14.8,28.8
E00068700,58.3,14.8,26.9
E00068739,69.8,14.4,15.7
E00068740,63.9,20.4,15.7
E00068741,52.8,32.4,14.8
E00068743,79.6,10.9,9.5
E00068744,77.7,18.3,4
E00068745,69.3,18.9,11.8
E00068747,77.6,15.7,6.7
E00068748,95.3,1.3,3.4
E00068749,71.1,17.6,11.3
E00068750,63.9,12,24.1
E00068751,77.2,11.9,11
E00068752,74.5,16.9,8.6
E00068753,82.6,6.6,10.9
E00068754,70.7,16.8,12.5
E00068755,56.8,21.1,22.1
E00068756,74.5,7.4,18.1
E00068757,63.5,16.2,20.4
E00068758,72.9,12.3,14.7
E00068759,67.8,15.9,16.3
E00068760,63,16.2,20.8
E00068761,76.3,14.6,9.2
E00068762,62.9,16.9,20.2
E00068763,65.3,16.1,18.6
E00068764,56.8,19.5,23.8
E00068765,57.4,18.5,24.1
E00068766,54.3,21.8,24
E00068767,56.9,18.5,24.5
E00068768,59,18.9,22.1
E00068769,76.6,13.6,9.7
E00068770,57.8,17.2,24.9
E00068771,59.8,23.5,16.8
E00068772,54.6,28.6,16.8
E00068773,56.3,24.8,18.8
E00068775,66.7,18.9,14.4
E00068776,57.7,16.6,25.7
E00068777,55.6,15.6,28.9
E00068778,66.3,10.8,23
E00068779,60.4,15.8,23.8
E00068780,69.7,19.9,10.4
E00068781,49.7,20.4,29.9
E00068782,49.2,15.8,35
E00069053,68.7,17.3,14
E00069063,76.7,14,9.3
E00069064,72.8,18.5,8.6
E00069065,79.9,7.3,12.8
E00069066,75.7,9,15.4
E00069067,73.7,15.6,10.7
E00069068,76.7,13,10.3
E00069069,70.8,18.3,10.9
E00069071,75.7,13.6,10.7
E00069072,57.6,34.3,8.1
E00069073,60.6,30,9.5
E00069074,73.6,13.8,12.6
E00069075,69.6,22.5,7.9
E00069076,41.4,44.9,13.6
E00069077,77.8,14.3,7.8
E00069246,71,14.3,14.7
E00069247,75.9,16.1,8
E00069248,63.6,14.8,21.6
E00069249,61.9,11.9,26.1
E00069251,67.6,13,19.4
E00069253,66.9,15.9,17.3
E00069277,54.2,8.9,36.9
E00069278,63.4,8.3,28.3
E00069279,65.8,11.9,22.2
E00069280,55.8,17.3,26.9
E00069281,61.3,11.1,27.6
E00069282,77.9,11.6,10.4
E00069283,57.1,24.1,18.8
E00069284,60.1,10.6,29.2
E00069285,61.5,13.6,24.9
E00069286,63.7,9.6,26.7
E00069287,61.9,15.1,23
E00069288,58.5,17.3,24.3
E00069289,52.2,24.5,23.3
E00069290,38.2,21.9,39.9
E00069291,54.5,14.7,30.8
E00069295,63.5,15.7,20.8
E00069296,50.1,17.2,32.7
E00130025,81.3,5.2,13.5
E00130026,76.7,4.9,18.4
E00130027,83.3,1.8,14.9
E00130029,82.9,10.3,6.8
E00130030,90.1,3.5,6.4
E00130032,89.7,2.6,7.7
E00130033,86.2,1.3,12.5
E00130034,85.6,5.5,8.9
E00130035,89.4,2.4,8.3
E00130036,78.3,3.8,17.9
E00130037,93.5,1.1,5.4
E00130038,76,5.5,18.5
E00130039,84.2,1.1,14.7
E00130040,78.7,6.4,14.9
E00130056,81.6,3.8,14.5
E00130057,86.7,3,10.3
E00130059,86.6,6.1,7.3
E00130060,83.5,2.5,14
E00130062,64.6,6.7,28.7
E00130065,85.7,4.7,9.6
E00130066,91.2,3.5,5.3
E00130067,89.8,3.2,7
E00130068,79.1,5.7,15.2
E00130069,90.5,1.7,7.7
E00130070,82.4,6.5,11
E00130256,84.6,2.7,12.7
E00130257,87,2,11
E00130258,77.7,2.7,19.6
E00130259,83.8,1.5,14.7
E00130260,85.8,3.8,10.3
E00130261,72.2,4.6,23.2
E00130262,82.9,2.4,14.8
E00130263,87,2.3,10.7
E00130264,80.3,2.5,17.2
E00130268,76.7,2.1,21.2
E00130269,86.3,1.6,12.2
E00130270,87,3.3,9.8
E00130272,86.3,1.6,12.1
E00130273,82.6,2,15.4
E00130274,77.6,6.2,16.2
E00130341,90.9,0.8,8.2
E00130589,87.9,0.7,11.4
E00130590,94.8,1.5,3.7
E00130592,91,0.7,8.2
E00130593,86.9,4.2,8.9
E00130594,91.9,0.8,7.3
E00131145,89.4,2.2,8.4
E00131147,93.4,1.2,5.5
E00131148,86.9,3.1,10
E00131150,93.5,3,3.6
E00131156,90,1,9
E00131157,83,0.6,16.3
E00131158,92.9,0.3,6.8
E00131159,84.5,4,11.6
E00131161,88,1.2,10.7
E00131162,92.9,1.6,5.5
E00131163,89.5,6.3,4.3
E00131164,86.5,5.4,8.1
E00131165,87,6.5,6.5
E00165830,59.2,14.4,26.4
E00165831,79.8,8.6,11.6
E00169469,71.1,21,7.9
E00169474,53.2,37.6,9.3
E00169537,78.3,14.9,6.8
E00169539,58.9,28.3,12.8
E00169541,86.1,10.2,3.7
E00169542,45.7,44.7,9.6
E00169544,77.3,14.6,8.1
E00169548,60.2,20.5,19.3
E00169569,87.3,8.6,4.2
E00170681,89,3.4,7.6
E00170682,92.6,1.5,5.9
E00173345,84.2,6.5,9.2
E00173347,78.4,1.8,19.8
E00178479,88.1,8.5,3.4
E00178508,53.8,35.4,10.8
E00178524,55.1,35,9.9
E00178539,91.2,2.4,6.4
E00178544,88.4,2.1,9.5
E00178550,91.2,0.7,8.1
E00178577,84.6,4.9,10.4
E00178588,48.6,24.3,27.1
E00178589,64,15.9,20.1
E00178617,87.5,3.1,9.4
E00178629,79.3,0.9,19.8
E00187372,87.6,3,9.4
E00187376,85.7,3.9,10.4
E00187412,83.8,7.9,8.3
E00187440,89.1,6.4,4.5
