geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00068660,94.5,0.7,4.1,0.7
E00068662,90.1,0.5,7.2,2.1
E00068663,92,0,7.2,0.8
E00068665,94.6,0.3,4.9,0.3
E00068666,92.1,0.3,5.4,2.2
E00068667,94.2,0,4.3,1.5
E00068668,93.3,0.3,6.5,0
E00068672,90.5,0,7.5,2
E00068675,93.8,0.2,6,0
E00068678,93.1,0,6.9,0
E00068680,93.3,0,5,1.8
E00068682,91.2,0,8.2,0.6
E00068684,89.9,0,8.1,2
E00068688,93.9,0,5.8,0.3
E00068689,92.1,0.3,6.6,0.9
E00068691,96.1,0,3.9,0
E00068693,87.9,0,9.2,2.9
E00068694,89.6,0,10,0.4
E00068695,88.8,0,10.5,0.7
E00068696,89.2,0.8,8.6,1.3
E00068697,93.2,0,5.2,1.6
E00068699,92.3,0,7.7,0
E00068700,92.9,0.3,6.8,0
E00068739,90.7,0,7.4,1.9
E00068740,91.8,0.3,6.9,1.1
E00068741,84,0,15.3,0.7
E00068743,89.1,0.2,10.1,0.6
E00068744,92.5,0.2,5.5,1.7
E00068745,95.6,0.3,3.5,0.6
E00068747,94.9,0,3.9,1.2
E00068748,93.2,0.4,6.4,0
E00068749,91.5,0,5.8,2.7
E00068750,93.8,0,5.4,0.8
E00068751,93.4,0,5.7,0.9
E00068752,93.9,0,5.3,0.8
E00068753,95.7,0,3.9,0.4
E00068754,92.8,1.1,5.8,0.4
E00068755,91.1,0,8.9,0
E00068756,92.6,0.4,7.1,0
E00068757,93.7,0.4,4.3,1.6
E00068758,90.8,0,7.5,1.7
E00068759,95.3,0,4.7,0
E00068760,92,0.2,7.8,0
E00068761,91.9,0,7.7,0.4
E00068762,93.4,0,4.7,1.9
E00068763,93.4,0,6.6,0
E00068764,97.4,0.5,1.6,0.5
E00068765,97.8,0,1.9,0.4
E00068766,93.5,0,6,0.5
E00068767,94.2,0,2.9,2.9
E00068768,92.9,0.2,6.6,0.2
E00068769,93.8,0,4.6,1.6
E00068770,86.8,0.5,10.9,1.8
E00068771,95.5,0,4.3,0.3
E00068772,90.5,0,8.4,1.2
E00068773,93.5,0,6.3,0.2
E00068775,94.8,0,4.9,0.3
E00068776,96.9,0.4,2.7,0
E00068777,92.4,0,6.6,1
E00068778,93.9,0,5.8,0.3
E00068779,91.3,0.3,8.1,0.3
E00068780,89.9,0,8.9,1.2
E00068781,95,0.3,4.7,0
E00068782,94.8,0,5.2,0
E00069053,95.9,0.3,3.8,0
E00069063,90.1,0.4,9.5,0
E00069064,91.6,0,7.8,0.5
E00069065,97.1,0.6,2.3,0
E00069066,92.4,0,7.6,0
E00069067,92.3,0,6.3,1.4
E00069068,93.8,0,5.9,0.3
E00069069,94.2,0.9,4.7,0.2
E00069071,95.9,0,3.7,0.4
E00069072,80.8,1.3,16.2,1.8
E00069073,89.2,0.6,8.1,2
E00069074,91.5,0.6,7.6,0.3
E00069075,92.1,0.4,6.5,1.1
E00069076,80.7,0,14.8,4.6
E00069077,93.5,0,6.2,0.3
E00069246,91.8,0,7.9,0.4
E00069247,94.7,0.6,3.1,1.6
E00069248,94.8,0,4.9,0.3
E00069249,94.5,0,5.5,0
E00069251,90.4,0.2,9.4,0
E00069253,88.8,0.6,9.4,1.2
E00069277,93.6,0,6.4,0
E00069278,90.8,0.3,7.4,1.5
E00069279,90.4,0.6,5.7,3.4
E00069280,97.7,0,2.3,0
E00069281,94.7,1,4.1,0.3
E00069282,95.9,0,2.4,1.6
E00069283,92,0,7.7,0.3
E00069284,94.4,0,5,0.7
E00069285,94.3,0,5.4,0.3
E00069286,87.2,0.8,11.3,0.8
E00069287,94.8,0.3,5,0
E00069288,95.1,0,4.9,0
E00069289,93.5,0.2,6.3,0
E00069290,94,0.6,5.4,0
E00069291,93.2,0,6.3,0.5
E00069295,93.6,0,5.5,1
E00069296,90.8,0.3,8.4,0.6
E00130025,89.5,0.6,9.3,0.6
E00130026,91.3,0,8.2,0.5
E00130027,94,0,5.5,0.5
E00130029,93.7,0,5.1,1.3
E00130030,95.9,1.2,2.6,0.3
E00130032,84.5,0,14.8,0.7
E00130033,92.7,0.7,6.6,0
E00130034,95.1,0.4,4.1,0.4
E00130035,93.7,0.4,5.9,0
E00130036,95.3,0,4.7,0
E00130037,93.9,0,6.1,0
E00130038,92.2,0,7.8,0
E00130039,95.8,0,4.2,0
E00130040,94,0,6,0
E00130056,93.4,0.3,6.3,0
E00130057,91.9,0,8.1,0
E00130059,91.6,0.2,7.2,1
E00130060,93.1,0,6.9,0
E00130062,89.8,0,9.8,0.4
E00130065,94.5,0.9,4.7,0
E00130066,93,0.3,6.7,0
E00130067,93.9,0,6.1,0
E00130068,88.7,0,10.3,1
E00130069,93.6,0,6.1,0.3
E00130070,95.8,0,4.2,0
E00130256,91.2,0,8.4,0.4
E00130257,86.2,0,13.3,0.6
E00130258,90.6,0,9.4,0
E00130259,91.1,0.2,8.2,0.5
E00130260,95.8,0,4.2,0
E00130261,97,0.4,2.5,0
E00130262,89.5,1,9.1,0.5
E00130263,91,0.2,8,0.7
E00130264,93.7,0,6.3,0
E00130268,97.3,0,2.7,0
E00130269,92.4,0,7.6,0
E00130270,90.5,2.2,7.3,0
E00130272,91.5,1.3,7.3,0
E00130273,94.5,0,5.5,0
E00130274,89.2,0.3,10.1,0.3
E00130341,93.4,0,5.8,0.8
E00130589,90.4,0,8.5,1.1
E00130590,91.9,0,8.1,0
E00130592,95.5,0,4.5,0
E00130593,93.1,0.3,6.6,0
E00130594,93.8,1.2,5,0
E00131145,97.5,0,2.2,0.3
E00131147,94.5,0.6,4.9,0
E00131148,91,0.6,8.2,0.3
E00131150,97,0.3,2.7,0
E00131156,80.8,0.4,18.8,0
E00131157,93.2,0,6.8,0
E00131158,93.2,0.3,6.5,0
E00131159,93.1,0,6.9,0
E00131161,95.7,0.3,4,0
E00131162,97.1,0.3,2.6,0
E00131163,91.7,0,8,0.3
E00131164,97.6,0,2.4,0
E00131165,92.7,0,7.3,0
E00165830,94.2,0,5.5,0.3
E00165831,87.3,0.3,11.7,0.7
E00169469,93.1,0,4.8,2.1
E00169474,87.8,0.5,9.2,2.4
E00169537,95,0,2.4,2.7
E00169539,86.1,0,8.4,5.5
E00169541,92.1,0,6.4,1.5
E00169542,78.4,0,16.6,5
E00169544,85.4,0.7,10.6,3.2
E00169548,95,0.6,4.3,0
E00169569,97.2,0.6,1.9,0.3
E00170681,97.9,0,2.1,0
E00170682,97.3,0,2.4,0.3
E00173345,91.4,0,8.2,0.4
E00173347,90.9,0,9.1,0
E00178479,62.6,0.8,36.6,0
E00178508,95.3,0,3.6,1.1
E00178524,67,0,31.2,1.9
E00178539,96.6,1.4,2,0
E00178544,89.7,0.7,9.4,0.2
E00178550,75.5,0.7,23.1,0.7
E00178577,82.3,0,16.8,0.9
E00178588,90.8,0.3,8.9,0
E00178589,94.4,0.3,5.2,0
E00178617,94.4,0.5,5.1,0
E00178629,92.7,0,7.3,0
E00187372,96,0,3.7,0.2
E00187376,93.4,0,6.6,0
E00187412,89.7,0,9.9,0.4
E00187440,89.8,0,9.6,0.6
