geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00068660,10.9,17.8,71.3
E00068662,18.1,18.9,63
E00068663,14,16.5,69.4
E00068665,10.1,36,54
E00068666,11.9,25.4,62.7
E00068667,10.2,35.4,54.3
E00068668,3.3,20.3,76.4
E00068672,12,15.4,72.6
E00068675,12.1,17.9,70
E00068678,11.9,34.8,53.3
E00068680,14,20.2,65.8
E00068682,15,13.4,71.7
E00068684,16.8,25.2,57.9
E00068688,13.9,11.1,75
E00068689,9.4,24.8,65.8
E00068691,10.2,29.6,60.2
E00068693,15.4,9.6,75
E00068694,6.3,39.7,54
E00068695,9.4,26.6,64.1
E00068696,12.7,16.9,70.3
E00068697,9.2,22,68.8
E00068699,8.7,35.4,55.9
E00068700,6.1,37.9,56.1
E00068739,7.8,21.3,70.9
E00068740,13,25.2,61.8
E00068741,6.7,26.7,66.7
E00068743,6.3,15.6,78.1
E00068744,11.6,21.1,67.3
E00068745,4.9,33.8,61.3
E00068747,10.5,20.9,68.6
E00068748,11.3,1.4,87.3
E00068749,4.4,23.7,71.9
E00068750,4.8,19.3,75.9
E00068751,8.9,32.9,58.2
E00068752,3.4,35.9,60.7
E00068753,3,24.8,72.3
E00068754,8,32.7,59.3
E00068755,4.3,34.3,61.4
E00068756,6.5,26.9,66.7
E00068757,5,40,55
E00068758,7,35.9,57
E00068759,5.3,46,48.7
E00068760,15,12,72.9
E00068761,6.8,32,61.2
E00068762,9.4,34.1,56.5
E00068763,8.9,30.1,61
E00068764,10.1,29.1,60.8
E00068765,14.8,20.5,64.8
E00068766,8,31.3,60.7
E00068767,12.6,22.7,64.7
E00068768,6.2,29.2,64.6
E00068769,9.2,26.7,64.1
E00068770,13,32.1,55
E00068771,9.7,39,51.3
E00068772,7.4,34.1,58.5
E00068773,6,24.1,69.9
E00068775,2.9,38,59.1
E00068776,7.5,35.8,56.6
E00068777,11.4,22.1,66.4
E00068778,2.3,25.6,72.1
E00068779,6.6,27,66.4
E00068780,8.1,20,71.9
E00068781,10.9,29.4,59.7
E00068782,1.5,43.5,55
E00069053,8.1,23,68.9
E00069063,9.5,25.9,64.7
E00069064,5.6,18.9,75.5
E00069065,12.6,17.6,69.7
E00069066,6.4,27.5,66.1
E00069067,6.7,26.7,66.7
E00069068,4,26.6,69.4
E00069069,13.5,25.2,61.3
E00069071,8.5,30.2,61.3
E00069072,10.6,27.5,61.9
E00069073,12.2,28.1,59.7
E00069074,5.6,23.9,70.4
E00069075,7.7,29.1,63.2
E00069076,11,33.1,55.8
E00069077,9.6,20,70.4
E00069246,12.3,21.5,66.3
E00069247,12.2,18.7,69.1
E00069248,10.5,23.7,65.8
E00069249,6.3,19.8,73.8
E00069251,6.6,38.8,54.6
E00069253,18.2,12.1,69.7
E00069277,12.3,30.8,56.9
E00069278,12.1,14,73.8
E00069279,3.4,52,44.7
E00069280,10.3,13.4,76.3
E00069281,7.3,16.9,75.8
E00069282,8.5,24.5,67
E00069283,15.3,19.5,65.3
E00069284,12.6,21.4,66
E00069285,14.3,12.5,73.2
E00069286,13.4,14.6,72
E00069287,4.1,51.7,44.2
E00069288,10.8,21.6,67.6
E00069289,12,16.8,71.2
E00069290,6.3,21.9,71.9
E00069291,2,49.5,48.5
E00069295,10.2,14.3,75.5
E00069296,2.7,35.6,61.6
E00130025,7,37.4,55.6
E00130026,7.3,20.7,72
E00130027,2.1,32.3,65.6
E00130029,4.5,25.2,70.3
E00130030,7.5,10,82.5
E00130032,3.5,22.1,74.4
E00130033,6.6,24,69.4
E00130034,4.2,31.1,64.7
E00130035,4.3,34.5,61.2
E00130036,0,70,30
E00130037,2.4,20.3,77.2
E00130038,7.8,37.5,54.7
E00130039,8,32.8,59.2
E00130040,5.9,23.5,70.6
E00130056,3.5,22.4,74.1
E00130057,7.5,30.8,61.7
E00130059,6.6,24.2,69.2
E00130060,7.3,24.8,67.9
E00130062,4.2,36.4,59.3
E00130065,9.8,24.8,65.4
E00130066,8.3,14.9,76.9
E00130067,2.2,28.4,69.4
E00130068,4.1,32.2,63.6
E00130069,6.7,22.4,70.9
E00130070,6.8,20.3,72.9
E00130256,4.1,34.1,61.8
E00130257,3.3,28.5,68.2
E00130258,8.9,21.9,69.2
E00130259,2.6,18.8,78.6
E00130260,0,22.2,77.8
E00130261,4.1,54.9,41
E00130262,3,58.6,38.3
E00130263,3.5,32.5,64
E00130264,1.9,39,59.1
E00130268,4.2,28.6,67.2
E00130269,5.9,20,74.1
E00130270,3.5,23.5,73
E00130272,8,28,64
E00130273,6.6,27.7,65.7
E00130274,3.2,40.9,55.8
E00130341,5.9,20.6,73.5
E00130589,3.9,32,64.1
E00130590,3.9,18.6,77.5
E00130592,3.3,26.8,69.9
E00130593,3,22.4,74.6
E00130594,2.8,18.5,78.7
E00131145,3.8,27.8,68.4
E00131147,3.4,18.2,78.4
E00131148,0.7,26.8,72.5
E00131150,3.1,18.1,78.7
E00131156,3.5,26,70.5
E00131157,3,23.1,73.9
E00131158,1.6,20.3,78.1
E00131159,4.6,30,65.4
E00131161,2.9,21.3,75.7
E00131162,3.1,14.6,82.3
E00131163,4.2,15.3,80.5
E00131164,3.3,25.4,71.3
E00131165,4,16.7,79.3
E00165830,9.7,33.1,57.2
E00165831,9.8,33.8,56.4
E00169469,17.6,21.3,61.1
E00169474,15.2,24.2,60.6
E00169537,9.2,17.6,73.1
E00169539,19.6,21.5,58.9
E00169541,12.7,14.9,72.4
E00169542,8.1,26.5,65.4
E00169544,9.8,9.8,80.3
E00169548,8.3,33.3,58.3
E00169569,18.5,5.6,75.9
E00170681,4.6,23.8,71.5
E00170682,0.8,15.4,83.8
E00173345,2.4,40.7,56.9
E00173347,2.3,34.1,63.6
E00178479,2.9,30.4,66.7
E00178508,9.3,10.7,80
E00178524,13.5,5.3,81.2
E00178539,3.1,22.1,74.8
E00178544,4.2,13.6,82.2
E00178550,6.5,16.1,77.4
E00178577,2.2,15.3,82.5
E00178588,11,32.1,56.9
E00178589,8.5,43.8,47.7
E00178617,3.6,13.8,82.6
E00178629,1.8,32.1,66.1
E00187372,4.1,22.2,73.7
E00187376,3.7,29.9,66.4
E00187412,8.4,9.1,82.5
E00187440,6,13.5,80.5
