geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00068660,59.9,7.1,3.4,25.3,4.4
E00068662,43.5,2.9,1.3,47.5,4.8
E00068663,43.1,9.8,1.9,39.8,5.4
E00068665,14.3,15.1,2.7,62.8,5.1
E00068666,23,4.5,2.9,59,10.6
E00068667,15.1,14.8,2.2,65.2,2.8
E00068668,16.9,10.2,6.7,61.8,4.4
E00068672,18.6,14.9,6.2,53.2,7.2
E00068675,22.9,5.2,3.6,60.8,7.6
E00068678,20.9,5,2.7,59.6,11.8
E00068680,22.9,4,2.6,61.9,8.6
E00068682,19.6,13.2,3,56.1,8.1
E00068684,47.4,4.6,2.6,41.5,3.9
E00068688,43,2,3.1,47.9,4
E00068689,48.1,4.4,2.8,39.4,5.3
E00068691,40.1,4.6,2.8,43.7,8.8
E00068693,66.1,4.6,2.3,18.5,8.5
E00068694,32.9,9.3,3.5,51.2,3.1
E00068695,13.8,18.5,2.6,59.6,5.5
E00068696,12.8,9.9,6.1,66.1,5.1
E00068697,12.9,9.3,6.1,69.1,2.6
E00068699,13.6,8.6,9.7,65.8,2.4
E00068700,24.1,17.3,7.4,48.2,3.1
E00068739,27.6,13.4,1.6,51.2,6.3
E00068740,17.1,21.8,6,47.5,7.6
E00068741,16,11.1,3.8,68.3,0.7
E00068743,36.4,6.6,7.1,47.5,2.4
E00068744,33.3,2.7,3.5,58.5,2
E00068745,16,1.9,4,74.1,4
E00068747,37.7,5.1,2.3,49,5.9
E00068748,40.6,0,4.7,52.1,2.6
E00068749,22.9,4.7,5,67.4,0
E00068750,18.3,6.2,3.3,72.2,0
E00068751,25.7,6.2,2.9,62.2,2.9
E00068752,17.9,1.9,5.6,72.4,2.2
E00068753,17.4,3.5,4.3,74.4,0.4
E00068754,17.1,6.4,2.1,68.9,5.4
E00068755,8.8,14.5,5.8,70.9,0
E00068756,8.5,8.5,10.3,68.4,4.3
E00068757,10.5,8.6,6.2,73.5,1.2
E00068758,17,12.9,0,67.7,2.4
E00068759,10.5,5.5,5.9,78.2,0
E00068760,11.3,15.4,8.9,61.6,2.8
E00068761,15.7,7.9,3.7,69.4,3.3
E00068762,19.6,19.3,3,54.3,3.8
E00068763,12.5,5.3,10.3,70.2,1.6
E00068764,8,29.8,5.2,51.9,5
E00068765,3.7,25.5,3.7,67.2,0
E00068766,17.5,20,7.3,51.5,3.8
E00068767,22.8,21.8,4.2,47.2,3.9
E00068768,9.1,40.8,3.5,40.8,5.8
E00068769,32.6,4.9,1.3,57.7,3.6
E00068770,17.7,26.7,7.2,47.4,1
E00068771,14.6,24.3,6.2,48.6,6.2
E00068772,10.7,35,4.8,44.9,4.5
E00068773,10.3,20.3,6.1,60.4,2.9
E00068775,15.1,16.1,6.5,56.8,5.5
E00068776,11.2,13.9,4.5,66.3,4.1
E00068777,16.1,26.8,4.5,48.1,4.5
E00068778,6,26.3,6.9,59.7,1.1
E00068779,13.1,32.7,3.4,46.9,3.9
E00068780,40.1,9.9,2.3,45.2,2.6
E00068781,10.1,28.5,5.2,53,3.2
E00068782,7.6,24.1,9.8,55.6,2.9
E00069053,29.9,6.8,1.6,58.4,3.3
E00069063,25.8,5.7,1.8,63.1,3.6
E00069064,22,4.3,3,68.5,2.2
E00069065,38.2,2.6,2,52.3,4.9
E00069066,27.5,3.7,4.1,61.3,3.3
E00069067,18,1.4,4.1,72.1,4.5
E00069068,26.2,2.8,1,65.5,4.5
E00069069,38.8,1.8,2.5,51.3,5.5
E00069071,15.6,7.8,4.9,69.7,2
E00069072,29.1,8,4.3,57.3,1.3
E00069073,23.8,8.9,2.4,61.6,3.4
E00069074,31.1,3.7,3.7,59.7,1.7
E00069075,20.7,3.6,4.3,68.6,2.9
E00069076,23.4,9.7,6.5,56.6,3.7
E00069077,20.1,4.8,1,70.3,3.8
E00069246,30.4,7.6,1.8,58.8,1.4
E00069247,36.1,4.9,3.7,52.5,2.8
E00069248,14.2,15.6,4.5,61.1,4.5
E00069249,10.9,11.9,5,69,3.2
E00069251,21.5,5.9,0.7,69.3,2.5
E00069253,13.4,7,2.3,66.6,10.8
E00069277,10.3,7.8,6.7,74.4,0.8
E00069278,13.6,4.1,4.7,75.2,2.4
E00069279,8.4,8.7,5.6,72.9,4.5
E00069280,14.1,9.3,6.5,70.1,0
E00069281,14,12,4.3,69.3,0.5
E00069282,42.7,5.6,0,45.2,6.5
E00069283,18,8.7,3.3,66.9,3
E00069284,8.7,13,3.3,71.2,3.7
E00069285,15.9,7.5,1,72,3.6
E00069286,7.8,6.3,3,81.1,1.9
E00069287,5.5,8.8,4.4,81.3,0
E00069288,9.2,15.6,3.8,67.9,3.5
E00069289,4.6,9.4,1.7,74,10.4
E00069290,3.5,21.6,5,66.8,3.2
E00069291,4.8,22.6,8.7,61.1,2.9
E00069295,8.5,9.5,3.9,76.4,1.6
E00069296,9.8,19.6,7.5,59.8,3.4
E00130025,4.3,2.3,3.2,89.3,0.9
E00130026,7.6,1.1,1.6,89.4,0.3
E00130027,8.2,4.6,2.7,84.5,0
E00130029,24.9,3.8,1.8,67.8,1.8
E00130030,23.5,0.6,1.2,68,6.7
E00130032,13.1,1.2,2.6,83,0.2
E00130033,5.3,2,3.3,89.4,0
E00130034,15.5,3,2.2,79.3,0
E00130035,15.4,1.2,2,81,0.4
E00130036,3.8,0,1,93.3,1.9
E00130037,11.5,1.1,0,87.5,0
E00130038,7,3.7,3.3,86,0
E00130039,0.4,9.9,5.3,83.4,1.1
E00130040,3.2,0,1.1,95.7,0
E00130056,6.1,3.6,4.1,85.6,0.6
E00130057,11,5.6,3.7,78.7,1
E00130059,33.9,2.2,3.3,57.7,2.9
E00130060,5.6,0,1.2,92.9,0.3
E00130062,5.8,1.9,3.9,88.4,0
E00130065,8.2,3.2,3.5,84.5,0.6
E00130066,18.1,3.2,5.2,70.6,2.9
E00130067,6.3,2.2,1.9,88.9,0.6
E00130068,3.7,2.4,2,88.8,3.1
E00130069,17.2,2.3,2,77,1.4
E00130070,10.4,2.4,1.8,85.4,0
E00130256,1.1,1.9,0,96.6,0.4
E00130257,1.1,0.3,3.4,95.2,0
E00130258,5.4,0.3,1.9,92.4,0
E00130259,4.8,0.3,4.3,89.9,0.7
E00130260,1.5,1.1,2.7,94.3,0.4
E00130261,1.7,0.4,2.1,94.9,0.8
E00130262,0.9,0,1.9,96.7,0.5
E00130263,2.3,0,1.8,95,0.9
E00130264,2.2,1.6,1.6,94.4,0.3
E00130268,2.7,0.3,4.4,92.5,0
E00130269,3.4,0.6,1.9,93.8,0.3
E00130270,2.5,0,0.4,96.4,0.7
E00130272,0.3,0.3,3.1,96.3,0
E00130273,0.9,1.1,4,94,0
E00130274,0.7,2,3.6,91.9,2
E00130341,5.4,1.7,0,92.9,0
E00130589,8.5,0.7,0.4,90,0.4
E00130590,0.7,0,1.9,97,0.4
E00130592,2.6,0,0,97.4,0
E00130593,6.2,0,3,90.2,0.6
E00130594,3.8,0,0.4,95.8,0
E00131145,8.7,0,3.7,87.5,0
E00131147,6.9,0,1.7,91.4,0
E00131148,9.2,1.1,6.3,83.4,0
E00131150,21.5,0.6,6.5,71.1,0.3
E00131156,11.5,0,4.4,83.8,0.4
E00131157,3.9,0,1.6,94.5,0
E00131158,10.2,0,1.7,87.8,0.3
E00131159,8.5,0,0,88.5,3
E00131161,9,0,1.9,88.6,0.6
E00131162,14.9,1.9,2.6,78.2,2.3
E00131163,12.8,0,3,83.2,1
E00131164,9.8,0,2.7,87.2,0.3
E00131165,11,0,0.5,86,2.5
E00165830,8.9,7.6,3.3,78.9,1.4
E00165831,6.5,10.2,2.7,79.2,1.4
E00169469,39,6.6,3.8,45.9,4.8
E00169474,31.5,16.4,6.7,38.4,7
E00169537,49.6,9.2,3,35,3.3
E00169539,41.3,11.3,3.1,40.9,3.4
E00169541,74.3,5.1,2.2,15.9,2.5
E00169542,29.9,13.2,4.7,48.1,4.1
E00169544,64.6,4.3,3.3,26,1.8
E00169548,19,16,9.2,52.1,3.7
E00169569,65.7,6.6,4.1,19.9,3.6
E00170681,8,1.5,3.1,85.2,2.2
E00170682,8.6,2.1,4.1,85,0.3
E00173345,5.4,0,5.8,88.8,0
E00173347,2.2,0,0.7,97.1,0
E00178479,29.5,6.2,2.5,57.7,4.1
E00178508,19.9,30.7,2.9,43.7,2.9
E00178524,49.9,9.9,6.3,28.2,5.6
E00178539,6.1,1,6.1,86.8,0
E00178544,5.9,1.6,4.4,87.6,0.5
E00178550,8.7,0.7,2,88.7,0
E00178577,5.3,2.6,6.4,84.7,1.1
E00178588,4.3,35,6.6,50.4,3.7
E00178589,10.3,21.3,4.5,60.1,3.8
E00178617,17.1,1,1.9,80,0
E00178629,4.5,0,4.5,90.9,0
E00187372,12.1,0,1.5,84.9,1.5
E00187376,5.2,0.9,6.1,87.8,0
E00187412,21.6,2.2,3.2,70.6,2.4
E00187440,17.5,0.6,3.9,77.7,0.3
