geography_code,sex-001,sex-002
E00068660,48.5,51.5
E00068662,48.8,51.2
E00068663,51.6,48.4
E00068665,48.7,51.3
E00068666,46.6,53.4
E00068667,46.9,53.1
E00068668,53.5,46.5
E00068672,52.1,47.9
E00068675,52.4,47.6
E00068678,49.9,50.1
E00068680,47.8,52.2
E00068682,52,48
E00068684,51.5,48.5
E00068688,49.9,50.1
E00068689,53,47
E00068691,52.8,47.2
E00068693,49.7,50.3
E00068694,51.2,48.8
E00068695,55.1,44.9
E00068696,50.9,49.1
E00068697,55,45
E00068699,51.3,48.7
E00068700,50.8,49.2
E00068739,53.8,46.2
E00068740,49.5,50.5
E00068741,51.7,48.3
E00068743,53.1,46.9
E00068744,49.9,50.1
E00068745,50.2,49.8
E00068747,51,49
E00068748,49.4,50.6
E00068749,53.2,46.8
E00068750,53.3,46.7
E00068751,50.4,49.6
E00068752,53.6,46.4
E00068753,51.6,48.4
E00068754,51.4,48.6
E00068755,48.3,51.7
E00068756,55.2,44.8
E00068757,46.9,53.1
E00068758,49.5,50.5
E00068759,50.6,49.4
E00068760,50.4,49.6
E00068761,50.4,49.6
E00068762,53.1,46.9
E00068763,50.6,49.4
E00068764,51.5,48.5
E00068765,55.7,44.3
E00068766,54.2,45.8
E00068767,52.2,47.8
E00068768,52.1,47.9
E00068769,52.3,47.7
E00068770,54.9,45.1
E00068771,50,50
E00068772,54.7,45.3
E00068773,50.5,49.5
E00068775,44.7,55.3
E00068776,54.8,45.2
E00068777,54.2,45.8
E00068778,54.9,45.1
E00068779,53.6,46.4
E00068780,49.1,50.9
E00068781,51.2,48.8
E00068782,53.8,46.2
E00069053,51.2,48.8
E00069063,48.4,51.6
E00069064,54.5,45.5
E00069065,51.9,48.1
E00069066,52.6,47.4
E00069067,48.4,51.6
E00069068,51.9,48.1
E00069069,49.7,50.3
E00069071,53.4,46.6
E00069072,49.9,50.1
E00069073,49.5,50.5
E00069074,51.9,48.1
E00069075,50.5,49.5
E00069076,49.2,50.8
E00069077,48.1,51.9
E00069246,51.2,48.8
E00069247,51.2,48.8
E00069248,53.1,46.9
E00069249,53.6,46.4
E00069251,53,47
E00069253,51.4,48.6
E00069277,53.5,46.5
E00069278,51.9,48.1
E00069279,51.5,48.5
E00069280,50.6,49.4
E00069281,49.5,50.5
E00069282,49.2,50.8
E00069283,50.7,49.3
E00069284,52.5,47.5
E00069285,49.6,50.4
E00069286,49.6,50.4
E00069287,49,51
E00069288,49.7,50.3
E00069289,50.2,49.8
E00069290,53,47
E00069291,54.3,45.7
E00069295,47.9,52.1
E00069296,51.8,48.2
E00130025,49.7,50.3
E00130026,51.6,48.4
E00130027,53.8,46.2
E00130029,50.5,49.5
E00130030,48.5,51.5
E00130032,48.7,51.3
E00130033,51.3,48.7
E00130034,50.9,49.1
E00130035,49.4,50.6
E00130036,46.2,53.8
E00130037,50.5,49.5
E00130038,53.7,46.3
E00130039,51.2,48.8
E00130040,48.4,51.6
E00130056,51.9,48.1
E00130057,51.5,48.5
E00130059,48.8,51.2
E00130060,49.5,50.5
E00130062,53.9,46.1
E00130065,51.8,48.2
E00130066,51.9,48.1
E00130067,47.9,52.1
E00130068,54.2,45.8
E00130069,51.6,48.4
E00130070,48.8,51.2
E00130256,50.2,49.8
E00130257,51.1,48.9
E00130258,50.5,49.5
E00130259,51.7,48.3
E00130260,52.1,47.9
E00130261,54,46
E00130262,47.6,52.4
E00130263,53.7,46.3
E00130264,53.1,46.9
E00130268,50.8,49.2
E00130269,50.9,49.1
E00130270,53.1,46.9
E00130272,52.6,47.4
E00130273,56.6,43.4
E00130274,51.1,48.9
E00130341,48.4,51.6
E00130589,51.3,48.7
E00130590,49.6,50.4
E00130592,50.6,49.4
E00130593,49.9,50.1
E00130594,51,49
E00131145,53.3,46.7
E00131147,49,51
E00131148,51.6,48.4
E00131150,49.6,50.4
E00131156,51.9,48.1
E00131157,49.7,50.3
E00131158,48.6,51.4
E00131159,45.9,54.1
E00131161,48.8,51.2
E00131162,49,51
E00131163,51,49
E00131164,49,51
E00131165,50.4,49.6
E00165830,53.6,46.4
E00165831,48.8,51.2
E00169469,48.6,51.4
E00169474,52.3,47.7
E00169537,51.3,48.7
E00169539,54.8,45.2
E00169541,49.9,50.1
E00169542,50.5,49.5
E00169544,50.5,49.5
E00169548,54.3,45.7
E00169569,50.7,49.3
E00170681,53.2,46.8
E00170682,52.4,47.6
E00173345,50.4,49.6
E00173347,55.4,44.6
E00178479,52.5,47.5
E00178508,52.2,47.8
E00178524,51,49
E00178539,53.2,46.8
E00178544,50.2,49.8
E00178550,50.7,49.3
E00178577,53.1,46.9
E00178588,53,47
E00178589,46.4,53.6
E00178617,51.9,48.1
E00178629,58.2,41.8
E00187372,49,51
E00187376,45.6,54.4
E00187412,47.9,52.1
E00187440,51.8,48.2
