geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00078231,96.4,3.6,0
E00078232,96.6,3,0.4
E00078235,90.7,8.9,0.4
E00078236,90.5,8.3,1.2
E00078237,94.2,5.5,0.3
E00078238,90.6,8.1,1.3
E00078239,93,5.7,1.4
E00078243,93.1,6.1,0.7
E00078244,99.7,0.3,0
E00078245,95.2,3,1.8
E00078247,98.9,1.1,0
E00078248,97.9,2.1,0
E00078249,96.5,3.3,0.2
E00078256,74.5,16.6,8.9
E00078257,88.6,7.8,3.6
E00078258,81.2,16.3,2.5
E00078259,78.9,14.5,6.6
E00078260,85.8,12.4,1.9
E00078261,82.3,10.2,7.4
E00078263,80.9,16.2,2.9
E00078264,66.2,23.7,10.1
E00078265,84.2,12.2,3.6
E00078266,73.9,20.6,5.5
E00078269,79.8,16.9,3.4
E00078271,74.1,20.4,5.5
E00078272,74.9,20.9,4.3
E00078273,73.1,21.5,5.4
E00078274,78.5,18.4,3.1
E00078275,81.1,14.3,4.6
E00078276,74.3,21.6,4.2
E00078277,90.6,5.9,3.5
E00078278,81.3,16.8,1.9
E00078279,79.8,16.1,4.2
E00078280,68.4,23,8.6
E00078281,81.4,16.4,2.2
E00078282,69.1,23.6,7.3
E00078283,90.8,6.9,2.3
E00078284,72.8,21.7,5.5
E00078285,77.7,17.2,5
E00078286,72.2,20.4,7.4
E00078287,81.5,14.7,3.8
E00078288,91.9,7.4,0.7
E00078346,85.2,12.4,2.4
E00078347,86.6,10.1,3.3
E00078348,89.2,7.8,3
E00078349,92.7,5.9,1.4
E00078351,74.8,21.4,3.7
E00078352,73.9,20.1,6
E00078353,79.1,16.6,4.3
E00078354,70.4,22.8,6.8
E00078355,81.4,14.1,4.5
E00078356,69.7,25.4,4.9
E00078358,85.6,10.5,3.9
E00078359,74.4,20.6,5
E00078360,72,21.7,6.2
E00078361,68.8,25.6,5.7
E00078362,71.7,22.3,6
E00078363,71.3,21.8,6.9
E00078364,81.8,13.3,4.9
