geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00078231,91.2,6.8,2.1
E00078232,88.6,6.6,4.8
E00078235,91.9,7.7,0.4
E00078236,90,7.3,2.6
E00078237,93.1,5.3,1.6
E00078238,87.9,8.5,3.6
E00078239,86.9,9.3,3.8
E00078243,90.6,8.6,0.7
E00078244,87.5,9.2,3.3
E00078245,81.9,10.5,7.6
E00078247,88.5,7.7,3.8
E00078248,72.2,18.3,9.5
E00078249,87,10,3
E00078256,81.5,13.3,5.2
E00078257,84.1,11.7,4.1
E00078258,85.2,11.3,3.5
E00078259,88.3,9,2.7
E00078260,87,9.1,3.9
E00078261,81.2,13.1,5.7
E00078263,86.9,11.6,1.5
E00078264,88.2,8.6,3.3
E00078265,90.3,8.5,1.2
E00078266,92.4,6.5,1.1
E00078269,89.2,8.3,2.5
E00078271,91.2,7.2,1.7
E00078272,89.6,8.3,2
E00078273,87.5,10.9,1.6
E00078274,84.4,11.8,3.9
E00078275,86.5,10.2,3.2
E00078276,79,13.6,7.4
E00078277,57.4,26.1,16.5
E00078278,71.2,16.4,12.4
E00078279,85.5,11.6,2.8
E00078280,86.3,11.6,2.1
E00078281,83.6,12.5,3.9
E00078282,86.3,9.5,4.2
E00078283,68.4,21.9,9.7
E00078284,78.8,16.1,5.1
E00078285,91.5,5.7,2.7
E00078286,88.3,10,1.8
E00078287,87.4,9.2,3.4
E00078288,88.9,7.9,3.2
E00078346,84.2,10.9,4.9
E00078347,89.7,8.7,1.6
E00078348,81.5,13.7,4.8
E00078349,86.5,10.4,3
E00078351,89.4,8.7,1.9
E00078352,92.1,6.6,1.3
E00078353,82.5,13.9,3.6
E00078354,87.8,10.2,2
E00078355,85.4,10.5,4
E00078356,89.6,7.1,3.3
E00078358,85.7,11.3,3
E00078359,84.1,11.8,4
E00078360,87.8,8.6,3.6
E00078361,88.1,9.1,2.7
E00078362,89.3,8.7,2
E00078363,89.3,7.9,2.9
E00078364,88.2,9,2.8
E00078365,87.1,9.5,3.4
E00078366,82.3,12.8,4.9
E00078367,85.5,12.6,1.9
E00078368,86.4,11,2.6
E00078369,86.9,11.2,1.9
E00078370,83.3,13.7,3
E00078371,84.7,12.2,3.1
E00078372,85,12,3
E00078373,90.8,7.4,1.8
E00078374,72.8,19.5,7.7
E00078375,89.3,8.2,2.5
E00078376,85,10.5,4.5
E00078377,87.5,9.3,3.1
E00078378,78.5,17.5,4
E00078379,83.2,13.1,3.7
E00078380,89.5,8.6,2
E00078381,80.7,14,5.3
E00078382,82.6,14.1,3.3
E00078383,81,13.1,5.9
E00078384,87.2,9.9,2.9
E00078385,83.8,14.5,1.7
E00078386,89.7,7.5,2.8
E00078387,82.1,15.8,2.1
E00078388,88.5,8.7,2.8
E00078389,88.6,8.6,2.9
E00078390,85.7,10.9,3.4
E00078391,83.9,12.9,3.2
E00078392,86.3,9.6,4
E00078393,74.6,16.3,9.1
E00078394,68.4,19.5,12.1
E00078395,79.9,14,6.1
E00078396,81,13.8,5.2
E00078397,86,10.9,3.1
E00078398,91.3,8.7,0
E00078399,84.1,11.1,4.8
E00078400,84.9,13.1,2
E00078401,62.3,22.5,15.2
E00078402,84.5,12.9,2.6
E00078403,84.5,11.9,3.6
E00078404,49.7,31,19.3
E00078405,80,13.2,6.8
E00078406,86.5,9.9,3.6
E00078407,78.1,14.3,7.6
E00078408,88.7,8.3,3.1
E00078409,86.2,9.7,4.2
E00078410,79,15.6,5.4
E00078411,78.6,12.8,8.6
E00078412,87,10.5,2.5
E00078413,84.5,11.2,4.3
E00078414,75,17.2,7.8
E00078415,84.1,10.1,5.8
E00078416,77.6,16.8,5.6
E00078417,81.2,13.5,5.3
E00078418,81.8,12.8,5.5
E00078419,85.4,11.7,2.9
E00078420,74.8,18.7,6.5
E00078421,79.5,14.2,6.3
E00078422,80.6,15,4.4
E00078423,88.7,8.5,2.8
E00078424,77.1,17.6,5.3
E00078425,70,21.3,8.7
E00078426,77,13.4,9.6
E00078427,75.1,14.4,10.5
E00078428,64.4,18.5,17.1
E00078429,59.3,23.5,17.3
E00078430,82.7,14,3.3
E00078431,78.9,14.5,6.6
E00078432,75.3,16.4,8.4
E00078433,74.9,19,6
E00078434,80.6,14.3,5.1
E00078435,81,12.6,6.4
E00078436,70.5,19.2,10.3
E00078437,85,11,4
E00078438,56.7,27.9,15.5
E00078439,85.2,11,3.8
E00078440,82.3,13.5,4.2
E00078441,84.8,11.9,3.3
E00078442,78.9,13.5,7.5
E00078443,83.4,11.4,5.2
E00078444,85.9,11.4,2.7
E00078445,89.7,10.3,0
E00078446,76.1,17,6.9
E00078447,75.7,16.8,7.5
E00078448,82.3,13.4,4.3
E00078449,92.8,5.9,1.3
E00078450,93.3,5.4,1.3
E00078451,85.7,14.3,0
E00078452,79.4,15,5.6
E00078453,86.3,11,2.7
E00078454,78.3,15.6,6.1
E00078455,79.9,14.9,5.2
E00078456,75.6,16.7,7.7
E00078457,48.6,36.7,14.8
E00078458,68.9,21.5,9.6
E00078459,73.7,17.9,8.4
E00078460,89.2,10.5,0.3
E00078461,79.1,15.7,5.2
E00078462,85.1,12.1,2.8
E00078463,89.4,9.1,1.6
E00078464,87.7,9.4,2.9
E00078465,88.8,8.5,2.7
E00078466,87.6,9.5,2.9
E00078467,87.7,7,5.3
E00078468,86.7,11.1,2.2
E00078469,84,12.9,3.1
E00078470,84.8,12.3,2.9
E00078471,89.3,7.9,2.7
E00078472,82.2,15.1,2.6
E00078473,89.2,9.2,1.6
E00078474,83.3,12,4.7
E00078475,82.9,12.8,4.4
E00078476,56.2,30.1,13.7
E00078477,78.8,17.6,3.6
E00078478,82.5,14.9,2.6
E00078508,78.8,17.3,4
E00078509,66.6,21.6,11.8
E00078510,88.1,10.2,1.7
E00078511,84.6,12.7,2.7
E00078512,80.5,14.1,5.5
E00078513,73.3,18.6,8.1
E00078514,70.5,17,12.5
E00078515,73.2,18.6,8.2
E00078516,86.1,10.2,3.7
E00078517,81,13.9,5.2
E00078518,78,15.6,6.5
E00078519,75.2,15.6,9.2
E00078520,73.3,18.3,8.4
E00078522,39.9,35.4,24.7
E00078524,77.2,18.1,4.7
E00078525,77.7,18.2,4.1
E00078526,75.2,16.7,8.1
E00078527,79.7,15.6,4.7
E00078528,82.3,11.6,6.1
E00078529,81.9,12.5,5.6
E00078530,74,14.1,11.9
E00078531,74,19.1,6.9
E00078532,77.9,13.7,8.4
E00078533,87.7,8.7,3.6
E00078534,87,11,2
E00078535,87,10.9,2.1
E00078536,87.2,9.7,3.1
E00078537,91.1,7.6,1.3
E00078538,87,9.9,3.2
E00078539,87.6,10.1,2.2
E00078541,83.9,12.8,3.4
E00078542,85.4,9.8,4.8
E00078545,80.7,15.3,4
E00078546,84.9,10.8,4.3
E00078547,86.3,11.2,2.4
E00078550,84.4,12,3.7
E00078551,85.1,10.2,4.7
E00078552,81.1,13.9,5
E00078553,88.3,9.3,2.5
E00078555,88.6,8.4,3
E00078557,80.3,11.7,8
E00078558,82.8,15.3,2
E00078559,87,10.6,2.4
E00078560,89.9,6.6,3.5
E00078561,86.9,11.3,1.8
E00078562,89.6,9.1,1.3
E00078563,78.6,14.2,7.1
E00078564,74.4,20.8,4.8
E00078565,78.7,15.5,5.9
E00078567,76.9,17.3,5.8
E00078568,67.3,23.4,9.3
E00078569,89.8,8.3,1.9
E00078601,69.5,20.8,9.7
E00078602,82.4,12,5.6
E00078603,73.9,17.3,8.8
E00078604,78.6,16.5,4.9
E00078605,78,15.6,6.4
E00078606,69.4,21.3,9.4
E00078607,82.9,12.1,5
E00078608,75.5,17.1,7.4
E00078609,77.6,17,5.4
E00078610,77.1,17.4,5.5
E00078611,75.4,18.1,6.4
E00078612,80.4,14.1,5.5
E00078613,77.6,15.6,6.8
E00078614,78.4,14.3,7.3
E00078615,75.1,19.5,5.4
E00078616,74.5,13.1,12.4
E00078617,71.2,18.8,10.1
E00078618,69,19,12
E00078619,79.6,14.7,5.6
E00078620,69.3,17.2,13.4
E00078621,78.5,13,8.5
E00078653,83.1,11.5,5.4
E00078663,81,11.7,7.4
E00078664,84.7,12.6,2.7
E00078665,83.6,11.2,5.3
E00078666,85.2,11.3,3.5
E00078667,72.1,19.8,8.1
E00078668,79,16.2,4.8
E00078669,77.1,17.5,5.4
E00078670,72.7,19.4,7.9
E00078671,80.1,14.8,5.1
E00078672,87,10.2,2.8
E00078673,77.1,17.5,5.4
E00078674,60.1,32.7,7.1
E00078675,68.6,21.6,9.8
E00078677,69.3,21.4,9.3
E00078678,80.5,13.3,6.1
E00078679,74.2,18.4,7.4
E00078680,86,10.7,3.3
E00078681,91.8,8.2,0
E00078682,85.1,12.3,2.6
E00078683,79.6,15.2,5.2
E00078684,81.5,16.2,2.3
E00078685,79.4,15.5,5.1
E00078686,78,13.4,8.5
E00078688,60.6,24.9,14.6
E00078690,83.9,12.8,3.3
E00078691,56.4,25.6,17.9
E00078692,73.1,18.6,8.3
E00078693,87,9.4,3.6
E00078694,90.1,8.1,1.7
E00078695,83.8,12.1,4.1
E00078696,90.2,8.3,1.5
E00078697,87.8,10.1,2.1
E00078698,82.6,11.4,6
E00078699,89.4,8.8,1.8
E00078700,83.6,13.1,3.3
E00078701,81.6,13.2,5.1
E00078702,87.2,11.1,1.6
E00078703,87.2,9,3.9
E00078704,86.8,10.5,2.7
E00078705,88.9,8.9,2.3
E00078706,78.5,12.5,8.9
E00078707,84.1,13.1,2.9
E00078708,75.6,16.3,8.1
E00078709,84.4,11.3,4.4
E00078710,82.2,13.9,3.9
E00078711,87.8,8.2,3.9
E00078712,85.1,12.9,2
E00078713,84.3,12.9,2.8
E00078714,85.5,10.8,3.6
E00078715,88,7.4,4.7
E00078716,88.7,10.3,1
E00078717,77.4,14,8.5
E00078718,91,7.3,1.7
E00078719,90.7,7.2,2.1
E00078720,87.9,9,3.1
E00078721,84.9,12.5,2.6
E00078722,93.2,4.9,1.9
E00078723,81.7,12.9,5.4
E00078724,84.2,11.5,4.3
E00078725,80.6,13.9,5.5
E00078726,82.8,13.6,3.6
E00078727,81.2,14,4.8
E00078728,62.7,24.3,13
E00078729,74.5,14.5,11
E00078730,62.4,24.4,13.2
E00078731,79,15.7,5.3
E00078732,76.7,16.5,6.8
E00078733,77.1,15,7.8
E00078734,77,17.4,5.6
E00078735,77.5,16.5,6
E00078736,84.9,11.4,3.7
E00078737,89.3,9.2,1.5
E00078738,83.4,12.4,4.1
E00078739,61.8,22.8,15.4
E00078741,81.9,12.3,5.8
E00078742,86.1,9.1,4.8
E00078743,81.9,14.6,3.5
E00078744,84.5,9.8,5.7
E00078745,84.6,12,3.4
E00078746,74.3,17.5,8.2
E00078747,80.3,14.8,4.9
E00078748,78.4,14.8,6.8
E00078749,75.7,18,6.3
E00078750,75.6,16.5,7.9
E00078752,74.9,15.8,9.3
E00078754,76.3,16.6,7.1
E00078755,84.5,13.3,2.3
E00078756,79.8,14.7,5.4
E00078757,69.2,20.3,10.5
E00078758,83.6,13.2,3.3
E00078760,64,24.2,11.9
E00078761,82.7,12.7,4.6
E00078762,91.1,7.9,0.9
E00078763,81.5,15.2,3.3
E00078764,81.1,14.5,4.5
E00078765,80.5,12.8,6.7
E00078766,67.1,24.8,8.1
E00078767,85.8,11.4,2.8
E00078770,69.7,19.9,10.4
E00078773,72.3,17,10.6
E00078774,84,13.8,2.2
E00078775,87,8.9,4.1
E00078776,84,12.3,3.8
E00078777,81.6,12.9,5.6
E00078778,89.3,8.6,2.1
E00078780,90.5,6.4,3
E00078782,87.4,10,2.6
E00078783,84.2,12.9,2.9
E00078784,86.5,12.1,1.4
E00078785,75,17.4,7.6
E00078786,78,18.3,3.7
E00078787,87.6,9,3.4
E00078788,86.1,10.1,3.8
E00078789,77.2,14.1,8.6
E00078790,74.8,16.4,8.7
E00078791,86.2,10.9,2.9
E00078792,80.6,15.7,3.7
E00078793,81.3,14.3,4.4
E00078794,79.5,14.9,5.5
E00078795,79.4,15.7,4.9
E00078796,79.8,15,5.2
E00078797,86.5,11.6,1.9
E00078798,82.8,11.8,5.4
E00078799,85.3,11.9,2.8
E00078800,84.5,12.1,3.4
E00078801,77.9,14.1,8
E00078802,82.2,14.2,3.7
E00078803,77.3,18.2,4.5
E00078804,78,14.4,7.6
E00078813,67.2,21.8,10.9
