geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00078231,28.1,54.5,0.8,16.5
E00078232,26.7,53.3,4.2,15.8
E00078235,35.3,57.2,0.5,7
E00078236,32.8,57.4,0.8,9
E00078237,39.8,48.4,1.6,10.2
E00078238,20.6,46.6,1.5,31.3
E00078239,27.3,53.3,0,19.4
E00078243,33.5,54.8,1.1,10.6
E00078244,48,36.8,9.6,5.6
E00078245,50.4,35.5,0.7,13.5
E00078247,54.7,37.6,0.9,6.8
E00078248,21.5,33.6,39.3,5.6
E00078249,44.8,46.4,5,3.9
E00078256,13.4,12.7,34.3,39.6
E00078257,38.8,48.1,0,13.2
E00078258,12.5,28.3,3.3,55.8
E00078259,22.9,34,5.2,37.9
E00078260,24.8,39.1,7.5,28.6
E00078261,26.8,24.4,2.4,46.3
E00078263,39.6,38.3,1.9,20.1
E00078264,13.8,40.7,0.8,44.7
E00078265,16.3,50.4,0.8,32.5
E00078266,7.4,42.6,0.9,49.1
E00078269,10.6,17.7,3.5,68.1
E00078271,16.9,25.8,0.8,56.5
E00078272,6,21.5,3.4,69.1
E00078273,17.6,38.7,0,43.7
E00078274,16.3,39.2,22.9,21.6
E00078275,22.2,47.6,0,30.2
E00078276,1.3,7,46.3,45.4
E00078277,5.2,4.3,75,15.5
E00078278,10.9,11.8,53.6,23.6
E00078279,23.4,35,0.7,40.9
E00078280,11.3,31.7,3.5,53.5
E00078281,25.4,30.8,0.8,43.1
E00078282,15.1,19.2,4.8,61
E00078283,20.4,19,47.9,12.7
E00078284,10,21.9,25.6,42.5
E00078285,17.7,30.8,0,51.5
E00078286,12.2,24.4,2.9,60.5
E00078287,16.1,33.9,3.3,46.7
E00078288,36.6,53.5,1,8.9
E00078346,13.1,33.9,2.4,50.6
E00078347,24.8,42.3,1.5,31.4
E00078348,29.8,27.7,16.3,26.2
E00078349,30.2,45.7,0,24
E00078351,12.5,40.6,0,46.9
E00078352,19.5,45.8,0.8,33.9
E00078353,37,38.9,0,24.1
E00078354,23.7,23.7,1.7,50.8
E00078355,37,40.7,0.9,21.3
E00078356,8.9,18.3,5,67.8
E00078358,36.1,38.1,0,25.8
E00078359,14.1,12.8,10.3,62.8
E00078360,13,20.2,3.6,63.2
E00078361,12.4,19.8,4.1,63.6
E00078362,8.7,24.8,1.2,65.2
E00078363,12.8,22.8,2,62.4
E00078364,17.3,27.3,3.6,51.8
E00078365,12.9,23.6,1.7,61.8
E00078366,15.3,34,2.7,48
E00078367,8.7,15.5,9.3,66.5
E00078368,19.7,37.7,0.8,41.8
E00078369,19.6,27.8,5.2,47.4
E00078370,19.6,26.6,2.8,51
E00078371,26.5,36.8,2.2,34.6
E00078372,23.5,43,2,31.5
E00078373,17.3,37.6,1.5,43.6
E00078374,21.6,16.4,15.5,46.5
E00078375,34.9,33.3,0,31.8
E00078376,34.4,30.5,1.6,33.6
E00078377,32.4,35.9,1.4,30.3
E00078378,41,43.6,0,15.4
E00078379,22.5,28.9,14.1,34.5
E00078380,33.9,47.1,0.8,18.2
E00078381,31.8,23.4,8.4,36.4
E00078382,36,49.6,0.8,13.6
E00078383,28,42.4,9.1,20.5
E00078384,56.3,34.5,0.8,8.4
E00078385,50,35.8,2.2,11.9
E00078386,38.9,47.9,7.4,5.8
E00078387,24.1,33.1,4.1,38.6
E00078388,37,39.3,1.5,22.2
E00078389,49.2,43.8,0.8,6.3
E00078390,25,43.8,0,31.3
E00078391,26.4,49.3,6.8,17.6
E00078392,34.1,45.5,0,20.5
E00078393,3.7,19.1,61.8,15.4
E00078394,12.8,17.4,63.3,6.4
E00078395,53.6,31.9,1.4,13
E00078396,44.6,37.7,1.5,16.2
E00078397,38.1,48.5,1,12.4
E00078398,37.3,43.7,0.8,18.3
E00078399,16,31.1,36.1,16.8
E00078400,22.4,37.9,3.4,36.2
E00078401,4.5,17.1,73,5.4
E00078402,53.8,39.4,0.8,6.1
E00078403,38.9,42.9,1.6,16.7
E00078404,4.2,1.7,85.7,8.4
E00078405,25.7,42.5,4.4,27.4
E00078406,36,46.5,2.6,14.9
E00078407,11.1,22.2,54,12.7
E00078408,29.1,54.5,0.7,15.7
E00078409,37,52.9,0,10.1
E00078410,17.7,47.6,30.6,4
E00078411,2.9,3.9,90.2,2.9
E00078412,42.3,47.2,0,10.6
E00078413,24.3,33.1,3.7,39
E00078414,42,33.3,10.1,14.5
E00078415,20,31.2,40.8,8
E00078416,25.4,44.2,7.2,23.2
E00078417,32.9,40.1,0.7,26.3
