geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00078231,93.5,1.8,4.7
E00078232,96,0.7,3.3
E00078235,88.7,3.4,8
E00078236,91,3.8,5.2
E00078237,92.2,3.1,4.7
E00078238,88.2,1.6,10.2
E00078239,89.1,3.8,7.1
E00078243,93.3,1.6,5
E00078244,98,0.7,1.3
E00078245,92.7,1,6.4
E00078247,94.7,1.4,3.9
E00078248,95.9,0.8,3.3
E00078249,94.5,2.5,3
E00078256,67.2,1.9,31
E00078257,86.7,3.2,10.1
E00078258,44.3,4.4,51.3
E00078259,33.5,3.8,62.6
E00078260,80.7,2.1,17.2
E00078261,75.5,5.2,19.2
E00078263,69,2.8,28.1
E00078264,29.8,3.5,66.7
E00078265,30.4,3.2,66.3
E00078266,23.1,3.5,73.4
E00078269,38.4,2.5,59.1
E00078271,28.8,2,69.2
E00078272,23.7,3.5,72.8
E00078273,28.4,2.4,69.2
E00078274,33,2.1,64.9
E00078275,41.6,1.8,56.6
E00078276,54.9,4.2,40.9
E00078277,82.8,2.8,14.4
E00078278,77.8,4,18.2
E00078279,68.8,5.4,25.9
E00078280,50,3.4,46.6
E00078281,70.7,2.5,26.8
E00078282,49.6,3.7,46.7
E00078283,80.7,1.9,17.5
E00078284,67.5,2.5,29.9
E00078285,69.5,0.6,29.9
E00078286,56.2,3.1,40.7
E00078287,73.7,2,24.3
E00078288,89.2,2.5,8.3
E00078346,73.4,1.1,25.5
E00078347,84.6,3.2,12.2
E00078348,80.8,3,16.2
E00078349,89.8,1.4,8.8
E00078351,38.5,4,57.5
E00078352,47.7,5.6,46.7
E00078353,50.3,4.5,45.2
E00078354,45,4.3,50.7
E00078355,67.8,1.9,30.3
E00078356,34.7,2.4,62.8
E00078358,71.5,1.9,26.6
E00078359,52.7,3.2,44.1
E00078360,60.1,6.6,33.3
E00078361,45.3,6.1,48.6
E00078362,35.9,2,62.1
E00078363,45.9,1.6,52.6
E00078364,60.6,2.5,36.9
E00078365,72.4,2.1,25.5
E00078366,68,4,28
E00078367,51.6,3.1,45.3
E00078368,71.1,3.7,25.3
E00078369,68.7,4.7,26.6
E00078370,74.6,2.6,22.8
E00078371,81.2,2.4,16.4
E00078372,82,1.3,16.7
E00078373,82.8,3.4,13.8
E00078374,81,3.7,15.3
E00078375,83.9,2.5,13.6
E00078376,81.3,5.2,13.5
E00078377,81.9,2.8,15.3
E00078378,87,1.5,11.4
E00078379,76.8,2,21.2
E00078380,91.8,0.7,7.6
E00078381,83.6,3.1,13.3
E00078382,88.9,4.8,6.3
E00078383,88.5,1.5,10.1
E00078384,89.5,1.9,8.6
E00078385,90.3,1.7,8
E00078386,91.8,1.9,6.4
E00078387,83.5,3.2,13.4
