geography_code,disability_3a-001,disability_3a-002
E00078231,7.1,92.9
E00078232,16.2,83.8
E00078235,9.1,90.9
E00078236,10.9,89.1
E00078237,9.7,90.3
E00078238,14.4,85.6
E00078239,10.7,89.3
E00078243,8.3,91.7
E00078244,12.1,87.9
E00078245,23.6,76.4
E00078247,13.3,86.7
E00078248,23.1,76.9
E00078249,13.9,86.1
E00078256,18.2,81.8
E00078257,15,85
E00078258,11.5,88.5
E00078259,9.2,90.8
E00078260,11.9,88.1
E00078261,13.5,86.5
E00078263,9.8,90.2
E00078264,4.5,95.5
E00078265,7.7,92.3
E00078266,3.7,96.3
E00078269,7.4,92.6
E00078271,5.3,94.7
E00078272,5.7,94.3
E00078273,6.3,93.7
E00078274,10.3,89.7
E00078275,8.1,91.9
E00078276,19.5,80.5
E00078277,38.8,61.2
E00078278,26,74
E00078279,12.5,87.5
E00078280,12.3,87.7
E00078281,11.7,88.3
E00078282,9,91
E00078283,24.5,75.5
E00078284,18.4,81.6
E00078285,11.5,88.5
E00078286,13,87
E00078287,11.8,88.2
E00078288,13.3,86.7
E00078346,15.8,84.2
E00078347,11.4,88.6
E00078348,17.4,82.6
E00078349,10.2,89.8
E00078351,7.8,92.2
E00078352,6.6,93.4
E00078353,9.7,90.3
E00078354,8.4,91.6
E00078355,12.4,87.6
E00078356,9.1,90.9
E00078358,14,86
E00078359,14.8,85.2
E00078360,12.8,87.2
E00078361,8.5,91.5
E00078362,9.6,90.4
E00078363,9.4,90.6
E00078364,11.8,88.2
E00078365,12.8,87.2
E00078366,19.1,80.9
E00078367,13.5,86.5
E00078368,11.8,88.2
E00078369,15,85
E00078370,15.9,84.1
E00078371,14.2,85.8
E00078372,16.3,83.7
E00078373,14.4,85.6
E00078374,26,74
E00078375,12.5,87.5
E00078376,13.6,86.4
E00078377,15.6,84.4
E00078378,25.5,74.5
E00078379,17.5,82.5
E00078380,10.5,89.5
E00078381,12.8,87.2
E00078382,12.6,87.4
E00078383,17.3,82.7
E00078384,12.4,87.6
E00078385,14.6,85.4
E00078386,10.8,89.2
E00078387,15.1,84.9
E00078388,9.1,90.9
E00078389,13.1,86.9
E00078390,14,86
E00078391,14.1,85.9
E00078392,14,86
E00078393,24.1,75.9
E00078394,27.8,72.2
E00078395,17.1,82.9
E00078396,18,82
E00078397,14.3,85.7
E00078398,9.2,90.8
E00078399,19,81
E00078400,13,87
E00078401,33.9,66.1
E00078402,17,83
E00078403,11.1,88.9
E00078404,45.5,54.5
E00078405,19.4,80.6
E00078406,13.6,86.4
E00078407,19.9,80.1
E00078408,13.4,86.6
E00078409,13.8,86.2
E00078410,17.6,82.4
E00078411,26.4,73.6
E00078412,14.7,85.3
E00078413,14.7,85.3
E00078414,22.9,77.1
E00078415,20.4,79.6
E00078416,17.5,82.5
E00078417,17,83
E00078418,13.7,86.3
E00078419,9.9,90.1
E00078420,19.9,80.1
E00078421,18.5,81.5
E00078422,16.5,83.5
E00078423,10.8,89.2
E00078424,18.7,81.3
E00078425,23.6,76.4
E00078426,21.4,78.6
E00078427,27.1,72.9
E00078428,32.3,67.7
E00078429,35,65
E00078430,14.7,85.3
E00078431,20,80
E00078432,21.7,78.3
E00078433,17.6,82.4
E00078434,22.1,77.9
E00078435,20.9,79.1
E00078436,25.9,74.1
E00078437,12.2,87.8
E00078438,36.9,63.1
E00078439,12.1,87.9
E00078440,18.6,81.4
E00078441,12.5,87.5
E00078442,19.9,80.1
E00078443,13.7,86.3
E00078444,10.4,89.6
E00078445,10.3,89.7
E00078446,21.3,78.7
E00078447,17.2,82.8
E00078448,19.3,80.7
E00078449,11.1,88.9
E00078450,8.2,91.8
E00078451,13.2,86.8
E00078452,17.8,82.2
E00078453,14.3,85.7
E00078454,17.8,82.2
E00078455,18.3,81.7
