geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00078231,87.9,4.4,7.6
E00078232,85.8,5.1,9.1
E00078235,83.7,11,5.2
E00078236,86.5,5,8.5
E00078237,87,6.2,6.8
E00078238,82.2,10.5,7.2
E00078239,84.6,8,7.4
E00078243,87.4,6.8,5.8
E00078244,87.2,0.7,12.2
E00078245,83.5,7.8,8.7
E00078247,88.1,2.1,9.8
E00078248,75.9,1.7,22.4
E00078249,89.8,4.4,5.8
E00078256,46.5,36.8,16.7
E00078257,81.8,12.5,5.8
E00078258,35.5,57.6,7
E00078259,25.3,65.9,8.8
E00078260,67.5,19.6,13
E00078261,64,23.2,12.7
E00078263,61,28.6,10.4
E00078264,23.8,71.5,4.7
E00078265,23.4,70,6.7
E00078266,19.9,75.8,4.4
E00078269,30.6,62.5,6.9
E00078271,23.3,71.3,5.3
E00078272,19.9,75.5,4.6
E00078273,24.8,71.2,4
E00078274,28.8,65.9,5.3
E00078275,34.9,60.4,4.6
E00078276,38.8,41.2,20
E00078277,58.3,15.4,26.3
E00078278,53.1,20.4,26.5
E00078279,57.4,28.3,14.3
E00078280,36.3,51.8,11.9
E00078281,60.9,28.7,10.4
E00078282,36.9,49.9,13.2
E00078283,64.2,18.7,17.2
E00078284,53.7,31.9,14.4
E00078285,51.7,33.4,14.9
E00078286,43,44.8,12.1
E00078287,56.1,29.3,14.5
E00078288,88,7.3,4.7
E00078346,59.1,26.1,14.8
E00078347,75.1,13.4,11.5
E00078348,72.4,11.6,16
E00078349,81,9.2,9.8
E00078351,31.8,61.6,6.6
E00078352,43.4,52.3,4.3
E00078353,49.7,44.8,5.5
E00078354,41.1,54.4,4.5
E00078355,56.8,34.8,8.4
E00078356,27.5,65,7.5
E00078358,68.3,26.9,4.9
E00078359,42.2,44.1,13.7
E00078360,51.6,37.1,11.4
E00078361,34.5,58.5,7
E00078362,23.9,68.7,7.3
E00078363,35.1,54.2,10.7
E00078364,51.4,41.2,7.4
E00078365,66.3,27,6.7
E00078366,57.3,31.1,11.6
E00078367,40.9,47.8,11.3
E00078368,65.7,24.7,9.6
E00078369,63.6,22.1,14.3
E00078370,66.7,22.3,11
E00078371,74,15.8,10.2
E00078372,75.1,15.2,9.8
E00078373,77.8,13,9.3
E00078374,62.4,15.6,22
E00078375,74.7,14.2,11
E00078376,72.3,17.3,10.4
E00078377,72.9,17.1,10
E00078378,81.8,8,10.2
E00078379,67,20.7,12.4
E00078380,78.5,8.3,13.2
E00078381,68,12.3,19.7
E00078382,82.4,9.6,8.1
E00078383,77.7,8,14.3
E00078384,85,6.7,8.3
E00078385,84.2,6.5,9.3
E00078386,82,8.1,9.9
E00078387,71.1,15.5,13.4
E00078388,80.3,11.6,8.2
E00078389,92,1.7,6.3
E00078390,72.6,18.9,8.4
E00078391,79.8,9.1,11.1
E00078392,82.9,10.9,6.2
E00078393,60.4,12.5,27.1
E00078394,69.4,5.5,25.1
E00078395,70.9,16.1,13
E00078396,76.6,11.9,11.5
E00078397,83.8,9.6,6.6
E00078398,82.5,10.4,7.1
E00078399,69.6,10.1,20.3
E00078400,67.2,19,13.8
E00078401,57.2,11.5,31.3
E00078402,87.7,7.2,5.2
E00078403,79.9,11.5,8.6
E00078404,57.9,9.7,32.4
E00078405,60.8,21.1,18.1
E00078406,73.7,14.3,12
E00078407,62.7,17.9,19.3
E00078408,79.6,6.4,14
E00078409,83.7,5.1,11.2
E00078410,78.9,6,15.1
E00078411,61,1.1,37.8
E00078412,86.6,5.1,8.2
E00078413,70.4,20.9,8.7
E00078414,70,13.2,16.7
E00078415,65.5,10.3,24.2
E00078416,69.8,16.4,13.8
E00078417,63.2,23.9,12.9
E00078418,53,34.6,12.3
E00078419,38.3,49.6,12.2
E00078420,60.6,24.5,14.8
E00078421,55.4,29.5,15.1
E00078422,40.1,47.5,12.4
E00078423,38.1,50.4,11.5
E00078424,57.1,19.5,23.3
E00078425,68.9,9,22.1
E00078426,54.7,9.3,36
E00078427,67,9.4,23.5
E00078428,67,13.3,19.7
E00078429,55.8,9.3,35
E00078430,58.7,23.4,18
E00078431,61.6,15.1,23.3
E00078432,56.9,20.4,22.7
E00078433,60.6,14.8,24.6
E00078434,55.3,5.1,39.6
E00078435,70.6,6.7,22.6
E00078436,53.6,9.6,36.8
E00078437,56.2,26.8,17.1
E00078438,60.8,5.6,33.6
E00078439,54.5,33.6,12
E00078440,69,15.8,15.2
E00078441,36.9,51.7,11.4
E00078442,43.6,35.1,21.3
E00078443,50,37.8,12.2
E00078444,38.9,51.2,9.9
E00078445,83.8,5.1,11.1
E00078446,81.6,6.6,11.8
E00078447,87.6,0,12.4
E00078448,85.6,2.6,11.8
E00078449,85.4,9.2,5.4
E00078450,85.4,4.5,10.2
E00078451,83.5,6.7,9.8
E00078452,86.6,3.8,9.6
E00078453,81.5,6.6,11.9
E00078454,81.3,8.3,10.5
E00078455,85.5,3,11.5
E00078456,73.2,7.9,18.9
E00078457,54.1,5.3,40.7
E00078458,83.6,1.1,15.2
E00078459,78.1,4.9,17
E00078460,89.8,3.7,6.4
E00078461,85.4,4.5,10.1
E00078462,84.5,6.8,8.7
E00078463,83.4,6.9,9.7
E00078464,83.5,8.5,8
E00078465,73.7,14.3,11.9
E00078466,81.5,6.1,12.4
E00078467,72.9,21.7,5.4
E00078468,84.8,5.9,9.3
E00078469,78.5,9.9,11.6
E00078470,86.4,5.9,7.7
E00078471,86.5,6.1,7.4
E00078472,77.8,12.6,9.6
E00078473,78.4,11.8,9.8
E00078474,92.4,2.1,5.5
E00078475,85.9,3.7,10.4
E00078476,72.7,4.9,22.4
E00078477,83,4.6,12.4
E00078478,87.4,2.3,10.3
E00078508,73.6,6.4,20
E00078509,64.3,7.5,28.1
E00078510,77.1,10.6,12.3
E00078511,82.6,9,8.4
E00078512,63,8.4,28.6
E00078513,66.1,4.2,29.7
E00078514,63.7,8.1,28.3
E00078515,81.8,5.2,13.1
E00078516,80.1,6.2,13.7
E00078517,82.3,3.5,14.2
E00078518,69.3,11.6,19.1
E00078519,70.4,5.4,24.2
E00078520,59.1,9.9,31
E00078522,62.3,2.5,35.2
E00078524,63.6,14.1,22.3
E00078525,73.6,8.2,18.2
E00078526,71.1,7,21.9
E00078527,67.3,9.8,22.9
E00078528,84.4,8.4,7.2
E00078529,64.9,9.2,25.9
E00078530,65.5,6,28.5
E00078531,63.8,4.1,32
E00078532,69.5,5,25.5
E00078533,81.8,3.6,14.5
E00078534,78.5,9.6,11.9
E00078535,84.4,7.1,8.5
E00078536,80.7,9.3,10
E00078537,90,2.6,7.3
E00078538,84.9,4.6,10.5
E00078539,90.7,2.5,6.8
E00078541,86.2,5.1,8.8
E00078542,88.6,3.5,7.9
E00078545,83.9,7.4,8.7
E00078546,85.3,8.6,6.1
E00078547,83.9,4.6,11.5
E00078550,87.7,4.7,7.6
E00078551,85.6,4.3,10.1
E00078552,80.2,7.6,12.2
E00078553,90.2,3,6.8
E00078555,96.7,0.6,2.7
E00078557,83.1,5.2,11.7
E00078558,66.9,20.4,12.7
E00078559,88.2,4.2,7.6
E00078560,87.9,2.9,9.2
E00078561,86.8,6.2,7
E00078562,75.2,19.8,5
E00078563,78,8.9,13.1
E00078564,65.4,21.1,13.4
E00078565,74.4,11.3,14.3
E00078567,84.6,6.1,9.3
E00078568,73.6,8.7,17.8
E00078569,83.4,7.4,9.2
E00078601,65.2,5.4,29.4
E00078602,63.1,9.2,27.7
E00078603,64.9,5.6,29.5
E00078604,58.7,10.7,30.6
E00078605,56.9,5.8,37.3
E00078606,64.5,11.2,24.3
E00078607,69.7,9.7,20.5
E00078608,78.4,5,16.6
E00078609,81.4,2.3,16.4
E00078610,57.4,7.4,35.2
E00078611,62.3,6.4,31.3
E00078612,54.9,6.3,38.8
E00078613,67.3,3,29.8
E00078614,49.1,10.1,40.8
E00078615,56.4,6.6,37
E00078616,61.7,2.9,35.5
E00078617,52.8,3.5,43.7
E00078618,59.6,6.3,34
E00078619,55.6,6.7,37.7
E00078620,53.4,9.5,37
E00078621,64.5,6.3,29.3
E00078653,76.6,10.3,13.1
E00078663,69.7,8.2,22.1
E00078664,86,2,12
E00078665,81,2.3,16.7
E00078666,83,6.8,10.3
E00078667,79.2,3.2,17.7
E00078668,80.7,6,13.3
E00078669,73.9,6.6,19.5
E00078670,60.6,11.1,28.3
E00078671,70.5,12.6,16.9
E00078672,81.3,9.2,9.5
E00078673,61.3,3.4,35.3
E00078674,62.6,3.4,33.9
E00078675,74.1,5.3,20.5
E00078677,61.6,5.4,33
E00078678,79.2,6.3,14.5
E00078679,80,0.7,19.3
E00078680,82.7,8.1,9.2
E00078681,87.3,4.5,8.2
E00078682,73.5,8.2,18.4
E00078683,82.2,7.7,10.1
E00078684,84,2.7,13.3
E00078685,85.6,3.2,11.2
E00078686,74.6,6.1,19.3
E00078688,68.4,2.4,29.2
E00078690,83,7.5,9.5
E00078691,66,5.2,28.8
E00078692,79.3,4.4,16.3
E00078693,80.2,7.7,12.1
E00078694,82.5,10.8,6.7
E00078695,84.7,8.3,6.9
E00078696,82,8.9,9.2
E00078697,86.7,4.3,9
E00078698,65.1,13.2,21.7
E00078699,93.3,2,4.7
E00078700,81.4,6.6,12
E00078701,89.6,7.1,3.3
E00078702,81.3,7.2,11.5
E00078703,89,6.3,4.8
E00078704,85.1,8.1,6.8
E00078705,86.8,7.4,5.7
E00078706,80.7,4,15.3
E00078707,81.1,9.4,9.4
E00078708,80,10.9,9.1
E00078709,74,11.3,14.7
E00078710,63.2,20.6,16.2
E00078711,70.6,18.8,10.6
E00078712,77.4,14.6,8
E00078713,72.7,15,12.2
E00078714,79.5,8.1,12.3
E00078715,81.7,10.5,7.8
E00078716,81.5,9.3,9.3
E00078717,69.5,2.1,28.4
E00078718,83.3,9,7.6
E00078719,77.7,10.7,11.6
E00078720,86.9,4.8,8.3
E00078721,92.3,5.5,2.3
E00078722,90.6,3.6,5.8
E00078723,65.5,18.8,15.7
E00078724,71.6,14.4,14.1
E00078725,70.3,15.4,14.3
E00078726,66.3,12.4,21.2
E00078727,63.2,14,22.9
E00078728,56.5,11.2,32.4
E00078729,65.1,9.1,25.8
E00078730,73.6,9.6,16.8
E00078731,75.9,10.6,13.5
E00078732,53.4,20.8,25.8
E00078733,76.9,14.9,8.1
E00078734,71.8,12.4,15.8
E00078735,68.7,11.9,19.4
E00078736,76.5,11.5,12
E00078737,67.3,15.3,17.4
E00078738,76.9,9.8,13.2
E00078739,54.1,6.6,39.4
E00078741,85.7,6.5,7.8
E00078742,75.7,14.3,10
E00078743,68.8,18.1,13.2
E00078744,74.7,15.1,10.2
E00078745,83,3.1,13.9
E00078746,54.3,15.7,30
E00078747,70.5,14.8,14.8
E00078748,60.2,11.7,28.2
E00078749,53.5,19.6,26.9
E00078750,55.9,19.2,24.9
E00078752,50.9,27.6,21.6
E00078754,48.4,26.6,25
E00078755,72.1,18.9,9
E00078756,73.6,7.3,19.1
E00078757,59.5,8.8,31.7
E00078758,78.9,9.6,11.5
E00078760,52.5,27.1,20.3
E00078761,87.7,4.2,8.1
E00078762,86.1,6,7.9
E00078763,72.4,20.6,7
E00078764,82.7,10.3,7
E00078765,78,12.8,9.2
E00078766,74.4,7,18.6
E00078767,78.2,10.8,11.1
E00078770,62.2,9.1,28.7
E00078773,63.8,19.4,16.8
E00078774,61,23.3,15.7
E00078775,74.1,19.6,6.3
E00078776,70.5,16,13.5
E00078777,74.9,5,20.1
E00078778,75.4,8,16.6
E00078780,60.9,25.7,13.5
E00078782,62.1,24.9,13
E00078783,59.3,25.6,15.1
E00078784,69.2,16.8,13.9
E00078785,72.7,6.9,20.4
E00078786,66.2,13.6,20.2
E00078787,53.7,34.5,11.9
E00078788,68.6,15,16.4
E00078789,63.8,5.2,31
E00078790,67.3,6,26.8
E00078791,85.9,2.9,11.1
E00078792,77.5,4.9,17.6
E00078793,75.4,12.3,12.3
E00078794,80.8,7.7,11.5
E00078795,68.1,12.2,19.7
E00078796,63.3,14,22.7
E00078797,83.2,7.6,9.2
E00078798,74.6,9.7,15.8
E00078799,71,16,13
E00078800,66.4,17.9,15.7
E00078801,63.6,21.5,15
E00078802,71.4,18,10.6
E00078803,65.4,17.8,16.8
E00078804,57.8,25.6,16.6
E00078813,67.2,1.7,31
E00078814,69.5,4.6,25.9
E00078815,89.5,3.7,6.8
E00078816,80.1,2.6,17.3
E00078817,70.2,2.1,27.7
E00078818,75.9,3.4,20.7
E00078819,85.9,3,11.2
E00078820,72,1.6,26.4
E00078821,81.5,1.7,16.8
E00078823,73.1,12.9,14
E00078824,86.7,4.9,8.4
E00078825,84.4,1.3,14.3
E00078826,88,1.5,10.5
E00078828,82.7,1.7,15.7
E00078829,75.2,4.9,19.9
E00078830,82,2.8,15.3
E00078831,84.6,2,13.4
E00078832,74.6,1.7,23.8
E00078833,79.8,4.4,15.7
E00078834,82.5,2.2,15.3
E00078835,88.9,0.7,10.4
E00078836,82.6,1,16.4
E00162536,82.1,1.6,16.3
E00162540,78.2,6.9,14.9
E00162555,83.5,4.9,11.6
E00162556,83.1,3.6,13.3
E00162629,85.5,2.7,11.8
E00162630,83.5,4,12.5
E00162631,93.8,1.1,5.1
E00162632,83.3,4.2,12.5
E00162633,89.9,0.7,9.4
E00162634,89.1,1,10
E00162643,88.1,1.8,10.2
E00162645,89,1.6,9.4
E00162646,90.7,0.4,8.9
E00162663,89.2,1.8,9
E00162664,90.2,1.3,8.5
E00162665,83.2,4.7,12.1
E00162666,89.7,1.5,8.8
E00162667,84.9,2.4,12.7
E00162668,88.8,0,11.2
E00162669,90.8,4.1,5.1
E00162670,92.1,3.7,4.2
E00162672,85.3,2.4,12.2
E00162673,85.9,1.8,12.2
E00162674,72,4.3,23.7
E00162675,90.1,2,7.9
E00162676,89.6,4.3,6.1
E00162677,88.9,1.9,9.2
E00162678,81.6,1.4,17
E00162679,92.1,1,6.9
E00162680,74.3,0.7,25
E00162681,86.9,4.8,8.3
E00162682,90.4,2.1,7.5
E00162683,87.9,1.6,10.6
E00162684,81.8,3.1,15
E00162685,87.9,3,9.1
E00162686,72.4,1.4,26.1
E00162688,65.5,2.8,31.7
E00162689,79,1.9,19.1
E00162690,59.8,5.2,35.1
E00162691,62.8,2,35.2
E00162692,74.3,5.7,19.9
E00162693,54.1,9.5,36.4
E00162694,58.9,0.3,40.8
E00162695,71.1,2.2,26.7
E00162696,83.7,1.7,14.6
E00162697,85.1,6,8.9
E00162699,85.9,8.2,5.8
E00162701,75.1,3.9,21
E00162704,69.4,3.7,26.8
E00162705,70.4,4,25.6
E00162706,68.6,0.6,30.8
E00162708,89.1,0.6,10.3
E00162709,80.4,2.1,17.5
E00162710,76.4,4.5,19.1
E00162711,63.1,1.5,35.4
E00162712,73.3,2.5,24.2
E00162713,84.8,2.1,13.1
E00162714,81.1,3.9,14.9
E00162715,81.1,3.8,15.1
E00162716,80.8,4.1,15.1
E00162717,80.6,2.6,16.7
E00162718,79.4,5.4,15.2
E00162719,80,4,16
E00162721,65.3,5.1,29.6
E00162723,60.9,4.9,34.2
E00162724,77.5,2.6,19.9
E00162725,88.6,1.5,9.8
E00162726,89.2,0.4,10.4
E00162727,90.2,2.4,7.3
E00162728,86.3,0.9,12.8
E00162729,86.7,1.4,11.9
E00162730,86.7,2.4,10.8
E00162731,86.9,2,11.1
E00162734,91.3,1.7,7
E00162785,70.3,4.2,25.5
E00162786,83.3,3,13.7
E00162789,66.7,4.8,28.5
E00162790,72.9,7.7,19.3
E00162791,72.4,1.8,25.8
E00162792,88.8,2.5,8.7
E00162793,92.2,1.6,6.2
E00162794,68.5,4.1,27.4
E00162795,87.2,3,9.8
E00162796,84.5,2.7,12.9
E00162797,81.6,3.9,14.5
E00162798,82.7,2.9,14.4
E00162808,85,4.6,10.5
E00162809,73.5,10.5,16
E00162810,85.6,6,8.4
E00162813,84.8,3.3,11.9
E00162814,83.1,4.4,12.5
E00162815,76.5,3.1,20.4
E00162816,84.9,7,8.1
E00162817,91.2,4.4,4.4
E00162818,82.7,2.9,14.4
E00162819,77.2,6.2,16.6
E00162820,72.8,9.7,17.5
E00162822,77.4,4,18.5
E00162823,91.6,1.3,7.1
E00162824,84.6,3.8,11.5
E00162884,81.9,2.1,16
E00162886,86.7,2.7,10.6
E00162887,80.2,2.6,17.3
E00162888,79.6,2.8,17.6
E00162889,77.7,4.2,18.1
E00162890,85.4,2.4,12.2
E00162891,76.5,1.6,21.9
E00162894,92.2,1.2,6.5
E00162895,85.5,2.1,12.3
E00162896,90.9,0.3,8.8
E00162897,82.6,1.8,15.6
E00162910,88.9,2,9.1
E00162913,84.1,2.3,13.6
E00162915,80.5,9.3,10.2
E00162916,89.4,0,10.6
E00162917,70.1,2.6,27.3
E00162918,85.7,2.9,11.4
E00162919,73.4,13.3,13.3
E00162920,78.6,3.8,17.6
E00162921,86.7,0.8,12.5
E00162922,83.9,4.2,11.9
E00162923,82,4.1,13.9
E00162924,78.7,4.5,16.8
E00162926,72,13.5,14.5
E00162927,78.7,0.6,20.7
E00162928,86.5,3.4,10.1
E00162930,85.2,5.7,9.1
E00162931,89.3,3.2,7.5
E00162933,76.6,6.4,17
E00162934,74.1,6.9,19
E00162935,83.3,12,4.7
E00162936,89.2,4.9,5.9
E00162938,85,6.2,8.8
E00162940,78.8,8.6,12.6
E00162941,78.7,11.4,9.9
E00162943,80.9,4.3,14.8
E00162944,69.2,6.6,24.2
E00162966,81.5,0.7,17.7
E00162967,71.9,5.4,22.7
E00162968,85.1,1.9,13
E00162970,90.3,1.4,8.3
E00162971,81,0.3,18.7
E00162972,88.2,0.7,11.1
E00162973,82.8,2.8,14.4
E00162974,86.1,0.6,13.2
E00162975,73.1,2.7,24.2
E00162976,66.7,6.7,26.7
E00162977,73.3,6.5,20.2
E00162978,88.5,1.7,9.7
E00162986,85.5,3.6,10.9
E00162988,78.5,0.7,20.8
E00162990,84.4,2.2,13.4
E00162999,77.1,2.5,20.4
E00163000,88.1,0.6,11.3
E00163001,96.1,0.9,3
E00163002,89.4,1.1,9.4
E00163003,88,2.5,9.5
E00163004,89,1.1,9.8
E00163005,88.8,6.7,4.6
E00163006,80.4,4,15.6
E00163007,66.1,4.9,29
E00163008,82.3,4,13.7
E00163009,73.3,8.2,18.5
E00163011,85.7,3.8,10.5
E00163012,60.3,6.9,32.8
E00163013,89.8,4.4,5.8
E00163014,73.2,2.4,24.4
E00163015,83.1,4.5,12.3
E00163016,89.2,1,9.9
E00163017,77.3,4.9,17.7
E00163018,67.3,3.4,29.3
E00163019,82.1,4.8,13.1
E00163020,74.8,6.3,18.9
E00163021,79.2,1.5,19.3
E00163022,76.1,2.3,21.7
E00163023,88.6,6.1,5.2
E00163024,86.4,2.4,11.2
E00163025,84.2,4,11.8
E00163026,92.5,0.8,6.7
E00163027,86.5,2.6,10.9
E00163028,84.9,1.2,13.9
E00163029,88.3,2.1,9.7
E00163030,80.6,10.8,8.6
E00163031,76.4,5.1,18.5
E00163033,88.3,2,9.7
E00163034,87.1,4.6,8.2
E00163035,56.5,3.5,40
E00163036,86.4,3.4,10.2
E00163038,82.2,8.2,9.6
E00163040,85.9,4.2,9.9
E00163041,71.5,3.6,24.8
E00163042,83.8,5.9,10.2
E00163043,81,6.1,12.9
E00163044,85.5,1.6,12.8
E00166344,73.3,1.3,25.4
E00166345,81.3,5.7,13.1
E00166346,81.7,6.3,11.9
E00166347,74.9,3.1,22
E00166355,84.3,1.8,13.9
E00166356,91.1,0.7,8.1
E00166358,90.7,3.7,5.7
E00166361,85.7,1.6,12.8
E00166366,68,3.5,28.5
E00166367,93.2,2.6,4.1
E00166368,91.1,1.4,7.6
E00166369,84.4,6.5,9
E00166370,76.7,7.6,15.7
E00166434,58.5,9.9,31.7
E00166436,72.3,15.2,12.5
E00166437,73.7,2.4,23.9
E00166439,70.3,13.6,16.1
E00166440,79.5,8.3,12.2
E00166452,79.4,9.7,10.9
E00166453,86.5,4.9,8.6
E00166457,86,5.1,8.8
E00166468,69.5,19.8,10.7
E00166469,85.9,8.3,5.8
E00166470,74.8,16.3,8.8
E00166471,90.1,4.4,5.5
E00166472,70.8,14.4,14.8
E00166473,75,7.7,17.3
E00166474,84.8,6.9,8.2
E00166475,76.8,10.5,12.7
E00166476,74.8,8.5,16.7
E00166478,76.4,19.8,3.8
E00166479,64.4,24.8,10.8
E00166480,62.3,26.3,11.3
E00166481,63.1,32.8,4.1
E00166482,29.8,58.6,11.7
E00166483,69.6,10.9,19.6
E00166485,71.9,16.5,11.6
E00166487,88.6,8.1,3.3
E00166488,75.5,17.9,6.5
E00166489,24.7,69.1,6.2
E00166490,90.4,4.8,4.8
E00166491,61.8,32.9,5.3
E00166492,40.7,42.9,16.4
E00166494,57.4,31.5,11.1
E00166495,30.7,65.8,3.5
E00166496,44.2,43.8,12
E00166497,58.5,30.1,11.4
E00166498,69.7,23.8,6.5
E00166499,53.8,40.3,5.9
E00166500,57.2,33.8,8.9
E00166501,58.2,33.2,8.6
E00166502,56.7,32.9,10.3
E00166511,88.6,4.5,6.9
E00166512,83.1,8.8,8.1
E00166513,57.5,20.4,22.2
E00166514,55.6,38.4,6
E00166515,55.4,33.7,10.9
E00166517,70.4,23.5,6.1
E00166518,88,4.5,7.5
E00166520,75.5,14,10.5
E00166521,72.2,12.9,14.9
E00166522,70.4,13,16.7
E00166523,81.2,11.2,7.6
E00166524,67.1,22.9,10
E00166525,77.3,16.3,6.4
E00166526,78.6,12.2,9.2
E00166527,72.2,22.4,5.4
E00166528,76.7,16.5,6.8
E00166529,78.6,6.8,14.6
E00166530,78.1,12.6,9.3
E00166531,71.8,15.3,12.9
E00166532,78.7,7.4,13.8
E00166533,80.8,16.3,2.9
E00166534,70.9,20.7,8.4
E00166535,70.9,17.1,12
E00166537,65.2,25.5,9.3
E00166538,76.2,15.2,8.5
E00166539,76.7,13.6,9.7
E00166540,69.5,18.9,11.6
E00166541,74.2,16.3,9.5
E00166542,76,13.9,10.1
E00166543,80.6,12.7,6.7
E00166544,80,13,7
E00166545,83,9.6,7.4
E00166546,85.5,6.7,7.8
E00166547,81.3,14.8,3.9
E00166548,86.9,6.9,6.2
E00166549,88.4,8.3,3.3
E00166550,77.9,15.6,6.5
E00166551,86.4,7.6,6
E00166552,88.2,6.7,5.1
E00166553,83.1,8.8,8.1
E00166554,84.4,8.2,7.5
E00166555,77.6,12.1,10.3
E00166556,87.2,8.6,4.3
E00166557,62.8,18.6,18.6
E00166558,71.4,15.9,12.7
E00166559,71.2,13,15.8
E00166560,88.4,2,9.6
E00166561,85.4,6.5,8
E00166562,71.3,7.3,21.4
E00166563,91.1,4.2,4.7
E00166564,82,10,8
E00166565,79.2,10.8,10
E00166566,85.2,9,5.8
E00166568,82.2,8.9,8.9
