geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00078231,95.7,2.8,0.6,0.9
E00078232,90.6,6.3,2.3,0.8
E00078235,94.2,3.5,1,1.4
E00078236,90,6.4,2.1,1.5
E00078237,91.7,4.6,1,2.6
E00078238,91.6,3.7,1.3,3.4
E00078239,92.2,4,1.6,2.1
E00078243,93.7,4.2,1,1.1
E00078244,89,7.1,2.1,1.8
E00078245,92.2,4.3,2.3,1.3
E00078247,90.5,5.9,1.5,2.2
E00078248,88.8,4.7,3,3.4
E00078249,88.1,7,2.4,2.4
E00078256,92.8,2.8,1.6,2.8
E00078257,91.7,5,2,1.3
E00078258,91.5,5.3,1.6,1.6
E00078259,94.4,3,1.2,1.4
E00078260,91.1,5.4,1.6,1.9
E00078261,93.5,2.3,1.8,2.3
E00078263,93.4,3,1.6,2.1
E00078264,96.9,0.2,1.5,1.3
E00078265,94.8,2.2,1.9,1.1
E00078266,97.7,0.9,0.9,0.5
E00078269,95.6,1.7,1.5,1.2
E00078271,95.9,0.6,1.9,1.6
E00078272,96.7,1.4,1.2,0.8
E00078273,97.7,1.2,0.6,0.6
E00078274,95.2,2.5,2,0.2
E00078275,93.2,2.1,1.7,3
E00078276,92.4,3.1,3.4,1
E00078277,89.2,4.2,3.6,3
E00078278,93.4,3.6,0.5,2.5
E00078279,93.6,2.7,2.7,0.9
E00078280,95.3,2.2,1.6,0.8
E00078281,94.7,2.3,0.4,2.6
E00078282,96.4,2.2,0.6,0.8
E00078283,88.1,5.1,2.8,4
E00078284,94.9,1.9,1.9,1.3
E00078285,95.8,2,1,1.3
E00078286,95.9,1.9,1.7,0.5
E00078287,92.6,3.3,2.1,2.1
E00078288,90.6,6.4,0.8,2.3
E00078346,93.3,3.7,2.1,0.9
E00078347,95.9,2.7,1,0.3
E00078348,93.2,4.5,1.9,0.4
E00078349,89.6,6.8,1.4,2.2
E00078351,95.4,2.6,1,1
E00078352,93.9,2.1,1.3,2.6
E00078353,94.6,2.2,0.9,2.2
E00078354,95.4,3.1,0.7,0.9
E00078355,93.1,1.7,3.6,1.7
E00078356,96.2,1.9,1.2,0.7
E00078358,92.8,3.2,1.6,2.4
E00078359,94.6,2.8,1.4,1.1
E00078360,94.1,3,1.7,1.3
E00078361,97.4,0,1.6,1
E00078362,97.3,0.2,1.4,1
E00078363,94.2,2.2,2.2,1.4
E00078364,96,2.3,0.7,1
E00078365,92.7,3.8,0.6,2.9
E00078366,92.5,4.7,0.6,2.2
E00078367,95.8,2.9,0.7,0.7
E00078368,91.6,5.4,1.5,1.5
E00078369,96,2.5,0.5,1
E00078370,96.1,2.7,0,1.2
E00078371,93.8,4,1.1,1.1
E00078372,90.1,6.4,2.5,1.1
E00078373,92.7,5.8,0.8,0.8
E00078374,97.2,1.3,0.5,1
E00078375,93.4,2.6,1.1,2.9
E00078376,92.8,5.8,0.7,0.7
E00078377,90.2,6.2,1.6,2
E00078378,93.4,2.5,2.2,1.9
E00078379,93.5,3.6,1.2,1.8
E00078380,89.7,6.8,2.4,1
E00078381,88,6,2.8,3.2
E00078382,88.5,6.9,1.6,3.1
E00078383,92.4,3.8,1.3,2.5
E00078384,92.9,3,2,2
