geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00007074,65.9,23.3,10.9
E00007077,58.6,33.2,8.2
E00007078,66.2,21.9,12
E00007079,67.8,19.2,12.9
E00007080,55.1,29.8,15.1
E00007081,60.6,26.7,12.7
E00007082,61.1,29.4,9.5
E00007083,70.2,18.3,11.5
E00007084,70.5,23.2,6.3
E00007085,61.9,23.4,14.7
E00007086,67.3,21.6,11.1
E00007087,67,23.6,9.4
E00007088,71.9,19.2,8.8
E00007089,57,27.2,15.8
E00007090,59.4,27.4,13.2
E00007118,65.4,19.7,15
E00007121,72,17.2,10.9
E00007123,69.6,20,10.4
E00007270,63.4,20.5,16.1
E00007271,66.8,22.2,11.1
E00007273,65,21.5,13.5
E00007274,56.1,29.4,14.4
E00007275,72.8,19.5,7.6
E00007276,69.4,20.5,10
E00007277,65.7,23.2,11.1
E00007278,56.8,29.6,13.6
E00007279,65.9,20.9,13.3
E00007280,64.5,24.4,11
E00007709,65.3,19.9,14.8
E00007710,75.1,18.7,6.1
E00007711,63.2,24.9,11.9
E00007713,70.1,20.6,9.3
E00007714,70.5,19.3,10.2
E00007715,76.6,14.8,8.5
E00007716,64.1,20.6,15.3
E00007717,66.4,27.2,6.4
E00007718,65.8,23.4,10.7
E00007719,75.8,17.3,6.9
E00007720,57.1,30.4,12.5
E00007721,70.7,15.4,14
E00007722,60.4,31.3,8.3
E00007723,65.5,19.5,15
E00007724,62.3,24.6,13.1
E00007726,66,23.5,10.4
E00007727,68.6,21,10.4
E00007728,61.2,25.3,13.5
E00007729,66.6,24.1,9.3
E00007730,58,28.5,13.5
E00007733,62.7,24,13.3
E00007734,71.9,19.8,8.3
E00007735,61.2,24.1,14.7
E00007736,63.9,22.5,13.7
E00007737,66,19.3,14.7
E00007738,71.9,16,12.1
E00007741,57.2,26.9,15.9
E00007742,64.3,26.2,9.5
E00007745,62.8,21.1,16.1
E00007746,71.4,20.8,7.7
E00007747,70.6,20.1,9.3
E00007750,71.1,20.2,8.7
E00007751,74.3,17.3,8.4
E00007752,64.1,28.7,7.2
E00008579,68.4,18.4,13.2
E00008580,78.1,15.3,6.6
E00008581,75.7,18.3,6
E00008585,69.4,21.4,9.2
E00008586,79,12.4,8.6
E00008587,80.2,13.8,6
E00008588,82.5,12.1,5.4
E00008589,77.3,15.8,6.9
E00008590,73.7,18.1,8.3
E00008591,72.2,18.5,9.3
E00008592,75.6,15,9.4
E00008593,73.1,19.3,7.6
E00008594,73.9,15.5,10.5
E00008596,75.2,18.8,5.9
E00008597,77,15.1,8
E00008598,80.5,15.8,3.7
E00008599,68.6,19.3,12.1
E00008600,85.5,11,3.5
E00008601,76.9,14,9
E00008602,76.8,14.4,8.8
E00008603,74.9,14.8,10.3
E00008604,81.4,15.4,3.2
E00008605,81.4,15.7,2.9
E00008606,73.5,15.2,11.3
E00008607,70,22.2,7.8
E00008959,75.8,16.2,8
E00008961,77.6,20.6,1.8
E00008963,80.5,15.5,4
E00008972,72.1,19,8.8
E00008973,76.7,13.3,10
E00008974,84.6,10.9,4.5
E00008975,78.8,16.9,4.2
E00008976,75.1,19,5.9
E00008977,75.9,20.5,3.6
E00008978,67.4,23.2,9.4
E00008979,79,17.9,3.1
E00008980,85.2,10.9,3.8
E00008981,76,15.4,8.5
E00008982,85.1,10,5
E00008983,90,5.2,4.8
E00008985,90.9,7.8,1.4
E00008986,75.3,16,8.7
E00008987,80.6,13.7,5.7
E00008989,87.9,10.4,1.7
E00008990,75.2,16.8,8
E00008991,74.9,18.1,7
E00008993,80.8,13.3,5.8
E00008998,86.2,8.1,5.7
E00009000,86,7.3,6.7
E00009001,72.7,16.4,10.9
E00009002,78.8,13.8,7.4
E00009003,84.7,10,5.3
E00009005,81.8,14.2,4
E00009006,74.8,15.9,9.3
E00009007,72.4,17.6,10
E00009008,82.5,13.6,3.9
E00009012,85.6,12.4,2
E00009014,71.1,22,6.9
E00009015,78.7,14.6,6.7
E00009017,69.3,23.5,7.1
E00009018,76.9,18.6,4.5
E00009019,81.1,12,6.9
E00009021,71.4,26.6,2
E00009022,73.4,20.2,6.4
E00009023,54.4,30.5,15
E00009024,83.5,11.9,4.6
E00009027,75.4,16.1,8.5
E00009030,84.3,9.7,6.1
