geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00007074,47,53
E00007077,54.9,45.1
E00007078,42.7,57.3
E00007079,46.2,53.8
E00007080,39.2,60.8
E00007081,41.8,58.2
E00007082,44.1,55.9
E00007083,49.6,50.4
E00007084,55.5,44.5
E00007085,45.1,54.9
E00007086,45.7,54.3
E00007087,52.4,47.6
E00007088,54.8,45.2
E00007089,38.9,61.1
E00007090,42.1,57.9
E00007118,52.2,47.8
E00007121,52.3,47.7
E00007123,52.1,47.9
E00007270,44.1,55.9
E00007271,48.4,51.6
E00007273,48.8,51.2
E00007274,40.4,59.6
E00007275,53.7,46.3
E00007276,38,62
E00007277,42.2,57.8
E00007278,42.1,57.9
E00007279,51.6,48.4
E00007280,52.2,47.8
E00007709,44.7,55.3
E00007710,49,51
E00007711,42.7,57.3
E00007713,47.7,52.3
E00007714,64.1,35.9
E00007715,59.2,40.8
E00007716,47.6,52.4
E00007717,57.7,42.3
E00007718,43.6,56.4
E00007719,52.5,47.5
E00007720,44.6,55.4
E00007721,48.8,51.2
E00007722,43.4,56.6
E00007723,44.2,55.8
E00007724,41.6,58.4
E00007726,45.6,54.4
E00007727,46.4,53.6
E00007728,43.6,56.4
E00007729,54.6,45.4
E00007730,47.2,52.8
E00007733,48.9,51.1
E00007734,54.7,45.3
E00007735,48.5,51.5
E00007736,44.9,55.1
E00007737,54,46
E00007738,51.9,48.1
E00007741,39.8,60.2
E00007742,38.9,61.1
E00007745,46.9,53.1
E00007746,48.2,51.8
E00007747,51.8,48.2
E00007750,53.8,46.2
E00007751,52.3,47.7
E00007752,40.5,59.5
E00008579,54.2,45.8
E00008580,68,32
E00008581,69.9,30.1
E00008585,53.6,46.4
E00008586,74.4,25.6
E00008587,76.3,23.7
E00008588,53.8,46.2
E00008589,62.9,37.1
E00008590,71.5,28.5
E00008591,50.8,49.2
E00008592,70.1,29.9
E00008593,60.3,39.7
E00008594,69.1,30.9
E00008596,68.8,31.2
E00008597,73.4,26.6
E00008598,68.3,31.7
E00008599,65.6,34.4
E00008600,70,30
E00008601,76.3,23.7
E00008602,60,40
E00008603,61.5,38.5
E00008604,63.1,36.9
E00008605,74.7,25.3
E00008606,59.2,40.8
E00008607,48.7,51.3
E00008959,69.3,30.7
E00008961,61.3,38.7
E00008963,69.3,30.7
E00008972,65,35
E00008973,64.9,35.1
E00008974,68.9,31.1
E00008975,72.8,27.2
E00008976,75.2,24.8
E00008977,61.5,38.5
E00008978,71.9,28.1
E00008979,79.4,20.6
E00008980,70,30
E00008981,60.8,39.2
E00008982,73.8,26.2
E00008983,69.8,30.2
E00008985,77.7,22.3
E00008986,62.3,37.7
E00008987,70.5,29.5
E00008989,69.9,30.1
E00008990,60.6,39.4
E00008991,57.2,42.8
E00008993,57,43
E00008998,74.7,25.3
E00009000,71.8,28.2
E00009001,69.6,30.4
E00009002,75.1,24.9
E00009003,75.8,24.2
E00009005,73.7,26.3
E00009006,74.6,25.4
E00009007,55.8,44.2
E00009008,55.6,44.4
E00009012,71.6,28.4
