geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00007074,12.9,40.6,6.2,23,17.3
E00007077,10.1,55.2,2.5,25.8,6.5
E00007078,9.8,37.6,6.5,26.3,19.8
E00007079,14.6,31.2,3.8,32.7,17.7
E00007080,13.4,36.1,5.4,34.8,10.4
E00007081,12.5,24.1,7,44.5,11.8
E00007082,5.3,36.6,3.5,40.1,14.5
E00007083,16.3,36.3,5.1,29.4,12.9
E00007084,8.1,45.7,4.8,34.7,6.8
E00007085,8.5,32.8,4.4,37.7,16.5
E00007086,8.9,54.2,5.5,16,15.4
E00007087,6.1,44.7,3.4,21.2,24.6
E00007088,9.8,34.5,4.8,37.3,13.8
E00007089,8.7,25.6,4.2,44.5,16.9
E00007090,16.3,23.9,8.5,32.3,19
E00007118,3.6,27.7,5.2,43,20.5
E00007121,12.3,34,5.1,31.6,17.1
E00007123,16.6,42,5,24,12.4
E00007270,17.5,19.9,2.1,42.7,17.8
E00007271,10.2,25.8,4.8,43,16.1
E00007273,12.6,30.4,4.4,35.7,17
E00007274,12.1,21.5,5.9,43.8,16.8
E00007275,13.7,29.1,9.3,33.5,14.4
E00007276,7.8,41.5,3,34.3,13.4
E00007277,12.2,29,7.9,39,11.9
E00007278,5.8,27.6,3.2,37.4,26.1
E00007279,12.4,33.5,4.9,28.6,20.6
E00007280,4.7,30.1,10.3,38.4,16.4
E00007709,6.8,34.7,5.4,38.4,14.6
E00007710,10.2,42.8,5.9,28.3,12.7
E00007711,13.9,25.3,3.3,40.1,17.3
E00007713,16.3,27.3,4.7,41.1,10.6
E00007714,3.8,19.9,5.1,59.8,11.4
E00007715,7.6,26.6,8.7,39.7,17.4
E00007716,3.8,39.8,5.6,38,12.9
E00007717,8.4,34,8.4,36.1,13
E00007718,11.9,22.4,5.4,38.5,21.8
E00007719,16,35.4,6.8,31.1,10.7
E00007720,13.4,21.2,2.7,43.7,19
E00007721,11.2,27.9,6.7,32.4,21.8
E00007722,16.9,12.9,5.2,49.3,15.7
E00007723,15.4,26.2,4.3,41.4,12.7
E00007724,11.4,36.1,4.5,33.8,14.1
E00007726,22,32.7,6.1,25.5,13.6
E00007727,10.2,42.6,3.4,28.9,14.9
E00007728,14.4,28.6,1.7,40.5,14.7
E00007729,7.8,42.2,7.2,29.8,13
E00007730,8.2,21.4,5.5,48.6,16.4
E00007733,10.7,36.1,5.7,30.7,16.8
E00007734,13.1,32.8,8.4,30.6,15.1
E00007735,13.9,24.4,6.2,45.8,9.8
E00007736,11.5,29.4,7.1,31,21
E00007737,12.8,24.6,5.4,40.4,16.8
E00007738,5,42.7,7.5,31.1,13.7
E00007741,10.6,28,3.5,36.2,21.6
E00007742,17.8,30,5.1,29,18.2
E00007745,7.9,34.6,7,38,12.5
E00007746,10.6,32.6,3.9,35.9,16.9
E00007747,8.5,39.5,3.6,30.7,17.8
E00007750,16.6,32.2,4.9,29.4,17
E00007751,9.3,33.2,8.8,33.8,14.9
E00007752,16.4,24.9,4.4,39.6,14.8
E00008579,18.1,13.5,5.9,52.1,10.4
E00008580,6.3,13.1,5.9,65.8,8.9
E00008581,10.1,8.3,2.8,69.3,9.5
E00008585,20,30.4,6.1,29.6,13.9
E00008586,8.4,9.5,2.6,67.4,12.1
E00008587,7.9,6.3,3,71.5,11.3
E00008588,7.3,33.3,8.9,37,13.4
E00008589,10.4,19.9,4.4,49.4,15.9
E00008590,18.8,7.8,3.9,58.1,11.4
E00008591,11.2,36.1,6.4,28.8,17.6
E00008592,8.1,7.4,2.6,66.8,15.1
