geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00007074,80.1,13.3,6.6
E00007077,85.8,8.5,5.7
E00007078,83.2,10.8,6
E00007079,69.5,22.4,8.1
E00007080,78.3,17.4,4.3
E00007081,82.3,11.4,6.3
E00007082,82.4,12.8,4.8
E00007083,80,15.6,4.4
E00007084,89.7,7.2,3.1
E00007085,79.5,12.1,8.4
E00007086,83.8,10.2,6
E00007087,81.4,10,8.6
E00007088,77.8,13.2,9
E00007089,79.5,11.8,8.7
E00007090,83.2,9.1,7.6
E00007118,76,16.4,7.6
E00007121,83.1,11.6,5.3
E00007123,80.8,11.2,7.9
E00007270,79.4,14.8,5.8
E00007271,84.6,9.8,5.6
E00007273,83.7,10.9,5.3
E00007274,83.4,10.1,6.5
E00007275,86.2,9,4.8
E00007276,89.2,8.2,2.6
E00007277,82.3,13.5,4.3
E00007278,82.1,13.5,4.5
E00007279,82.5,9.5,8
E00007280,83.4,11,5.6
E00007709,80.7,10.2,9.2
E00007710,84,10.6,5.4
E00007711,85.6,10.1,4.2
E00007713,84.1,11.4,4.4
E00007714,85.3,9.6,5.1
E00007715,81.5,13.5,5
E00007716,78.8,13,8.3
E00007717,83,9.8,7.1
E00007718,79.5,15.4,5.1
E00007719,86.6,9.8,3.7
E00007720,85.2,11.1,3.6
E00007721,75.6,15.6,8.9
E00007722,83,13.8,3.3
E00007723,75.3,13.8,10.8
E00007724,83,12.4,4.6
E00007726,84.6,11.1,4.3
E00007727,83.4,10.3,6.3
E00007728,82.3,11.8,5.9
E00007729,83.7,10.2,6.1
E00007730,83.9,11,5
E00007733,83.2,9,7.9
E00007734,84.5,10.3,5.3
E00007735,81.5,14.2,4.3
E00007736,81.8,13.4,4.7
E00007737,74.4,17.1,8.5
E00007738,74.5,14.6,10.9
E00007741,74.1,15.5,10.4
E00007742,84.7,9.3,6
E00007745,85.9,9.8,4.3
E00007746,82.4,11.8,5.8
E00007747,81.2,12.5,6.3
E00007750,78.3,13.9,7.7
E00007751,84.6,11.1,4.3
E00007752,84.3,8.4,7.3
E00008579,83.1,10.2,6.8
E00008580,89.9,7,3
E00008581,91.5,6,2.5
E00008585,83.9,9.3,6.8
E00008586,89.8,8.2,2
E00008587,90.5,5.8,3.6
E00008588,78.5,11.8,9.8
E00008589,85.2,10.1,4.7
E00008590,90.7,5.6,3.7
E00008591,85.2,10.3,4.5
E00008592,89.7,5.9,4.4
E00008593,82.5,11.5,6
E00008594,89,7.3,3.7
E00008596,84.3,11.5,4.2
E00008597,95.7,2.7,1.6
E00008598,87.2,9.6,3.1
E00008599,87.1,8.6,4.2
E00008600,90.2,6.8,2.9
E00008601,93.8,4.7,1.4
E00008602,78.6,12.4,9
E00008603,85.7,10.6,3.7
E00008604,89.1,7.9,3.1
E00008605,91.4,7.5,1.1
E00008606,81,12.5,6.4
E00008607,92.2,5.4,2.4
E00008959,90.3,6.3,3.4
E00008961,90.2,8,1.8
E00008963,84.2,10.5,5.4
E00008972,92.8,4.7,2.5
E00008973,81.3,11.6,7.1
E00008974,83.7,9.3,7
E00008975,93.2,5.8,0.9
E00008976,93.3,5.4,1.3
E00008977,86.9,9.4,3.7
E00008978,90.8,4.8,4.4
E00008979,75.8,11.1,13.1
E00008980,93.4,4.4,2.2
E00008981,83.5,11.5,5
E00008982,85.8,10.7,3.5
E00008983,80.9,11.9,7.2
E00008985,88,9.1,2.9
E00008986,77.6,14.3,8
E00008987,85.9,9.5,4.6
E00008989,93.6,3.5,2.9
E00008990,83,10.7,6.2
E00008991,84.9,11.3,3.8
E00008993,86.9,9.2,4
E00008998,91.8,5.6,2.6
E00009000,90.3,8.1,1.6
E00009001,86.7,6.5,6.8
E00009002,97.2,2,0.8
E00009003,90.4,7.5,2.2
E00009005,90.2,7,2.7
E00009006,95.6,3.6,0.8
E00009007,80.1,12.2,7.7
E00009008,75.4,15.9,8.6
E00009012,84.7,10.1,5.2
E00009014,78.7,12.5,8.7
E00009015,88.4,8.6,3
E00009017,86.1,8.5,5.4
E00009018,87,9.9,3.1
E00009019,88,9.2,2.9
E00009021,85.2,10.9,3.9
E00009022,89.9,7.5,2.6
E00009023,85.1,9.1,5.8
E00009024,89.1,8.4,2.4
E00009027,85.4,6.3,8.3
E00009030,90.6,6.5,2.9
E00009031,81.4,12.6,6
E00009032,94.9,3,2.1
E00009033,92.2,5,2.8
E00009034,94.7,2.6,2.6
E00009035,89.7,7.6,2.8
E00009036,90.8,6.7,2.4
E00009037,83,10.6,6.5
E00009038,80.6,10.6,8.8
E00009039,85.2,8.5,6.4
E00009040,92.3,4.2,3.6
E00009041,92.9,3.2,3.9
E00009042,95.8,3.4,0.7
E00009043,92.5,5.7,1.8
E00009044,83.1,11.2,5.7
E00009082,87.6,8.9,3.5
E00009083,84.5,9.5,6
E00009084,78.7,14.1,7.2
E00009085,92.5,5.6,1.9
E00009086,92.5,4.5,3
E00009087,86.4,8.6,5
E00009089,93.5,6.1,0.3
E00009090,91.2,5.5,3.3
E00009091,92,5.8,2.2
E00009092,93.2,6.8,0
E00009093,92.1,5.6,2.3
E00009094,77.1,16.1,6.9
E00009095,88.7,7,4.3
E00009096,89.7,7.5,2.8
E00009097,85.8,9.2,5
E00009098,79.8,12.1,8.1
E00009099,88.7,6,5.4
E00009100,87.2,8.8,4.1
E00009101,78.8,11.6,9.6
E00009102,79.8,11.7,8.5
E00009103,85.5,9.5,5
E00009104,79.4,13.8,6.9
E00009105,72,18.7,9.3
E00009106,84.5,11.7,3.8
E00009107,84.4,9.5,6.1
E00009109,80.7,12.4,6.9
E00009110,80.5,10.1,9.4
E00009112,83.8,9.3,6.9
E00009906,80.3,13.5,6.2
E00009907,78.4,14.4,7.2
E00009908,83.7,12.8,3.5
E00009909,92.1,5.3,2.6
E00009910,83,11.6,5.4
E00009911,80.8,14.9,4.3
E00009912,85.1,9.7,5.2
E00009913,83.9,10.5,5.6
E00009914,86.8,8.5,4.7
E00009915,82.1,11.4,6.4
E00009916,84.2,13.2,2.6
E00009917,84.6,9.9,5.5
E00009918,90.2,7.5,2.3
E00009919,85,10.1,4.9
E00009920,83.8,11.9,4.3
E00009921,87.9,7.8,4.3
E00009922,84,10.8,5.2
E00009923,85.8,12.9,1.3
E00009924,75.9,15.9,8.2
E00009925,82.2,12,5.8
E00009926,87,9.2,3.8
E00009927,81,13.9,5.2
E00009928,83,13.2,3.7
E00009929,86.1,10.7,3.2
E00009930,81.2,12.4,6.5
E00009931,84.1,8,8
E00009932,83.5,13.1,3.4
E00009933,82.7,13,4.3
E00009934,81,14.6,4.5
E00009935,82.1,11.1,6.8
E00009936,82.8,11.7,5.5
E00009937,86.5,10.4,3.1
E00009938,82.9,11.2,5.9
E00009939,84.6,10.9,4.5
E00009940,78.8,15.2,6
E00009941,81,12,7
E00009942,83.7,11.8,4.4
E00009943,83.9,11.1,5
E00009944,87.3,9.4,3.2
E00010213,83.7,10.7,5.5
E00010214,81.2,14,4.8
E00010216,83.6,11.4,5
E00010217,76.8,14.8,8.4
E00010218,84.2,11.8,4.1
E00010219,83.8,10.1,6.1
E00010220,79.4,13.6,6.9
E00010221,77,14.9,8.1
E00010222,84.7,11.4,3.9
E00010223,82.4,12.9,4.7
E00010224,74.3,14.7,11
E00010225,64.8,20.4,14.8
E00010226,84.8,9.5,5.7
E00010227,84.6,10.4,5
E00010228,76.6,13.8,9.6
E00010229,83.4,11.1,5.5
E00010230,79.8,13.9,6.2
E00010231,78.5,12.9,8.6
E00010232,82.8,12.3,4.9
E00010233,83,12.5,4.5
E00010234,81.4,14.4,4.2
E00010235,80,16.4,3.6
E00010236,85.3,9,5.8
E00010237,83.4,8.3,8.3
E00010238,79.6,15.9,4.4
E00010239,79.3,14.4,6.4
E00010240,76.3,19.5,4.1
E00010241,81.8,14,4.2
E00010242,82.9,12.3,4.8
E00010243,81.7,12,6.3
E00010244,76,15,9.1
E00010245,79.2,14.7,6.1
E00010247,81.6,12.3,6
E00010248,79.8,12.2,8
E00010249,84.2,10.8,5
E00010250,77.4,14.3,8.3
E00010252,78.9,16.4,4.6
E00010253,68.7,23.3,8
E00010254,77.9,13,9.1
E00010256,85.4,9.9,4.7
E00010257,82,12.1,5.9
E00010262,77.5,13.6,8.8
E00010264,70.3,16.8,12.9
E00010265,83.1,10.3,6.7
E00010267,82,12.7,5.3
E00010273,77.9,16.9,5.1
E00010274,84,11.5,4.4
E00010275,83.4,9.9,6.7
E00010276,77.2,12.8,10
E00010288,80.1,12.2,7.7
E00010293,92.6,6,1.4
E00010294,79.1,16.4,4.5
E00010295,83.6,10.3,6.1
E00010296,84.7,11.2,4.1
E00010297,81,9.5,9.5
E00010298,80.6,13.3,6.1
E00010299,91.4,6.4,2.2
E00010300,90.8,5,4.2
E00010301,94.5,3.9,1.6
E00010302,80.3,10.5,9.2
E00010303,95.1,3.4,1.6
E00010304,80.4,10.3,9.3
E00010305,87.7,10.7,1.6
E00010306,78.2,12.7,9.2
E00010308,89.5,7.6,2.9
E00010309,80.1,14.1,5.8
E00010312,79.6,12.3,8.1
E00010313,73.6,14.9,11.5
E00010314,76.3,14.2,9.6
E00010315,88.8,6.7,4.6
E00010316,88.5,6.8,4.7
E00010317,95.5,3.1,1.4
E00010320,94.3,3.4,2.3
E00010321,89.5,7.5,2.9
E00010322,87.5,8.5,4
E00010324,87.3,8,4.6
E00010325,87.1,8.6,4.3
E00010329,87.5,9.6,2.9
E00010330,90.6,6,3.4
E00010331,86,10.1,3.9
E00010332,90.4,4.6,5
E00010333,93.9,4.9,1.2
E00010373,82,10.5,7.5
E00010374,78.5,14.3,7.2
E00010375,79.3,14.9,5.8
E00010376,88.2,9,2.8
E00010377,86.3,10.9,2.9
E00010378,79.2,12.4,8.4
E00010379,79.2,11.9,8.9
E00010380,86.9,9.3,3.8
E00010381,86.6,8.1,5.4
E00010382,67.1,18.1,14.8
E00010383,82.6,10.9,6.5
E00010385,83.9,7.7,8.4
E00010386,89,7.8,3.3
E00010387,83.3,10.6,6.1
E00010388,83,8.5,8.5
E00010389,81.9,11.9,6.2
E00010390,78.5,15.3,6.2
E00010391,88.2,10,1.8
E00010392,85,9.6,5.3
E00010393,84.4,12,3.6
E00010394,66.5,9.5,24.1
E00010395,86,10.2,3.8
E00010396,78.3,11,10.7
E00010397,83.3,11.1,5.6
E00010398,81.7,12.3,6
E00010399,87.4,7.4,5.1
E00010400,77.9,12.8,9.3
E00010401,82.5,11.2,6.3
E00010402,79.9,13.6,6.4
E00010403,86.6,8.6,4.8
