geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00007074,14.2,22,63.8
E00007077,9.9,19.1,70.9
E00007078,10.7,27.9,61.4
E00007079,6.4,50.4,43.2
E00007080,11.6,36.4,52.1
E00007081,17,38.2,44.8
E00007082,5.8,35,59.2
E00007083,17.6,32.4,50
E00007084,21.4,15.1,63.5
E00007085,17.2,29.7,53.1
E00007086,6.6,30.5,62.9
E00007087,7,23,70
E00007088,12.4,43.2,44.4
E00007089,13.1,21.5,65.4
E00007090,10,40,50
E00007118,5.1,36.4,58.5
E00007121,10.5,25.6,63.9
E00007123,12.2,31.7,56.1
E00007270,19.8,19.8,60.3
E00007271,14.3,16.1,69.6
E00007273,7.2,22.4,70.4
E00007274,9.5,34.3,56.2
E00007275,9.2,23.9,67
E00007276,8.8,18.7,72.5
E00007277,14.8,22.6,62.6
E00007278,15.6,19.7,64.8
E00007279,10.4,28.4,61.2
E00007280,12.1,24.2,63.6
E00007709,4.4,43.4,52.2
E00007710,6.6,21.3,72.1
E00007711,17.7,25.4,56.9
E00007713,18.1,20,61.9
E00007714,26.6,17.5,55.8
E00007715,15.1,15.1,69.7
E00007716,5.4,33.8,60.8
E00007717,12.6,26.1,61.3
E00007718,13.3,24.4,62.2
E00007719,10.6,22,67.4
E00007720,13,27.4,59.6
E00007721,14.5,19.1,66.4
E00007722,21.6,16.8,61.6
E00007723,14.7,25.2,60.1
E00007724,14.7,25.9,59.4
E00007726,21.5,17.7,60.8
E00007727,8.3,30,61.7
E00007728,16,20.8,63.2
E00007729,9.2,19.1,71.6
E00007730,4.8,36.5,58.7
E00007733,12.5,23.1,64.4
E00007734,16.3,8.9,74.8
E00007735,11.4,13.6,75
E00007736,14.7,14.7,70.7
E00007737,13.9,31.1,54.9
E00007738,6.2,33,60.8
E00007741,14.3,18.4,67.3
E00007742,19.2,17.2,63.6
E00007745,17.8,17.1,65.1
E00007746,21.1,18,60.9
E00007747,17.6,21,61.3
E00007750,12.1,15.2,72.7
E00007751,20,26.7,53.3
E00007752,15.4,22,62.6
E00008579,20.6,33.9,45.5
E00008580,19.6,24.4,56
E00008581,15.4,18.7,65.9
E00008585,8.4,31.9,59.7
E00008586,17.5,22.6,59.9
E00008587,8.5,25.5,66
E00008588,15.6,30,54.4
E00008589,13.8,17.6,68.6
E00008590,20.5,22.5,57
E00008591,10,26.9,63.1
E00008592,12.8,20.8,66.4
E00008593,10.3,19.2,70.5
E00008594,17,23.9,59.1
E00008596,26.1,21.1,52.8
E00008597,7.3,13.2,79.5
E00008598,14.9,29.8,55.3
E00008599,9.3,27.2,63.6
E00008600,27.2,26.6,46.2
E00008601,14.8,9.4,75.8
E00008602,10.6,37.4,52
E00008603,9.1,25.6,65.2
E00008604,24.4,30.8,44.9
E00008605,21.5,21.5,57
E00008606,13.6,36.4,50
E00008607,7.9,45.7,46.3
E00008959,5.6,36.5,57.9
E00008961,12.5,37.1,50.4
E00008963,17.3,23.6,59.1
E00008972,11,22,67
E00008973,4.6,45.4,50
E00008974,20.5,22.6,56.8
E00008975,12.1,30.6,57.3
E00008976,15.9,14.8,69.3
E00008977,18.1,30.5,51.4
E00008978,8,17.6,74.4
E00008979,1,38.8,60.2
E00008980,22,16.9,61
E00008981,12,32.4,55.6
E00008982,13.5,33.1,53.4
E00008983,9.5,35.7,54.8
E00008985,12.9,21.6,65.5
E00008986,8.8,32.4,58.8
E00008987,12.5,23.8,63.8
E00008989,12.2,32.4,55.4
E00008990,13,27.6,59.3
E00008991,14.6,45.8,39.6
E00008993,12.1,29.3,58.6
E00008998,10.2,28.3,61.4
E00009000,14.7,23.3,62.1
E00009001,4.1,39.2,56.8
E00009002,10.8,21.6,67.6
E00009003,7,24,69
E00009005,7,26.4,66.7
E00009006,10.2,24.1,65.7
E00009007,9.3,30.8,59.8
E00009008,5.3,43.9,50.9
E00009012,8,51.2,40.8
E00009014,11.4,43.2,45.5
E00009015,15.5,10.7,73.8
E00009017,11.3,33.9,54.8
E00009018,17.8,8.9,73.3
E00009019,11,28,61
E00009021,16.4,29.3,54.2
E00009022,12.1,32.1,55.8
E00009023,8.3,45.5,46.3
E00009024,9.7,18.3,72
E00009027,5.3,39.2,55.6
E00009030,12.5,29.2,58.3
E00009031,8.3,38.6,53
E00009032,18.3,41.9,39.8
E00009033,10.7,28.2,61.1
E00009034,12.5,9.4,78.1
E00009035,10.4,25.6,64
E00009036,10.9,24.1,65
E00009037,8.9,31.7,59.4
E00009038,10.8,27,62.2
E00009039,6.5,35.5,58.1
E00009040,6.6,33.8,59.6
E00009041,13,32.4,54.6
E00009042,8.4,20.2,71.4
E00009043,15.2,26.1,58.8
E00009044,12.8,30.1,57.1
E00009082,15.4,35,49.6
E00009083,13.2,42.9,43.9
E00009084,14.9,39.2,45.9
E00009085,17.3,33.3,49.3
E00009086,2.5,13.6,84
E00009087,12.5,34.4,53.1
E00009089,11.2,24.7,64
E00009090,5.6,16.9,77.4
E00009091,3,15.8,81.2
E00009092,7.1,33.7,59.2
E00009093,11.2,20.8,68
E00009094,5,30,65
E00009095,6.8,29.5,63.6
E00009096,5,29.3,65.7
E00009097,9,34.6,56.4
E00009098,9.3,42.6,48.1
E00009099,4.4,27.7,67.9
E00009100,2.5,30,67.5
E00009101,10.4,38.4,51.2
E00009102,12.2,38.2,49.6
E00009103,9.8,39.1,51.1
E00009104,8.5,36.4,55
E00009105,7.4,45.3,47.4
E00009106,7,26.8,66.2
E00009107,13.8,27.6,58.5
E00009109,10,21.8,68.2
E00009110,10.7,48.4,41
E00009112,20.9,41.9,37.2
E00009906,15.2,28.8,56.1
E00009907,4.1,35.1,60.8
E00009908,14.2,36.6,49.3
E00009909,26.6,23.4,50
E00009910,24.4,30.1,45.5
E00009911,15.2,22.3,62.5
E00009912,10.2,49.6,40.1
E00009913,23.4,26.9,49.7
E00009914,16.8,32.1,51.1
E00009915,13.1,30.8,56.1
E00009916,15.1,18.7,66.2
E00009917,12.9,29.5,57.6
E00009918,15.1,23.5,61.3
E00009919,17.2,16.6,66.2
E00009920,13,32.6,54.3
E00009921,23.3,28.7,48
E00009922,26.3,26.9,46.9
E00009923,18.7,28.7,52.7
E00009924,5.3,46.8,47.9
