geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00007074,76.4,3.7,20
E00007077,57.2,4,38.8
E00007078,61.2,3.7,35.1
E00007079,77.1,2.7,20.2
E00007080,60.9,3.6,35.4
E00007081,65.8,2.1,32.1
E00007082,53.7,8.3,38
E00007083,72.6,2.7,24.7
E00007084,65.5,3.9,30.6
E00007085,64.6,2.2,33.2
E00007086,80.2,3.4,16.4
E00007087,83.1,2.1,14.8
E00007088,71,2,27
E00007089,59,2.3,38.7
E00007090,55,4.3,40.7
E00007118,66,1.6,32.4
E00007121,71.7,1.9,26.4
E00007123,74.2,6.9,19
E00007270,65.4,1.1,33.5
E00007271,64.4,2.4,33.2
E00007273,66.4,3.2,30.4
E00007274,60.7,5.6,33.7
E00007275,72.2,2.2,25.6
E00007276,61.3,4.8,34
E00007277,69.1,1.2,29.7
E00007278,70.1,2.1,27.8
E00007279,70.3,2.8,26.9
E00007280,76.8,2,21.3
E00007709,72.1,2.7,25.3
E00007710,66.6,4.3,29.1
E00007711,63.3,2.8,33.9
E00007713,71.2,2.1,26.7
E00007714,82.8,2.9,14.3
E00007715,82.4,3.5,14.1
E00007716,73,2.1,24.9
E00007717,75.5,1.5,23
E00007718,72.4,2.2,25.4
E00007719,73.9,4.4,21.7
E00007720,60.7,5.8,33.5
E00007721,79.2,1.9,18.9
E00007722,62.6,5,32.4
E00007723,80.3,0.8,18.9
E00007724,59.2,4.1,36.7
E00007726,68.9,2.5,28.6
E00007727,64.8,4.2,31.1
E00007728,64.4,3.7,31.9
E00007729,76.5,1.1,22.4
E00007730,59.6,4.1,36.2
E00007733,67,3.2,29.7
E00007734,70.1,4.5,25.4
E00007735,65,5,30
E00007736,72.8,1.6,25.6
E00007737,74.9,5.2,19.9
E00007738,80.8,2.5,16.7
E00007741,63.1,2.9,34.1
E00007742,61.5,3.3,35.2
E00007745,63.8,1.7,34.5
E00007746,74.1,3,22.9
E00007747,80.4,1.6,18
E00007750,75.6,3.6,20.9
E00007751,74,2.5,23.5
E00007752,68.8,3.5,27.6
E00008579,69.6,3.2,27.2
E00008580,75.3,4.6,20.1
E00008581,82,2.3,15.8
E00008585,71.4,6.4,22.1
E00008586,91.2,1.3,7.4
E00008587,87,3.1,10
E00008588,78.2,2.4,19.4
E00008589,78.4,3.2,18.4
E00008590,82.9,1.7,15.5
E00008591,74.6,3.3,22.1
E00008592,83.7,2.2,14.1
E00008593,83.9,3.1,13
E00008594,79.8,1.9,18.2
E00008596,80.6,5.7,13.7
E00008597,87.4,2.3,10.3
E00008598,79.5,4.4,16.1
E00008599,81.8,3.1,15.2
E00008600,77.3,6.9,15.8
