geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00007074,72.6,20.5,6.8
E00007077,76,20.2,3.8
E00007078,62.1,32.2,5.7
E00007079,70,19.6,10.4
E00007080,58.5,32.6,9
E00007081,60,34.9,5.1
E00007082,52.2,39.2,8.6
E00007083,72.5,24,3.4
E00007084,61,33.8,5.2
E00007085,63.3,31.3,5.4
E00007086,75.3,18.1,6.6
E00007087,80.4,11,8.6
E00007088,67.2,27.6,5.3
E00007089,52.8,39.6,7.6
E00007090,53.6,39.8,6.6
E00007118,62.5,31.5,6
E00007121,69.7,25.7,4.6
E00007123,76,18.6,5.5
E00007270,66.8,28.4,4.8
E00007271,63,30.3,6.7
E00007273,68.5,27.3,4.2
E00007274,57.7,32.8,9.5
E00007275,68.5,25.7,5.8
E00007276,62.2,35.6,2.2
E00007277,67.5,25.8,6.7
E00007278,69.5,23.9,6.6
E00007279,74.2,19.6,6.2
E00007280,70.3,24.6,5.1
E00007709,71.3,22.6,6.1
E00007710,63.1,32,4.9
E00007711,65,29.7,5.4
E00007713,64.7,27.6,7.7
E00007714,83.9,11.6,4.5
E00007715,84.8,10.1,5.1
E00007716,75.1,21.3,3.5
E00007717,72.8,20.7,6.5
E00007718,66.1,25,8.9
E00007719,75.8,20.8,3.4
E00007720,61.6,31.9,6.5
E00007721,78.1,16.3,5.5
E00007722,69.3,28.5,2.3
E00007723,76.8,14.3,8.9
E00007724,56.3,35.5,8.1
E00007726,62.9,30.8,6.3
E00007727,63.5,28,8.5
E00007728,62.6,30.9,6.5
E00007729,70.7,23.3,6.1
E00007730,61.9,30.2,7.9
E00007733,70.3,24,5.7
E00007734,73.4,18.8,7.8
E00007735,65.5,28.7,5.8
E00007736,70.5,27.2,2.4
E00007737,73.8,18,8.2
E00007738,77.6,13.3,9.1
E00007741,63.3,29.5,7.2
E00007742,58.9,34.7,6.4
E00007745,55.7,36.7,7.6
E00007746,67.7,24.2,8.1
E00007747,70.2,18.6,11.2
E00007750,73.6,18.6,7.9
E00007751,69.8,21.1,9.1
E00007752,67.4,27.4,5.2
E00008579,68.5,26.1,5.4
E00008580,75.4,20.8,3.8
E00008581,85,12.7,2.2
E00008585,69.6,24.4,6
E00008586,86.4,12.1,1.5
E00008587,86.3,10.4,3.3
E00008588,74.2,20.2,5.6
E00008589,78.4,18.5,3
E00008590,82.1,14.7,3.2
E00008591,72.1,23.1,4.8
E00008592,81.1,15.8,3
E00008593,83.5,13,3.5
E00008594,80.5,17,2.5
E00008596,86.8,12.3,0.8
E00008597,83.5,11.4,5.1
E00008598,80.6,16.3,3.1
E00008599,78.6,17.4,4
E00008600,81.6,16.1,2.3
E00008601,82.6,13.9,3.5
E00008602,80.4,13.4,6.2
E00008603,83.7,13.6,2.6
E00008604,76.6,20.1,3.3
E00008605,84.7,12.6,2.7
E00008606,75,17.4,7.6
E00008607,57,39.2,3.9
E00008959,77.2,19.6,3.2
E00008961,65.4,32.6,2
E00008963,79.5,14.7,5.8
E00008972,84.2,14.5,1.3
E00008973,77.6,16.1,6.3
E00008974,81.6,16.4,2
E00008975,81.6,14.4,4.1
E00008976,81.1,13.2,5.7
E00008977,69,25.7,5.3
E00008978,79.8,12.7,7.5
E00008979,87,7.4,5.6
E00008980,76.9,18.9,4.2
E00008981,79.3,14.9,5.7
E00008982,81.9,11.9,6.3
E00008983,83,12.6,4.3
E00008985,82.1,13.6,4.2
E00008986,69,22.3,8.7
E00008987,79.7,14.9,5.4
E00008989,78.4,18.7,2.9
E00008990,78.3,16.9,4.8
E00008991,71.7,25.5,2.8
E00008993,72.2,25.8,2
E00008998,80.6,14.4,5
E00009000,80,15.5,4.5
E00009001,80,14,6.1
E00009002,78.8,16.7,4.5
E00009003,85,13.1,1.9
E00009005,78.3,12.6,9
E00009006,79.8,15.2,5
E00009007,76.6,18.2,5.2
E00009008,83.2,13.8,3
E00009012,83.1,12.9,4
