geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00007074,40.8,43.8,11.5,3.8
E00007077,56.6,34.3,5.6,3.5
E00007078,46.4,43.4,7.1,3.1
E00007079,52.5,35.2,8.2,4.1
E00007080,66.9,28.9,4.1,0
E00007081,39.8,44.1,11.2,5
E00007082,56.9,36.3,6.9,0
E00007083,44.8,35.7,14,5.6
E00007084,29,45.2,22.6,3.2
E00007085,48.6,35.2,12.7,3.5
E00007086,56.8,38.5,4.1,0.7
E00007087,52.9,33.3,12.7,1
E00007088,55,35.5,8.9,0.6
E00007089,62.7,24.6,11.9,0.7
E00007090,59,31.7,7.9,1.4
E00007118,50,40.5,8.6,0.9
E00007121,51.1,38.3,9.8,0.8
E00007123,49.6,39.7,8.3,2.5
E00007270,24.4,52.1,14.3,9.2
E00007271,37.7,43,16.7,2.6
E00007273,48.8,36.8,11.2,3.2
E00007274,46,39.4,13.1,1.5
E00007275,41.4,41.4,14.4,2.7
E00007276,41.5,43.3,12.3,2.9
E00007277,48.6,32.4,15.3,3.6
E00007278,51.6,31.1,16.4,0.8
E00007279,50.7,40.4,8.8,0
E00007280,50.4,33.8,12.8,3
E00007709,51.4,42,6.5,0
E00007710,45.5,38.2,15.4,0.8
E00007711,44.5,42.2,10.2,3.1
E00007713,34.8,45.2,15.5,4.5
E00007714,38.5,45.3,12.8,3.4
E00007715,24,45.5,23.1,7.4
E00007716,58.2,26.9,14.2,0.7
E00007717,39.2,46.7,10.8,3.3
E00007718,40.6,42.8,14.5,2.2
E00007719,27.1,44.3,25,3.6
E00007720,29.7,45.5,19.3,5.5
E00007721,39.4,42.5,15.7,2.4
E00007722,25.2,40.2,23.6,11
E00007723,50,37,8.9,4.1
E00007724,47.2,40.8,9.2,2.8
E00007726,40,47.7,8.5,3.8
E00007727,51.1,37.2,11.1,0.6
E00007728,27.9,47.1,20.2,4.8
E00007729,43.3,41.8,12.8,2.1
E00007730,52.9,33.7,10.6,2.9
E00007733,58.6,32.3,6.1,3
E00007734,26.1,53.8,15.1,5
E00007735,48.9,46.1,5,0
E00007736,44,42.7,8,5.3
E00007737,45.4,40.3,10.1,4.2
E00007738,52.6,40.2,6.2,1
E00007741,59.6,34.3,4,2
E00007742,42.8,41.4,11.8,3.9
E00007745,46.2,40.7,11.7,1.4
E00007746,31.8,51.5,13.6,3
E00007747,40.5,43.8,10.7,5
E00007750,31.6,43.6,18.8,6
E00007751,38.3,46.6,13.5,1.5
E00007752,37.4,48.8,10.6,3.3
E00008579,71,21.6,4.9,2.5
E00008580,55.3,37.6,5.3,1.8
E00008581,61.3,35.5,3.2,0
E00008585,65.3,31.4,3.4,0
E00008586,51.5,41.2,7.4,0
E00008587,59.5,32,7.2,1.3
E00008588,57.4,35.1,7.4,0
E00008589,58.6,36.3,4.5,0.6
E00008590,50.3,41.7,4.6,3.3
E00008591,55.6,36.8,7.5,0
E00008592,57.5,37.8,4.7,0
E00008593,53.8,41,5.1,0
E00008594,55.3,39.8,4.3,0.6
E00008596,49.1,37.7,8.2,5
E00008597,55,39.6,3.4,2
E00008598,54.6,39,5.7,0.7
E00008599,58,34.7,7.3,0
E00008600,66.3,27.2,4.7,1.8
E00008601,63.8,35.4,0.8,0
E00008602,59.2,33.6,6.4,0.8
E00008603,45.1,43.9,11,0
E00008604,55.8,39.1,3.8,1.3
E00008605,58,31.8,6.4,3.8
E00008606,69.9,26.3,3,0.8
E00008607,82.5,15.7,1.2,0.6
E00008959,57.9,39.1,2,1
E00008961,71,26.6,2,0.4
E00008963,52.3,36.7,10.2,0.8
E00008972,50,50,0,0
E00008973,73.1,26.9,0,0
E00008974,49.7,44.1,4.8,1.4
E00008975,54,38.7,5.6,1.6
E00008976,60.9,35.6,3.4,0
E00008977,54.3,41,4.8,0
E00008978,69.8,26.2,3.2,0.8
E00008979,69.8,24,1,5.2
E00008980,56,36.2,6,1.7
E00008981,59.8,32.1,6.3,1.8
E00008982,51.7,38.9,7.4,2
E00008983,49.6,40.8,9.6,0
E00008985,42.1,50.9,7,0
E00008986,59,35,3,3
E00008987,60.2,33.7,6,0
E00008989,58,38.4,3.6,0
E00008990,69.4,28.2,2.4,0
E00008991,71.8,28.2,0,0
E00008993,48.5,42.6,6.9,2
E00008998,44.5,49.2,5.5,0.8
E00009000,56,39.7,4.3,0
E00009001,76.2,22.4,1.4,0
E00009002,74.8,22.3,2.9,0
E00009003,62.2,35.7,1,1
E00009005,52,45.7,2.4,0
E00009006,69.4,27.8,2.8,0
E00009007,56.1,41.1,2.8,0
E00009008,66.1,27.8,4.3,1.7
E00009012,65,31.7,3.3,0
E00009014,55.2,36.6,7.5,0.7
E00009015,61.9,35.7,2.4,0
E00009017,56.6,42.6,0.8,0
E00009018,54.3,39.1,6.5,0
E00009019,50.4,40.2,6.8,2.6
E00009021,69.3,27.6,2.6,0.4
E00009022,60.5,32.9,4.8,1.8
E00009023,81.7,16.7,1.7,0
E00009024,56.8,41.1,2.1,0
E00009027,57.1,37.1,4.7,1.2
E00009030,53.1,34.3,9.1,3.5
E00009031,56.7,35.1,6.7,1.5
E00009032,77.9,21.1,1.1,0
E00009033,48.9,48.9,1.5,0.8
E00009034,43.2,53.7,3.2,0
E00009035,56.3,37.5,5.5,0.8
E00009036,52.9,38.2,8.1,0.7
E00009037,63.3,28.9,4.4,3.3
E00009038,64.5,29.1,5.5,0.9
E00009039,68.1,26.6,5.3,0
E00009040,54,39.4,5.8,0.7
E00009041,60.4,38.7,0.9,0
E00009042,63.9,34.5,0,1.7
E00009043,66.5,28,2.4,3
E00009044,57.9,31.6,9.8,0.8
E00009082,56.2,38.8,4.1,0.8
E00009083,68.3,26.3,5.4,0
E00009084,58.5,35.4,6.1,0
E00009085,61.3,30,7.5,1.3
E00009086,42,51.9,3.7,2.5
E00009087,57.1,37.4,3.3,2.2
E00009089,39.8,40.9,19.3,0
E00009090,41.5,48.8,8.9,0.8
E00009091,39.6,55.4,5,0
E00009092,51.6,36.8,10.5,1.1
E00009093,44.4,43.5,9.7,2.4
E00009094,55.7,34.2,10.1,0
E00009095,72.7,22.7,4.5,0
E00009096,54.5,38.5,7,0
E00009097,62.2,32.6,4.4,0.7
E00009098,58.9,34.9,4.7,1.6
E00009099,57.6,36,5.8,0.7
E00009100,62.2,29.3,6.1,2.4
E00009101,53.6,40,5.6,0.8
E00009102,66.1,28.2,4.8,0.8
E00009103,60.2,35.2,4.5,0
E00009104,57.7,28.5,10.8,3.1
