areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00038827,79.4,0.6,20
E00038828,89,0.9,10.1
E00038829,73.5,2.7,23.8
E00038830,88.9,1.5,9.6
E00038831,80,1.3,18.8
E00038832,84.5,2.8,12.7
E00038834,81.9,0.6,17.5
E00038835,88.7,0.8,10.5
E00038836,67.3,1.7,30.9
E00038837,80.8,0.6,18.6
E00038838,82.5,0.4,17
E00038839,87.1,0.5,12.4
E00038840,66.3,3.1,30.7
E00038841,76.1,3.3,20.7
E00038842,84.6,2.9,12.5
E00038843,68,1.4,30.6
E00038844,59.2,3.5,37.3
E00038845,85.9,1.4,12.7
E00038846,84.3,0.6,15.2
E00038847,79.7,4.2,16.1
E00038848,88.5,0.5,11
E00038849,89.8,0,10.2
E00038850,83.3,0.7,16.1
E00038851,79.7,1.1,19.2
E00038852,79.3,1.7,19
E00038853,83.7,2.4,13.8
E00038855,83.6,2.2,14.1
E00038856,64.2,3.1,32.7
E00038858,79.6,0.3,20.1
E00038859,87.7,1,11.3
E00038860,84.7,0.7,14.5
E00038861,78,2.7,19.4
E00038862,81.9,0.5,17.6
E00038863,83.9,2,14.1
E00038864,69.8,1.3,28.9
E00038865,86.3,1.6,12.1
E00038866,90.6,1.5,7.9
E00038867,87.3,1,11.8
E00038868,89,0.7,10.3
E00038869,75.4,0,24.6
E00038870,73.5,0,26.5
E00038871,76.9,2,21.1
E00038872,84.4,0.7,14.9
E00038873,63.1,0.8,36.1
E00038876,83.3,2.8,13.9
E00038877,89.9,2.4,7.7
E00038878,90,3.4,6.6
E00038879,80.6,8.5,10.9
E00038880,74.8,13.9,11.3
E00038881,79.4,9.3,11.3
E00038882,51.3,9.5,39.3
E00038883,84.8,8.6,6.6
E00038884,87.4,6,6.6
E00038885,85.2,4.9,9.9
E00038886,89.3,3.9,6.8
E00038887,63.1,13.7,23.2
E00038888,65.8,19.8,14.4
E00038889,73.5,14.7,11.8
E00038890,76.2,7.6,16.2
E00038891,74.8,10,15.2
E00038892,51.8,38.7,9.5
E00038893,53.6,6.9,39.5
E00038894,92.2,3.6,4.2
E00038895,75.5,1.3,23.2
E00038896,81.1,2.8,16.1
E00038897,82.9,2.8,14.3
E00038898,94.7,3.4,1.9
E00038899,90.9,3.6,5.5
E00038900,61.9,21,17.1
E00038901,77.9,17.1,5
E00038902,33,4.8,62.2
E00038903,74,17,8.9
E00038904,79.7,14.5,5.9
E00038905,83.8,9.4,6.7
E00038906,77.3,10.9,11.8
E00038907,62.1,6.8,31.2
E00038908,55.1,9.6,35.3
E00038909,85.2,1,13.8
E00038910,84.3,2.1,13.6
E00038911,91.8,0.5,7.7
E00038912,89.6,0,10.4
E00038913,86.3,0.8,12.9
E00038915,92.3,0.3,7.4
E00038916,88,0.8,11.2
E00038917,87.6,0,12.4
E00038918,94,0.6,5.4
E00038919,83,0.7,16.3
E00038920,84.4,0.7,14.9
E00038921,92.1,1.6,6.3
E00038922,81.9,0,18.1
E00038923,87.7,1.3,11
E00038924,72.4,3.4,24.1
E00038925,91.8,0,8.2
E00038926,65.9,4.7,29.3
E00038927,81.7,2.6,15.7
E00038928,76.3,2.2,21.6
E00038929,71.5,0.7,27.8
E00038930,81.8,1,17.2
E00038931,79,0.4,20.6
E00038932,80.4,3.5,16.1
E00038933,83.2,1.3,15.5
E00038934,75.1,3.6,21.3
E00038935,87.6,2.3,10
E00038943,89.4,0.4,10.3
E00038944,72.5,0.4,27.1
E00038945,94,1.4,4.6
E00038946,91.7,2.3,6
E00038947,91.4,0.7,7.9
E00038948,87.8,1.1,11
E00038949,89.2,1,9.9
E00038950,83.7,0.4,15.9
E00038951,80.8,0.8,18.4
E00038952,91.4,0,8.6
E00038953,89.3,0,10.7
E00038954,88.2,2,9.8
E00038955,92.3,3.5,4.2
E00038956,88.7,0.6,10.8
E00038957,77.8,2.5,19.6
E00038958,85.1,1.5,13.4
E00038959,88.8,1.4,9.8
E00038960,90.6,0,9.4
E00038961,80.5,0,19.5
E00038962,83.4,2.9,13.7
E00038963,85.9,0.7,13.4
E00038964,87.1,0.6,12.3
E00038965,92,0.3,7.7
E00038966,76.6,0,23.4
E00038998,87.6,2.1,10.3
E00038999,76.1,3,20.9
E00039000,81.9,3.9,14.2
E00039001,87,1.5,11.5
E00039002,84.5,0.3,15.1
E00039003,81.6,0.7,17.7
E00039004,83.4,2.9,13.7
E00039005,67.3,8.5,24.2
E00039006,77.8,1.5,20.7
E00039007,87.3,1.4,11.3
E00039008,82,0.9,17
E00039009,87.3,1.8,10.9
E00039010,70.4,2.3,27.3
E00039011,63.9,10.2,25.9
E00039012,89.4,1.1,9.5
E00039013,85,1.4,13.6
E00039014,86.3,0.4,13.3
E00039015,85.1,5.3,9.6
E00039016,84.9,2.5,12.5
E00039017,85.9,2.1,12
E00039018,84.2,0.6,15.1
E00039019,87.1,3.2,9.8
E00039020,80.9,3.9,15.2
E00039021,85.8,1.5,12.7
E00039022,73.9,5.8,20.4
E00039023,86.3,0.4,13.3
E00039024,80.8,1,18.2
E00039025,85.3,1.5,13.2
E00039026,79.8,2.6,17.6
E00039027,65.6,2.6,31.8
E00039028,91.4,4.4,4.2
E00039030,68.9,1.4,29.7
E00039031,72.2,3.2,24.6
E00039032,66.7,3.7,29.7
E00039034,84.9,3.1,12
E00039035,72.1,2.4,25.5
E00039036,80.5,2.3,17.2
E00039037,81,0.9,18.1
E00039038,77,0.7,22.2
E00039039,88.3,1.5,10.2
E00039040,85.6,4.1,10.4
E00039041,67.9,4.2,27.9
E00039042,60.6,5.6,33.8
E00039043,66.3,7.3,26.4
E00039044,72.6,4.9,22.5
E00039045,90.8,4.6,4.6
E00039046,81.4,2.6,16
E00039047,88.5,0,11.5
E00039048,83.4,2.1,14.5
E00039049,87.5,1.4,11.1
E00039050,86.4,1.5,12.1
E00039051,89.1,1.8,9.1
E00039052,82.3,2.6,15.1
E00039053,89.1,2.7,8.3
E00039054,81,1.3,17.7
E00039055,81.4,9,9.7
E00039056,89.9,0.3,9.8
E00039057,83.2,3.8,13
E00039058,91,1.2,7.8
E00039059,72,3,25
E00039060,92.3,0.3,7.4
E00039061,85.8,3.8,10.4
E00039062,77.8,2.6,19.6
E00039063,85.7,3.3,11
E00039064,85.8,4.7,9.5
E00039065,90.2,4.8,5
E00039066,88.9,2.4,8.6
E00039067,89.7,2.9,7.4
E00039068,85.4,0.8,13.8
E00039069,87,6.3,6.7
E00039070,80.9,1.7,17.4
E00039071,61.4,13,25.6
E00039072,54.8,21.9,23.3
E00039073,61.2,8.7,30.1
E00039074,53.3,34.7,12.1
E00039075,57.8,9.4,32.8
E00039076,57.8,20.6,21.6
E00039077,68.9,10.6,20.5
E00039078,70,7.9,22.2
E00039079,49.3,34.6,16.1
E00039080,50.1,28.6,21.3
E00039085,58.1,9.1,32.8
E00039086,63,17.5,19.5
E00039087,74.9,14.5,10.7
E00039088,73.3,2.7,23.9
E00039089,63.4,19.7,16.9
E00039090,59.6,17.7,22.7
E00039091,53.3,13.2,33.5
E00039092,59.3,19.7,21.1
E00039094,80.6,8.1,11.3
E00039095,49.5,11.4,39.1
E00039096,60.2,16.7,23.1
E00039097,47.9,37.3,14.8
E00039098,71,10.8,18.3
E00039099,81.8,3.5,14.7
E00039100,68.3,7.3,24.4
E00039102,91.3,0.3,8.3
E00039112,76.3,5,18.7
E00039114,89.2,0,10.8
E00039115,80.7,0.3,19
E00039116,77.2,2.6,20.2
E00039117,70.2,2.8,27
E00039118,73.9,4.1,22
E00039119,78.1,0,21.9
E00039120,70.3,2.5,27.2
E00039121,67.5,3.9,28.6
E00039122,78,1.3,20.7
E00039123,81.7,2.4,15.9
E00039124,57.5,1,41.5
E00039125,84.5,2.1,13.4
E00039126,83.3,0.6,16
E00039127,78.7,4.1,17.2
E00039128,90.5,0,9.5
E00039177,61.2,0,38.8
E00039178,68,4.1,27.9
E00039179,71.8,4.5,23.7
E00039180,66.6,2.8,30.6
E00039181,62.5,3.1,34.4
E00039182,69.4,4.1,26.4
E00039192,67.9,7.1,25
E00039196,66.4,6.7,26.9
E00039197,65.5,5.5,28.9
E00039198,74.3,0.9,24.8
E00039199,53,1.8,45.2
E00039200,59.3,10.5,30.2
E00039201,63.2,6.3,30.5
E00039202,75.9,6.4,17.6
E00039203,67.3,4.1,28.6
E00039204,63.1,5.3,31.6
E00039209,72,5.5,22.5
E00039210,77.5,5.9,16.6
E00039211,78.8,2.8,18.4
E00039220,85.4,1.9,12.7
E00039221,79.5,3.4,17
E00039222,78.6,3.2,18.1
E00039225,74.1,0.9,25
E00039226,80.4,4.7,14.9
E00039227,78.1,2.2,19.7
E00039228,62.9,4.2,32.9
E00039230,78.4,5.5,16.1
E00039232,54.6,9.4,36
E00039248,87.6,1.9,10.5
E00039249,91.2,0.7,8.1
E00039250,91,0,9
E00039251,87.5,1.3,11.2
E00039252,88.2,0.4,11.4
E00039253,76.4,1,22.7
E00039254,74.7,2.1,23.2
E00039255,88,2.9,9.1
E00039256,86.3,3.5,10.2
E00039257,75.8,1.6,22.6
E00039258,84.2,1.6,14.2
E00039259,82.4,0.4,17.2
E00039260,74.2,0.9,24.9
E00039261,79.5,1.7,18.9
E00039262,74.3,1.6,24.1
E00039263,76.5,4.3,19.2
E00039264,74.6,1.4,23.9
E00039265,83.7,3.6,12.7
E00039266,79.7,0,20.3
E00039267,90.2,2.5,7.3
E00039269,79.9,6,14.1
E00039270,75.5,2.6,21.9
E00039271,86.8,1.4,11.8
E00039272,71.9,0,28.1
E00039273,80.5,1.7,17.8
E00039274,86,1.3,12.7
E00039334,83.9,3.9,12.3
E00039335,58.1,21.3,20.6
E00039336,56.4,14.1,29.5
E00039338,67,17,15.9
E00039339,66.9,6.2,26.8
E00039340,74.4,5.6,20.1
E00039341,78.5,7.1,14.5
E00039342,69,4.2,26.8
E00039343,71.8,5.6,22.6
E00039344,60.2,17.2,22.6
E00039345,70.7,6.2,23
E00039346,69.1,16.9,14.1
E00039347,69.4,11.4,19.2
E00039348,76.1,5.1,18.8
E00039349,71.6,5.5,22.9
E00039350,78.1,7.3,14.6
E00039356,64.5,12.6,22.9
E00039357,70.8,7.7,21.6
E00039359,72.3,6.5,21.2
E00039361,62.1,15.3,22.7
E00039362,86.6,6.3,7.1
E00039363,47.7,34.5,17.8
E00039444,70.4,3.2,26.3
E00039466,81,2.2,16.8
E00039546,72.8,0,27.2
E00039547,72.6,4.5,22.9
E00039548,75.3,1.8,22.9
E00039549,82.5,1.3,16.2
E00039550,77.8,2.6,19.5
E00039552,64.6,0.8,34.6
E00039553,71,3.3,25.7
E00039554,87.2,1.6,11.2
E00039555,69,0,31
E00039556,61.7,3.4,34.8
E00039557,77.7,2.2,20.1
E00039558,83.8,2.1,14
E00039559,78.4,2.2,19.4
E00039560,61.1,6.6,32.3
E00039561,64.6,1.6,33.9
E00039562,81.2,1.3,17.5
E00039563,64.7,2.6,32.7
E00039564,82.1,3.8,14.1
E00039565,86.4,0,13.6
E00039566,70.6,1.6,27.8
E00039567,83.2,6.8,10
E00039568,94.9,0,5.1
E00039569,86.7,2.3,11
E00039570,84,2.5,13.5
E00039571,80.5,3.7,15.7
E00039572,81.4,1.6,16.9
E00039573,75.1,4.2,20.7
E00039574,75.2,5.5,19.4
E00039575,77.7,1.5,20.8
E00039576,72.4,4.3,23.2
E00039577,82.2,2.4,15.4
E00039578,84.9,0.9,14.2
E00039579,83.8,2,14.2
E00039580,89.7,2.3,8
E00039581,91,0,9
E00039582,88.7,1.7,9.6
E00039683,74.8,1.2,24.1
E00039684,79.2,0,20.8
E00039685,73.9,2.5,23.7
E00039686,78.6,3.1,18.3
E00039687,77.2,1.7,21.1
E00039688,75.8,0.4,23.8
E00039690,77.4,4,18.6
E00039692,88.7,0.5,10.7
E00039696,77.3,1,21.8
E00039699,72,2.7,25.4
E00039701,78,2.7,19.3
E00039702,60.4,2.4,37.2
E00039704,70.7,2.8,26.5
E00039706,64.1,5.1,30.8
E00039709,78.7,1.4,19.9
E00039712,74,1.1,24.9
E00039715,83.2,1.3,15.5
E00039724,88.7,1.7,9.6
E00039726,82.2,0,17.8
E00039727,91.8,0.4,7.8
E00039728,85.4,1.7,12.9
E00039729,78.7,1,20.3
E00039731,77.3,3.8,18.9
E00039732,87.6,0.3,12
E00039733,87.4,2.4,10.2
E00039735,70.5,3.1,26.3
E00039737,76.8,1,22.1
E00039738,76.5,2.1,21.4
E00039739,92,0.9,7.1
E00039740,82,2,16.1
E00039742,73.8,2.1,24.2
E00039743,88.2,0.7,11.1
E00039745,72.2,0,27.8
E00040022,83.7,1.9,14.4
E00040023,85.3,2.3,12.4
E00040024,84.2,4.5,11.3
E00040025,81.5,1.5,17
E00040026,78.2,8.1,13.7
E00040027,61,28.1,10.9
E00040028,56.2,31.7,12.1
E00040029,76.3,9.3,14.4
E00040030,77,11.5,11.5
E00040034,86.5,0.8,12.7
E00040037,71.1,22.2,6.8
E00040038,72.7,19.6,7.7
E00040039,53.9,36.9,9.2
E00040040,78.8,10.6,10.6
E00040041,81.5,7.9,10.6
