areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00038827,57.3,38.7,0,4
E00038828,60.6,25.4,0,14
E00038829,25.6,32.5,26.9,15
E00038830,59.6,35.7,0.6,4.1
E00038831,38.1,26.3,7.6,28
E00038832,54.4,29.4,1.5,14.7
E00038834,27.7,37.6,28.2,6.4
E00038835,59.2,31.4,1.8,7.7
E00038836,9.4,22.8,63.8,3.9
E00038837,46.8,29.8,4.3,19.1
E00038838,70.8,19.8,2.8,6.6
E00038839,50.5,33.5,2.7,13.3
E00038840,12.8,9.9,69.5,7.8
E00038841,19.5,39.1,34.5,6.9
E00038842,55.9,27.6,9.9,6.6
E00038843,19.4,18.5,38.7,23.4
E00038844,12.7,17.8,54.2,15.3
E00038845,48.4,44.1,1.1,6.5
E00038846,59.4,28,0.6,12
E00038847,16.8,47,22.8,13.4
E00038848,42.1,47.4,6.6,3.9
E00038849,39.2,45.1,0,15.7
E00038850,43.3,46.5,4.7,5.5
E00038851,19.9,40.4,6.6,33.1
E00038852,44,28.9,18.1,9
E00038853,55.3,36.2,0,8.5
E00038855,44.3,48.3,1.1,6.3
E00038856,8.3,14.2,65.8,11.7
E00038858,37.7,40,3.8,18.5
E00038859,57.4,34,5.3,3.2
E00038860,49.6,31.6,9.4,9.4
E00038861,54.1,35.7,3.1,7.1
E00038862,32.2,28.9,22.2,16.7
E00038863,37.7,53.3,2.5,6.6
E00038864,27.5,47.1,16.7,8.8
E00038865,54.8,33.9,4,7.3
E00038866,32.6,52.9,3.7,10.7
E00038867,78.3,12.3,1.9,7.5
E00038868,48.9,31.2,4.3,15.6
E00038869,21.1,16.7,54.4,7.9
E00038870,14.1,19.2,61.6,5.1
E00038871,50,19.4,21,9.7
E00038872,32.1,50,5.4,12.5
E00038873,10.3,6.9,46,36.8
E00038876,43.4,32.9,13.2,10.5
E00038877,66.4,25.8,0,7.8
E00038878,64.4,34.7,0.8,0
E00038879,43.8,36.4,4.1,15.7
E00038880,32.9,30.3,15.8,21.1
