areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00038827,21.6,46.6,6.4,22.6,2.8
E00038828,16,41,9,31.9,2.1
E00038829,28.8,47.5,6,14.9,2.8
E00038830,15.5,46.3,6.9,26.6,4.8
E00038831,18.2,43.5,13.4,22.5,2.4
E00038832,24.1,36,10.3,23.3,6.3
E00038834,19.8,45.4,5.5,27.6,1.8
E00038835,11.6,45,9.7,31.6,2.1
E00038836,31,46,7.3,14.1,1.6
E00038837,10.8,52.2,9.6,22.3,5.1
E00038838,27.6,40.7,9,20.6,2
E00038839,14.8,46,5.6,29.6,4
E00038840,26.3,47.3,5.4,17,4
E00038841,29.5,40.9,8.1,18.8,2.7
E00038842,17.9,41.1,11.8,26.4,2.9
E00038843,34,37.4,8.5,17,3
E00038844,33.5,42.5,6.9,14.2,3
E00038845,13.1,46.4,10.1,27.4,3
E00038846,21.6,40.4,9.3,25.9,2.8
E00038847,16.9,40.6,4.2,35.2,3.1
E00038848,24.3,38.8,10.5,25.7,0.7
E00038849,16.4,52.8,6.7,22.1,2.1
E00038850,19.8,45.8,8.3,23.3,2.8
E00038851,19.6,52.3,5,21.5,1.5
E00038852,25.5,43.6,8.6,20.9,1.5
E00038853,16.7,42.2,5.9,33.3,2
E00038855,12.1,47.7,8.8,29.5,1.9
E00038856,32.8,50,4,12.1,1
E00038858,14.9,50.2,9.2,22.6,3.1
E00038859,20.5,43.8,5.1,27.8,2.8
E00038860,15.1,47.5,9.1,26,2.3
E00038861,21.2,39.4,10.3,24.8,4.2
E00038862,15.8,51.3,8.9,20.3,3.8
E00038863,12.9,51,6.4,27.3,2.4
E00038864,18.5,51.6,7.6,19.6,2.7
E00038865,14.6,51.2,8.3,24.4,1.6
E00038866,8.6,43.1,7.3,38.8,2.2
E00038867,24.2,34.2,10.5,25.3,5.8
E00038868,16.9,45.5,9,25.2,3.4
E00038869,33.2,39.4,6.7,18.7,2.1
E00038870,29.7,41.1,5.1,19.6,4.4
E00038871,39.3,35,7.7,15.4,2.6
E00038872,16.1,52.2,8.7,19.6,3.5
E00038873,36.6,50,3,7.3,3
E00038876,11.2,47.4,7.2,34.2,0
E00038877,17.3,44.1,12.2,23.6,2.8
E00038878,15.2,28.4,5.3,47.7,3.4
E00038879,29,36.6,6.9,25.5,2.1
E00038880,31.1,40.6,2,22.9,3.4
E00038881,20.5,41.3,7.3,30.9,0
E00038882,28,49.9,4.5,13.9,3.7
E00038883,14.8,41.1,6.7,33.3,4
E00038884,16,29.7,4.3,48.4,1.6
E00038885,19.1,40.6,6.3,30.4,3.6
E00038886,18.4,38.8,6.9,35.9,0
E00038887,31.5,39,5.5,19.5,4.5
E00038888,29.3,40.2,4,24.1,2.4
E00038889,23.2,41.1,10.5,22.6,2.6
E00038890,27.4,34.3,5.9,30.2,2.2
E00038891,31.3,41.1,4.5,19.9,3.3
E00038892,13.2,21.5,4.8,58.8,1.8
E00038893,40.4,42.4,3.4,10.8,3
E00038894,13.7,27.8,5.1,51.1,2.2
E00038895,42.8,30.2,8.4,14,4.7
E00038896,27.6,46.7,6.2,19.6,0
E00038897,21.3,42.5,6.3,26.8,3.1
E00038898,10.2,32.6,3.4,51.1,2.7
E00038899,17.6,33.7,9.2,36.6,2.9
E00038900,41.2,31.6,3.7,19.9,3.7
E00038901,27.4,41.5,6,18.2,6.9
E00038902,49.8,22.2,2.5,14.5,10.9
E00038903,30.7,39.4,4.9,22.9,2.2
E00038904,27,42.2,3.7,23.3,3.7
E00038905,28,44.9,3,20.8,3.3
E00038906,15.6,38.1,7.1,37.1,2
E00038907,40.3,38.1,5.5,11,5.1
E00038908,42.3,37.6,3.8,11.7,4.7
E00038909,19.6,41.7,9.2,25.9,3.6
E00038910,16,39.9,6.6,33.7,3.7
E00038911,13.9,49.1,5.4,28.9,2.7
E00038912,19.5,47.6,10.4,19.5,3
E00038913,10.6,45.2,8.2,34.6,1.4
E00038915,10.8,49.6,6.7,31.7,1.3
E00038916,18.7,45.5,9.6,24.4,1.9
E00038917,20.8,41.9,6.4,27.5,3.4
E00038918,6.3,44.1,6.3,41.5,1.8
E00038919,20.9,44.8,7.4,25.2,1.7
E00038920,25,45.8,9.7,16.5,3
E00038921,7.8,50.8,8.9,29.8,2.7
E00038922,20.1,47.9,6.4,25.2,0.4
E00038923,21.5,46,5.8,23.7,2.9
E00038924,35,35,11.4,14.3,4.3
E00038925,9.5,45.8,8.4,34.9,1.5
E00038926,33.7,44,6.9,12.6,2.9
E00038927,17.8,47.5,7.3,26.6,0.8
E00038928,38.9,32.6,8.6,15.4,4.5
E00038929,43.5,39.5,4.5,11.2,1.3
E00038930,24.6,40,11.3,20.5,3.6
E00038931,25,42,9,20.3,3.8
E00038932,24.8,53,5,16.8,0.5
E00038933,23,43,8.6,22.7,2.7
E00038934,31.1,43,6.7,17.6,1.6
E00038935,13.4,50.4,5.6,28.2,2.4
E00038943,14.8,45.9,8.6,28.4,2.3
E00038944,33.5,43.4,9.4,13.2,0.5
E00038945,9.1,38.1,6.5,44.3,2
E00038946,14.3,32.5,6.8,44.5,1.9
E00038947,16,37.2,7.1,35.8,3.9
E00038948,14.5,42.9,6.7,32.9,3.1
E00038949,15.1,42.9,5.5,33.5,3.1
E00038950,31.8,39.7,12.6,13.1,2.8
E00038951,31.8,33.9,7.3,19.6,7.3
E00038952,14,36.2,9.1,37.7,3
E00038953,17.3,37.9,4.4,36.4,4
E00038954,14.3,35.7,4.7,43,2.3
E00038955,9.6,40.6,6.6,40.2,3
E00038956,16.9,37.3,5.4,38,2.4
E00038957,22.8,50.7,7.3,15.1,4.1
E00038958,16.9,44.1,8.9,27.2,2.8
E00038959,19.3,49.1,9.2,18,4.4
E00038960,10.5,49.2,6.1,29.3,5
E00038961,20.6,44.8,7.3,24.6,2.8
E00038962,22.7,42.7,7.5,24,3.1
E00038963,13,45.6,8.4,31,1.9
E00038964,19.2,44.9,5.1,27.5,3.3
E00038965,10.6,45.6,7.3,34.7,1.8
E00038966,24.7,48.9,6.7,15.2,4.5
E00038998,22.2,46.4,8.2,19.8,3.4
E00038999,23.8,46,9.5,16.8,4
E00039000,18,54.4,9.9,15.1,2.6
E00039001,26.3,43.3,10.7,17.3,2.4
E00039002,24.3,46.6,9.6,16.3,3.2
E00039003,21.5,45.8,9.2,21.9,1.5
E00039004,16.5,46.8,12.3,21.5,2.8
E00039005,34.7,38.4,7.4,16.9,2.5
E00039006,24.7,44.3,9,18.4,3.5
E00039007,19,50,6.3,22.2,2.4
E00039008,15.9,45.1,6.9,30,2.2
E00039009,20.5,48.7,8.5,19.7,2.6
E00039010,35.4,42.7,5.2,14.1,2.6
E00039011,24.1,47.4,5,21.9,1.7
E00039012,18.6,44.6,13.9,17.7,5.2
E00039013,19.8,50.2,9.7,18.1,2.1
E00039014,19.5,47.3,6.4,24.5,2.3
E00039015,19,44.8,6.4,27.9,1.8
E00039016,22.6,39.7,10.9,23.8,2.9
E00039017,21.5,46.7,9.2,20,2.6
E00039018,20.7,45.7,9.8,22.8,1.1
E00039019,16.2,54.3,7.7,19.7,2.1
E00039020,21.9,51.3,8.2,15.8,2.9
E00039021,14.1,52.1,10.7,20.9,2.1
E00039022,30.7,42.9,7.5,16.1,2.8
E00039023,26.6,36.5,13.3,18.9,4.7
E00039024,22,45.5,7.5,21.6,3.5
E00039025,24.7,45.3,12.8,14.8,2.5
E00039026,19.7,49.9,4.9,24,1.6
E00039027,37.3,35.7,8.6,14.5,3.9
E00039028,6.7,49.4,5.1,37,1.8
E00039030,36.5,41.8,7.4,12.7,1.6
E00039031,38.3,40.5,6.3,12.2,2.7
E00039032,25.2,48.5,5.8,19,1.5
E00039034,13.6,43.2,6.1,34.3,2.7
E00039035,19.4,48.3,5.8,24.1,2.4
E00039036,16.1,55.4,6,20.6,1.9
E00039037,16.8,48.1,5.8,25.4,3.8
E00039038,26.8,41.4,10.9,16.4,4.5
E00039039,10.7,45.6,7.4,34.4,1.9
E00039040,14.5,34.2,7.3,41.8,2.1
E00039041,36.5,42.7,5,15.8,0
E00039042,43.5,37.6,5.4,9.7,3.8
E00039043,28.8,46.2,6.6,16,2.4
E00039044,31.4,46.3,3.9,16.3,2.1
E00039045,11.3,40.8,7.1,36.6,4.2
E00039046,16.7,46.2,8,25.5,3.6
E00039047,18.2,43,8.1,27.5,3.1
E00039048,14.6,41.1,8.2,34.2,1.8
E00039049,13.4,40.8,4.3,38.8,2.7
E00039050,16.5,40.1,5.9,35.9,1.7
E00039051,11.3,43.7,6.7,34.9,3.4
E00039052,14.9,48.2,7.2,26.9,2.8
E00039053,14.7,41.9,6.8,34.1,2.5
E00039054,31.7,39.4,4.4,21.7,2.8
E00039055,21.6,42.5,3.5,30.2,2.2
E00039056,13.8,50,6.3,27.6,2.4
E00039057,20.4,40.8,7.1,28.8,2.9
E00039058,10.3,46,5.1,34.9,3.7
E00039059,39.2,29.9,2.1,20.6,8.2
E00039060,12.2,45,6.6,32.8,3.3
E00039061,15.3,33.8,8.4,40.2,2.3
E00039062,21.4,36.2,8.2,28.8,5.4
E00039063,13.1,36.9,7.3,38.5,4.2
E00039064,15.9,39.5,4.7,36.9,3
E00039065,18.4,41.7,7.8,30.7,1.4
E00039066,16.5,37.5,5,38.5,2.5
E00039067,12.6,41.6,7,37.4,1.4
E00039068,17.5,42.2,7.6,27.8,4.9
E00039069,16,27.6,5.3,46.7,4.4
E00039070,22.5,40.7,10.1,24.4,2.3
E00039071,18.1,47,9.5,20.7,4.7
E00039072,42.3,32.5,6.7,18.6,0
E00039073,44.6,30.7,4,19.3,1.5
E00039074,32.3,31.3,7.4,23.6,5.4
E00039075,38.7,39.3,9.2,11,1.8
E00039076,37.1,34.7,4.4,18.5,5.2
E00039077,24.2,45.8,8.1,19.6,2.3
E00039078,26.9,47.3,3.4,18.6,3.8
E00039079,33.7,43.3,3.1,15.8,4
E00039080,44.8,33.3,4.6,14.7,2.6
E00039085,29.6,45.3,5.9,12.8,6.4
E00039086,28.7,46.1,4.4,17.4,3.4
E00039087,35.1,37.5,4.8,19.9,2.7
E00039088,29.9,45.5,6.9,16.5,1.3
E00039089,31.6,43.2,5.1,17.9,2.1
E00039090,41,34.9,4.9,15,4.2
E00039091,43,39.7,2.6,14.6,0
E00039092,34.4,37.5,3.9,19.6,4.5
E00039094,19.7,48.3,8.5,20.8,2.7
E00039095,48.4,29.9,5.7,14,1.9
E00039096,26.4,48.4,5.7,17.1,2.4
E00039097,36.5,39,5.8,17.7,1.1
E00039098,27.6,45.7,5.1,18.4,3.1
E00039099,19.7,46.1,8.8,22.4,3.1
E00039100,22.9,54.1,6.5,13,3.5
E00039102,6.4,54.2,5.9,31.4,2.1
E00039112,31.6,42.9,5.7,14.9,5
E00039114,18.7,43.1,8,28.2,1.9
E00039115,23.6,48.3,8.7,19,0.4
E00039116,20.1,40.6,10.6,25.4,3.3
E00039117,33.5,40.5,7.6,15.2,3.2
E00039118,24.9,45.6,6.5,20.7,2.3
E00039119,24.2,46.6,5.5,23.7,0
E00039120,29.7,41.1,8.4,17.3,3.5
E00039121,31.7,46,8.9,11.6,1.8
E00039122,12.2,48.2,9.6,25.9,4.1
E00039123,15.7,41.9,8.9,31.5,2
E00039124,32.5,51,5,6.5,5
E00039125,12.5,47.1,7.1,28.8,4.6
E00039126,14.6,38.6,6.3,37.4,3.1
E00039127,12.7,50.2,7,26.2,3.9
E00039128,15.1,35.1,10.8,35.7,3.2
E00039177,56.1,22.8,3.3,16.1,1.7
E00039178,34.4,43.2,3.2,16,3.2
E00039179,37.4,38.6,7.1,13.8,3.1
E00039180,39.2,39.9,7.4,9.6,3.9
E00039181,52.8,29.4,4.5,11.2,2.1
E00039182,34.5,47,5.6,11.6,1.2
E00039192,29.7,48.3,5.4,16.6,0
E00039196,43.1,36.3,3.6,17.1,0
E00039197,30.7,51.1,4.8,9.6,3.7
E00039198,42.8,37.4,3.7,15,1.1
E00039199,40.5,44,6.5,6,3
E00039200,38.4,44.9,1.9,11.8,3
E00039201,40.2,41.2,4,14.1,0.5
E00039202,29.8,49.8,2.3,13.6,4.5
E00039203,37.7,38.3,6.8,14.8,2.5
E00039204,30.5,50.9,4.5,12.3,1.9
E00039209,33,39.1,9.3,15.4,3.2
E00039210,21.3,46.3,7.5,23.8,1.3
E00039211,31,42.3,6.7,18.8,1.3
E00039220,26.5,42.9,10.5,18.1,2.1
E00039221,30,39.2,10.5,17.7,2.5
E00039222,25.1,47.1,9.7,15.4,2.6
E00039225,30.1,42.6,7.2,14.8,5.3
E00039226,20.2,46.2,7.3,23.5,2.8
E00039227,23.6,48,8.4,18.7,1.3
E00039228,22.5,49.8,6,17.6,4.1
E00039230,22.8,46.6,5.5,21.9,3.2
E00039232,25.4,45.1,5.7,18.4,5.3
E00039248,15.3,45.6,7.7,30.3,1.1
E00039249,12.1,38.7,8.4,38.4,2.3
E00039250,15.4,37.9,6.1,39.2,1.4
E00039251,21.2,39.8,8.2,27.9,3
E00039252,20.9,41.5,6.3,24.9,6.3
E00039253,19.1,51.8,5.1,23.3,0.8
E00039254,25.8,47.9,6.4,17.4,2.5
E00039255,16.8,38.3,3.8,38.3,2.7
E00039256,7.3,57.3,5.8,26.2,3.5
E00039257,29.6,42.7,6,17.9,3.7
E00039258,19.8,49.2,9.3,17.8,3.9
E00039259,13.4,52.8,6.5,25.5,1.9
E00039260,31.6,38.3,6.2,23.3,0.5
E00039261,22.4,44,10,23.6,0
E00039262,23.9,43.8,4.3,25.7,2.2
E00039263,12.6,62.6,6,15.9,2.7
E00039264,37,34.8,7.2,17.7,3.3
E00039265,18.8,42.5,9.2,26.6,2.9
E00039266,25.1,45.7,4.1,21.5,3.7
E00039267,6.5,53,3.2,35.6,1.6
E00039269,27.4,39.4,7.2,23.8,2.3
