areacd,disability_3a-001,disability_3a-002
E00038827,23,77
E00038828,17.7,82.3
E00038829,21.1,78.9
E00038830,15.7,84.3
E00038831,20,80
E00038832,21.3,78.7
E00038834,20,80
E00038835,16.5,83.5
E00038836,18.6,81.4
E00038837,21.5,78.5
E00038838,26.8,73.2
E00038839,20.7,79.3
E00038840,31.1,68.9
E00038841,20.5,79.5
E00038842,18.3,81.7
E00038843,25.3,74.7
E00038844,22.9,77.1
E00038845,13.1,86.9
E00038846,25,75
E00038847,16.1,83.9
E00038848,10.4,89.6
E00038849,17.1,82.9
E00038850,23.2,76.8
E00038851,16.1,83.9
E00038852,21.8,78.2
E00038853,13.9,86.1
E00038855,14.6,85.4
E00038856,28.9,71.1
E00038858,13.8,86.2
E00038859,20.3,79.7
E00038860,18.5,81.5
E00038861,21,79
E00038862,20.6,79.4
E00038863,12.2,87.8
E00038864,17.8,82.2
E00038865,17.5,82.5
E00038866,10.8,89.2
E00038867,25,75
E00038868,18.5,81.5
E00038869,33.8,66.2
E00038870,35.6,64.4
E00038871,17.1,82.9
E00038872,17,83
E00038873,27.3,72.7
E00038876,16.9,83.1
E00038877,17.5,82.5
E00038878,14.4,85.6
E00038879,17.6,82.4
E00038880,16.1,83.9
E00038881,17.1,82.9
E00038882,16.1,83.9
E00038883,19.1,80.9
E00038884,15.9,84.1
E00038885,17,83
E00038886,19.1,80.9
E00038887,21.6,78.4
E00038888,23,77
E00038889,13.6,86.4
E00038890,24.9,75.1
E00038891,21.6,78.4
E00038892,13,87
E00038893,19.6,80.4
E00038894,18.2,81.8
E00038895,36.5,63.5
E00038896,24,76
E00038897,22.5,77.5
E00038898,16.1,83.9
E00038899,17.3,82.7
E00038900,22.6,77.4
E00038901,16,84
E00038902,66.1,33.9
E00038903,14.7,85.3
E00038904,13.2,86.8
E00038905,13.3,86.7
E00038906,16.2,83.8
E00038907,23,77
E00038908,19.3,80.7
E00038909,19.8,80.2
E00038910,20.7,79.3
E00038911,14.3,85.7
E00038912,22.6,77.4
