areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00038827,93.6,0,6.4,0
E00038828,92.8,0,7.2,0
E00038829,93.6,0,6.4,0
E00038830,95.1,0.3,4.6,0
E00038831,92.4,0,7.2,0.4
E00038832,95,0,5,0
E00038834,92.1,0,7.9,0
E00038835,95.5,0,3.7,0.8
E00038836,94.2,0,5.8,0
E00038837,97.1,0,2.9,0
E00038838,98.6,0.5,0.9,0
E00038839,94.1,0,5.2,0.7
E00038840,92.5,0,7.5,0
E00038841,94.5,0,5,0.6
E00038842,94.5,0,5.2,0.3
E00038843,90.9,0,9.1,0
E00038844,90.9,0.3,8.7,0
E00038845,90.5,0,9.5,0
E00038846,91.1,0.3,8.6,0
E00038847,91.5,0,8.3,0.3
E00038848,95.6,0,4.4,0
E00038849,93.4,0.4,5.8,0.4
E00038850,94.3,0,5.7,0
E00038851,89,0,11,0
E00038852,90.6,0.2,8.9,0.2
E00038853,94.3,0,5.7,0
E00038855,94.8,0,4.8,0.5
E00038856,94,0,5.6,0.4
E00038858,92.3,0,7.7,0
E00038859,94.8,0,4.6,0.5
E00038860,95.6,0.4,4,0
E00038861,92.5,0,7,0.5
E00038862,93,0.5,6.5,0
E00038863,94,0,5.3,0.7
E00038864,93.7,0.9,5.4,0
E00038865,93.7,0,6.3,0
E00038866,96,0,3.8,0.2
E00038867,93.2,0,5.4,1.5
E00038868,92.8,0.3,6.9,0
E00038869,94.3,0.9,4.8,0
E00038870,91.7,0,8.3,0
E00038871,95.9,0,4.1,0
E00038872,91.6,0,7.7,0.7
E00038873,90.5,0,9.5,0
E00038876,91.9,0,8.1,0
E00038877,99.3,0,0.7,0
E00038878,95.6,0,4.4,0
E00038879,92.1,0.3,7.1,0.5
E00038880,90.8,0,7.6,1.6
E00038881,98,0,1.4,0.6
E00038882,74.4,0,25.6,0
E00038883,91,0,8.7,0.3
E00038884,88.1,0,9.9,2
E00038885,93.2,0,5,1.8
E00038886,83.7,1.1,15.2,0
E00038887,95.8,0.3,3.8,0
E00038888,86.5,0,10.6,2.9
E00038889,91.1,0.4,6.8,1.7
E00038890,96,0.5,3.5,0
E00038891,94.4,0,4.6,1
E00038892,74.8,0.7,14.9,9.6
E00038893,89,0,11,0
E00038894,90.8,0.3,8.4,0.6
E00038895,97,0,1.7,1.3
E00038896,89,0,11,0
E00038897,92.3,0,7.4,0.4
E00038898,93.2,0.6,5.9,0.3
E00038899,92.5,0,5.2,2.3
E00038900,89.3,0,9.2,1.5
E00038901,89.2,0,10.3,0.5
E00038902,90.3,0,9,0.7
E00038903,86.2,0,13.4,0.4
E00038904,92.3,0,7.7,0
E00038905,94.6,0,5.2,0.2
E00038906,88.3,0,11.2,0.6
E00038907,84.3,0,15.7,0
E00038908,87.3,0,12.7,0
E00038909,96.9,0,3.1,0
E00038910,94.6,0,3.9,1.4
E00038911,92.6,0,7.2,0.3
E00038912,92.9,0,7.1,0
E00038913,91.1,0,7.7,1.2
E00038915,81.8,0,17.9,0.3
E00038916,93.7,0,6.3,0
E00038917,95.1,0,4.9,0
E00038918,93.3,0,6.7,0
E00038919,97,0,3,0
E00038920,94.1,0,3.3,2.6
E00038921,95.3,0,4.7,0
E00038922,95.7,0.7,3.6,0
E00038923,90.9,0,9.1,0
E00038924,91.1,0,8.9,0
E00038925,94.4,0,4.1,1.5
E00038926,87.3,0,12.7,0
E00038927,91.6,0,7.5,1
E00038928,94.8,0,5.2,0
E00038929,92.6,0,7.4,0
E00038930,95.7,0,4.3,0
E00038931,96.6,0.4,2.9,0
E00038932,93.7,0,6.3,0
E00038933,93.6,0.3,6,0
E00038934,92,0.9,7.1,0
E00038935,88.2,0,11.3,0.5
E00038943,94.6,0.7,4.6,0
E00038944,93.7,0,6.3,0
E00038945,89.7,0,10.3,0
E00038946,92.9,0,6.3,0.9
E00038947,89.2,0,9.8,1
E00038948,84,0.2,15.3,0.5
E00038949,97.2,0,2.4,0.4
E00038950,91.3,0,8.7,0
E00038951,93.1,0,6.5,0.4
E00038952,92.6,0,7.1,0.3
E00038953,98.4,0,1.6,0
E00038954,97.4,0.3,2.3,0
E00038955,94.6,0,5.4,0
E00038956,85.8,0,14.2,0
E00038957,96.3,0,3.7,0
E00038958,91.8,0.4,7.9,0
E00038959,96,0,4,0
E00038960,95.1,0,4.9,0
E00038961,96.3,0.3,3.3,0
E00038962,92.8,0,6.9,0.3
E00038963,97,0,3,0
E00038964,94,0.6,5.4,0
E00038965,94.8,0.9,4.3,0
E00038966,91.5,0,8.5,0
E00038998,92.6,0,7.4,0
E00038999,91.6,0,7.6,0.8
E00039000,93.9,0,6.1,0
E00039001,97.3,0,2.7,0
E00039002,96.5,0,3.5,0
E00039003,98,0,1.3,0.7
E00039004,95.5,0,3.6,0.9
E00039005,90.5,0,9.5,0
E00039006,98.2,0.3,1.2,0.3
E00039007,95.5,0.3,3.8,0.3
E00039008,93.7,0.3,6,0
E00039009,98.2,0,1.8,0
E00039010,92,0,8,0
E00039011,89.9,0,10.1,0
E00039012,97.8,0,2.2,0
E00039013,95.9,0,4.1,0
E00039014,94.9,0.4,4.3,0.4
E00039015,92.7,0,7.3,0
E00039016,95.3,0,4.7,0
E00039017,94.2,0,5.8,0
E00039018,93.9,0,6.1,0
E00039019,92.3,0,7.7,0
E00039020,92.3,0.3,7.4,0
E00039021,90.8,0,9.2,0
E00039022,95.1,0,4.9,0
E00039023,96.7,0,3.3,0
E00039024,91.5,0,8.5,0
E00039025,96.2,0,3.8,0
E00039026,93.3,0,6.7,0
E00039027,86.3,0,13.7,0
E00039028,89.3,0.2,8.2,2.3
E00039030,94,0,6,0
E00039031,95.3,0,4.3,0.4
