areacd,sex-001,sex-002
E00038827,50.2,49.8
E00038828,50.8,49.2
E00038829,49.4,50.6
E00038830,51.3,48.7
E00038831,43.3,56.7
E00038832,48.2,51.8
E00038834,53.4,46.6
E00038835,51,49
E00038836,54.3,45.7
E00038837,53.9,46.1
E00038838,53.1,46.9
E00038839,48.6,51.4
E00038840,52.2,47.8
E00038841,56,44
E00038842,51.3,48.7
E00038843,51.2,48.8
E00038844,44.1,55.9
E00038845,52.1,47.9
E00038846,50.3,49.7
E00038847,50.8,49.2
E00038848,53,47
E00038849,52.5,47.5
E00038850,50,50
E00038851,54.7,45.3
E00038852,52.9,47.1
E00038853,48.4,51.6
E00038855,50.7,49.3
E00038856,52.3,47.7
E00038858,47.4,52.6
E00038859,54.4,45.6
E00038860,52.4,47.6
E00038861,48.4,51.6
E00038862,50.5,49.5
E00038863,50.2,49.8
E00038864,54.7,45.3
E00038865,52.9,47.1
E00038866,52.5,47.5
E00038867,49.5,50.5
E00038868,53.1,46.9
E00038869,56.4,43.6
E00038870,55.8,44.2
E00038871,47.3,52.7
E00038872,49.1,50.9
E00038873,50,50
E00038876,49.7,50.3
E00038877,51,49
E00038878,51.4,48.6
E00038879,49.1,50.9
E00038880,52.5,47.5
E00038881,50.8,49.2
E00038882,54.4,45.6
E00038883,50.3,49.7
E00038884,49.7,50.3
E00038885,52.7,47.3
E00038886,53.2,46.8
E00038887,59,41
E00038888,49.8,50.2
E00038889,47.5,52.5
E00038890,48.8,51.2
E00038891,51.1,48.9
E00038892,49.5,50.5
E00038893,54.2,45.8
E00038894,49.7,50.3
E00038895,57.3,42.7
E00038896,49.2,50.8
E00038897,51.9,48.1
E00038898,52.2,47.8
E00038899,50.7,49.3
E00038900,48.3,51.7
E00038901,51.7,48.3
E00038902,50.3,49.7
E00038903,47.8,52.2
E00038904,52.2,47.8
E00038905,48.3,51.7
E00038906,50.3,49.7
E00038907,52.2,47.8
E00038908,52.6,47.4
E00038909,51.8,48.2
E00038910,53.6,46.4
E00038911,49.5,50.5
E00038912,50.6,49.4
E00038913,47,53
E00038915,52.6,47.4
E00038916,52.7,47.3
E00038917,57.3,42.7
E00038918,49.1,50.9
E00038919,48.9,51.1
E00038920,46.4,53.6
E00038921,49.2,50.8
E00038922,45.9,54.1
E00038923,53.9,46.1
E00038924,49.3,50.7
E00038925,50,50
E00038926,51.1,48.9
E00038927,49,51
E00038928,55.2,44.8
E00038929,54.2,45.8
E00038930,51,49
E00038931,50.6,49.4
E00038932,50.6,49.4
E00038933,46.5,53.5
E00038934,54.2,45.8
E00038935,51.4,48.6
E00038943,49.6,50.4
E00038944,50.2,49.8
E00038945,54.2,45.8
E00038946,51.9,48.1
E00038947,51.3,48.7
E00038948,49.4,50.6
E00038949,52.3,47.7
E00038950,56.3,43.7
E00038951,60.6,39.4
E00038952,53.5,46.5
E00038953,54.3,45.7
E00038954,52.8,47.2
E00038955,50.6,49.4
E00038956,49.7,50.3
E00038957,48.7,51.3
E00038958,49.8,50.2
E00038959,50.9,49.1
E00038960,47.8,52.2
E00038961,47.9,52.1
E00038962,53.1,46.9
E00038963,49.7,50.3
E00038964,55.7,44.3
E00038965,52.3,47.7
E00038966,56.6,43.4
E00038998,53.6,46.4
E00038999,49.6,50.4
E00039000,47.9,52.1
E00039001,54.2,45.8
E00039002,45.9,54.1
E00039003,52.8,47.2
E00039004,53.4,46.6
E00039005,53.7,46.3
E00039006,52,48
E00039007,48.8,51.2
E00039008,53.3,46.7
E00039009,50.5,49.5
E00039010,43.1,56.9
E00039011,52.2,47.8
E00039012,52,48
E00039013,50,50
E00039014,47.3,52.7
E00039015,54.3,45.7
E00039016,52.2,47.8
E00039017,50.6,49.4
E00039018,48.4,51.6
E00039019,51.6,48.4
E00039020,48.9,51.1
E00039021,47.6,52.4
E00039022,51.4,48.6
E00039023,48.4,51.6
E00039024,50.2,49.8
E00039025,48.1,51.9
E00039026,51.8,48.2
E00039027,49.2,50.8
E00039028,50.3,49.7
