geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00083053,19.3,38,42.7
E00083054,15,36.3,48.7
E00083056,15.2,34.5,50.3
E00083057,23.4,29.9,46.7
E00083058,22,29.3,48.8
E00083059,16.5,40.5,43
E00083060,11,36.6,52.3
E00083061,13.4,32.9,53.7
E00083062,20,26.7,53.3
E00083063,13.1,39.2,47.7
E00083065,16.1,40.9,43.1
E00083066,17.3,34.5,48.2
E00083067,12.3,32.3,55.5
E00083068,21.9,30.9,47.2
E00083069,12.6,40.7,46.7
E00083070,13.3,28.9,57.8
E00083071,15.8,37.6,46.6
E00083073,9.5,34.3,56.2
E00083074,15.6,37.5,46.9
E00083075,16.8,34.1,49.1
E00083076,12.3,43.5,44.2
E00083077,8.7,31.5,59.7
E00083078,16,44,40
E00083079,16.8,46.2,37
E00083080,17.8,49.5,32.7
E00083082,11.9,40.5,47.6
E00083083,11.8,47.4,40.8
E00083084,18.6,44.2,37.2
E00083085,9,68,23
E00083086,15.2,49.5,35.4
E00083087,14.5,44.6,41
E00083088,12,46.7,41.3
E00083089,19.1,49.6,31.3
E00083090,16.5,52.2,31.3
E00083091,12.1,53.8,34.1
E00083092,10.1,57.3,32.6
E00083093,15.8,52.6,31.6
E00083094,28.4,44.6,27
E00083095,12.4,46.5,41.1
E00083096,13.1,53.5,33.3
E00083097,7.2,59.8,33
E00083098,13.3,58.7,28
E00083099,19.6,44.1,36.3
E00083100,18.9,44.6,36.5
E00083101,12.4,43.3,44.3
E00083102,19.8,51.2,29.1
E00083103,12.8,45.9,41.4
E00083104,16,45,39
E00083105,17.1,41.4,41.4
E00083106,18.1,47.9,34
E00083108,14.5,27,58.6
E00083109,14.4,48.9,36.7
E00083110,14.7,45.2,40.1
E00083112,20.8,44.2,35
E00083113,15.6,46.8,37.6
E00083114,24,44.8,31.3
E00083115,14.6,41.5,43.9
E00083116,12.9,42.4,44.6
E00083117,25,32.9,42.1
E00083120,9.6,48.1,42.3
E00083121,14.8,38.5,46.7
E00083122,11.4,38.6,50
E00083123,7.2,39.2,53.6
E00083124,16,34,50
E00083125,27.2,31.8,41.1
E00083127,17.7,36.2,46.2
E00083129,7.7,47.4,44.9
E00083130,11.6,35.5,52.9
E00083132,18.9,35.3,45.8
E00083134,11.7,45.5,42.9
E00083154,18.6,48.5,33
E00083155,17.3,50.9,31.8
E00083156,17.2,52.7,30.1
E00083157,17.5,41.2,41.2
E00083158,16.2,56.4,27.4
E00083159,10.8,57,32.3
E00083160,10.5,50,39.5
E00083162,17.2,45.7,37.1
E00083163,15.7,52.8,31.5
E00083164,17.3,46.2,36.5
E00083165,15,55,30
E00083166,19.4,55.1,25.5
E00083167,14.7,56,29.3
E00083168,12,56.4,31.6
E00083169,17,43.2,39.8
E00083170,22.9,44,33
E00083171,5.9,55.3,38.8
E00083172,21.6,41.2,37.3
E00083173,14.8,50.8,34.4
E00083174,16.2,48.6,35.1
E00083175,21.7,60.9,17.4
E00083176,17.9,44.8,37.3
E00083177,13.7,53.2,33.1
E00083178,15.2,45.7,39.1
E00083179,18,47,35
E00083180,15,41,44
E00083181,11.5,60.6,27.9
E00083182,23,41.9,35.1
E00083183,25.3,46.8,27.8
E00083184,21.2,51.9,26.9
E00083185,19.8,47.3,33
E00083186,25.3,34.7,40
E00083187,15.3,33.3,51.3
E00083188,20.4,34.7,44.9
E00083192,22.7,45.3,32
E00083193,20,41.8,38.2
E00083194,16,47.9,36.1
E00083195,21.1,39.1,39.8
E00083196,17.5,46.4,36.1
E00083197,21.9,39.7,38.4
E00083198,9.2,60,30.8
E00083199,25.8,39.3,34.8
E00083200,20.3,48.4,31.3
E00083202,17.6,50.6,31.8
E00083203,13.6,42.9,43.4
E00083204,8.3,60.2,31.6
E00083205,24.5,46.8,28.7
E00083207,19.2,53.8,26.9
E00083232,22.5,33.7,43.8
E00083233,19.8,59.4,20.8
E00083234,21.4,44,34.5
E00083235,21.6,39.7,38.8
E00083236,18.6,37.9,43.5
E00083237,13.9,45.4,40.7
E00083238,16,40.3,43.8
E00083239,23.8,40,36.2
E00083240,16.7,53.6,29.8
E00083241,19.2,46.9,33.8
E00083242,16.3,40.7,43
E00083243,12.9,33.6,53.4
E00083244,15.8,37.4,46.8
E00083245,22.6,41.5,35.8
E00083246,16.1,40.9,43
E00083247,16.9,41.5,41.5
E00083248,16.4,33.6,50
E00083249,15.8,50,34.2
E00083250,28.2,53.8,17.9
E00083251,20.8,34.7,44.4
E00083252,17,43.2,39.8
E00083253,14.3,42.3,43.4
E00083254,24.5,40.8,34.7
E00083255,15.2,42.8,42.1
E00083256,16.3,35.5,48.2
E00083257,21.9,39.6,38.5
E00083280,18.2,54.5,27.3
E00083281,13,48,39
E00083282,10,54.4,35.6
E00083283,33.3,35.1,31.6
E00083284,18.5,51.9,29.6
E00083285,9.6,51,39.4
E00083286,18.2,50.9,30.9
E00083287,23.1,50,26.9
E00083288,15.9,53.7,30.5
E00083289,14,57.9,28
E00083290,16.3,46.9,36.7
E00083291,23.4,46.7,29.9
E00083292,13.8,55,31.3
