geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00083053,67.7,23.1,5.2,2.7,1.3
E00083054,52.6,28.2,7.5,6,5.6
E00083056,56.8,33.3,5.6,1.9,2.4
E00083057,59.1,28.7,7.1,2.2,2.9
E00083058,54.1,30.7,8.4,3.5,3.3
E00083059,48.7,34.2,8.9,4.3,3.9
E00083060,48.9,35.1,5.8,6,4.2
E00083061,46.2,39.6,5.7,4.3,4.1
E00083062,46.8,30.1,8.6,8.9,5.6
E00083063,47.3,38,4.2,5.8,4.7
E00083065,54.1,33.9,8.5,2.4,1.2
E00083066,60.3,32.5,2.8,3.4,1
E00083067,55.9,31.9,4.5,6.3,1.4
E00083068,61.1,32.3,2.3,3.3,1
E00083069,52.7,28,5.8,7.1,6.5
E00083070,55.6,33.1,4.3,4.7,2.2
E00083071,59.8,34.1,2.8,1.1,2.2
E00083073,56.2,33.9,4.7,3.9,1.3
E00083074,60.3,30.5,5.5,1,2.7
E00083075,51,34.2,7.6,3.9,3.3
E00083076,60.9,27.5,2.7,3.7,5.3
E00083077,50.1,36.5,8.8,1.7,2.9
E00083078,70.1,20.5,3.2,4.7,1.5
E00083079,72.9,20.5,2.8,1.5,2.3
E00083080,62.1,23.9,8.5,4.5,0.9
E00083082,58.2,28,4.4,6.6,2.8
E00083083,75.7,20.1,2.2,1.1,0.7
E00083084,71.5,21.8,3.1,1.8,1.8
E00083085,72.8,17.8,3.9,4.5,1
E00083086,73.6,17.2,5.6,2.9,0.7
E00083087,63,29.9,3.2,2.6,1.3
E00083088,64,24.4,5.4,4.2,2
E00083089,60.1,26.6,4.5,5.9,2.8
E00083090,77,16.4,4.4,1.2,1
E00083091,70.9,21.5,4,1.5,2.1
E00083092,71.2,23.5,3,0.8,1.5
E00083093,74.9,17.3,4.2,2,1.6
E00083094,55.6,29.7,9,2.5,3.2
E00083095,74.3,21,3.3,0.9,0.6
E00083096,64.4,28.2,4,1.7,1.7
E00083097,76.2,17.5,4.3,1.7,0.3
E00083098,81.7,11.6,3.9,2.3,0.6
E00083099,71.1,21,3,3,2
E00083100,72.6,17.3,7.2,1.3,1.6
E00083101,61.4,33.4,2.2,1.9,1.1
E00083102,74.6,19,4.3,1.1,1.1
E00083103,66.9,21.6,7.3,3.1,1
E00083104,69.3,23.7,3.3,1.2,2.4
E00083105,61.6,25.6,11.1,1.4,0.3
E00083106,66.1,19.6,5.6,7,1.7
E00083108,50.2,32.8,8.2,4.1,4.7
E00083109,56.7,33.6,5.1,1,3.6
E00083110,43.5,45.3,4.6,2,4.6
E00083112,50.6,29,9.3,7.1,4
E00083113,46.6,27.3,12,8.8,5.4
E00083114,33.6,27.7,17,13.4,8.3
E00083115,49,32.7,8.1,6.1,4.1
E00083116,45.8,33.3,8.4,5.4,7.1
E00083117,34,29.4,11,15.2,10.5
E00083120,43.4,32.9,14,4.9,4.7
E00083121,47.1,35.6,8.4,4.7,4.2
E00083122,44.8,40.8,7.1,5.5,1.8
E00083123,51.6,33.7,7,6.2,1.6
E00083124,43.5,30.3,9.8,9.3,7.1
E00083125,42.1,28.9,9.5,4.5,15
E00083127,39.7,28.9,14.6,8.3,8.5
E00083129,64.1,31,2.3,0.8,1.7
E00083130,69.9,26.2,1.5,1,1.5
E00083132,55.9,30.1,6.3,6.6,1.1
E00083134,40.6,35.8,9.5,8.3,5.8
E00083154,37.5,34.2,13.2,7.5,7.5
E00083155,40.9,31.8,13.4,8.4,5.5
E00083156,74.3,17.7,3.3,2.7,2
E00083157,67.9,24.7,2.1,3.3,1.9
E00083158,72.9,20.7,4.3,1.2,0.9
