geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00083053,9.1,17.4,61.4,12.1
E00083054,22.1,27.1,5.7,45
E00083056,31.8,32.7,14,21.5
E00083057,22,34.1,7.3,36.6
E00083058,21.5,28.2,23.5,26.8
E00083059,22.5,23.2,21.7,32.6
E00083060,27.6,26.8,6.3,39.4
E00083061,37.7,21.3,3.3,37.7
E00083062,29.6,20,3,47.4
E00083063,39.5,25.2,3.4,31.9
E00083065,11.1,31.1,37,20.7
E00083066,22.7,40.6,18.8,18
E00083067,17.7,26.2,28.5,27.7
E00083068,20.3,39.1,23.3,17.3
E00083069,16.3,35.8,26,22
E00083070,16.1,47.6,20.2,16.1
E00083071,17.6,27.8,27.8,26.9
E00083073,15.2,27.7,33.9,23.2
E00083074,10.8,21.6,55.9,11.7
E00083075,26.1,29.9,22.4,21.6
E00083076,25.2,49.6,3.4,21.8
E00083077,31.5,23.4,16.2,28.8
E00083078,11.1,31.9,39.6,17.4
E00083079,23.5,30.9,32.4,13.2
E00083080,21.6,30.4,28.8,19.2
E00083082,13.5,31.5,36,18.9
E00083083,1.2,2.3,93,3.5
E00083084,5,15.1,74.8,5
E00083085,30.1,38.4,15.8,15.8
E00083086,14.4,33.3,35.6,16.7
E00083087,18.4,46.9,21.4,13.3
E00083088,15.6,36.9,32,15.6
E00083089,13,34.1,39.8,13
E00083090,20.9,32.4,36.7,10.1
E00083091,19.6,34.1,37,9.4
E00083092,20.9,43.4,24,11.6
E00083093,19.6,36.4,31.8,12.1
E00083094,4.7,35.9,38.3,21.1
E00083095,8.5,15.4,63.8,12.3
E00083096,8.5,17.9,62.4,11.1
E00083097,25,34.8,29.5,10.7
E00083098,17.5,36.8,36,9.6
E00083099,10.7,24.8,50.4,14
E00083100,19.6,40.2,25.9,14.3
E00083101,5,19.2,72.5,3.3
E00083102,14.7,29.3,43.1,12.9
E00083103,15,25.6,43.6,15.8
E00083104,23.5,31.9,31.1,13.4
E00083105,20.3,39,32.5,8.1
E00083106,10.7,38,39.7,11.6
E00083108,12,34.1,17.4,36.5
E00083109,46.5,34.9,0.8,17.8
E00083110,48.1,18.8,6.8,26.3
E00083112,20.5,28.8,5.3,45.5
E00083113,15.5,25.4,7,52.1
E00083114,9.6,18.4,10.4,61.6
E00083115,28.1,26.9,11.3,33.8
E00083116,24.1,23.3,0.8,51.9
E00083117,12.3,12.3,2.3,73.1
E00083120,29.9,29.9,3.1,37
E00083121,23.3,32.2,7.5,37
E00083122,38.1,34.3,1,26.7
E00083123,7.6,4.2,62.2,26.1
E00083124,30,25,3.6,41.4
E00083125,40.7,18.7,0,40.7
E00083127,16.7,15.8,31.7,35.8
E00083129,19.8,11.9,53.2,15.1
E00083130,1.6,3.1,90.6,4.7
E00083132,10.2,29.9,37.7,22.2
E00083134,18.6,25.1,4.8,51.5
E00083154,14.8,18.3,4.3,62.6
E00083155,38.2,21.1,3.3,37.4
E00083156,24.8,38.9,24.8,11.5
E00083157,25,33.6,20.3,21.1
E00083158,17.5,34.2,42.1,6.1
E00083159,24.8,38.8,9.3,27.1
E00083160,28.8,37.8,24.3,9
E00083162,26,31.3,2.3,40.5
E00083163,25.4,33.9,16.1,24.6
E00083164,36.1,47.2,1.9,14.8
E00083165,30.6,50.8,1.6,16.9
E00083166,37.7,33.6,2.5,26.2
E00083167,36.8,36.8,7.2,19.2
E00083168,31.1,37.1,8.6,23.2
E00083169,10.9,19.4,48.8,20.9
E00083170,28,34.8,7.6,29.5
E00083171,11.3,25.5,51.9,11.3
