geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00083053,46.2,53.8
E00083054,57.6,42.4
E00083056,54.5,45.5
E00083057,52,48
E00083058,47.2,52.8
E00083059,56.8,43.2
E00083060,51.2,48.8
E00083061,58.1,41.9
E00083062,57.1,42.9
E00083063,57.7,42.3
E00083065,48.2,51.8
E00083066,49.7,50.3
E00083067,53.5,46.5
E00083068,45.4,54.6
E00083069,60.9,39.1
E00083070,54.2,45.8
E00083071,48.4,51.6
E00083073,42.8,57.2
E00083074,49,51
E00083075,49.1,50.9
E00083076,55.9,44.1
E00083077,43.1,56.9
E00083078,48.6,51.4
E00083079,48.8,51.2
E00083080,54,46
E00083082,51.1,48.9
E00083083,34.9,65.1
E00083084,36.7,63.3
E00083085,46.6,53.4
E00083086,37.2,62.8
E00083087,47.6,52.4
E00083088,39.8,60.2
E00083089,43,57
E00083090,47.3,52.7
E00083091,51.4,48.6
E00083092,52.2,47.8
E00083093,39.2,60.8
E00083094,57.4,42.6
E00083095,29.3,70.7
E00083096,46.8,53.2
E00083097,50.6,49.4
E00083098,36.6,63.4
E00083099,35.6,64.4
E00083100,45.9,54.1
E00083101,38.4,61.6
E00083102,38.3,61.7
E00083103,47.8,52.2
E00083104,42.2,57.8
E00083105,44.3,55.7
E00083106,39.6,60.4
E00083108,55.6,44.4
E00083109,58.1,41.9
E00083110,57.5,42.5
E00083112,54.9,45.1
E00083113,52.6,47.4
E00083114,52.1,47.9
E00083115,50.5,49.5
E00083116,57.7,42.3
E00083117,52.4,47.6
E00083120,56,44
E00083121,61.3,38.7
E00083122,58.4,41.6
E00083123,38.1,61.9
E00083124,52,48
E00083125,53.8,46.3
E00083127,41.8,58.2
E00083129,47.7,52.3
E00083130,34,66
E00083132,45.2,54.8
E00083134,58,42
E00083154,50.4,49.6
E00083155,50.8,49.2
E00083156,43.2,56.8
E00083157,46,54
E00083158,49.6,50.4
E00083159,41.8,58.2
E00083160,53.1,46.9
E00083162,49.8,50.2
E00083163,44.9,55.1
E00083164,53,47
E00083165,62.3,37.7
E00083166,51.5,48.5
E00083167,54.7,45.3
E00083168,52.2,47.8
E00083169,50.8,49.2
E00083170,50.6,49.4
E00083171,44.7,55.3
E00083172,50.3,49.7
E00083173,56.1,43.9
E00083174,51.3,48.7
E00083175,57.5,42.5
E00083176,53.9,46.1
E00083177,53.8,46.2
E00083178,53.1,46.9
E00083179,54,46
E00083180,40.8,59.2
E00083181,52.4,47.6
E00083182,42.6,57.4
E00083183,59.4,40.6
E00083184,44.6,55.4
E00083185,59.4,40.6
E00083186,49.5,50.5
E00083187,45.5,54.5
E00083188,41.2,58.8
E00083192,47.5,52.5
E00083193,54.3,45.7
E00083194,45.1,54.9
E00083195,54.6,45.4
E00083196,48.2,51.8
E00083197,43.5,56.5
E00083198,45.7,54.3
E00083199,41.4,58.6
E00083200,49.3,50.7
E00083202,37.6,62.4
E00083203,48.6,51.4
E00083204,49.5,50.5
E00083205,43.5,56.5
E00083207,45.9,54.1
E00083232,50,50
E00083233,54.8,45.2
E00083234,55.4,44.6
E00083235,59.9,40.1
E00083236,39.4,60.6
E00083237,55.3,44.7
E00083238,61.7,38.3
E00083239,45.9,54.1
E00083240,35.3,64.7
E00083241,55.9,44.1
E00083242,32.4,67.6
E00083243,46.2,53.8
E00083244,56.3,43.7
E00083245,53.1,46.9
E00083246,50.8,49.2
E00083247,61.1,38.9
E00083248,53.1,46.9
E00083249,47.1,52.9
E00083250,39.3,60.7
E00083251,50.8,49.2
E00083252,55.6,44.4
E00083253,54.7,45.3
E00083254,59.2,40.8
E00083255,60.4,39.6
E00083256,45.6,54.4
E00083257,49.4,50.6
E00083280,50.2,49.8
E00083281,39.7,60.3
E00083282,26.2,73.8
E00083283,43,57
E00083284,57.4,42.6
E00083285,53.4,46.6
E00083286,30.7,69.3
E00083287,41.1,58.9
E00083288,35.4,64.6
E00083289,57.2,42.8
E00083290,34.6,65.4
E00083291,44.2,55.8
E00083292,39.8,60.2
E00083293,40.4,59.6
E00083294,42.4,57.6
E00083295,34.8,65.2
E00083296,46.8,53.2
E00083297,51.9,48.1
E00083298,40.2,59.8
E00083299,42.2,57.8
E00083300,55.9,44.1
E00083301,38.1,61.9
E00083302,57.4,42.6
E00083303,47.3,52.7
E00083304,36.6,63.4
E00083305,50.4,49.6
E00083306,40,60
E00083307,56.6,43.4
E00083308,48.3,51.7
E00083309,55.4,44.6
E00083310,40.9,59.1
E00083311,57.3,42.7
E00083348,62,38
E00083387,45.4,54.6
E00083388,54.7,45.3
E00083389,56.8,43.2
E00083390,58.3,41.7
E00083391,62.4,37.6
E00083392,59.4,40.6
E00083393,48.3,51.7
E00083394,35.6,64.4
E00083395,46.2,53.8
E00083396,53.8,46.2
E00083397,52.9,47.1
E00083398,53.1,46.9
E00083399,50.5,49.5
E00083400,53.3,46.7
E00083401,52.7,47.3
E00083402,52,48
E00083403,44,56
E00083404,51.2,48.8
E00083406,57,43
E00083407,57.8,42.2
E00083408,59.9,40.1
E00083409,50.7,49.3
E00083410,54.6,45.4
E00083411,50.6,49.4
E00083412,58.5,41.5
E00083413,46.8,53.2
E00083722,60.5,39.5
E00083723,62.7,37.3
E00083731,49.2,50.8
E00083732,44.8,55.2
E00089568,67.6,32.4
E00089569,68.3,31.7
E00089570,61.3,38.7
E00089571,63.7,36.3
E00089572,65.9,34.1
E00089573,71.5,28.5
E00089582,36.6,63.4
E00089583,32,68
E00089584,64.7,35.3
E00089585,46.6,53.4
E00089586,71.5,28.5
E00089587,58.8,41.2
E00089588,28.4,71.6
E00089590,55.9,44.1
E00089591,64,36
E00089592,55.8,44.2
E00089593,59.7,40.3
E00089594,57,43
E00089596,66.8,33.2
E00089598,66.6,33.4
E00089599,38.4,61.6
E00089600,62.6,37.4
E00089601,69.3,30.7
E00089605,64.2,35.8
E00089608,67.5,32.5
E00089618,60.7,39.3
E00089650,56.3,43.7
E00089651,60.2,39.8
E00089652,55.3,44.7
E00089653,33.1,66.9
E00089654,62.8,37.2
E00089655,43.4,56.6
E00089656,60.1,39.9
E00089732,72.8,27.2
E00089783,60,40
E00089784,69.9,30.1
E00089785,57.4,42.6
E00089795,66.2,33.8
E00089796,73.2,26.8
E00089797,46.9,53.1
E00089798,69.6,30.4
E00089799,45.4,54.6
E00089800,60.3,39.7
E00089801,24.4,75.6
E00089802,67.7,32.3
E00089803,45.3,54.7
E00089804,60.4,39.6
E00089805,70,30
E00089806,43.8,56.2
E00089807,71.9,28.1
E00089808,69,31
E00089809,46.6,53.4
E00089810,54.2,45.8
E00089811,57.4,42.6
E00089812,46,54
E00089813,41.7,58.3
E00089814,54.2,45.8
E00089815,45.8,54.2
E00089816,39.7,60.3
E00089817,58.8,41.2
E00089818,41.1,58.9
E00089819,29.5,70.5
E00089820,38.7,61.3
E00089821,56.1,43.9
E00089822,60.8,39.2
E00089823,66.4,33.6
E00089824,67.3,32.7
E00089825,61.5,38.5
E00089826,50,50
E00089827,71.8,28.2
E00089828,61,39
E00089829,66.4,33.6
E00089830,55.4,44.6
E00089831,59.5,40.5
E00089832,48.2,51.8
