areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00000037,15.3,17.3,36.7,24.5,6.1
E00000038,19,19.8,40.5,19,1.7
E00000039,3.5,12.1,53.9,27,3.5
E00000040,3,7.7,68.6,16,4.7
E00000041,26.7,19.8,24.4,22.1,7
E00000042,2.3,5.4,70.5,16.3,5.4
E00000043,8.2,15.6,59,13.1,4.1
E00000045,6.8,18.4,43.7,29.1,1.9
E00000046,1.9,9.1,68.2,18.8,1.9
E00000048,9.3,14,42,26.7,8
E00000049,33,31.3,19.6,10.7,5.4
E00000050,10,15.3,46.7,16.7,11.3
E00000051,15.6,15,42.8,20.6,6.1
E00000052,8.6,16.6,55.6,15.2,4
E00000053,16.3,22.8,38.2,18.7,4.1
E00000054,29.2,26.5,23,14.2,7.1
E00000056,7.9,23,41.3,19.8,7.9
E00000057,3.1,12.6,53.5,23.6,7.1
E00000061,3.9,13.6,55.3,24.3,2.9
E00000063,19.1,27,37.1,12.4,4.5
E00000064,24.2,26.3,34.3,11.1,4
E00000066,21.2,16,36.5,21.8,4.5
E00000067,7.9,26.8,40.2,21.3,3.9
E00000068,21.8,25.7,23.8,24.8,4
E00000069,1.9,11.1,57.4,25.9,3.7
E00000236,6.6,31.1,35.2,22.1,4.9
E00000238,7.7,12,40.2,29.9,10.3
E00000240,11,18.2,41.6,22.7,6.5
E00000243,8.2,11.5,40.2,32.8,7.4
E00000244,4.9,17.2,45.9,26.2,5.7
E00000245,2.1,6.3,47.9,27.1,16.7
E00000246,15.6,24,39.6,13.5,7.3
E00000247,21.1,26,28.5,15.4,8.9
E00000249,10.9,10.1,51.4,22.5,5.1
E00000251,1.8,31.3,55.3,11.1,0.5
E00000253,4.4,22.2,46.7,24.4,2.2
E00000256,6.3,17.2,53.1,18.8,4.7
E00000257,8.5,25.4,45.8,16.9,3.5
E00000258,1.9,24.3,58.9,14,0.9
E00000260,5.5,39.8,40.6,14.1,0
E00000263,6.6,17.5,48.3,23.2,4.3
E00017603,10.2,23.6,48,15,3.1
E00017604,6.7,10.7,68,13.3,1.3
E00017605,12.2,25.6,40.2,20.1,1.8
E00017607,16.1,28.5,38.7,12.4,4.4
E00017608,20.7,28.4,37.1,11.2,2.6
E00017609,15.3,23.4,49.5,8.1,3.6
E00017610,30.3,31.3,23.2,9.1,6.1
E00017611,8,26.7,42.2,19.3,3.7
E00017612,8.7,22.1,51,13.5,4.8
E00017614,8.2,16.3,51,19.4,5.1
E00017616,8.2,26.5,42.9,20.4,2
E00017617,10.9,30.9,40,17.3,0.9
E00017618,16.5,24.7,34.1,21.2,3.5
E00017619,6,34.5,42.2,16.4,0.9
E00017620,1.3,23.3,52,21.3,2
E00017621,4.1,18.2,52.9,20.7,4.1
E00017623,20.5,27.4,40.2,12,0
E00017624,6.7,19.3,53.3,17.8,3
E00017625,9.8,26.2,46.7,12.3,4.9
E00017627,12,27.8,41.7,14.8,3.7
E00017628,12.7,33.3,32,16.7,5.3
E00017629,4.9,18,44.3,28.7,4.1
E00017630,20.6,19.8,35.7,19,4.8
E00017631,17.1,21.5,55.1,2.9,3.4
E00017632,6.2,21.7,40.3,28.7,3.1
E00017633,10,27.5,47.5,12.5,2.5
E00017634,8.9,19.4,47.6,19.4,4.8
E00017635,2.1,16.5,54.6,24.7,2.1
E00017636,23.5,18.8,40,15.3,2.4
E00017637,9.3,17.6,50.9,18.5,3.7
E00017638,5.9,20,54.1,17.6,2.4
E00017639,17.3,24,41.3,14.7,2.7
E00017640,10.3,38.5,38.5,11.5,1.3
E00017641,7.4,21.1,50.5,16.8,4.2
E00017642,16.7,18.2,45.5,16.7,3
E00017644,16.3,23.6,35,14.6,10.6
E00017645,8.7,17.3,59.1,10.2,4.7
E00017646,11.6,26.8,34.8,21.4,5.4
E00017647,12.1,27.9,32.1,21.4,6.4
E00017649,19.1,19.7,37,16.8,7.5
E00017650,3,16.3,45.8,22.9,12
E00017654,21.2,25.4,28,14.4,11
E00017655,14,21,42,20,3
E00017656,19.7,33.6,34.4,9,3.3
E00017657,16.3,32.5,29.3,15.4,6.5
E00017658,27,34.2,22.5,12.6,3.6
E00017659,21.6,31.9,31,12.9,2.6
