areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00000037,57.4,2.2,40.4
E00000038,56.4,1.9,41.6
E00000039,58,4.8,37.2
E00000040,55.6,4.3,40.1
E00000041,62.7,3.2,34.1
E00000042,71.2,1.9,27
E00000043,74.8,1.5,23.7
E00000045,61.4,3.5,35.1
E00000046,57.4,5.1,37.4
E00000048,76.3,1,22.7
E00000049,73.3,4.7,21.9
E00000050,73.1,1.2,25.7
E00000051,51.9,5.4,42.7
E00000052,70.4,3.9,25.7
E00000053,59.2,3.7,37.1
E00000054,60.5,4,35.5
E00000056,72.6,2,25.4
E00000057,69,3.5,27.5
E00000061,71.1,5.4,23.5
E00000063,60.4,4,35.6
E00000064,68.6,2.1,29.3
E00000066,48,2,50
E00000067,56.7,0.8,42.5
E00000068,62.8,3.6,33.6
E00000069,74.4,2.7,22.9
E00000236,80.1,2.4,17.6
E00000238,76.4,2.9,20.7
E00000240,73.6,2.6,23.8
E00000243,74.2,5.3,20.5
E00000244,68.4,4,27.7
E00000245,80.1,3.1,16.8
E00000246,67.9,2.4,29.8
E00000247,53.4,7.7,39
E00000249,61.7,2.4,35.9
E00000251,63.7,4.8,31.5
E00000253,52.5,1.7,45.8
E00000256,75,0,25
E00000257,69.4,4.1,26.5
E00000258,63.1,4.2,32.7
E00000260,68.5,4.8,26.7
E00000263,69.2,3,27.7
E00017603,55.4,4.8,39.8
E00017604,81.1,2,16.8
E00017605,57.6,4.1,38.3
E00017607,63.4,4,32.6
E00017608,59.9,3,37
E00017609,79.7,2.7,17.6
E00017610,65.7,3.7,30.6
E00017611,63.2,2.7,34.1
E00017612,78.7,2.3,19
E00017614,53.3,4.9,41.8
E00017616,52.5,4.3,43.3
E00017617,51.6,4.2,44.2
E00017618,88.1,5.3,6.5
E00017619,75.6,1.6,22.8
E00017620,48.3,2.3,49.4
E00017621,52.6,1.8,45.6
E00017623,59.5,4.6,35.9
E00017624,50.3,4.2,45.5
E00017625,66.8,5,28.2
E00017627,43.3,4.7,52
E00017628,81.1,0.8,18.1
E00017629,69.6,3.2,27.2
E00017630,73.8,2.8,23.3
E00017631,65.7,5.1,29.1
E00017632,60.6,3.5,35.8
E00017633,71.2,3.3,25.5
E00017634,43.4,6.1,50.5
E00017635,44,3.6,52.4
E00017636,65.9,2.2,31.8
E00017637,87.8,1.1,11.1
E00017638,55.4,5.1,39.5
E00017639,80.1,2.8,17.1
E00017640,48.2,1.5,50.3
E00017641,85.4,4,10.6
E00017642,82.7,3.1,14.3
E00017644,63.5,2.2,34.2
E00017645,82.1,1.2,16.7
E00017646,59.7,6.5,33.8
E00017647,71.9,2.6,25.5
E00017649,52.5,2.4,45.1
E00017650,82.4,1.8,15.8
E00017654,71.1,2.3,26.6
E00017655,62.6,2.5,35
E00017656,69.3,3.3,27.5
E00017657,69.8,3.7,26.5
E00017658,69.3,3.8,26.9
E00017659,68.4,3.2,28.5
E00017660,64.3,6.9,28.9
E00017661,73.3,5,21.8
E00017662,71.8,4.3,23.9
E00017663,78.4,3.4,18.2
E00017664,51.6,4.1,44.3
E00017665,47.7,4.8,47.4
E00017666,57,2.1,40.9
E00017668,63.9,5.2,31
E00017669,55.9,8.5,35.6
E00017671,67.1,3.5,29.3
E00017672,62,3.8,34.2
E00017673,78.6,2.9,18.6
E00017674,75.5,1.3,23.2
E00017676,55.2,0.9,43.8
E00017677,70.2,3.1,26.7
E00017678,65.4,3.1,31.4
E00017679,60.8,3.4,35.7
E00017680,70.6,0.8,28.6
E00017682,73.8,2.6,23.7
E00017683,51.8,2.3,45.9
E00017684,72.1,2.5,25.4
E00017685,73.4,3.8,22.9
E00017686,79.5,4,16.5
E00017687,71.3,2.9,25.8
E00017688,69,2.8,28.2
E00017689,68.8,3.2,28
E00017690,71.3,1.9,26.9
E00017691,74,2.7,23.3
E00017692,77.9,1.2,20.9
E00017693,61.7,3.9,34.4
E00017694,80.8,1.5,17.7
E00017695,70.2,3.7,26.2
E00017696,72.7,2.4,24.9
E00017697,59.6,4.7,35.7
E00017698,75.3,4.2,20.6
E00017699,69.5,4.4,26.1
E00017700,75.4,3.3,21.3
E00017701,73.6,4.4,22.1
E00017702,69.4,1.8,28.9
E00017703,56.4,4.7,38.9
E00017704,77.2,3.7,19.2
E00017705,71.9,3.9,24.2
E00017706,61.7,4.5,33.8
E00017707,72.4,3.6,24
E00017708,62.3,4.3,33.4
E00017709,65.5,0.9,33.5
E00017710,75.3,3.5,21.2
E00017711,59.4,4.6,36
E00017712,67.2,1.5,31.3
E00017713,75.6,1.4,23
E00017715,80.8,2.3,16.9
E00017718,56.9,3.2,39.9
E00017719,63.9,1.9,34.2
E00017720,63.9,3.4,32.6
E00017721,62.9,1.4,35.7
E00017722,53.3,2.8,43.9
E00017725,80.3,2.8,16.9
E00017728,49.9,1.6,48.5
E00017729,76.4,1.7,21.9
E00017733,76.6,3.5,19.9
E00017734,63.5,4.4,32
E00017735,68.6,1.7,29.7
E00017736,72,0.3,27.6
