areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00000037,83,10,7.1
E00000038,82.3,11.3,6.5
E00000039,82.2,12.8,5.1
E00000040,86.6,8.6,4.8
E00000041,86.3,10.5,3.2
E00000042,73.2,16.4,10.3
E00000043,87.7,8.4,3.9
E00000045,87,11.1,1.9
E00000046,83.5,8.8,7.7
E00000048,83.8,10,6.2
E00000049,85.5,11.2,3.2
E00000050,82,13.7,4.3
E00000051,88.5,7.8,3.7
E00000052,83.4,12.8,3.9
E00000053,86.8,9.4,3.7
E00000054,85,11.5,3.5
E00000056,85.7,11.4,2.9
E00000057,86.1,9.9,4
E00000061,80.4,12,7.6
E00000063,81.5,13.9,4.6
E00000064,82.2,11.8,5.9
E00000066,88.6,8.1,3.2
E00000067,86.3,9.7,4
E00000068,89,8.8,2.2
E00000069,87.1,8.1,4.8
E00000236,86.5,9.3,4.2
E00000238,87.5,8.9,3.6
E00000240,82.8,12,5.2
E00000243,87,9.4,3.6
E00000244,85.4,8.2,6.4
E00000245,83.5,9.3,7.2
E00000246,83,12.5,4.5
E00000247,83,14.1,2.9
E00000249,80.9,12.5,6.6
E00000251,92.6,6.7,0.7
E00000253,93.3,5,1.7
E00000256,86.3,12.5,1.2
E00000257,85.4,9.5,5.1
E00000258,95,5,0
E00000260,86.5,11,2.6
E00000263,85.1,9,5.9
E00017603,89.1,6.8,4.1
E00017604,69.5,16.8,13.8
E00017605,83.7,12.7,3.6
E00017607,84.3,10.3,5.4
E00017608,80.6,12.8,6.6
E00017609,78.3,15.6,6.1
E00017610,82.1,11.3,6.5
E00017611,83.8,11.2,5
E00017612,82.8,11.2,5.9
E00017614,90.6,7.3,2.1
E00017616,77.5,14.8,7.7
E00017617,83.3,14.9,1.8
E00017618,74.3,16.8,8.8
E00017619,74.6,14.1,11.3
E00017620,86.5,7.8,5.7
E00017621,88.1,9.8,2.1
E00017623,85.6,11.7,2.8
E00017624,89.5,7.8,2.7
E00017625,76.3,15.3,8.3
E00017627,95.1,3.5,1.4
E00017628,79.2,13.4,7.4
E00017629,83.3,10.7,6
E00017630,73.5,18.4,8.1
E00017631,81.6,12.4,6
E00017632,87.1,8.1,4.8
E00017633,82.9,10.2,6.9
E00017634,88.8,9,2.2
E00017635,87.3,10.8,2
E00017636,82.2,11.6,6.2
E00017637,78,14.2,7.8
E00017638,86.2,10.3,3.6
E00017639,89,6,5
E00017640,84.7,8.2,7.1
E00017641,73.4,17.2,9.5
E00017642,72.8,15.4,11.8
E00017644,77.9,15.2,6.9
E00017645,76.8,12.6,10.6
E00017646,82.9,13.7,3.4
E00017647,82.7,11.8,5.5
E00017649,81.4,13.4,5.2
E00017650,80.1,12.1,7.8
E00017654,85.4,12.2,2.3
E00017655,82.9,12.5,4.6
E00017656,88.4,7.3,4.3
E00017657,86.1,8.8,5.1
E00017658,90.1,6.3,3.6
E00017659,89.6,6.8,3.6
E00017660,88.2,8.4,3.3
E00017661,89.1,8.9,2
E00017662,85.7,9.6,4.7
E00017663,79.6,18.2,2.2
E00017664,86.4,10.4,3.2
E00017665,83.1,12,4.9
E00017666,82.7,11.7,5.6
E00017668,39.6,38.3,22.1
E00017669,86.1,9.7,4.2
E00017671,78,13.5,8.5
E00017672,85.5,10.5,4
E00017673,79.5,13.7,6.8
E00017674,78.4,14.4,7.2
E00017676,82,12.7,5.3
E00017677,81,12.6,6.4
E00017678,85.7,10.9,3.3
E00017679,84.9,10.7,4.4
E00017680,84.3,12.1,3.6
E00017682,85.2,11.1,3.7
E00017683,89.4,7.1,3.5
E00017684,78.7,14.2,7.1
E00017685,79.1,14.7,6.2
E00017686,81.2,12,6.8
E00017687,79.4,14.4,6.2
E00017688,72.2,19,8.9
E00017689,84.6,9.3,6.1
E00017690,81.1,12.5,6.4
E00017691,82.5,9.9,7.6
E00017692,81.3,12.4,6.3
E00017693,88.5,6.9,4.6
E00017694,84.9,9.8,5.3
E00017695,75.7,15,9.3
E00017696,78.2,13.4,8.4
E00017697,83.6,11.5,4.9
E00017698,84.3,10.2,5.5
E00017699,85.3,10.7,4
E00017700,74.1,17,8.9
E00017701,79.7,13.9,6.4
E00017702,85.8,11.1,3.2
E00017703,83.7,12.1,4.1
E00017704,81.7,9.6,8.7
E00017705,81.9,12.7,5.4
E00017706,86.4,10.2,3.4
E00017707,84.6,11.2,4.1
E00017708,81.4,12,6.6
E00017709,81.6,12.3,6
E00017710,80.8,13.5,5.8
E00017711,84.9,10.3,4.8
E00017712,81.5,8.5,10
E00017713,82.6,12.2,5.3
E00017715,78.4,13,8.6
E00017718,87.8,10,2.2
E00017719,90.2,6.5,3.3
E00017720,78.1,16.3,5.6
E00017721,84,10.9,5.1
E00017722,86.7,9.5,3.8
E00017725,75.4,15.7,8.9
E00017728,88.2,9,2.8
E00017729,74.2,12.9,12.9
E00017733,78.9,13.6,7.5
E00017734,78.7,11.9,9.4
E00017735,83.8,10.1,6.1
E00017736,82.8,9.4,7.8
E00017738,76.2,15.3,8.5
E00017739,78.4,15.8,5.8
E00017740,76,12.4,11.5
E00017741,85,9.9,5.1
E00017742,83.4,9.9,6.7
E00017743,72.3,18.3,9.3
E00017744,84.5,11.5,4
E00017745,80.5,12.4,7.1
E00017746,81.2,12.8,6.1
E00017747,84.2,10.1,5.7
E00017748,82.3,11.1,6.7
E00017751,87.3,9.4,3.3
E00017754,86,10.9,3.1
E00017758,83.7,11.5,4.9
E00017759,94.8,4.3,0.9
E00017760,82,11.4,6.6
