geography_code,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00009587,57.3,30.1,7.8,4.9,0
E00009588,44.6,30.4,17.9,7.1,0
E00009591,63.4,27.7,7.1,1.8,0
E00009592,25.4,37.3,25.4,10.2,1.7
E00009593,33.3,35,25.6,6,0
E00009594,64.2,30.9,4.1,0.8,0
E00009596,71.3,20.5,7.4,0.8,0
E00009597,74.1,19,5.2,1.7,0
E00012793,35.4,34.6,23.6,5.5,0.8
E00012794,33.3,44.2,16.7,5.8,0
E00012795,48.4,34.4,11.5,5.7,0
E00012796,56.1,34.1,7.3,2.4,0
E00019092,57.4,34.7,7.9,0,0
E00019093,23.1,36.1,31.5,7.4,1.9
E00019094,67.6,23.1,8.3,0.9,0
E00019095,44.4,28.2,19.4,8.1,0
E00019096,69,22.1,6.9,2.1,0
E00019097,70.7,25.2,4.1,0,0
E00019098,68.5,27.6,3.9,0,0
E00019099,67.8,26.4,5,0.8,0
E00019100,71.2,24,4.8,0,0
E00019101,70.5,23.5,5.3,0.8,0
E00019102,66.1,28.9,5,0,0
E00019103,69.5,22.1,7.8,0.6,0
E00019104,63.3,23.1,8.8,4.8,0
E00019105,65.7,23.8,7.7,2.8,0
E00019106,78.9,19.5,1.6,0,0
E00019107,76.3,21.4,1.5,0.8,0
E00019110,71.3,24.6,3.3,0,0.8
E00019112,68.4,25.6,6,0,0
E00019114,62.8,22.6,8,6.6,0
E00019118,72.4,23.1,3,1.5,0
E00019120,73.1,24.6,2.2,0,0
E00019121,73.5,23.5,2.9,0,0
E00019122,67.5,21.1,8.8,2.6,0
E00019123,62.2,31.5,6.3,0,0
E00019124,67.5,30.8,1.7,0,0
E00019127,67.9,29.9,2.2,0,0
E00019370,73.3,22.5,4.2,0,0
E00019371,67.8,27.3,3.3,1.7,0
E00019372,62.6,28.2,6.9,2.3,0
E00019373,76.2,19.2,4,0.7,0
E00019374,64,31.2,4,0.8,0
E00019375,75.7,22.9,0.7,0.7,0
E00019377,79,18.8,2.2,0,0
E00019378,69.2,25.8,5,0,0
E00019379,83.5,15.5,1,0,0
E00019380,66.2,27.7,6.2,0,0
E00019382,60.6,27.3,9.8,2.3,0
E00019383,56.2,30.7,9.2,3.9,0
E00019386,79.5,18.9,1.6,0,0
E00019387,59.3,23,12.4,5.3,0
E00019389,72.7,23.1,3.3,0.8,0
E00019390,54.8,33.7,9.6,1.9,0
E00019391,42,33,15.2,8.9,0.9
E00019392,69.4,27.6,3.1,0,0
E00019393,56.2,29.8,9.9,3.3,0.8
E00019394,64,30.4,4.8,0.8,0
E00019395,76.6,14.1,4.7,4.7,0
E00019396,53.2,35.5,11.3,0,0
E00019397,61.6,24.6,10.1,2.9,0.7
E00019398,51.1,26,19.8,3.1,0
E00019399,46.5,33.1,16.5,3.9,0
E00019400,75.2,20.4,4.4,0,0
E00019401,65.6,25,7,2.3,0
E00019402,59.1,31.4,7.3,2.2,0
E00019403,77.4,20,2.6,0,0
E00019404,53,32.9,11,3,0
E00019405,59.4,25.6,9.8,5.3,0
E00019406,76.2,20,2.3,1.5,0
E00019407,50.8,31,16,2.1,0
E00022629,57.7,25.4,10,6.2,0.8
E00022630,35.7,52.7,11.6,0,0
E00022636,70,25.8,3.3,0.8,0
E00022639,40,34.5,17.2,8.3,0
E00022667,68.7,24.8,5.1,1.4,0
E00022668,56.5,24.5,10.2,7.5,1.4
E00022672,55.4,23.1,14.6,6.9,0
