geography_code,heating_type_3a-001,heating_type_3a-002
E00009587,1,99
E00009588,0.9,99.1
E00009591,2.7,97.3
E00009592,2.6,97.4
E00009593,0.8,99.2
E00009594,0.8,99.2
E00009596,0,100
E00009597,0,100
E00012793,0,100
E00012794,2.4,97.6
E00012795,0.8,99.2
E00012796,0,100
E00019092,0,100
E00019093,2.7,97.3
E00019094,0,100
E00019095,1.6,98.4
E00019096,0,100
E00019097,0,100
E00019098,0,100
E00019099,0,100
E00019100,0,100
E00019101,1.5,98.5
E00019102,0,100
E00019103,0.6,99.4
E00019104,3.4,96.6
E00019105,3.5,96.5
E00019106,0,100
E00019107,0,100
E00019110,0,100
E00019112,0.7,99.3
E00019114,1.4,98.6
E00019118,1.5,98.5
E00019120,0.7,99.3
E00019121,0,100
E00019122,5.4,94.6
E00019123,1.6,98.4
E00019124,0,100
E00019127,0.7,99.3
E00019370,0.8,99.2
E00019371,0.8,99.2
E00019372,2.3,97.7
E00019373,2,98
E00019374,0,100
E00019375,0,100
E00019377,0,100
E00019378,0.8,99.2
E00019379,1,99
E00019380,2.3,97.7
E00019382,1.5,98.5
E00019383,1.3,98.7
E00019386,0.8,99.2
E00019387,0,100
E00019389,0.8,99.2
E00019390,0,100
E00019391,0,100
E00019392,1,99
E00019393,0,100
E00019394,0.8,99.2
E00019395,2.3,97.7
E00019396,0.8,99.2
E00019397,5.8,94.2
E00019398,0,100
E00019399,2.3,97.7
E00019400,0.9,99.1
E00019401,0.8,99.2
E00019402,0,100
E00019403,0.9,99.1
E00019404,2.4,97.6
E00019405,0.8,99.2
E00019406,3.9,96.1
E00019407,2.1,97.9
E00022629,0.8,99.2
E00022630,4.5,95.5
E00022636,1.6,98.4
E00022639,0.7,99.3
E00022667,3.7,96.3
E00022668,0,100
E00022672,1.5,98.5
E00022675,1.4,98.6
E00023002,0.7,99.3
E00023003,0,100
E00023032,0,100
E00023033,4.5,95.5
E00023034,2,98
E00023035,4.2,95.8
E00023036,4.9,95.1
E00023037,4,96
E00023038,2.1,97.9
E00023191,0,100
E00023192,1.9,98.1
E00023209,1.6,98.4
E00023210,2.6,97.4
E00023211,0.8,99.2
E00023212,1.6,98.4
E00023213,0.6,99.4
E00023214,1.9,98.1
E00023216,2.2,97.8
E00023217,0,100
E00023218,1.1,98.9
E00023219,2.2,97.8
E00023220,0.9,99.1
E00023221,2.1,97.9
E00023222,2.4,97.6
E00023224,3,97
E00023227,0,100
E00023228,0.8,99.2
E00023231,0,100
E00023232,0,100
E00023233,0,100
E00023368,1.6,98.4
E00023369,0.8,99.2
E00023370,2.5,97.5
E00023371,0,100
E00023372,0,100
E00023373,0,100
E00023374,0.7,99.3
E00023375,0.8,99.2
E00023376,0.8,99.2
E00023377,1.1,98.9
E00023378,0.7,99.3
E00023379,0,100
E00023380,0,100
E00023381,0.7,99.3
E00023382,0.8,99.2
E00023383,6.3,93.7
E00023384,0.8,99.2
E00023386,0.8,99.2
E00023387,0.5,99.5
E00023389,2.2,97.8
E00023390,2.6,97.4
E00023395,0.8,99.2
E00023396,2.4,97.6
E00023397,0,100
E00023398,0.8,99.2
E00023399,0.8,99.2
E00023400,5.4,94.6
E00023401,0.8,99.2
E00023402,0.7,99.3
E00023403,1.4,98.6
E00023404,0.8,99.2
E00023405,0.7,99.3
E00023406,0.7,99.3
E00023407,0,100
E00023408,0.9,99.1
E00023409,0,100
E00023410,1,99
E00023411,1.5,98.5
E00170903,1.4,98.6
E00170907,0,100
