geography_code,sex-001,sex-002
E00009587,52.2,47.8
E00009588,43.7,56.3
E00009591,47.1,52.9
E00009592,45.6,54.4
E00009593,53.5,46.5
E00009594,52.2,47.8
E00009596,54.5,45.5
E00009597,53.4,46.6
E00012793,52.5,47.5
E00012794,52.5,47.5
E00012795,51.4,48.6
E00012796,51.1,48.9
E00019092,55.9,44.1
E00019093,46.9,53.1
E00019094,52.8,47.2
E00019095,57.3,42.7
E00019096,56.8,43.2
E00019097,52.4,47.6
E00019098,48.5,51.5
E00019099,56.5,43.5
E00019100,50.9,49.1
E00019101,49.3,50.7
E00019102,54.8,45.2
E00019103,54.7,45.3
E00019104,51.9,48.1
E00019105,49.6,50.4
E00019106,51.1,48.9
E00019107,49.7,50.3
E00019110,49.1,50.9
E00019112,51.7,48.3
E00019114,55.3,44.7
E00019118,54.8,45.2
E00019120,54.8,45.2
E00019121,53.2,46.8
E00019122,52.6,47.4
E00019123,50,50
E00019124,50.1,49.9
E00019127,52.9,47.1
E00019370,51,49
E00019371,54.2,45.8
E00019372,57.6,42.4
E00019373,51.6,48.4
E00019374,55.5,44.5
E00019375,50.7,49.3
E00019377,53.5,46.5
E00019378,55.9,44.1
E00019379,52.4,47.6
E00019380,54.9,45.1
E00019382,51.2,48.8
E00019383,53,47
E00019386,53.8,46.2
E00019387,51.5,48.5
E00019389,51.2,48.8
E00019390,53.1,46.9
E00019391,59.3,40.7
E00019392,52.2,47.8
E00019393,51.5,48.5
E00019394,52.6,47.4
E00019395,55.1,44.9
E00019396,45.1,54.9
E00019397,53.2,46.8
E00019398,51.6,48.4
E00019399,49.3,50.7
E00019400,54.1,45.9
E00019401,54.6,45.4
E00019402,54.3,45.7
E00019403,54.4,45.6
E00019404,46.8,53.2
E00019405,54.8,45.2
E00019406,53.6,46.4
E00019407,53.8,46.2
E00022629,58.7,41.3
E00022630,51.4,48.6
E00022636,52.3,47.7
E00022639,57.1,42.9
E00022667,52.8,47.2
E00022668,55.9,44.1
E00022672,59.7,40.3
E00022675,53.8,46.2
E00023002,53.4,46.6
E00023003,48.3,51.7
E00023032,48.8,51.2
E00023033,54.7,45.3
E00023034,56.1,43.9
E00023035,46.5,53.5
E00023036,47.3,52.7
E00023037,54.5,45.5
E00023038,59.8,40.2
E00023191,51.9,48.1
E00023192,50,50
E00023209,51.5,48.5
E00023210,51.1,48.9
E00023211,54,46
E00023212,50.4,49.6
E00023213,54.7,45.3
E00023214,49,51
E00023216,51.2,48.8
E00023217,54.6,45.4
E00023218,51.7,48.3
E00023219,55.4,44.6
E00023220,55.2,44.8
E00023221,55.3,44.7
E00023222,54.7,45.3
E00023224,53.6,46.4
E00023227,53.2,46.8
E00023228,51,49
E00023231,56.2,43.8
E00023232,48.3,51.7
E00023233,49.4,50.6
E00023368,51.4,48.6
E00023369,53.6,46.4
E00023370,53.8,46.2
E00023371,55.4,44.6
E00023372,52.8,47.2
E00023373,52.4,47.6
E00023374,52.9,47.1
E00023375,54.2,45.8
E00023376,58.3,41.7
E00023377,50.6,49.4
E00023378,51.1,48.9
E00023379,54.3,45.7
E00023380,52.6,47.4
E00023381,55.3,44.7
E00023382,47.6,52.4
E00023383,53.9,46.1
E00023384,51.3,48.7
E00023386,53,47
E00023387,53.5,46.5
E00023389,53.1,46.9
E00023390,52.5,47.5
E00023395,57.1,42.9
E00023396,52.6,47.4
E00023397,50.8,49.2
E00023398,52.9,47.1
E00023399,59.9,40.1
E00023400,48.6,51.4
E00023401,52.4,47.6
E00023402,52.4,47.6
E00023403,53.7,46.3
E00023404,55.2,44.8
E00023405,51.2,48.8
E00023406,56.3,43.7
E00023407,55.6,44.4
E00023408,54.8,45.2
E00023409,51.9,48.1
E00023410,49.6,50.4
E00023411,51.7,48.3
E00170903,69.8,30.2
E00170907,53.5,46.5
