geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00009587,25,75
E00009588,29.9,70.1
E00009591,34.2,65.8
E00009592,42.7,57.3
E00009593,36.1,63.9
E00009594,47.2,52.8
E00009596,48.5,51.5
E00009597,55,45
E00012793,35.5,64.5
E00012794,26.8,73.2
E00012795,45,55
E00012796,47.8,52.2
E00019092,32.8,67.2
E00019093,28.6,71.4
E00019094,58.8,41.2
E00019095,47.5,52.5
E00019096,60.1,39.9
E00019097,63.7,36.3
E00019098,69,31
E00019099,62.3,37.7
E00019100,65.2,34.8
E00019101,58.7,41.3
E00019102,61.1,38.9
E00019103,51.9,48.1
E00019104,38.4,61.6
E00019105,42.4,57.6
E00019106,63,37
E00019107,66.3,33.7
E00019110,71.7,28.3
E00019112,66.2,33.8
E00019114,43.8,56.2
E00019118,65.4,34.6
E00019120,45.7,54.3
E00019121,54.7,45.3
E00019122,44.4,55.6
E00019123,62.8,37.2
E00019124,69.9,30.1
E00019127,62.7,37.3
E00019370,57.8,42.2
E00019371,64.3,35.7
E00019372,55.1,44.9
E00019373,51.1,48.9
E00019374,60.2,39.8
E00019375,56,44
E00019377,66.5,33.5
E00019378,38.1,61.9
E00019379,43.5,56.5
E00019380,48,52
E00019382,50.6,49.4
E00019383,38.1,61.9
E00019386,58.3,41.7
E00019387,53.4,46.6
E00019389,51.4,48.6
E00019390,45.3,54.7
E00019391,30.6,69.4
E00019392,64.5,35.5
E00019393,28.4,71.6
E00019394,62.1,37.9
E00019395,60.2,39.8
E00019396,38.2,61.8
E00019397,41,59
E00019398,42.6,57.4
E00019399,27.3,72.7
E00019400,61.2,38.8
E00019401,47.5,52.5
E00019402,49.6,50.4
E00019403,41.3,58.7
E00019404,39.9,60.1
E00019405,50,50
E00019406,58.2,41.8
E00019407,35.3,64.7
E00022629,27.9,72.1
E00022630,20.4,79.6
E00022636,40.1,59.9
E00022639,30.9,69.1
E00022667,37.2,62.8
E00022668,27.3,72.7
E00022672,39,61
E00022675,24.8,75.2
E00023002,36.9,63.1
E00023003,60,40
E00023032,21.3,78.7
E00023033,27.7,72.3
E00023034,19.6,80.4
E00023035,31.1,68.9
E00023036,31.1,68.9
E00023037,35,65
E00023038,20,80
E00023191,50.9,49.1
E00023192,42.4,57.6
E00023209,27.4,72.6
E00023210,23.6,76.4
E00023211,55.9,44.1
E00023212,32.9,67.1
E00023213,42.9,57.1
E00023214,43.7,56.3
E00023216,41.2,58.8
E00023217,44.6,55.4
E00023218,55.8,44.2
E00023219,42.1,57.9
E00023220,61.4,38.6
E00023221,34.2,65.8
E00023222,50.8,49.2
E00023224,25.1,74.9
E00023227,61.3,38.7
E00023228,36.5,63.5
E00023231,36.9,63.1
E00023232,66.8,33.2
E00023233,51.2,48.8
E00023368,45.2,54.8
E00023369,37.5,62.5
E00023370,63.4,36.6
E00023371,64.1,35.9
E00023372,42.5,57.5
E00023373,54.6,45.4
E00023374,43.5,56.5
E00023375,62.5,37.5
E00023376,27.4,72.6
E00023377,37.7,62.3
E00023378,58.1,41.9
E00023379,34,66
E00023380,29.2,70.8
E00023381,41.8,58.2
E00023382,34.5,65.5
E00023383,35.6,64.4
E00023384,42.6,57.4
E00023386,43.3,56.7
E00023387,33.4,66.6
E00023389,31,69
E00023390,46.1,53.9
E00023395,17.1,82.9
E00023396,47.4,52.6
E00023397,37,63
E00023398,34.7,65.3
E00023399,28.1,71.9
E00023400,36.4,63.6
E00023401,24.1,75.9
E00023402,40.3,59.7
E00023403,31.6,68.4
E00023404,44.7,55.3
E00023405,29.5,70.5
E00023406,39.9,60.1
E00023407,47,53
E00023408,36.3,63.7
E00023409,46.5,53.5
E00023410,66,34
E00023411,29.9,70.1
E00170903,4.6,95.4
E00170907,54.1,45.9
