areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00123460,94.9,5.1
E00123461,94.2,5.8
E00123462,93.3,6.7
E00123463,93,7
E00123464,81.9,18.1
E00123465,89.3,10.7
E00123466,88,12
E00123467,93.5,6.5
E00123468,83.3,16.7
E00123469,90.6,9.4
E00123471,91.2,8.8
E00123472,94.7,5.3
E00123473,96.5,3.5
E00123474,94.8,5.2
E00123475,94.9,5.1
E00123476,94.5,5.5
E00123477,93.7,6.3
E00123478,88.7,11.3
E00123479,88.6,11.4
E00123480,93,7
E00123482,89.5,10.5
E00123483,94.3,5.7
E00123484,89.2,10.8
E00123485,92.9,7.1
E00123486,96.2,3.8
E00123487,91.6,8.4
E00123488,92.2,7.8
E00123489,92.7,7.3
E00123550,63.7,36.3
E00123551,84.4,15.6
E00123552,84.9,15.1
E00123553,79.5,20.5
E00123554,75.6,24.4
E00123555,69,31
E00123556,92.5,7.5
E00123557,92.8,7.2
E00123558,81.9,18.1
E00123559,85.3,14.7
E00123560,81.5,18.5
E00123562,88.7,11.3
E00123563,84.2,15.8
E00123564,66.4,33.6
E00123565,86.7,13.3
E00123567,88.2,11.8
E00123568,96.2,3.8
E00123569,93.8,6.2
E00123570,93.7,6.3
E00123571,90.9,9.1
E00123572,93.6,6.4
E00123573,96.3,3.7
E00123574,95.6,4.4
E00123575,95,5
E00123576,95.1,4.9
E00123577,94.4,5.6
E00123578,91,9
E00123579,94.7,5.3
E00123580,95.9,4.1
E00123581,94.9,5.1
E00123582,93.3,6.7
E00123583,97.6,2.4
E00123584,91,9
E00123585,91.2,8.8
E00123586,89.8,10.2
E00123587,95.5,4.5
E00123588,95.1,4.9
E00123610,64,36
E00123615,77,23
E00123616,83.5,16.5
E00123629,70.5,29.5
E00123631,66.6,33.4
E00123636,75.4,24.6
E00123637,69.4,30.6
E00123638,88.4,11.6
E00123639,88.6,11.4
E00123640,90.6,9.4
E00123641,82.2,17.8
E00123642,78.1,21.9
E00123643,84.4,15.6
E00123644,88,12
E00123645,61.2,38.8
E00123646,79.6,20.4
E00123647,77.6,22.4
E00123648,85.1,14.9
E00123649,85.7,14.3
E00123650,76.7,23.3
E00123652,65.8,34.2
E00123653,75,25
E00123654,72.9,27.1
E00123655,83.7,16.3
E00123656,82.5,17.5
E00123657,79.9,20.1
E00123658,84.4,15.6
E00123659,79.9,20.1
E00123660,81.4,18.6
E00123661,85.3,14.7
E00123662,72,28
E00123697,87.4,12.6
E00123698,84.9,15.1
E00123699,97,3
E00123701,73.4,26.6
E00123702,70.2,29.8
E00123703,79.9,20.1
E00123704,79.4,20.6
E00123706,65.8,34.2
E00123707,79.7,20.3
E00123708,82.4,17.6
E00123709,86,14
E00123710,94.8,5.2
E00123711,75.8,24.2
E00123713,61,39
E00123714,67.9,32.1
E00123717,77.7,22.3
E00123718,82.6,17.4
E00123719,76.5,23.5
E00123729,81.3,18.8
E00123732,71,29
E00123734,71.4,28.6
E00123736,73.6,26.4
E00123744,91.3,8.7
E00123745,89.4,10.6
E00123746,90.6,9.4
E00123747,91.2,8.8
E00123748,95.1,4.9
E00123749,95.2,4.8
E00123750,93.7,6.3
E00123751,94.3,5.7
E00123761,95.8,4.2
E00123762,91.1,8.9
E00123763,86.4,13.6
E00123764,91.9,8.1
