areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00123460,92.5,0,7.5,0
E00123461,89.4,0,10.3,0.3
E00123462,94,0.4,5.3,0.4
E00123463,92.6,0,7.4,0
E00123464,92.2,0,7.1,0.7
E00123465,87.1,0,12.5,0.4
E00123466,94.1,0.2,5.7,0
E00123467,89.5,0.8,9.7,0
E00123468,94.1,0,5.9,0
E00123469,94.9,0,4.7,0.3
E00123471,93.4,0,5.8,0.9
E00123472,94.6,0.5,4.9,0
E00123473,90.5,0.4,9.2,0
E00123474,94,0,6,0
E00123475,95.2,0.3,4.2,0.3
E00123476,94,0,5.6,0.4
E00123477,85.9,0,12.6,1.5
E00123478,92.5,0,7.1,0.4
E00123479,93.3,0.3,4.5,1.9
E00123480,95.7,0,4.3,0
E00123482,91.4,0.3,8.2,0
E00123483,93.9,0,5.2,0.9
E00123484,91.9,0.5,6.6,1.1
E00123485,92.8,0,6.4,0.8
E00123486,94.8,0.6,4.2,0.3
E00123487,90.5,0.3,9.2,0
E00123488,96.4,0.3,3.3,0
E00123489,89,0,11,0
E00123550,82.4,0.2,15.2,2.2
E00123551,88,0.2,11.5,0.2
E00123552,91.3,1.2,6,1.5
E00123553,86.9,0,12.1,1
E00123554,88.3,0,11,0.6
E00123555,78,0,21.2,0.8
E00123556,93,0.3,6.7,0
E00123557,91,0.3,8.7,0
E00123558,89.2,0.2,9.2,1.4
E00123559,91.4,0,5.9,2.8
E00123560,90,0,9.1,1
E00123562,91,0,9,0
E00123563,90.9,0,8.2,0.9
E00123564,83.9,0,14.7,1.5
E00123565,80.6,0,18.5,1
E00123567,90,0.5,8.6,1
E00123568,87.9,0.3,11.7,0
E00123569,88.8,0,11.2,0
E00123570,69.5,0.4,29.9,0.2
E00123571,88.2,0,10.8,0.9
E00123572,87.7,0,12.3,0
E00123573,96.6,0,3.4,0
E00123574,91.5,0.6,7.3,0.6
E00123575,91.2,0,8.8,0
E00123576,90.1,0,9.9,0
E00123577,95.3,0,3.7,1
E00123578,91.1,0.7,6.8,1.4
E00123579,95.1,0,4.9,0
E00123580,87.5,0,11.5,1
E00123581,91.9,0,8.1,0
E00123582,89.9,0.6,9.2,0.3
E00123583,92.2,0.3,7.5,0
E00123584,93.8,0.6,4.7,0.9
E00123585,87.3,0,12.7,0
E00123586,88.9,0.9,10.1,0
E00123587,93.5,0.9,5.6,0
E00123588,93.5,0,5.9,0.6
E00123610,88.7,0,8.2,3.1
E00123615,86.7,0,12.2,1.1
E00123616,84.1,0,13.7,2.2
E00123629,88.9,0,10.1,1
E00123631,86.1,0.3,12.2,1.4
E00123636,89.8,0,9.4,0.7
E00123637,83.2,0,14.7,2.1
E00123638,96.4,0,3.6,0
E00123639,91.4,0,7.3,1.3
E00123640,94,0,5.7,0.3
E00123641,89.4,0.9,8.8,0.9
E00123642,88.6,0,10,1.4
E00123643,82.4,0,15.8,1.8
E00123644,94.4,0,5.6,0
E00123645,73.9,0.7,20.1,5.3
E00123646,86.7,0,11.5,1.8
E00123647,86.2,0,13.2,0.6
E00123648,91.5,0.4,6.4,1.8
E00123649,92.2,0,6.9,0.9
E00123650,88.8,0.3,10.6,0.3
E00123652,88.6,0.3,9.7,1.4
E00123653,91,0,7.9,1.1
E00123654,85.2,0,14,0.8
E00123655,90.2,0.6,8.1,1.2
E00123656,92.1,0.4,7.5,0
E00123657,88.4,0,10.9,0.6
E00123658,90,1,7.4,1.7
E00123659,83.4,0.2,14,2.4
E00123660,90.6,0,8.2,1.2
E00123661,90.4,0.4,9.3,0
E00123662,86.3,0,13.4,0.3
E00123697,92.7,0.3,6.4,0.6
E00123698,95.1,0,4.6,0.2
E00123699,95.7,0,4,0.3
E00123701,85.9,0,11.4,2.7
E00123702,88.6,0.9,9.2,1.3
E00123703,85.2,1.5,7.1,6.1
E00123704,92.4,0,7.1,0.5
E00123706,92.5,0.2,6.2,1.1
E00123707,90.3,0,6.8,2.9
E00123708,93.4,0,4.6,2
