areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00123460,2.3,20.5,77.3
E00123461,3.6,24.8,71.5
E00123462,2.4,29.8,67.7
E00123463,4.3,15.7,80
E00123464,5.1,24.1,70.9
E00123465,1.7,24,74.4
E00123466,2.2,14,83.8
E00123467,2.5,25.6,71.9
E00123468,5.9,35.3,58.8
E00123469,6.9,26,67.2
E00123471,3.8,41.2,55
E00123472,3.5,47.8,48.7
E00123473,6.5,23.1,70.4
E00123474,0.8,28.9,70.2
E00123475,5.8,26.7,67.5
E00123476,2.3,42.2,55.5
E00123477,5.5,18.8,75.8
E00123478,4,29.6,66.4
E00123479,6.6,18,75.4
E00123480,8.5,24.8,66.7
E00123482,4,19.4,76.6
E00123483,3.7,21.5,74.8
E00123484,6.3,16.9,76.9
E00123485,6,21.9,72.2
E00123486,4.3,42.2,53.4
E00123487,4,22.4,73.6
E00123488,4.5,30.5,64.9
E00123489,5,24.8,70.2
E00123550,9.4,36.2,54.5
E00123551,5.4,31,63.7
E00123552,11.3,30.3,58.5
E00123553,5.9,39.5,54.6
E00123554,6.8,24.8,68.4
E00123555,9.9,48,42.1
E00123556,4.2,11.7,84.2
E00123557,9.9,18.2,71.9
E00123558,5.9,24.2,69.9
E00123559,6.3,24.4,69.3
E00123560,4.8,29.3,65.9
E00123562,3.1,31.3,65.6
E00123563,5.4,23.1,71.5
E00123564,5.1,45.5,49.4
E00123565,5.2,37.4,57.4
E00123567,7.5,51.7,40.8
E00123568,6.2,24.6,69.2
E00123569,2.3,36.1,61.7
E00123570,4.5,14,81.6
E00123571,3.1,25.1,71.7
E00123572,6.9,10.3,82.8
E00123573,2.3,28.1,69.5
E00123574,4.8,16.8,78.4
E00123575,2.6,33.3,64.1
E00123576,2.6,24.8,72.6
E00123577,7.8,25.9,66.4
E00123578,6.1,28.7,65.2
E00123579,2.8,34.6,62.6
E00123580,8,32,60
E00123581,3.7,28.1,68.1
E00123582,4.4,17.8,77.8
E00123583,10.7,14.9,74.4
E00123584,4.3,25,70.7
E00123585,8.5,27.7,63.8
E00123586,10.9,25,64.1
E00123587,2.5,17.5,80
E00123588,6.9,18,75.1
E00123610,11.3,35.9,52.8
E00123615,5,54.4,40.6
E00123616,2.3,57.7,40
E00123629,11.4,26.8,61.8
E00123631,14.2,28.3,57.5
E00123636,11.9,25,63.1
E00123637,5.1,27.7,67.2
E00123638,3.1,23.1,73.8
E00123639,4.1,16.4,79.5
E00123640,3.6,15.2,81.3
E00123641,0.8,42.6,56.6
E00123642,11.1,25.2,63.7
E00123643,8.6,29.5,61.9
E00123644,2.5,19.7,77.9
E00123645,12.6,41.1,46.3
E00123646,11.3,37.1,51.7
E00123647,6.8,43.8,49.4
E00123648,5.4,28.8,65.8
E00123649,8.7,22.5,68.8
E00123650,7.2,27.3,65.5
E00123652,10.9,23.6,65.5
E00123653,11.1,18.3,70.6
E00123654,9.6,29.5,61
E00123655,6.7,28.7,64.7
E00123656,5.1,45.8,49.2
E00123657,6.2,29.2,64.6
E00123658,4.8,21.8,73.4
E00123659,11.8,21.1,67.1
E00123660,5.8,35.7,58.4
E00123661,4.6,38.9,56.5
E00123662,9,27.8,63.2
E00123697,3.8,18.9,77.3
E00123698,6.8,15.8,77.4
E00123699,3.3,18.2,78.5
E00123701,7.2,26.3,66.5
E00123702,14.4,15.7,69.9
E00123703,13.3,16,70.7
E00123704,11.7,23.4,64.9
E00123706,14.5,28.5,57
E00123707,2.3,26.2,71.5
E00123708,8.5,21.2,70.3
E00123709,7.3,23.4,69.4
E00123710,4.9,23,72.1
E00123711,10.8,19.3,69.9
E00123713,23.6,29.3,47.1
E00123714,11.1,28.6,60.3
E00123717,12.4,14.9,72.7
E00123718,11.2,19.9,68.9
E00123719,16.7,11.6,71.7
E00123729,4.6,47.7,47.7
E00123732,7.2,35.3,57.5
E00123734,10.6,42.3,47.2
E00123736,12.9,24.5,62.6
E00123744,5.6,19.6,74.9
E00123745,7.5,24.8,67.7
E00123746,7,25,68
E00123747,6.7,16.5,76.8
E00123748,3.8,22.9,73.3
E00123749,6.1,26,67.9
E00123750,6.9,23.7,69.5
E00123751,5.3,20.4,74.3
E00123761,6.8,17,76.1
E00123762,8.3,23.8,67.9
E00123763,0,47.3,52.7
E00123764,4.8,14.5,80.7
E00123765,2.7,31,66.4
E00123766,4.7,16.7,78.7
E00123767,3.2,34.4,62.4
E00123768,5.5,17.3,77.2
E00123769,5.8,25.8,68.4
E00123770,5.4,36.4,58.1
E00123771,2.3,26.3,71.4
E00123772,3.8,33.1,63.1
E00123773,9.6,24.8,65.6
E00123774,9.8,15.2,75
E00123777,3.5,33.6,62.8
E00123780,13.4,28.9,57.8
E00123782,3.2,24,72.7
E00123783,7.8,28.9,63.3
E00123785,12.4,33.8,53.8
E00123786,6.3,34.2,59.5
E00123787,12.7,26.1,61.3
E00123789,9.7,55.2,35.1
E00123796,5.6,25.9,68.5
E00123799,5.6,37.4,57
E00123869,0.8,15.5,83.7
E00123870,5.4,18.6,76
E00123871,2.2,38.8,59
E00123872,4.3,15.7,80
E00123873,3.6,25,71.4
E00123874,7.8,17.1,75.2
E00123878,9.1,26.7,64.2
E00123880,4.1,39.8,56.1
E00123881,4.5,24.4,71.1
E00123883,5.7,29.3,65
E00123884,10,24.2,65.8
E00123885,7.9,27.2,64.9
E00123887,5.2,23.5,71.3
E00123888,5.9,28.5,65.7
E00123889,2.4,28.5,69.1
E00123890,9.8,37.7,52.5
E00123892,3.4,24.6,72
E00123893,6.9,24,69.1
E00125579,4.4,32.3,63.3
E00125580,8.9,19.6,71.5
E00125581,0.7,21,78.3
E00125582,3.8,28.5,67.7
E00125583,7.2,28.1,64.7
E00125592,5.7,29.1,65.2
E00125593,7.6,28.6,63.9
E00125594,2.3,23.4,74.2
E00125595,3.8,25.4,70.8
E00125596,5.1,16.1,78.8
E00125597,4.7,20.9,74.4
E00125598,3,30.3,66.7
E00125599,8.9,25.5,65.6
E00125600,9.3,24.1,66.7
E00125601,6.5,13,80.4
E00125602,7,20.9,72.1
E00125616,5.4,26.3,68.3
E00125617,8.3,26.2,65.5
E00125676,5,26.4,68.6
E00125677,4.9,17.5,77.6
E00125678,1.6,11.4,87
E00125680,2.4,12.1,85.5
E00125681,1.9,12.2,85.9
E00125682,4.9,23.9,71.1
E00125683,2.8,9.7,87.5
E00125779,8.8,17.5,73.7
E00125780,1.8,28.1,70.2
E00125781,5.6,31.5,63
E00125782,4.8,28.6,66.7
E00125783,0.8,26.5,72.7
E00125784,2.6,33.6,63.8
E00125785,0.8,16.5,82.7
E00125786,0,24.7,75.3
E00125797,9.4,19.5,71.1
E00125864,3.2,30.2,66.7
E00125865,3.9,22.5,73.6
E00125866,7.4,19.8,72.8
E00125936,6.1,23.7,70.2
E00125939,4.8,42.2,53.1
E00125940,0.9,43.1,56
E00125947,3.3,31.3,65.4
E00125948,4.7,30.8,64.5
E00125949,0,54.6,45.4
E00125954,5.4,27.2,67.3
E00125955,4.5,15.5,80
E00125956,4.7,29.5,65.9
E00125957,5.6,18.4,76
E00167610,6.4,9.2,84.4
E00167611,3.9,13.2,82.9
E00167612,8,12.5,79.5
E00167614,2.9,28.2,68.9
E00167615,5.9,21.1,73
E00167616,4.4,29.7,65.8
E00167617,3.2,30.6,66.1
E00167618,3.2,22.6,74.2
E00167627,3.4,8.1,88.5
E00167628,3.7,17.9,78.4
E00167629,4,17.8,78.2
E00167630,4.1,9.1,86.8
E00167637,2.5,10.1,87.4
E00170334,4.8,39,56.2
E00170335,3.9,18.8,77.3
E00170336,7,47.9,45.1
E00170337,10.7,28.6,60.7
E00170338,6.4,42.6,51.1
E00170339,7.9,28.6,63.5
E00170340,13.3,20.4,66.4
E00170342,7.1,24.3,68.6
E00170343,5.1,18.2,76.8
E00170344,3.1,21.5,75.4
E00170345,2.8,24.3,72.9
E00170346,10.6,38,51.4
E00170347,4.9,46.3,48.8
E00170348,9.4,39.4,51.2
E00170349,12.1,43.1,44.8
E00170350,7.9,25,67.1
E00170356,7.1,48.8,44.1
E00170359,13.5,14.4,72.1
E00170360,5.9,44.6,49.5
E00170361,4.2,50.5,45.3
E00170362,3.2,52.6,44.2
E00170363,5.8,19.8,74.4
E00170364,4.6,26.2,69.2
E00170366,12.4,18,69.7
E00170368,8.6,46.5,44.9
E00170369,6.5,43.9,49.6
E00170370,6.9,23.3,69.8
E00170376,2.8,19.3,78
E00186663,10.1,28.8,61.2
E00186678,16.4,23.6,60
E00186684,5.2,6.1,88.7
E00186687,0,28.8,71.2
E00186691,0.8,27.4,71.8
E00186692,5.4,18.5,76.1
E00186696,10.6,37.9,51.5
E00186698,6.9,15.8,77.2
E00186700,6.7,40.3,53
E00186704,7.3,39.4,53.2
E00186708,4.8,22.4,72.7
E00186721,0,70.6,29.4
E00186724,8.7,18.1,73.2
E00186728,2.3,14.6,83
E00186732,4.4,25.4,70.2
E00186740,10,28.8,61.3
E00186751,7.6,18.8,73.6
E00186755,10.6,28.2,61.2
E00186756,6,56,38
E00186763,4.6,22.9,72.5
E00186767,9.8,20.6,69.6
E00186768,7.5,40.6,51.9
E00186781,4.8,52.9,42.3
E00186789,4.4,20.4,75.2
E00186790,3.1,10.9,85.9
E00186793,13.1,14.8,72.1
E00186798,5.8,20.7,73.6
E00186807,9.8,8,82.1
E00186815,13.8,43.6,42.6
E00186817,11.5,28.3,60.2
E00186831,3.7,41.2,55.1
E00186834,6.9,47.1,46
E00186835,3.1,14.3,82.7
