geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00045166,62.2,37.8,0
E00045167,66.9,33.1,0
E00045168,90.2,9.8,0
E00045169,90.7,9.3,0
E00045171,38.5,61.5,0
E00045172,86.2,13.8,0
E00045173,100,0,0
E00045174,43.8,53.3,3
E00045175,73.8,26.2,0
E00045176,88.4,11.6,0
E00045178,96.6,3.4,0
E00045180,99,1,0
E00045181,89.5,10.5,0
E00045182,61.1,38.9,0
E00045183,95.9,4.1,0
E00045184,54,46,0
E00045186,73.9,26.1,0
E00045187,88.3,11.7,0
E00045188,2.8,97.2,0
E00045189,44.7,55.3,0
E00045190,93.2,6.1,0.7
E00045191,80.2,19.8,0
E00045193,75.2,24.8,0
E00045196,95.5,4.5,0
E00045197,98.1,1,1
E00045198,18.3,81.7,0
E00045199,35.1,64.9,0
E00045200,49.2,50.8,0
E00045201,19,81,0
E00045202,46.3,53.7,0
E00045204,1.4,98.1,0.5
E00045205,13.6,85.7,0.7
E00045206,32.6,67.4,0
E00045207,11.8,87.4,0.8
E00045208,6.7,93.3,0
E00045210,23.1,76,0.8
E00045212,6.6,93.4,0
E00045213,98.1,1.9,0
E00045214,43.8,56.2,0
E00045215,96,4,0
E00045216,73.2,26.8,0
E00045217,54.6,44.5,0.8
E00045218,91,8.3,0.7
E00045219,95.1,4.9,0
E00045220,90.4,9.6,0
E00045221,94.4,5.6,0
E00045222,18.6,81.4,0
E00045223,80,20,0
E00045224,90.9,9.1,0
E00045225,90.1,9.9,0
E00045226,44,52.7,3.3
E00045227,100,0,0
E00045228,95.8,4.2,0
E00045231,100,0,0
E00045232,77.6,22.4,0
E00045233,30.6,69.4,0
E00045234,97.2,2.8,0
E00045235,100,0,0
E00045236,66.7,33.3,0
E00045237,56.6,42.6,0.8
E00045238,94.3,5.7,0
E00045239,80.2,19.8,0
E00045240,41.7,58.3,0
E00045241,79.7,20.3,0
E00045242,79.1,20.9,0
E00045244,84.2,14.9,0.9
E00045245,80.3,19.7,0
E00045247,97.4,2.6,0
E00045704,28.4,71.6,0
E00045707,22.1,77.9,0
E00045709,14.8,85.2,0
E00045730,94.1,5.9,0
E00045901,97.8,2.2,0
E00045902,95,5,0
E00045904,98.4,1.6,0
E00045905,96.8,3.2,0
E00045906,48.3,51.7,0
E00045907,71.8,28.2,0
E00045909,96.9,2.4,0.8
E00045910,98.4,1.6,0
E00045911,91.2,8.8,0
E00045912,32.8,67.2,0
E00045913,77.4,22.6,0
E00045914,95.9,4.1,0
E00045915,98.9,1.1,0
E00045916,32.7,66.4,0.9
E00045917,79.5,20.5,0
E00045918,100,0,0
E00045919,88.6,11.4,0
E00045920,72.8,27.2,0
E00045921,90.8,9.2,0
E00045922,58.6,40.1,1.3
E00045923,83.9,16.1,0
E00045924,33,67,0
E00045925,69.7,30.3,0
E00045926,59.2,40.8,0
E00045927,44.4,55.6,0
E00045928,94.6,5.4,0
E00045929,62.8,37.2,0
E00045930,92.3,7.7,0
E00045931,95.9,4.1,0
E00045932,67.6,32.4,0
E00045935,43.8,54.8,1.4
E00045937,96.2,3.8,0
E00045939,94.5,5.5,0
E00045940,80.7,19.3,0
E00045941,23.8,76.2,0
E00045943,83.1,16.9,0
E00045944,87.8,12.2,0
E00045945,65.5,34.5,0
