geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00046993,12.6,33,34,20.4
E00046998,3,36.8,42.1,18
E00047001,18,32.8,28.9,20.3
E00047002,8.8,32.7,36.1,22.4
E00047003,12.3,40.8,30,16.9
E00047005,45.5,50.4,4.1,0
E00047007,8,27.4,38.9,25.7
E00047010,28.1,48.4,17.2,6.3
E00047011,36.5,52.7,10.4,0.5
E00047012,30.4,40.9,24.3,4.3
E00047014,34.9,33,17.9,14.2
E00047016,10.2,40.8,31.6,17.3
E00047017,39,51.2,9.8,0
E00047019,45,39.4,13.8,1.9
E00047021,38.5,42.6,13.9,4.9
E00047025,29.4,36.2,21.5,13
E00047026,43.6,36.4,10,10
E00047035,18.1,30.4,34.1,17.4
E00047041,38,40.1,10.2,11.7
E00047051,48.2,29.1,15.6,7.1
E00047055,36.4,46.4,13.6,3.6
E00047372,52.9,28.9,15.7,2.5
E00047373,60.7,28.6,6,4.8
E00047376,44.5,36.7,11.7,7
E00047380,53.6,35.4,8.3,2.8
E00047381,41.1,40.6,15.8,2.5
E00047382,44.8,39.4,10.3,5.5
E00047389,42.9,42.3,12.2,2.6
E00047390,29.7,50,20.3,0
E00047391,42.6,44.2,8.5,4.7
E00047392,44.4,43.8,10.5,1.3
E00047393,52.9,39.9,6.5,0.7
E00047396,42.5,41.8,13.7,2.1
E00047399,49.2,42.3,6.2,2.3
E00047403,40.3,45.7,11.6,2.3
E00047404,45.9,36.7,16.5,0.9
E00047408,38.5,45,9.2,7.3
E00047410,39.1,35.7,14.8,10.4
E00047411,50.4,36.8,12,0.9
E00047414,35.6,32.7,16.8,14.9
E00047415,40,31.8,28.2,0
E00047417,45.1,29.7,14.3,11
E00047421,34.4,43.3,14.4,7.8
E00047423,44,35.3,15.3,5.3
E00047424,35.1,34,16,14.9
E00047425,40.9,43.2,11.4,4.5
E00047431,56.3,28.1,12.6,3
E00047435,46.5,36.4,14,3.1
E00047440,48.3,41.4,9.5,0.9
E00047443,71.5,19.9,5.9,2.7
E00047444,51.2,32.3,11.8,4.7
E00047599,35.2,49.1,14.5,1.2
E00047601,29.8,44.4,20.2,5.6
E00047602,25.7,50,18.4,5.9
E00047603,23.5,41.9,30.9,3.7
E00047604,32.6,45.9,14.1,7.4
E00047605,32.4,49,14.5,4.1
E00047606,31.9,43.5,18.8,5.8
E00047607,32.3,41.4,21.8,4.5
E00047608,40,38.5,14.6,6.9
E00047609,37.4,47.2,11.4,4.1
E00047610,19.3,49.1,24.6,7
E00047611,33.3,51.6,13.7,1.3
E00047612,61,28,9,2
E00047614,42.2,31.9,21.5,4.4
E00047616,51.4,37.6,9.2,1.7
E00047617,50.8,33.1,12.3,3.8
E00047618,42.9,31.9,18.5,6.7
E00047619,10,48.6,24.3,17.1
E00047620,30.8,32.5,27.5,9.2
E00047621,45.9,34.2,16.2,3.6
E00047622,45.7,40.2,11.6,2.4
E00047623,67.6,28.6,3.3,0.5
E00047624,36.4,40.9,16.7,6.1
E00047625,15.4,52.4,23.8,8.4
E00047626,36.3,50,12.3,1.4
E00047627,18.7,52.5,23.7,5
E00047628,31.7,50,15.9,2.4
E00047629,34.8,33,25.9,6.3
E00047630,47.9,33.9,12.1,6.1
E00047631,25,51.8,20.5,2.7
E00047632,49.4,40,8.8,1.8
E00047633,25.2,47.7,21.3,5.8
E00047634,36.6,47,13.4,3
E00047635,51.8,40.3,5.8,2.2
E00047636,33.1,60.6,6.3,0
E00047637,57.7,25.5,13.4,3.4
E00047639,24.6,47.4,20.2,7.9
E00047640,54.4,40.8,1.6,3.2
E00047641,21.7,44.2,24.6,9.4
E00047642,55.9,26.1,8.1,9.9
E00047643,37.6,39.4,19.3,3.7
E00047644,25,48.4,21,5.6
E00047645,23.3,45.9,22.6,8.3
E00047646,36.9,37.9,18.4,6.8
E00047649,37.1,38.6,16.7,7.6
E00047650,32.2,33,24.3,10.4
E00047651,38.4,37.4,19.2,5.1
E00047652,59.7,30.2,6.5,3.6
E00047653,40,32.1,23.6,4.3
E00047656,29,45.2,18.5,7.3
E00047657,49.1,35.8,12.3,2.8
E00047660,26.8,45.1,23.9,4.2
E00047662,38.3,46.3,12.1,3.4
E00047663,26.6,46.1,22.7,4.7
E00047664,22.6,56.2,16.4,4.8
E00047665,30.7,42.1,23.7,3.5
E00047666,26.5,44.4,25.6,3.4
E00047667,26.7,42.9,28.6,1.9
E00047668,31.7,42.5,20.8,5
E00047669,46,33.3,15.1,5.6
E00047670,41.7,44.4,10.6,3.3
E00047671,35.7,41.3,16.7,6.3
E00047672,31.4,43.8,22.6,2.2
E00047674,24.8,52.6,19.7,2.9
E00047675,21.2,49.2,25.4,4.2
E00047677,34.5,39.7,19,6.9
E00047986,27.1,47.9,19.4,5.6
E00047995,42.4,40.3,14.4,2.9
E00047996,38.3,38.3,19.5,3.9
E00047998,46,42.9,7.9,3.2
E00047999,26.6,53.9,14.1,5.5
E00048003,49.5,37.1,10.5,2.9
E00048006,33.6,45.7,19.8,0.9
E00048008,43,38.6,14,4.4
E00048012,37.2,45.5,14,3.3
E00048013,37.5,52.7,8.9,0.9
E00048014,17.8,54.2,18.6,9.3
E00048015,40,42.5,13.3,4.2
E00048020,51.2,38.8,7.8,2.3
E00048021,45.1,39.2,10.8,4.9
E00048023,29.1,45.7,10.2,15
E00048024,33.1,43.2,18.2,5.4
E00048025,51.8,39,7.8,1.4
E00048026,24.4,51.3,12.6,11.8
E00048031,40.3,43.5,13.7,2.4
E00048034,29.5,46.2,19.7,4.5
E00050623,45,41.1,10.9,3.1
E00050625,39.1,42.2,14.1,4.7
E00175611,28,44,24,4
E00175612,41.1,45.2,11,2.7
E00175614,72.1,19.7,6.6,1.6
E00175618,41.2,51.5,7.2,0
E00175624,24.6,63.1,12.3,0
E00175625,39.3,53,7.7,0
E00175649,89.8,8.5,1.7,0
E00175651,46.1,46.1,7.9,0
E00175654,55.4,37.5,7.1,0
E00175655,26.8,63.4,9.8,0
E00175677,64.6,29.2,4.9,1.4
E00175679,40.6,49.2,9.4,0.8
E00175684,59.6,36.2,3.2,1.1
E00175705,33.6,56.6,9.2,0.7
E00175706,38,50.9,10.4,0.6
E00175708,53.6,39.3,6.4,0.7
E00175709,38.3,51.7,10,0
E00175722,30.1,58.5,10.9,0.5
E00175723,80,18,2,0
E00175727,31.1,58.9,8.3,1.7
E00175729,41.1,37.3,17.7,3.8
E00175733,55.6,36.1,8.3,0
E00175735,69.6,24.8,4,1.6
E00175740,12.7,29.6,25.4,32.4
E00175755,46.4,34.8,10.7,8
E00175756,72.9,20.2,5.4,1.6
E00175761,23.9,36.7,22,17.4
E00175764,27.7,52.5,15.8,4
E00175766,31.8,49.5,15.9,2.8
E00175771,46.3,44.9,8.8,0
E00175776,22.1,28.6,28.6,20.8
E00175777,7.7,29.7,25.3,37.4
E00175778,41.9,50.7,7.4,0
E00175779,30.6,54.6,14.8,0
E00175780,38.3,51.7,8.3,1.7
E00175788,44.2,44.2,10.5,1.2
E00175789,27.7,45.8,19.3,7.2
E00175790,27.7,55.5,16.1,0.7
E00175791,20.8,27.1,31.3,20.8
E00175792,42.2,47,10.8,0
E00186085,50.6,37.6,8.2,3.5
E00186091,60.7,16.4,21.3,1.6
E00186093,54.5,35.2,8.3,2.1
E00186101,56,38.7,4.4,0.9
E00186102,56.1,28,13.1,2.8
E00186103,59.3,32.8,6.9,1
E00186107,72.3,25.5,2.1,0
E00186114,29.3,31,25.9,13.8
E00186119,45.2,45.2,8.9,0.8
E00186120,18.8,56.4,21.5,3.4
E00186124,69.1,27,3.9,0
E00186129,32.4,44.9,18.8,4
E00186132,22.2,48.9,24.4,4.4
E00186133,60.5,31.9,4.2,3.4
E00186135,56.8,36,6.3,0.9
E00186138,20.8,58.3,16.7,4.2
E00186139,33.9,44.9,15.3,5.9
E00186145,37.3,46.4,15,1.3
E00186146,21.4,42.9,35.7,0
E00186162,77,18.2,4.2,0.6
E00186165,12.6,18.9,33.7,34.7
E00186167,47,37.5,11.5,4
E00186168,44,34.6,13.2,8.2
E00186169,35.6,46.7,11.1,6.7
E00186171,36.6,51.2,9.8,2.4
E00186177,48.4,40.6,9.4,1.6
E00186182,41.9,39.2,17.6,1.4
E00186198,30.4,44.9,18.1,6.5
E00186201,44.9,31.9,16.7,6.5
E00186203,29.2,46.2,16.9,7.7
E00186204,51,34.6,10.5,3.9
E00186214,33.8,49.2,15.4,1.5
E00186216,53.5,38,8.5,0
E00186217,38.7,55.5,5.9,0
E00186222,11.7,55,28.3,5
E00186225,33.3,37,13,16.7
E00186238,82.8,17.2,0,0
E00186240,23.3,59.2,17.5,0
E00186242,72.7,23.1,4.2,0
E00186248,41,48.3,7.9,2.8
E00186251,34.3,49.4,16.3,0
E00186253,24.5,47.2,22.6,5.7
E00186254,43.6,38.5,15.4,2.6
E00186256,66.3,33.7,0,0
E00186257,54.4,35.3,9.8,0.5
E00186267,53.4,39.1,6.8,0.8
E00186270,48.8,47.5,3.1,0.6
E00186272,73.8,22.8,2.8,0.7
E00186276,59,31.4,6.7,2.9
E00186277,23,56.8,10.8,9.5
E00186278,46.3,43.9,7.3,2.4
E00186292,33.3,55.6,6.7,4.4
E00186295,14.9,56,26.9,2.2
E00186297,75.5,22.4,2,0
E00186301,44.3,29.5,19.7,6.6
E00186303,32.6,37,25,5.4
E00186305,57.8,35.6,6.1,0.6
E00186307,36.4,46.5,13.2,3.9
E00186308,68.4,29.2,2.4,0
E00186309,64.5,31.6,3.9,0
E00186311,32.4,43,17.6,7
E00186312,47.3,29.1,10.9,12.7
E00186313,49.4,38.2,12.4,0
E00186314,50.7,26.7,12,10.7
E00186315,39.2,43.1,11.8,5.9
E00186318,67.8,28.7,3.5,0
E00186319,47.6,39.7,11.1,1.6
