areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00083820,75.3,23.7,1
E00083822,83.7,11.5,4.8
E00083823,78.8,19.2,2
E00083824,70.5,12.5,17
E00083828,79.8,13.6,6.6
E00083829,77.9,9,13.1
E00083830,89.3,5.8,4.9
E00083831,80.6,12.8,6.6
E00083832,87.8,9.9,2.3
E00083833,69.8,26.2,4
E00083834,85.3,12.7,2
E00083835,78,19.3,2.7
E00083836,79.6,18.8,1.6
E00083837,84.5,13.9,1.6
E00083848,85.8,9,5.2
E00083850,87.2,10.2,2.6
E00083851,85.6,13.5,0.9
E00155432,91.1,5,3.9
E00155433,90.6,5.5,3.9
E00155434,83.9,4.5,11.6
E00155436,80.7,10.1,9.2
E00155437,69,16,15
E00155438,74.3,12.7,13
E00155439,83.8,5.2,11
E00155446,90.4,4.2,5.4
E00155450,85.3,9.1,5.6
E00155451,86.7,3.2,10
E00155453,89.9,6.2,3.9
E00156448,89.3,5.7,5
E00156449,78,13.9,8
E00156450,92,2.9,5.1
E00156452,86.4,9.6,4
E00156453,78.7,8.7,12.6
E00156454,81.2,9.5,9.3
E00156455,88.6,6.3,5.1
E00156458,85.3,5.1,9.6
E00156459,84.5,9.7,5.7
E00156462,47.2,49.4,3.3
E00156463,75.6,18.2,6.2
E00156464,80.1,12.5,7.4
E00156465,80.5,14.2,5.3
E00156505,72.6,24.2,3.2
E00156515,75.4,18.3,6.3
E00156516,85,11.5,3.4
E00156517,73.4,21.7,4.9
E00156519,85.8,8,6.2
E00156520,84.8,10.8,4.4
E00156521,80.3,16.2,3.6
E00156522,88.3,9.7,2
E00156848,86.3,4.6,9.1
E00156849,85.2,8.1,6.7
E00156850,94.8,2.4,2.8
E00156852,76.1,3.5,20.4
E00156853,88.4,4.3,7.4
E00156854,89.1,8.2,2.7
E00156855,88.9,6.4,4.7
E00156856,92.3,1.9,5.8
E00156857,86.5,7.4,6
E00156858,84.2,11.5,4.3
E00156859,86.8,6.6,6.6
E00156861,73.9,8.6,17.5
E00156862,87.5,4.5,8.1
E00156863,74.1,14.7,11.2
E00156864,74.7,8.3,17
E00156865,84.5,8.6,6.9
E00156866,75.9,8.3,15.9
E00156867,90.5,4.4,5.1
E00156868,84.5,8.2,7.3
E00156869,87.9,3.4,8.7
E00156870,83.3,9.9,6.7
E00156871,89.6,6.3,4.1
E00156872,90.4,3.1,6.5
E00156875,77.5,2,20.5
E00156876,88.4,2.7,8.9
E00156877,90.2,5.1,4.7
E00156878,74.7,4.2,21.2
E00156879,90.7,5.4,4
E00156880,84.1,3.7,12.2
E00156881,82,6.8,11.2
E00156882,88.9,5.6,5.6
E00156883,89.8,4.1,6
E00156884,83.3,12.7,4
E00156885,89.5,5.9,4.6
E00156886,89.8,5.5,4.8
E00156887,86.3,4.3,9.4
E00156888,90,7.4,2.7
E00156889,75.3,6.3,18.4
E00156890,76.2,4.6,19.2
E00156929,90.1,4,5.9
E00156930,83.9,12.3,3.8
E00156933,85,4.7,10.3
E00156936,94.6,1.6,3.8
E00156937,83.7,8.7,7.6
E00156939,85.3,9.1,5.6
E00156940,89.3,7.5,3.2
E00156943,91.8,4.9,3.3
E00156944,90.7,4,5.3
E00156946,91,2.8,6.2
E00156947,89,5.3,5.7
E00156948,73.1,11.8,15.1
E00156949,91.1,2.9,6
E00156950,94,3.7,2.3
E00156951,89.8,4.3,5.9
E00156952,89.7,5.2,5.2
E00156953,82.6,5.2,12.2
E00156954,92,1.2,6.8
E00156955,94.3,2.7,3
E00156956,91.1,4.6,4.3
E00156957,96.6,0.6,2.8
E00156958,89.5,5.1,5.4
E00156959,88.3,7.9,3.8
E00156960,92,4.8,3.2
E00156961,87.3,5.3,7.3
E00156962,85.8,9.3,4.9
E00156963,94.3,3,2.7
E00156964,86.8,4.9,8.3
E00156965,87.8,6.9,5.3
E00156966,85.3,5.7,9
E00156967,90.1,4.3,5.5
E00156968,84.1,7.5,8.4
E00157077,95.1,1.4,3.4
E00157078,91,5.3,3.7
E00157080,93.4,3.3,3.3
E00157081,92.5,2.7,4.8
E00157082,92.8,3.2,4
E00157083,88.1,5.5,6.4
E00157084,89.8,5.1,5.1
E00157085,91,3.1,5.9
E00157087,88.7,5.9,5.5
E00157088,91.4,1.9,6.7
E00157089,89.4,4.2,6.3
E00157090,93,4.2,2.8
E00157091,87.2,11.9,0.9
E00157092,88.7,7.8,3.5
E00157093,91.7,5.6,2.6
E00157094,89.8,5.8,4.3
E00157095,95.3,2.9,1.8
E00157096,93.3,3.4,3.4
E00157097,90.5,5.3,4.3
E00157098,89.9,6.7,3.4
E00157099,84.7,8.4,6.8
E00157100,92.9,4.6,2.5
E00157101,95.1,1.3,3.6
E00157102,86,4.5,9.4
