areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00083820,65.5,34.5
E00083822,79.6,20.4
E00083823,70.2,29.8
E00083824,80.5,19.5
E00083828,79.2,20.8
E00083829,84,16
E00083830,84.9,15.1
E00083831,76.4,23.6
E00083832,75.8,24.2
E00083833,62.2,37.8
E00083834,72.7,27.3
E00083835,66.9,33.1
E00083836,68.1,31.9
E00083837,77.6,22.4
E00083848,78.1,21.9
E00083850,76.8,23.2
E00083851,80.7,19.3
E00155432,91.1,8.9
E00155433,86.5,13.5
E00155434,87.5,12.5
E00155436,80.9,19.1
E00155437,75.3,24.7
E00155438,79.1,20.9
E00155439,87.3,12.7
E00155446,89.3,10.7
E00155450,83,17
E00155451,92.1,7.9
E00155453,89.8,10.2
E00156448,83.7,16.3
E00156449,75.2,24.8
E00156450,89.1,10.9
E00156452,81.3,18.8
E00156453,81.7,18.3
E00156454,82.4,17.6
E00156455,88.9,11.1
E00156458,87,13
E00156459,80.4,19.6
E00156462,37.1,62.9
E00156463,76.9,23.1
E00156464,80.2,19.8
E00156465,78.1,21.9
E00156505,59.2,40.8
E00156515,61.8,38.2
E00156516,77.8,22.2
E00156517,65.7,34.3
E00156519,82.8,17.2
E00156520,79.9,20.1
E00156521,74.2,25.8
E00156522,78.4,21.6
E00156848,86.7,13.3
E00156849,81.8,18.2
E00156850,89.2,10.8
E00156852,89.6,10.4
E00156853,90.7,9.3
E00156854,82,18
E00156855,85.8,14.2
E00156856,87.5,12.5
E00156857,85.7,14.3
E00156858,81,19
E00156859,81,19
E00156861,84.3,15.7
E00156862,86.9,13.1
E00156863,76.4,23.6
E00156864,85.9,14.1
E00156865,84.7,15.3
E00156866,83.8,16.2
E00156867,89.8,10.2
E00156868,88.4,11.6
E00156869,91.3,8.7
E00156870,84.8,15.2
E00156871,86.5,13.5
E00156872,86,14
E00156875,92.1,7.9
E00156876,90.1,9.9
E00156877,88.6,11.4
E00156878,90.9,9.1
E00156879,84.8,15.2
E00156880,91.2,8.8
