areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00083820,0.9,27.5,41.3,30.3
E00083822,6.8,37.1,38.6,17.4
E00083823,4.1,44.5,36.2,15.1
E00083824,18.2,38,25.6,18.2
E00083828,17.9,39.3,29.7,13.1
E00083829,19.8,37.8,28.8,13.5
E00083830,24.1,51.7,19.4,4.7
E00083831,4.8,34.4,50.4,10.4
E00083832,8.4,37.4,34.8,19.4
E00083833,9.6,40.9,38.3,11.3
E00083834,14.3,49.5,28.6,7.7
E00083835,4.6,43,37.1,15.2
E00083836,2.8,29.8,36.2,31.2
E00083837,3.1,22.4,46.6,28
E00083848,3.1,25.2,50.4,21.4
E00083850,7.1,26.5,41.6,24.8
E00083851,0.8,20.5,36.9,41.8
E00155432,7.4,28.9,41.5,22.2
E00155433,5.3,28,41.3,25.3
E00155434,9.2,33.6,31.3,26
E00155436,4.6,48.6,35.8,11
E00155437,5.8,52.4,37.9,3.9
E00155438,6.9,50,36.2,6.9
E00155439,14.3,39.1,31.7,14.9
E00155446,2.9,23.3,44.7,29.1
E00155450,2.5,33.9,48.8,14.9
E00155451,4.7,34.9,42.5,17.9
E00155453,10.4,36.8,38.7,14.2
E00156448,2.5,29.4,45.4,22.7
E00156449,16.9,47.4,23.9,11.7
E00156450,7.8,25.9,45.7,20.7
E00156452,5,29.8,40.5,24.8
E00156453,26,48,22,4.1
E00156454,5.2,19,51.7,24.1
E00156455,7,25.6,44.2,23.3
E00156458,11.8,37.8,27.6,22.8
E00156459,7.6,28.3,40,24.1
E00156462,41.8,38.1,14.9,5.2
E00156463,6.7,39.5,42,11.8
E00156464,7.1,50.4,38.1,4.4
E00156465,9.4,38.6,33.9,18.1
E00156505,5.6,33.3,31.9,29.2
E00156515,2.8,38.5,33,25.7
E00156516,3.4,29.1,44.4,23.1
E00156517,4.7,46.3,40.3,8.7
E00156519,2.8,29.4,49.7,18.2
E00156520,5.1,33.1,46.3,15.4
E00156521,7.1,26.5,43.4,23
E00156522,3.2,26.4,45.6,24.8
E00156848,6.9,40.5,42.2,10.3
E00156849,4.5,37.6,46.5,11.5
E00156850,4.3,23.5,53.9,18.3
E00156852,32.2,38,22.3,7.4
E00156853,16.5,31.4,35.5,16.5
E00156854,1.7,49.1,40.5,8.6
E00156855,4.2,37.8,38.7,19.3
E00156856,3,37.9,43.2,15.9
E00156857,3.1,30.7,43.6,22.7
E00156858,5.1,37,43.5,14.5
E00156859,6.1,26.5,24.5,42.9
E00156861,6.2,45.9,32.9,15.1
E00156862,9.8,36.4,41.3,12.6
E00156863,36.5,50.8,11.9,0.8
E00156864,22,36.2,28.3,13.4
E00156865,12.4,41.9,33.3,12.4
E00156866,16.1,33.9,40.7,9.3
E00156867,5,39.2,38.3,17.5
E00156868,5.7,38.3,47.5,8.5
E00156869,6.2,30.2,40.3,23.3
E00156870,12.8,41.6,32,13.6
E00156871,5.4,42.9,36.6,15.2
E00156872,4.9,36.9,35.2,23
E00156875,7.8,25.5,31.4,35.3
E00156876,6.4,25.7,35.7,32.1
E00156877,0.9,37.9,42.2,19
E00156878,13.9,34.8,34.8,16.5
E00156879,7.7,14.8,33.8,43.7
E00156880,8.7,35.3,43.3,12.7
E00156881,5.8,27.1,40.6,26.5
E00156882,7,33.6,46.1,13.3
E00156883,11.2,35.2,32.8,20.8
E00156884,9.8,39.2,34.6,16.3
E00156885,2.9,33.6,40,23.6
E00156886,3.9,25.8,45.3,25
E00156887,4.8,32.8,45.6,16.8
E00156888,8.5,31.5,40.8,19.2
E00156889,13.5,49.4,21.2,16
E00156890,21.4,42.7,23.9,12
E00156929,3.9,25.2,46.5,24.4
E00156930,6.6,25.4,50,18
E00156933,6.3,38.3,38.3,17.2
E00156936,3.1,13.7,51.1,32.1
E00156937,7.5,51.4,30.8,10.3
E00156939,5.1,37.2,43.7,14
E00156940,5.6,29.4,51.6,13.5
E00156943,2.7,29.2,46.9,21.2
E00156944,10.5,37.9,40.3,11.3
E00156946,7.4,32,35.2,25.4
E00156947,5.1,41.4,45.2,8.3
E00156948,36.7,36.7,20.3,6.3
E00156949,8.6,31.7,37.4,22.3
E00156950,3.1,23.4,41.4,32
E00156951,4.9,29.5,40.2,25.4
E00156952,5.6,33.9,46.8,13.7
E00156953,14.6,31.7,36.6,17.1
E00156954,9.1,30,39.1,21.8
E00156955,2.4,22.8,48.8,26
E00156956,0.8,33.6,44.5,21.1
E00156957,2.4,15.1,50,32.5
E00156958,5.9,29.4,47.1,17.6
E00156959,3.5,22.6,47.8,26.1
E00156960,4.1,30.1,45.5,20.3
E00156961,3.2,45.2,43.7,7.9
E00156962,7.8,47.3,35.7,9.3
E00156963,3.3,27.5,46.7,22.5
E00156964,7.1,29.1,39.4,24.4
E00156965,10.5,35,41.3,13.3
E00156966,15.3,32.1,44.3,8.4
E00156967,2.3,26.5,48.5,22.7
E00156968,0,27.6,56.1,16.3
E00157077,5,19,43,33.1
