areacd,in_full_time_education-001,in_full_time_education-002
E00083820,24.1,75.9
E00083822,20.5,79.5
E00083823,15,85
E00083824,12,88
E00083828,22.2,77.8
E00083829,22.5,77.5
E00083830,17.4,82.6
E00083831,24.3,75.7
E00083832,19.7,80.3
E00083833,22.2,77.8
E00083834,16.8,83.2
E00083835,31.8,68.2
E00083836,20.2,79.8
E00083837,22.3,77.7
E00083848,22.6,77.4
E00083850,18.6,81.4
E00083851,18.7,81.3
E00155432,22.8,77.2
E00155433,18,82
E00155434,18.4,81.6
E00155436,21.2,78.8
E00155437,31.6,68.4
E00155438,28.9,71.1
E00155439,18.2,81.8
E00155446,14.9,85.1
E00155450,13.2,86.8
E00155451,19.8,80.2
E00155453,23.7,76.3
E00156448,16.8,83.2
E00156449,14.4,85.6
E00156450,15.4,84.6
E00156452,15.8,84.2
E00156453,12,88
E00156454,25.7,74.3
E00156455,17.9,82.1
E00156458,19.9,80.1
E00156459,13,87
E00156462,9.5,90.5
E00156463,19.4,80.6
E00156464,13.6,86.4
E00156465,15.9,84.1
E00156505,20,80
E00156515,19.3,80.7
E00156516,22.4,77.6
E00156517,19.3,80.7
E00156519,20.4,79.6
E00156520,20.2,79.8
E00156521,18.9,81.1
E00156522,21.3,78.7
E00156848,16.3,83.7
E00156849,15,85
E00156850,20.7,79.3
E00156852,16.7,83.3
E00156853,12.8,87.2
E00156854,18,82
E00156855,15.9,84.1
E00156856,17.1,82.9
E00156857,16.3,83.8
E00156858,19.3,80.7
E00156859,17.7,82.3
E00156861,16.6,83.4
E00156862,15.5,84.5
E00156863,8.2,91.8
E00156864,24.6,75.4
E00156865,19.6,80.4
E00156866,20.5,79.5
E00156867,18.8,81.2
E00156868,17.5,82.5
E00156869,15,85
E00156870,16.6,83.4
E00156871,17.6,82.4
E00156872,15.8,84.2
E00156875,15.3,84.7
E00156876,15.9,84.1
E00156877,17.8,82.2
E00156878,19,81
E00156879,15.5,84.5
E00156880,14.6,85.4
E00156881,15.3,84.7
E00156882,15.5,84.5
E00156883,16.7,83.3
E00156884,12.4,87.6
E00156885,20.2,79.8
E00156886,14.1,85.9
E00156887,11.1,88.9
E00156888,16.4,83.6
E00156889,27.6,72.4
E00156890,19,81
E00156929,17.4,82.6
E00156930,20.8,79.2
E00156933,20.7,79.3
E00156936,21.1,78.9
E00156937,14.8,85.2
E00156939,22.7,77.3
E00156940,19.7,80.3
E00156943,23.8,76.2
E00156944,25.4,74.6
E00156946,8.7,91.3
E00156947,14.8,85.2
E00156948,9.8,90.2
E00156949,16.4,83.6
E00156950,16.9,83.1
E00156951,14,86
E00156952,16.8,83.2
E00156953,17.2,82.8
E00156954,9.6,90.4
E00156955,19.5,80.5
E00156956,14.9,85.1
E00156957,19,81
E00156958,10.4,89.6
E00156959,12.6,87.4
E00156960,16.2,83.8
E00156961,14.3,85.7
E00156962,10,90
E00156963,18,82
E00156964,14.8,85.2
E00156965,19.3,80.7
E00156966,21.3,78.7
E00156967,21,79
E00156968,33.3,66.7
E00157077,23.4,76.6
E00157078,26,74
E00157080,22.7,77.3
E00157081,26.2,73.8
E00157082,16.6,83.4
