areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00083820,9.5,17.5,43.7,29.4
E00083822,17.9,16.6,39.1,26.5
E00083823,11.1,14.7,53.8,20.4
E00083824,12.2,26.7,47.8,13.3
E00083828,10.1,12.3,58.1,19.6
E00083829,8.3,20.5,53,18.2
E00083830,12.1,19.7,55.4,12.7
E00083831,9.3,17.9,53.6,19.3
E00083832,11.3,20.5,45.7,22.5
E00083833,14.2,15.5,56.8,13.5
E00083834,14,14.9,57.9,13.2
E00083835,15.2,12.3,49.1,23.4
E00083836,17.8,11.8,46.2,24.3
E00083837,13.4,16.5,51,19.1
E00083848,12.4,13,57.1,17.5
E00083850,20.2,14.7,44.2,20.9
E00083851,15.8,11.5,46.7,26.1
E00155432,6.1,14,52,27.9
E00155433,13.7,15.9,50,20.3
E00155434,13.8,14.5,54.6,17.1
E00155436,7.7,12.9,57.4,21.9
E00155437,4.4,16.4,71.1,8.2
E00155438,12.2,11.1,54,22.8
E00155439,14,11.4,61.1,13.5
E00155446,12.5,14.3,58.9,14.3
E00155450,9.9,14.3,62.7,13
E00155451,13.1,19,56.9,10.9
E00155453,15.6,17.8,51.9,14.8
E00156448,13.8,16.9,53.8,15.4
E00156449,8.7,14,65.7,11.6
E00156450,4.5,24.8,56.4,14.3
E00156452,15.5,17.8,51.9,14.7
E00156453,7.1,9.5,72.6,10.7
E00156454,8.8,14.4,50,26.9
E00156455,12.6,20.7,50.6,16.1
E00156458,11.8,18.2,56.4,13.6
E00156459,8.9,15.6,52.8,22.8
E00156462,4,10.6,80.3,5.1
E00156463,8.7,19.3,60.7,11.3
E00156464,7.3,11.9,68.2,12.6
E00156465,11.9,20.5,62.9,4.6
E00156505,24.8,13.9,51.5,9.9
E00156515,6.4,27.5,47.7,18.3
E00156516,9.8,17.8,53.4,19
E00156517,4.8,16.1,60.8,18.3
E00156519,12,13.4,56,18.7
E00156520,13.5,17.5,50.9,18.1
E00156521,15.8,17.3,41.7,25.2
E00156522,9.5,17.6,53.4,19.6
E00156848,7.1,23.4,63.8,5.7
E00156849,8.2,11.9,67.5,12.4
E00156850,13.3,20.8,47.5,18.3
E00156852,8,18,65,9
E00156853,14.3,15,58.6,12
E00156854,8.8,13.8,64.2,13.2
E00156855,6.3,19.6,63.3,10.8
E00156856,8.3,17.2,60.6,13.9
E00156857,6.4,19.3,63.8,10.6
E00156858,10.6,13.2,62.4,13.8
E00156859,18.1,21.7,47,13.3
E00156861,7.3,16.7,68.2,7.8
E00156862,12.4,15.2,61.8,10.7
E00156863,4.5,14.6,64,16.9
E00156864,9,17.2,65.7,8.2
E00156865,10.5,21.7,57.2,10.5
E00156866,10.6,21.2,59.8,8.3
E00156867,9.3,19.3,59.6,11.8
E00156868,6.9,12.7,68.8,11.6
E00156869,14.2,19.5,56.3,10
E00156870,11.4,14.6,67.5,6.5
E00156871,13.8,11.3,64.8,10.1
E00156872,15.1,16.4,54.8,13.7
E00156875,10.3,14.7,54.4,20.6
E00156876,13.6,13.6,61.4,11.4
E00156877,8.9,15.2,61.4,14.6
E00156878,15.7,15.7,56.7,11.8
E00156879,14.8,19.5,40.2,25.4
E00156880,12.7,15.2,58.2,13.9
E00156881,9.8,17.9,48.4,23.9
E00156882,10.4,18.8,53.5,17.4
E00156883,17.5,24.6,36.8,21.1
E00156884,8.6,16.6,58.9,16
E00156885,13.6,18.8,50,17.5
E00156886,15,18.4,50.3,16.3
E00156887,16.1,19.5,47.5,16.9
E00156888,8.8,19,59.2,12.9
E00156889,13.5,20.6,57.4,8.4
E00156890,9.8,17.9,66.7,5.7
E00156929,12.8,15.5,58.1,13.5
E00156930,6.7,17.8,63.3,12.2
E00156933,9.8,22,60.6,7.6
E00156936,10.6,18.4,53.5,17.5
E00156937,10.1,14,65.2,10.7
E00156939,7.2,16.1,67.1,9.6
E00156940,18.8,15.6,53.8,11.9
E00156943,6.8,26.3,55.6,11.3
E00156944,9.8,22.7,58.9,8.6
E00156946,7.9,17.3,59.7,15.1
E00156947,8.6,14.7,60.7,16
E00156948,15.5,12.4,60.8,11.3
E00156949,8.5,14,62.8,14.7
E00156950,13.2,14.3,52.7,19.8
E00156951,13.9,18.8,53.3,13.9
E00156952,15.9,14.5,55.2,14.5
E00156953,10.1,13.5,63.5,12.8
E00156954,10.7,13.4,67.9,8
E00156955,11.2,21.8,54.7,12.4
E00156956,11.5,10.9,57,20.6
E00156957,17.5,21.3,45.6,15.6
E00156958,13.7,20.6,56.5,9.2
E00156959,7.3,23.4,56.2,13.1
E00156960,13.6,22.5,50.3,13.6
E00156961,13.8,10.6,64.2,11.4
E00156962,5.9,5.9,73,15.1
E00156963,9.3,18.6,57.9,14.3
E00156964,7.2,18.9,62.8,11.1
E00156965,9.3,18.1,61,11.5
E00156966,6,20.1,58.2,15.7
E00156967,14.1,22,53.1,10.7
E00156968,3.8,14.2,71.6,10.4
E00157077,10.1,21.3,58,10.6
E00157078,12.5,17,62,8.5
E00157080,12.9,21.3,47.6,18.2
E00157081,10.4,15.6,59.1,14.9
E00157082,13.9,25.7,45.8,14.6
E00157083,16.1,16.1,48.4,19.3
E00157084,10.1,16.1,58.4,15.4
E00157085,16.4,19.6,52.9,11.1
E00157087,7.3,11.6,70.1,11
E00157088,11.5,11.5,68.9,8.1
E00157089,11,16.4,46.6,26
E00157090,11.7,13.9,49.4,25
E00157091,15,15.6,39.5,29.9
E00157092,13.8,23.6,45.5,17.1
E00157093,13.2,13.9,61.1,11.8
E00157094,14.1,16.6,55.2,14.1
E00157095,7.8,19,58.7,14.5
E00157096,8.3,18.9,53.8,18.9
E00157097,8.2,22.4,53.1,16.3
E00157098,7.2,15.9,51.4,25.4
E00157099,9.9,17.4,55.8,16.9
E00157100,12.7,12,57.8,17.5
E00157101,16.7,15.3,47.2,20.8
E00157102,14.2,20.3,56.1,9.5
E00157103,8.6,21.2,56.3,13.9
E00157104,15.5,15.5,46.5,22.5
E00157750,9.9,20.5,55.9,13.7
E00157751,20.4,7.4,50,22.2
E00157752,11.2,21.3,51.5,16
E00157753,3.7,11,65.2,20.1
E00157754,8.6,13.6,64.1,13.6
E00157755,5.7,16.7,64.9,12.6
E00157756,11.3,19.8,58.5,10.4
E00157757,9.8,18,60.7,11.5
E00157758,13.8,15.9,41.3,29.1
E00157759,7.8,16.5,58.3,17.5
E00157784,7.5,16.1,63.4,13
E00157785,15.1,30.2,47.5,7.2
E00157786,6.8,18.4,57.8,17
E00157787,12.7,19,59.2,9.2
E00157788,5.1,17.8,64.3,12.7
E00157789,10.1,17.3,63.7,8.9
E00157790,13.4,26.2,51.7,8.7
E00157791,6.5,15.3,64.1,14.1
E00157792,7.7,17.7,66.2,8.5
E00157793,10.8,18,59,12.2
E00157794,11,21.3,61,6.6
E00157795,6.2,17.9,62.1,13.8
E00157796,8,15.9,64.6,11.5
E00157797,3.8,11.5,67.5,17.2
E00157798,10.5,14.9,66.7,7.9
E00157799,15.4,24.5,51.7,8.4
E00157800,10.2,27.7,56.2,5.8
E00157801,3.7,17.6,64.8,13.9
E00157802,13.2,15.2,61.6,9.9
E00157803,8.7,22.6,60,8.7
E00157804,6.6,13.2,67.6,12.5
E00157806,9,11.5,69.7,9.8
E00157807,8.5,18.4,63.8,9.2
