areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00083820,93.4,4.5,2.1
E00083822,91.3,7.1,1.6
E00083823,88.1,8.5,3.4
E00083824,70.6,25.4,4
E00083828,85.8,9.7,4.5
E00083829,86,9.8,4.2
E00083830,81.2,13.7,5.1
E00083831,87.8,10.4,1.8
E00083832,84.7,11.9,3.4
E00083833,91,6.7,2.3
E00083834,90.3,7.2,2.6
E00083835,92,6.3,1.7
E00083836,94,5.2,0.8
E00083837,91.6,6.5,1.8
E00083848,90.9,7.1,2
E00083850,83.4,9.9,6.7
E00083851,93,6.1,0.9
E00155432,93.6,3.9,2.5
E00155433,90.4,7.4,2.2
E00155434,82.9,13.8,3.3
E00155436,94.4,4.2,1.3
E00155437,88.8,7.8,3.4
E00155438,95.7,3,1.4
E00155439,84.6,9.4,6.1
E00155446,84.8,9.9,5.3
E00155450,88.9,8.7,2.4
E00155451,83,13.4,3.6
E00155453,89.2,9.3,1.5
E00156448,92.1,6,2
E00156449,81.9,14.2,3.9
E00156450,84.9,12.2,2.9
E00156452,84.9,11.5,3.6
E00156453,75.4,17.9,6.8
E00156454,86.6,11.1,2.3
E00156455,86.8,11.7,1.5
E00156458,78.2,16,5.8
E00156459,88.1,8.8,3.1
E00156462,94.5,5.1,0.4
E00156463,84.6,10.9,4.4
E00156464,90.8,6.9,2.3
E00156465,85.6,11.1,3.4
E00156505,90.9,7,2.2
E00156515,88.7,9.4,2
E00156516,90.9,7.9,1.3
E00156517,94.2,4.7,1.1
E00156519,90.2,8.2,1.5
E00156520,90,9.4,0.6
E00156521,89.1,8.3,2.6
E00156522,85.4,10,4.6
E00156848,83.8,12.7,3.5
E00156849,88.9,7.3,3.8
E00156850,86.8,10.4,2.8
E00156852,71.6,21,7.4
E00156853,87.1,9,3.9
E00156854,93.8,6.3,0
E00156855,89.5,8.4,2
E00156856,88.5,8,3.5
E00156857,90.2,8.4,1.4
E00156858,93.8,5.6,0.6
E00156859,91.5,8.5,0
E00156861,78,16.7,5.3
E00156862,86.4,10.9,2.7
E00156863,75.4,17.9,6.7
E00156864,80.7,12.4,6.9
E00156865,87.7,9.3,3
E00156866,83.1,11,5.9
E00156867,85,13.1,1.8
E00156868,93.4,5,1.6
E00156869,85.9,9.8,4.3
E00156870,78.9,15.1,6
E00156871,88.4,9.7,1.9
E00156872,89.3,8.2,2.4
E00156875,65.8,20.8,13.5
E00156876,85.8,10.2,4
E00156877,88.7,8.7,2.5
E00156878,84,10.8,5.2
E00156879,91.8,7,1.1
E00156880,86.4,10.2,3.4
E00156881,88.1,9,2.8
E00156882,85.1,12.1,2.8
E00156883,87.2,9,3.8
E00156884,87.3,9.6,3.1
E00156885,89.7,9.2,1.1
E00156886,87,10.2,2.7
E00156887,85.9,9.4,4.7
E00156888,88,7,5
E00156889,82.4,12.9,4.7
E00156890,77.6,16.3,6.1
E00156929,86,9.7,4.4
E00156930,90.7,8,1.3
E00156933,87.7,10,2.3
E00156936,91.1,7.5,1.3
E00156937,89.2,7.7,3.1
E00156939,90.6,7.5,1.9
E00156940,88.7,8.7,2.6
E00156943,87.6,10.4,2
E00156944,87.5,10.6,1.9
E00156946,80.4,10,9.6
E00156947,93.4,6.6,0
E00156948,78.2,14.2,7.6
E00156949,81,10.3,8.6
E00156950,90.9,7.1,2
E00156951,87.4,10.6,2
E00156952,91,6.6,2.4
E00156953,79,13.8,7.2
E00156954,85.2,12,2.8
E00156955,88.6,8.1,3.3
E00156956,89.9,10.1,0
E00156957,93.1,5.3,1.6
E00156958,86.5,9.5,4
E00156959,90,6.6,3.5
E00156960,88.4,9.7,1.9
E00156961,86.6,10.5,2.8
E00156962,91.6,6.7,1.8
E00156963,89.8,7.5,2.7
E00156964,87.7,10.7,1.5
E00156965,89.1,8.7,2.2
E00156966,80.3,14,5.7
E00156967,86.1,12.2,1.7
E00156968,95.6,3.1,1.3
E00157077,92.8,5.4,1.7
E00157078,92.3,6.6,1.1
E00157080,89.9,9,1.2
E00157081,88.9,8.4,2.7
E00157082,88.9,7.4,3.7
E00157083,85.5,11.4,3.1
E00157084,86.3,9.8,3.8
E00157085,90.7,6.2,3.1
E00157087,92.7,6.2,1.2
E00157088,91.4,6.7,1.9
E00157089,90.1,7.7,2.1
E00157090,91,8,1
E00157091,94.2,4.9,0.9
E00157092,87.2,11.7,1.2
E00157093,90.8,7.9,1.3
E00157094,91.1,5.5,3.4
E00157095,92.4,5.6,2.1
E00157096,85.9,9.7,4.4
E00157097,91.7,5.6,2.7
E00157098,89.9,8.1,2
E00157099,88.4,10.3,1.3
E00157100,92.3,6.2,1.5
E00157101,88.7,10,1.3
E00157102,85.4,10.1,4.5
E00157103,90.5,6.9,2.6
E00157104,91.9,5.8,2.3
E00157750,91.1,8.9,0
E00157751,81.7,15.7,2.6
E00157752,92.7,6.9,0.3
E00157753,90.9,7.6,1.5
E00157754,92.6,7.1,0.3
E00157755,86.2,12.3,1.5
E00157756,85.4,11.7,2.9
E00157757,93.7,5.6,0.8
E00157758,93.7,5,1.4
E00157759,82.7,14.2,3.1
E00157784,88,8.4,3.6
E00157785,77.5,14,8.5
E00157786,87.7,8.8,3.5
E00157787,88.8,8.5,2.7
E00157788,91.4,6.6,2.1
E00157789,89.1,8.6,2.2
E00157790,88,9.6,2.4
E00157791,90.4,7.8,1.8
E00157792,86,9.5,4.5
E00157793,84.5,13.8,1.8
E00157794,85.2,11.1,3.6
E00157795,86.8,9.2,4
E00157796,86.9,11,2
E00157797,90.1,7.1,2.7
E00157798,79.3,13.5,7.2
E00157799,80.7,12.6,6.7
E00157800,80.7,11.7,7.5
E00157801,78.7,14.4,6.9
E00157802,81.4,13.2,5.4
E00157803,78.4,13.1,8.5
E00157804,89.5,8.1,2.4
E00157806,86,10.1,3.9
E00157807,85.5,10.4,4.1
E00157808,89.2,9.2,1.6
E00157810,90.4,8.2,1.4
E00157811,83.1,10.9,5.9
E00157812,88.9,9,2.1
E00157813,82,13.9,4.1
E00157814,91.2,7.4,1.4
E00157815,92.7,6.3,0.9
E00157816,81.7,14.9,3.4
E00157817,88.8,9.7,1.5
E00157818,90.5,7.1,2.4
E00157819,76.2,17.4,6.4
E00157820,86.7,8.2,5
E00157821,86.2,12.8,1
E00157822,86.6,9.3,4.1
E00157823,79.3,16.1,4.6
E00157824,83.9,11.4,4.7
E00157825,84.5,11,4.5
E00157826,77.6,16,6.5
E00157827,90.2,7.9,1.9
E00157828,85.5,10.3,4.2
E00157829,84.9,10.9,4.2
E00157830,88.1,9.2,2.7
E00157831,88.6,9.4,2
E00157832,85.3,12.5,2.2
E00157833,82.9,10.5,6.6
E00157834,78,18.6,3.4
E00157835,82.8,12.1,5.2
E00157836,67.1,19.3,13.5
E00157837,72.9,17.4,9.7
E00157838,82.2,14.9,2.9
E00157839,86,11,3
E00157840,88.6,9.3,2
E00157841,79.7,14.5,5.8
E00157842,85.7,10.4,3.9
E00157843,81.5,10,8.5
E00157844,85.5,10.2,4.2
E00157845,87.9,9.1,3
E00157846,89.7,8.8,1.5
E00157847,89.8,9.1,1.1
E00157848,91.7,7.4,0.9
E00157849,91,6.5,2.5
E00157850,79.9,11.2,8.9
E00157851,90.3,8.1,1.6
E00157852,87.3,9.9,2.8
E00157853,89.6,7.9,2.5
E00157854,93.4,4.8,1.8
E00157856,90.6,6.6,2.8
E00157857,88.8,8.5,2.7
E00157858,85,9.6,5.4
E00157859,90.9,7.3,1.7
E00157860,90.7,7.2,2.1
E00157861,87.8,8.3,3.9
E00157862,88.8,8.6,2.6
E00157863,87.7,10.3,2
E00157864,93.4,5.9,0.7
E00157865,86.2,9.6,4.2
E00157866,81.7,11.5,6.8
