areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00045166,16.7,14.7,41.2,27.5
E00045167,6.9,12.5,65.3,15.3
E00045168,26,23.6,29.3,21.1
E00045169,10.8,24.5,46,18.7
E00045171,5.9,12.9,71.8,9.4
E00045172,21,25,13.7,40.3
E00045173,36.9,20,4.6,38.5
E00045174,20.2,13.1,56,10.7
E00045175,20.2,20.2,45.7,13.8
E00045176,27.3,19.1,30.9,22.7
E00045178,39.7,19.8,27.6,12.9
E00045180,14,22.6,26.9,36.6
E00045181,24.8,20,42.9,12.4
E00045182,13,11.5,62.6,13
E00045183,32.2,20.7,24,23.1
E00045184,10.9,8.7,65.2,15.2
E00045186,10.2,13.6,58.5,17.8
E00045187,15.8,14.7,54.7,14.7
E00045188,0.7,0.7,92.3,6.3
E00045189,8.9,10.4,63.7,17
E00045190,21.1,22.4,40.8,15.6
E00045191,9.4,15.1,64.2,11.3
E00045193,10.3,12.3,62.3,15.1
E00045196,17.6,23.5,48.5,10.3
E00045197,18.3,33.7,34.6,13.5
E00045198,4.3,3.3,84.8,7.6
E00045199,5.3,4.8,81.5,8.5
E00045200,10.3,18.2,61.2,10.3
E00045201,6.3,4.9,83.1,5.6
E00045202,12,8,65.3,14.7
E00045204,3.3,3.3,88.2,5.2
E00045205,3.4,4.8,88.4,3.4
E00045206,15.8,10.1,56.1,18
E00045207,7.9,5.5,80.3,6.3
E00045208,7.7,8.3,74,10.1
E00045210,11.6,5.8,71.1,11.6
E00045212,8.4,7.8,76.6,7.2
E00045213,27.6,22.4,3.8,46.2
E00045214,9.2,16,42,32.8
E00045215,16.8,29.5,6,47.7
E00045216,16.7,20.2,21.9,41.2
E00045217,19.8,12.7,46.8,20.6
E00045218,25.9,21,10.5,42.7
E00045219,24.1,23.4,14.9,37.6
E00045220,19,16.4,40.5,24.1
E00045221,16.3,28.8,16.3,38.5
E00045222,8.6,11.4,25.7,54.3
E00045223,23,21,26,30
E00045224,25,18.2,17,39.8
E00045225,18.4,24.1,26.4,31
E00045226,18.5,7.6,64.1,9.8
E00045227,51.6,25.8,4.3,18.3
E00045228,51.6,12.9,2.2,33.3
E00045231,39.7,30.1,8.2,21.9
E00045232,26.9,14.3,33.6,25.2
E00045233,14.5,6,72.3,7.2
E00045234,24.3,27.1,25.2,23.4
E00045235,39.6,19.8,11,29.7
E00045236,19.7,13.4,49.7,17.2
E00045237,13.7,18.3,53.4,14.5
E00045238,28.7,25,28.7,17.6
E00045239,31.6,10.3,46.2,12
E00045240,23.1,6.7,51.9,18.3
E00045241,27.5,20.3,13.8,38.4
E00045242,6.5,15.9,61.7,15.9
E00045244,23.9,10.6,42.5,23
E00045245,23.4,27.3,31.8,17.5
E00045247,15.6,26,44.2,14.3
E00045704,20.7,12.6,40.5,26.1
E00045707,24.8,19.8,10.7,44.6
E00045709,14.7,7.7,49,28.7
E00045730,20.7,39.9,21.8,17.6
E00045901,44.4,43.7,2.2,9.6
E00045902,27.2,27.2,18.4,27.2
E00045904,39.2,26.2,3.1,31.5
E00045905,29.1,27.6,8.7,34.6
