areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00045166,22.9,43.8,28.1,5.2,0
E00045167,26.6,39.2,23.8,9.1,1.4
E00045168,19.5,27.6,40.7,12.2,0
E00045169,28,43.4,17.5,9.1,2.1
E00045171,22.9,40,30,6.5,0.6
E00045172,19.4,28.2,33.9,17.7,0.8
E00045173,20.2,48.1,22.5,7.8,1.6
E00045174,21,39.5,24,15.6,0
E00045175,20.2,41,27.7,11.2,0
E00045176,21.4,34.8,29.5,10.7,3.6
E00045178,23.3,31,30.2,14.7,0.9
E00045180,17.5,51.5,25.8,5.2,0
E00045181,17,47.2,24.5,11.3,0
E00045182,22.6,34.6,32.3,10.5,0
E00045183,19,41.3,28.9,9.9,0.8
E00045184,25.5,30.7,26.3,17.5,0
E00045186,21.2,48.3,19.5,10.2,0.8
E00045187,20,38.9,26.3,12.6,2.1
E00045188,16.3,43.3,33.3,7.1,0
E00045189,19.5,39.1,31.6,8.3,1.5
E00045190,32.7,39.5,21.1,6.8,0
E00045191,13.2,31.1,46.2,9.4,0
E00045193,28.1,34.9,25.3,10.3,1.4
E00045196,33.8,38.2,23.5,4.4,0
E00045197,33,36.9,23.3,6.8,0
E00045198,30.2,27.1,28.1,12.5,2.1
E00045199,27,40.7,24.3,7.9,0
E00045200,16.1,33.9,39.7,9.5,0.8
E00045201,21.9,46.6,23.3,8.2,0
E00045202,20.8,36.9,36.2,6,0
E00045204,17,42.9,32.1,8,0
E00045205,19,32,36.1,12.9,0
E00045206,22.7,39,30.5,7.8,0
E00045207,20.5,40.9,33.1,5.5,0
E00045208,26.7,36.4,26.7,10.3,0
E00045210,24.2,35.8,30.8,9.2,0
E00045212,16.8,40.1,26.3,15,1.8
E00045213,40.3,28.6,28.6,1.9,0.6
E00045214,31.8,48.8,11.6,7,0.8
E00045215,47.7,31.5,16.1,4.7,0
E00045216,29.8,43,17.5,8.8,0.9
E00045217,33.3,32.5,23.6,10.6,0
E00045218,37,42.5,16.4,4.1,0
E00045219,29.8,39,27,4.3,0
E00045220,22.1,46.9,22.1,8.8,0
E00045221,26.7,41,23.8,7.6,1
E00045222,30,44.3,15.7,8.6,1.4
E00045223,30.7,35.6,25.7,6.9,1
E00045224,37.1,33.7,25.8,3.4,0
