areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00045166,42.3,9.4,48.3
E00045167,37.2,10.2,52.6
E00045168,38.1,9.7,52.2
E00045169,42.3,9.6,48.1
E00045171,39.5,9.9,50.7
E00045172,33.2,13.4,53.4
E00045173,40.2,12.5,47.3
E00045174,34.5,13.3,52.2
E00045175,37.8,9.2,53
E00045176,33,9.2,57.8
E00045178,41.3,8,50.7
E00045180,31.1,10.7,58.2
E00045181,39.9,9.3,50.7
E00045182,37.5,8,54.4
E00045183,38.8,11.3,49.9
E00045184,30.1,14.1,55.9
E00045186,41.2,8.3,50.5
E00045187,37.9,8.7,53.4
E00045188,32,12.8,55.2
E00045189,36.2,10.6,53.2
E00045190,44.4,8.6,47
E00045191,26.6,9.9,63.5
E00045193,47,9.6,43.3
E00045196,42.9,9.5,47.6
E00045197,40.6,9.7,49.7
E00045198,27.6,7.3,65
E00045199,35.9,9.2,54.9
E00045200,33.8,5.1,61.1
E00045201,34.1,9.2,56.8
E00045202,45.7,12.1,42.2
E00045204,42.2,11.6,46.2
E00045205,32.2,15.1,52.7
E00045206,42.8,10.9,46.3
E00045207,42.3,9,48.8
E00045208,41.1,10.5,48.3
E00045210,47.5,8.1,44.4
E00045212,45.4,12.3,42.3
E00045213,45.8,5.5,48.6
E00045214,47.7,11.1,41.3
E00045215,53.6,6.9,39.5
E00045216,48.9,9.3,41.8
E00045217,39.6,6.7,53.7
E00045218,44.9,9.5,45.6
E00045219,42.1,8.5,49.4
E00045220,39.7,8.8,51.5
E00045221,42.3,9.6,48.1
E00045222,55,11,34
E00045223,39.9,5.5,54.5
E00045224,48.1,9.2,42.7
E00045225,38.5,17.3,44.2
E00045226,34.5,5.6,59.9
E00045227,34.9,6.1,59
E00045228,48.9,5,46.2
E00045231,45.3,4.9,49.8
E00045232,34.2,8.7,57
E00045233,32.9,11.3,55.9
E00045234,35.5,7.5,57
E00045235,42.6,5.4,52.1
E00045236,39.7,9.3,51
E00045237,42.9,5.6,51.5
E00045238,43.5,4.2,52.3
E00045239,32.8,9.1,58.1
E00045240,39,11.7,49.4
E00045241,39.1,12.1,48.8
E00045242,32.5,14.1,53.4
E00045244,32.4,4.3,63.3
E00045245,45.8,6.8,47.4
E00045247,43.3,13.5,43.3
E00045704,43.3,6.1,50.6
E00045707,38.1,7,54.8
E00045709,45.9,6.7,47.4
E00045730,60.8,4.9,34.2
E00045901,51.8,5.5,42.7
E00045902,44.9,6.8,48.3
E00045904,45.5,6.8,47.7
E00045905,46,7,47
E00045906,40.4,7.9,51.7
E00045907,34.3,7,58.7
E00045909,43.5,4.1,52.4
