areacd,disability_3a-001,disability_3a-002
E00081833,15,85
E00081834,25.8,74.2
E00081835,15.5,84.5
E00081836,11.5,88.5
E00081837,22.9,77.1
E00081838,13.2,86.8
E00081839,16.5,83.5
E00081840,11.8,88.2
E00081841,9.7,90.3
E00081842,10.5,89.5
E00081843,14.9,85.1
E00081844,7.5,92.5
E00081845,13.6,86.4
E00081846,14.9,85.1
E00081847,12.1,87.9
E00081848,14.5,85.5
E00081849,21.2,78.8
E00081850,10.9,89.1
E00081851,14.3,85.7
E00081852,16,84
E00081853,10.1,89.9
E00081854,13.1,86.9
E00081855,4.6,95.4
E00081856,16.6,83.4
E00081857,11.7,88.3
E00081858,12.2,87.8
E00081859,12.3,87.7
E00081860,9.7,90.3
E00081862,9.4,90.6
E00081863,10,90
E00081864,14.9,85.1
E00081865,16.7,83.3
E00081866,12.7,87.3
E00081872,11.1,88.9
E00081873,18.2,81.8
E00081874,13.5,86.5
E00081875,19.6,80.4
E00081876,21.1,78.9
E00081877,15.7,84.3
E00081878,17,83
E00081879,16,84
E00081880,12.7,87.3
E00081884,11.7,88.3
E00081885,11.9,88.1
E00081886,9.6,90.4
E00081890,6.8,93.2
E00081891,28,72
E00081892,12,88
E00081893,10.7,89.3
E00081894,10.4,89.6
E00081895,14.2,85.8
E00081896,13.8,86.2
E00081897,24.3,75.7
E00081898,16.2,83.8
E00081900,20.1,79.9
E00081901,8.3,91.7
E00081902,14.6,85.4
E00081903,14.2,85.8
E00081904,12.4,87.6
E00081905,19.4,80.6
E00081906,10.8,89.2
E00081907,13.6,86.4
E00081908,11.9,88.1
E00081910,16,84
E00081911,19.5,80.5
E00081912,15.5,84.5
E00081919,19.4,80.6
E00081921,20.5,79.5
E00081922,12,88
E00081923,13.1,86.9
E00081924,14.1,85.9
E00081925,27.9,72.1
E00081926,19.2,80.8
E00081927,19.8,80.2
E00081928,14.1,85.9
E00081929,16.1,83.9
E00081930,16,84
E00081931,13.5,86.5
E00081932,11.2,88.8
E00081933,13,87
E00081934,17.6,82.4
E00081935,17.6,82.4
E00081936,18.6,81.4
E00081937,15.7,84.3
E00081938,11.4,88.6
E00081939,16.2,83.8
E00081940,18.1,81.9
E00081941,15.4,84.6
E00081942,13.6,86.4
E00081943,21.6,78.4
E00081944,14.1,85.9
E00081945,16.2,83.8
E00081946,11.8,88.2
E00081947,19.9,80.1
E00081948,9.7,90.3
E00081949,11.3,88.7
E00081950,14.8,85.2
E00081951,15.2,84.8
E00081952,16.7,83.3
E00081953,12,88
E00081954,12.5,87.5
E00081955,11.8,88.2
E00081956,19.4,80.6
E00081957,19.6,80.4
E00081958,17,83
E00081959,17.8,82.2
E00081960,14,86
E00081961,18.5,81.5
E00081962,13,87
E00081963,22.2,77.8
E00081964,17.9,82.1
E00081965,27.9,72.1
E00081966,14.1,85.9
E00081967,15.1,84.9
E00081993,21.8,78.2
E00081994,12.9,87.1
E00081995,16.6,83.4
E00081996,10,90
E00081997,12.3,87.7
E00081998,12.8,87.2
E00081999,12.8,87.2
E00082000,10.6,89.4
E00082001,11.8,88.2
E00082002,13.1,86.9
E00082003,9.7,90.3
E00082004,12.1,87.9
E00082005,12.7,87.3
E00082006,19.9,80.1
E00082008,19.1,80.9
E00082010,20.1,79.9
E00082018,19.1,80.9
E00082019,14.8,85.2
E00082020,18.7,81.3
E00082024,12.2,87.8
E00082025,8.9,91.1
E00082026,12.3,87.7
E00082027,14.3,85.7
E00082028,12.4,87.6
E00082029,11.8,88.2
E00082030,10.2,89.8
E00082031,8.6,91.4
E00082032,18.9,81.1
E00082033,10.2,89.8
E00082034,7.7,92.3
E00082035,11.1,88.9
E00082036,9.7,90.3
E00082037,10.2,89.8
E00082038,13.1,86.9
E00082039,13.4,86.6
E00082040,15,85
E00083955,6.8,93.2
E00083969,11.6,88.4
E00083970,9.6,90.4
E00083978,9,91
E00083979,17.1,82.9
E00083980,8,92
E00083981,15.8,84.2
E00083982,8.1,91.9
E00083983,14.6,85.4
E00083984,12.8,87.2
E00083985,12.9,87.1
E00083986,13.1,86.9
E00083987,12.4,87.6
E00083988,13.2,86.8
E00083989,10.3,89.7
E00083990,10.9,89.1
E00083991,10.1,89.9
E00083992,10.3,89.7
E00083993,15.4,84.6
E00083994,11.2,88.8
E00083995,11.4,88.6
E00083996,18.5,81.5
E00083997,9.9,90.1
E00083998,18.9,81.1
E00083999,17.4,82.6
E00084000,27.5,72.5
E00084003,22.4,77.6
E00084004,24.5,75.5
E00084005,21.1,78.9
E00084006,12.4,87.6
E00084007,12.5,87.5
E00084009,9.4,90.6
E00084010,12.3,87.7
E00084011,12.2,87.8
E00084261,12.3,87.7
E00084276,8.4,91.6
E00084301,11.7,88.3
E00084302,16.5,83.5
E00084303,10.5,89.5
E00084304,8.1,91.9
E00084305,12.6,87.4
E00084306,7.8,92.2
E00084307,11.9,88.1
E00084308,15.2,84.8
E00084309,8.3,91.7
E00084310,16.8,83.2
E00084311,16.6,83.4
E00084312,10.1,89.9
E00084313,13.8,86.2
E00084314,5.6,94.4
E00084315,6.4,93.6
E00084316,28.4,71.6
E00084317,13.3,86.7
E00084318,12.6,87.4
E00084319,11.2,88.8
E00084320,17.2,82.8
E00084321,15.2,84.8
E00084322,14.7,85.3
E00084323,12.5,87.5
E00084324,11.1,88.9
E00116092,13.5,86.5
E00116094,12.8,87.2
E00116096,16.8,83.2
E00116097,11.7,88.3
E00116098,21.5,78.5
E00116099,15.6,84.4
E00116100,15.8,84.2
E00116101,16.2,83.8
E00116102,15.7,84.3
E00116103,16.4,83.6
E00116104,11.7,88.3
E00116105,10.3,89.7
E00116151,11.5,88.5
E00116152,18.1,81.9
E00116154,11.3,88.7
E00116155,6.2,93.8
E00116191,9.1,90.9
E00116192,10.1,89.9
E00116194,9.4,90.6
E00116195,10.2,89.8
E00116197,9.8,90.2
E00116198,13.2,86.8
E00116199,11.9,88.1
E00116200,13.4,86.6
E00116230,14.8,85.2
E00116231,18.6,81.4
E00116232,17.2,82.8
E00116233,17.5,82.5
E00116234,9.2,90.8
E00116235,18.8,81.2
E00116236,17.6,82.4
E00116237,15,85
E00116238,12.2,87.8
E00116239,11.2,88.8
E00116240,10.4,89.6
E00116241,11.2,88.8
E00116242,15.3,84.7
E00116243,16.8,83.2
E00116244,12.4,87.6
E00116245,12.4,87.6
E00116309,19.4,80.6
E00116310,22.2,77.8
E00116311,12.4,87.6
E00116312,10.1,89.9
E00116313,13.6,86.4
E00116314,16.2,83.8
E00116315,12.9,87.1
E00116316,12.2,87.8
E00116317,12.2,87.8
E00116318,17.1,82.9
E00116319,17.4,82.6
E00116320,20.6,79.4
E00116321,18.8,81.3
E00116322,21.8,78.2
E00116323,14.4,85.6
E00116324,21,79
E00116325,14,86
E00116326,10.1,89.9
E00116327,19.3,80.7
E00116328,11.2,88.8
E00116329,13,87
E00116330,16.1,83.9
E00116331,12.4,87.6
E00116332,11,89
E00116333,17.5,82.5
E00116334,17.1,82.9
E00116335,22.6,77.4
E00116336,10.8,89.2
E00116337,9,91
E00116338,14.9,85.1
