areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00081833,97.4,0.4,2.2
E00081834,83.9,2.5,13.6
E00081835,80.2,3.4,16.4
E00081836,95.3,1,3.7
E00081837,93.3,2.1,4.6
E00081838,93.9,3,3
E00081839,96.2,0.5,3.3
E00081840,94.1,0.6,5.3
E00081841,94.7,0.8,4.5
E00081842,92.1,1.7,6.2
E00081843,92.2,1.5,6.4
E00081844,86.7,1.3,12.1
E00081845,91,2.2,6.8
E00081846,95.2,1.3,3.5
E00081847,95.3,2.5,2.2
E00081848,87.3,1.5,11.2
E00081849,92.1,1.5,6.4
E00081850,88.9,0,11.1
E00081851,85.5,2,12.5
E00081852,86.6,0.6,12.8
E00081853,91.2,3.7,5.1
E00081854,94,1.3,4.7
E00081855,70.5,1.4,28.2
E00081856,88.6,1.3,10.1
E00081857,92.8,1.4,5.9
E00081858,96.7,1.2,2.1
E00081859,90.2,0.6,9.2
E00081860,84,2.2,13.8
E00081862,87.5,2.7,9.8
E00081863,88.4,4,7.6
E00081864,91.3,2.2,6.5
E00081865,94.2,0.8,5.1
E00081866,88.9,4.7,6.5
E00081872,89.9,1.6,8.5
E00081873,91.2,0.3,8.5
E00081874,90.2,0.6,9.2
E00081875,90.2,1.2,8.6
E00081876,91.7,2,6.3
E00081877,94.3,0.9,4.8
E00081878,88.4,2,9.6
E00081879,91.7,2.2,6.1
E00081880,91.1,3.4,5.5
E00081884,90.1,3.5,6.4
E00081885,94.1,0,5.9
E00081886,82.4,1.8,15.8
E00081890,86.4,2,11.6
E00081891,84,1.6,14.4
E00081892,89.3,5.9,4.9
E00081893,89,4.3,6.7
E00081894,89.8,1.8,8.4
E00081895,88.9,1.7,9.4
E00081896,94.9,2,3.1
E00081897,91.8,2.6,5.5
E00081898,97.4,1.6,1
E00081900,93.5,0.4,6.1
E00081901,88.2,3.5,8.3
E00081902,90.4,3.3,6.3
E00081903,92.6,0.9,6.6
E00081904,94.7,1.8,3.5
E00081905,90.9,4.8,4.3
E00081906,95.6,0,4.4
E00081907,86.7,4,9.2
E00081908,94.6,1.7,3.7
E00081910,84.4,3.6,12
E00081911,89,2.4,8.6
E00081912,93.5,0.4,6.1
E00081919,86.7,2,11.3
E00081921,86.5,2,11.5
E00081922,90.8,2.3,6.9
E00081923,89.7,1.4,8.9
E00081924,97.4,0,2.6
E00081925,85.6,8.7,5.8
E00081926,82.5,2.7,14.8
E00081927,84.7,2.5,12.8
E00081928,86,1.7,12.3
E00081929,93.4,0.4,6.3
E00081930,92,1.6,6.4
E00081931,85.4,3.5,11.1
E00081932,95.6,0.3,4.1
E00081933,84.6,1.2,14.2
E00081934,91.4,0.7,7.9
E00081935,96.1,1.8,2.1
E00081936,94.3,2.4,3.3
E00081937,95.2,1.6,3.2
E00081938,95.5,1.6,2.8
E00081939,93,1.3,5.6
E00081940,86.7,1.9,11.5
E00081941,94.5,2.6,3
E00081942,87.3,2.4,10.4
E00081943,94.3,1.2,4.5
E00081944,91.5,0.5,8
E00081945,89.8,1.8,8.4
E00081946,81.6,4.9,13.5
E00081947,79.2,3.2,17.6
E00081948,92.3,1.5,6.3
E00081949,85.5,2.8,11.7
E00081950,88.5,0.7,10.9
E00081951,91.3,0.4,8.3
E00081952,95.7,1.6,2.7
E00081953,84.5,4.8,10.7
E00081954,86.9,3.5,9.6
E00081955,91,1.1,7.8
E00081956,90.6,2.3,7.1
E00081957,84.6,2.1,13.3
E00081958,83.1,4.6,12.3
E00081959,88.7,1.4,9.9
E00081960,92.1,2.4,5.5
E00081961,91.1,1.9,7
E00081962,91.8,0,8.2
E00081963,82.6,3,14.4
E00081964,86.7,1.9,11.3
E00081965,83.3,3.5,13.2
E00081966,94.1,2,3.9
E00081967,88.4,1.4,10.1
E00081993,94.3,0,5.7
E00081994,87.6,4.1,8.3
E00081995,96.3,1.6,2.2
E00081996,96.7,1.4,1.9
E00081997,94.4,2.8,2.8
E00081998,96.2,1.4,2.3
E00081999,97.7,0,2.3
E00082000,88.2,3.1,8.7
E00082001,98.9,0,1.1
E00082002,95.3,0.7,4
E00082003,96.5,1.2,2.4
E00082004,93.3,2.5,4.1
E00082005,92.8,1.4,5.8
E00082006,93.8,1.3,4.9
E00082008,91.3,2.2,6.5
E00082010,85.6,3.7,10.7
