areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00081833,97.5,1.7,0,0.8
E00081834,92.5,1.5,0,6
E00081835,87.8,3.3,2.4,6.5
E00081836,97.4,2.6,0,0
E00081837,94.6,0.9,1.8,2.7
E00081838,92.7,4.5,0.9,1.8
E00081839,97.1,2.9,0,0
E00081840,94.8,3,1.5,0.7
E00081841,97.3,0,0,2.7
E00081842,95.4,2.3,0,2.3
E00081843,92.9,1.6,0,5.6
E00081844,91.5,3.8,0,4.7
E00081845,92,4.4,0.7,2.9
E00081846,96,2.4,0,1.6
E00081847,99.1,0.9,0,0
E00081848,88.3,7.3,1.5,2.9
E00081849,94.1,4.4,0.7,0.7
E00081850,91.9,4.8,0.8,2.4
E00081851,85.6,6.4,4.8,3.2
E00081852,86.9,4.1,5.7,3.3
E00081853,93.7,4.2,1.4,0.7
E00081854,97.4,1.7,0,0.9
E00081855,49.5,16.2,18.2,16.2
E00081856,91.5,2.3,1.5,4.6
E00081857,96.6,1.7,0,1.7
E00081858,97.5,0.8,0.8,0.8
E00081859,94.4,1.4,0,4.2
E00081860,79.7,6,3.8,10.5
E00081862,85.7,7.1,0,7.1
E00081863,91.9,4,2.4,1.6
E00081864,90.8,5,1.7,2.5
E00081865,99.1,0.9,0,0
E00081866,91.7,3.7,0.9,3.7
E00081872,91.3,4.7,0,3.9
E00081873,92.4,4.2,0.7,2.8
E00081874,88.8,4.9,4.2,2.1
E00081875,93.5,2.9,1.4,2.2
E00081876,93.7,2.8,0,3.5
E00081877,94.1,4.9,0,1
E00081878,91.3,7.1,0,1.6
E00081879,93.3,2.5,1.7,2.5
E00081880,92.5,2,0.7,4.8
E00081884,93.3,3.8,1,1.9
E00081885,91.4,5.5,0,3.1
E00081886,82.4,6.7,2.5,8.4
E00081890,86.7,4,4,5.3
E00081891,94.3,2.9,1,1.9
E00081892,88.2,4.9,2.9,3.9
E00081893,90.6,5.7,0.9,2.8
E00081894,92.9,1.3,1.3,4.4
E00081895,91.4,5.5,2.5,0.6
E00081896,95.5,2.3,0.8,1.5
E00081897,96.4,1.4,0,2.2
E00081898,99.2,0.8,0,0
E00081900,92.2,1.8,3,3
E00081901,91.9,2.4,2.8,2.8
E00081902,94.9,2.3,0.6,2.3
E00081903,96.4,1.4,0.7,1.4
E00081904,98.7,0.7,0.7,0
E00081905,97.8,2.2,0,0
E00081906,97.5,1.7,0,0.8
E00081907,92.9,4,0.8,2.4
E00081908,95.1,3.3,1.6,0
E00081910,86.4,0,1.7,11.9
E00081911,88,6.4,3.2,2.4
E00081912,94.3,3.8,1.9,0
E00081919,88.8,4.1,0.6,6.5
E00081921,88.3,7.2,1.8,2.7
E00081922,93.2,4.5,2.3,0
E00081923,96.8,1.6,0,1.6
E00081924,95.8,2.8,0,1.4
E00081925,94.1,2,2,2
E00081926,84.9,6.6,2.8,5.7
E00081927,83.7,2,4.8,9.5
E00081928,90.6,2.6,0.9,6
E00081929,93,3.5,0.9,2.6
E00081930,88.7,2.1,7,2.1
E00081931,87,5.7,2.4,4.9
E00081932,94.6,2.7,0,2.7
E00081933,87.2,5.6,4,3.2
E00081934,88.2,3.9,5.9,2
E00081935,95.3,2,0.7,2
E00081936,90.6,6.3,2.1,1
E00081937,96.9,1,1,1
E00081938,90.6,5.9,3.5,0
E00081939,89.9,3.4,3.4,3.4
E00081940,89.7,5.1,0.9,4.3
E00081941,94,5.2,0,0.9
E00081942,89.9,3.1,1.6,5.4
