areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00081833,6.6,30.6,62.8
E00081834,3.8,59.1,37.1
E00081835,9.4,29.9,60.6
E00081836,5.3,17.7,77
E00081837,5.4,43.2,51.4
E00081838,5.6,29.9,64.5
E00081839,6.5,15.8,77.7
E00081840,7.4,23.5,69.1
E00081841,3.6,22.7,73.6
E00081842,4.5,31.1,64.4
E00081843,7.8,22.5,69.8
E00081844,4.7,36.4,58.9
E00081845,7.3,29.9,62.8
E00081846,9.4,25.2,65.4
E00081847,5.2,15.5,79.3
E00081848,9,32.3,58.6
E00081849,7.4,26.7,65.9
E00081850,4.1,18.9,77
E00081851,11.6,16.3,72.1
E00081852,14.9,14.9,70.2
E00081853,7,21.8,71.1
E00081854,9.3,16.9,73.7
E00081855,5.9,2,92.1
E00081856,8.5,31.5,60
E00081857,0,44.4,55.6
E00081858,9.1,16.5,74.4
E00081859,6.3,32.2,61.5
E00081860,6.9,16,77.1
E00081862,11.1,33.3,55.6
E00081863,7.9,16.5,75.6
E00081864,7.5,10.8,81.7
E00081865,1.9,25.9,72.2
E00081866,10,16.4,73.6
E00081872,0,20.2,79.8
E00081873,5.6,28,66.4
E00081874,2.8,34,63.1
E00081875,3.5,27,69.5
E00081876,2.9,37.1,60
E00081877,5,32,63
E00081878,8.7,33.9,57.5
E00081879,8.3,18.2,73.6
E00081880,2,35.1,62.8
E00081884,5.6,13.1,81.3
E00081885,6.3,26.6,67.2
E00081886,5.9,23.7,70.3
E00081890,2.8,43.7,53.5
E00081891,2.9,53.3,43.8
E00081892,0,39,61
E00081893,7.7,21.2,71.2
E00081894,3.1,33.9,63
E00081895,3.1,36.2,60.7
E00081896,7.5,14.2,78.4
E00081897,3.4,34.5,62.1
E00081898,5.7,23,71.3
E00081900,1.8,55.4,42.8
E00081901,6.6,29.7,63.7
E00081902,5.1,34.1,60.8
E00081903,7.2,20.3,72.5
E00081904,2.6,24.8,72.5
E00081905,2.8,29.1,68.2
E00081906,4.3,23.9,71.8
E00081907,10.4,12.8,76.8
E00081908,6.6,13.1,80.3
E00081910,3.4,42.9,53.8
E00081911,10.2,21.3,68.5
E00081912,9.5,20,70.5
