areacd,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00155231,0.8,33.6,65.6
E00155232,2,40.7,57.3
E00155233,5.6,18.5,75.8
E00155234,3.6,52.3,44.1
E00155235,4,43.5,52.4
E00155236,2.5,26.3,71.2
E00155237,3.6,18.9,77.5
E00155238,5.5,29.7,64.8
E00155239,5.8,20.4,73.7
E00155240,9.1,19.5,71.4
E00155241,1.6,41.9,56.6
E00155242,7.8,17.2,75
E00155243,4.2,14.3,81.5
E00155244,7.4,19.1,73.5
E00155245,5.1,13.3,81.6
E00155246,2.9,29.8,67.3
E00155247,7.2,38.6,54.2
E00155248,3,19.7,77.3
E00155249,3.4,51.1,45.4
E00155250,13.4,25.2,61.4
E00155251,5.9,22.7,71.4
E00155252,6.2,26.9,66.9
E00155253,5.4,17.8,76.7
E00155254,6.3,31.3,62.5
E00155255,7.7,22.3,70
E00155256,5.3,20.7,74
E00155257,9.8,22.8,67.5
E00155259,9.3,35.6,55.1
E00155260,7.3,19,73.7
E00155261,3.1,30.5,66.4
E00155262,6.8,32.8,60.5
E00155263,6.7,10.7,82.7
E00155264,4.9,23.6,71.5
E00155303,18.2,45.9,35.8
E00155304,7.2,36.7,56.1
E00155305,29.4,15.1,55.6
E00155306,9.3,39.5,51.2
E00155307,6.4,40.4,53.2
E00155309,18.7,34.6,46.7
E00155310,13.8,38.4,47.8
E00155311,22,22,56
E00155312,13.4,34.6,52
E00155313,13.6,60,26.4
E00155314,14.1,41.2,44.7
E00155315,37.3,26.1,36.6
E00155316,6,21.1,72.9
E00155317,29.6,21.1,49.3
E00155318,3.2,65.8,31
E00155319,12.3,38.9,48.8
E00155320,10.1,13.4,76.5
E00155321,4.5,12.7,82.8
E00155322,5.8,23.1,71.2
E00155323,10.3,46.2,43.6
E00155324,2.8,30.3,66.9
E00155325,7.9,38.9,53.2
E00155326,6.7,26.1,67.2
E00155327,22.1,27.3,50.6
E00155328,7.3,29.1,63.6
E00155329,18.6,17.8,63.6
E00155330,19.7,27.1,53.3
E00155331,26.8,19.5,53.7
E00155332,8.1,34.6,57.4
E00155333,6.4,28.8,64.8
E00155334,9.4,42.6,48
E00155335,4,25.6,70.5
E00155336,3.8,13.5,82.7
E00155337,7.4,44.4,48.1
E00155338,9,39.1,51.9
E00155339,6.8,13.7,79.5
E00155340,7.6,45,47.3
E00155341,11,37.4,51.6
E00155342,6.6,18.4,75
E00155343,8.7,11.1,80.2
E00155344,13.9,38.6,47.6
E00155345,13.5,37.6,48.9
E00155346,13.1,37.7,49.2
E00155347,13.3,37,49.6
E00155348,11.8,37,51.3
E00155349,5.9,49.3,44.7
E00155350,4.5,50,45.5
E00155351,12.7,58.2,29.1
E00155352,8.6,56,35.4
E00155353,6.4,38.6,55
E00155354,10.2,11.9,78
E00155355,8.2,45.4,46.4
E00155356,0.8,50.8,48.4
E00155357,5.1,18.8,76.1
E00155358,14.4,43.2,42.3
E00155359,7.3,30.1,62.6
E00155368,5.8,22.5,71.7
E00155369,6.1,24.4,69.5
E00155370,6,29.9,64.2
E00155371,3.4,21.6,75
E00155372,8.6,17.2,74.1
E00155373,10,19.2,70.8
E00155374,0,28,72
E00155375,5.5,17.3,77.2
E00155376,6.8,29.9,63.2
E00155378,6.8,17.8,75.4
E00155379,6.5,29,64.5
E00155381,3.4,15.5,81
E00155382,2.2,15.1,82.7
E00155384,3,34.1,63
E00155385,3.4,22.7,73.9
E00155386,4.2,17.5,78.3
E00155387,4.4,14,81.6
E00155388,5.3,35.6,59.1
E00155389,1.7,22.7,75.6
E00155390,4.8,33.6,61.6
E00155391,4.5,21.6,73.9
E00155392,3.3,43.9,52.8
E00155393,2,32.7,65.3
E00155394,3.6,26,70.4
E00155395,2.8,17.8,79.4
E00155396,3.9,26,70.1
E00155397,6.5,19.4,74.1
E00155398,5.7,22,72.3
E00155399,5,22,73
E00155400,4.8,29,66.1
E00155401,6.4,20,73.6
E00155402,8.4,28.7,62.9
E00155403,2.9,52.6,44.4
E00155404,10.9,26.4,62.8
E00155405,2.5,14.2,83.3
E00155406,4.7,12.6,82.7
E00155407,7.8,14.7,77.5
E00155409,22.3,22.3,55.4
E00155410,42.1,18.2,39.7
E00155412,55.4,21.6,23
E00155413,23.7,20.6,55.7
E00155415,17.8,13.2,69
E00155416,1.6,15.7,82.7
E00155417,20.7,19.8,59.5
E00155418,14.5,55.1,30.4
E00155419,3.6,16.8,79.6
E00155420,5,12.5,82.5
E00155421,2.5,22.5,75
E00155422,6.7,29.4,63.9
E00155426,5.1,26.5,68.4
E00155427,12.9,17.7,69.4
E00155428,7,28.2,64.8
E00155429,6.2,20.2,73.6
