areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00155231,34.4,35.9,7,22.7
E00155232,40.9,32.2,10.7,16.1
E00155233,18.9,36.2,18.1,26.8
E00155234,50,28.9,10.5,10.5
E00155235,44.8,43.2,5.6,6.4
E00155236,26.5,30.8,22.2,20.5
E00155237,19.3,34.9,16.5,29.4
E00155238,29.7,27.7,18.9,23.6
E00155239,21.7,26.8,26.1,25.4
E00155240,18.7,26.5,18.1,36.8
E00155241,42.2,26.6,18,13.3
E00155242,17.2,30.5,22.7,29.7
E00155243,14.2,41.7,17.5,26.7
E00155244,19.3,25.9,20,34.8
E00155245,13.9,27.8,18.4,39.9
E00155246,29.5,31.4,9.5,29.5
E00155247,38.3,35.3,12.6,13.8
E00155248,19.5,30.1,16.5,33.8
E00155249,51.7,31.4,11,5.8
E00155250,24.6,33.1,16.9,25.4
E00155251,22.8,29.3,15.4,32.5
E00155252,27.3,28.9,22.7,21.1
E00155253,18,32.8,21.9,27.3
E00155254,31.3,31.3,20.8,16.7
E00155255,22,38.6,17.4,22
E00155256,20.4,33.3,21.1,25.2
E00155257,22.8,33.3,18.7,25.2
E00155259,35.8,30.8,17.5,15.8
E00155260,17.5,39.4,19,24.1
E00155261,31,34.9,15.9,18.3
E00155262,33,33,16.5,17.6
E00155263,10.7,35.6,20.8,32.9
E00155264,23.4,36.3,15.3,25
E00155303,46.2,33.5,9.5,10.8
E00155304,36.3,38.5,17,8.1
E00155305,15.1,36.5,23.8,24.6
E00155306,39.2,35.4,13.8,11.5
E00155307,40,34.5,12.7,12.7
E00155309,34.3,28.7,15.7,21.3
E00155310,38.4,37.9,14.2,9.5
E00155311,22,38.4,18.2,21.4
E00155312,33.9,40.9,15,10.2
E00155313,60.8,25.8,9.2,4.2
E00155314,41.8,35.3,9.4,13.5
E00155315,26.1,29.9,17.9,26.1
E00155316,21.1,27.1,22.6,29.3
E00155317,20.8,32.6,16.7,29.9
E00155318,65.4,32.7,1.9,0
E00155319,39.6,32.9,18.3,9.1
E00155320,14.2,27.5,20,38.3
E00155321,13.1,41.6,17.5,27.7
E00155322,23.6,46.2,17.9,12.3
E00155323,45.3,34.2,8.5,12
E00155324,29.5,39.6,11.4,19.5
E00155325,38,41.1,13.2,7.8
E00155326,25.4,40.7,12.7,21.2
E00155327,27.1,34.2,16.8,21.9
E00155328,28.3,33.1,18.7,19.9
E00155329,18,37.5,17.2,27.3
E00155330,26.8,36.8,19.7,16.7
E00155331,19.7,37.4,20.4,22.4
E00155332,34.6,43.4,8.8,13.2
E00155333,29,29.8,17.7,23.4
E00155334,42.8,43.6,8.2,5.3
E00155335,26,35.3,19.7,19.1
E00155336,14.5,50.4,11.5,23.7
E00155337,44.8,16.4,17.9,20.9
E00155338,39.7,35.9,16,8.4
E00155339,13.7,30.1,17.8,38.4
E00155340,45.8,35.9,13,5.3
E00155341,40,29.5,12.6,17.9
E00155342,18.3,45.1,16.3,20.3
E00155343,11.2,34.4,19.2,35.2
E00155344,38,34.5,11.7,15.8
