areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00155231,83.2,9.8,7
E00155232,80.5,14.9,4.6
E00155233,88.3,6.8,4.9
E00155234,80.6,12.1,7.3
E00155235,80.3,14.8,4.9
E00155236,82.4,11.2,6.5
E00155237,92.3,3.7,4
E00155238,84.9,10.3,4.7
E00155239,84,12.2,3.8
E00155240,86.2,8.2,5.7
E00155241,83,10.8,6.2
E00155242,90.3,8.5,1.1
E00155243,87.8,7.5,4.7
E00155244,77.6,10.1,12.4
E00155245,85.8,8.3,5.9
E00155246,87.6,7.8,4.7
E00155247,69.6,26.2,4.2
E00155248,86,9.9,4.1
E00155249,70.7,16.5,12.8
E00155250,73.8,22.4,3.8
E00155251,91.1,4.6,4.3
E00155252,84.6,11.3,4.1
E00155253,82.9,11.9,5.2
E00155254,77.1,19.5,3.4
E00155255,86.1,9.5,4.4
E00155256,80.9,15.1,3.9
E00155257,82.1,15.1,2.9
E00155259,75.7,19.9,4.4
E00155260,91.7,5.3,3
E00155261,86,11.6,2.4
E00155262,74.8,17.1,8.2
E00155263,89.7,8.9,1.4
E00155264,86,10.4,3.6
E00155303,60.2,34.9,4.8
E00155304,80.7,12.8,6.6
E00155305,69.7,26.4,3.9
E00155306,60.8,25.1,14.1
E00155307,77.1,16.6,6.3
E00155309,69.6,24.3,6.1
E00155310,65.8,25.6,8.5
E00155311,74.1,23.4,2.5
E00155312,70.1,16.1,13.8
E00155313,54.4,32.1,13.5
E00155314,64.9,29.7,5.4
E00155315,73.5,23.8,2.7
E00155316,87.5,8.8,3.7
E00155317,77.2,19.6,3.1
E00155318,69.1,19.6,11.3
E00155319,76,20.9,3.1
E00155320,83.1,14.6,2.2
E00155321,88.3,9,2.7
E00155322,75.8,18.6,5.6
E00155323,77.2,17.9,4.9
E00155324,91.2,7.3,1.5
E00155325,75.2,21.5,3.3
E00155326,89.4,7.8,2.8
E00155327,79,14.8,6.2
E00155328,67.5,23.6,8.9
E00155329,79.7,17,3.3
E00155330,70.5,22.7,6.8
E00155331,66.2,27.4,6.3
E00155332,79.9,17.3,2.9
E00155333,81.8,15.5,2.7
E00155334,64.8,30.6,4.6
E00155335,83.3,11.8,4.9
E00155336,91.4,4.1,4.4
E00155337,74.6,13.6,11.9
E00155338,64.9,29.4,5.7
E00155339,93,4.2,2.8
E00155340,72.3,25.1,2.6
E00155341,83.3,12.8,3.9
E00155342,89.6,8,2.4
E00155343,93,6.2,0.8
E00155344,72.8,23.6,3.6
E00155345,69.4,24.9,5.6
E00155346,67,29.5,3.5
E00155347,55.5,36.4,8.1
E00155348,67.9,26,6.1
E00155349,64.6,23.2,12.2
E00155350,72.8,25.9,1.3
E00155351,51.3,42.4,6.3
E00155352,62.1,24,13.8
E00155353,81.6,13.4,5
E00155354,86.2,9.4,4.4
E00155355,58,38.1,3.9
E00155356,65.9,29.8,4.4
E00155357,87.2,8.4,4.4
E00155358,74.8,19.3,6
E00155359,84.8,13,2.2
E00155368,89.2,7.3,3.5
E00155369,90.4,6.1,3.5
E00155370,69.3,13.8,17
E00155371,77.6,18.4,4.1
E00155372,89.4,7.8,2.8
E00155373,77.6,11.3,11.1
E00155374,74.4,19.9,5.7
E00155375,88.1,9.5,2.4
E00155376,73,11.2,15.8
E00155378,78,10.9,11.1
E00155379,82.9,9.3,7.9
E00155381,88.4,8,3.5
E00155382,87.9,9.7,2.4
E00155384,84.7,12,3.2
E00155385,86,10.8,3.2
E00155386,86.3,10.3,3.4
E00155387,87.9,8.6,3.4
E00155388,77.8,14.4,7.8
E00155389,86.5,7.6,5.9
E00155390,73.1,20.1,6.8
E00155391,84.7,12.8,2.5
E00155392,69.2,18.1,12.7
E00155393,75.3,18.4,6.3
E00155394,92.3,3.9,3.9
E00155395,69.1,4.1,26.8
E00155396,82.8,5.3,12
