geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00039621,91.5,0.3,7.9,0.3
E00039641,93.6,0.4,4.2,1.9
E00039642,90.8,0,7.3,1.9
E00039643,86.3,0.6,12.3,0.8
E00039644,93.3,1.3,5.3,0
E00039647,92.7,0.4,6.9,0
E00039800,47.4,19.3,29.3,4
E00039801,83.1,5.5,11.5,0
E00039802,45.1,22.3,25.5,7.1
E00039804,44.7,7.2,44.4,3.7
E00039807,76.1,6.6,16.4,0.9
E00039808,88.4,0.4,10.1,1.1
E00039810,66.2,5.4,26.5,2
E00039812,71.9,8.9,18.5,0.6
E00039813,84.7,0.6,13.1,1.6
E00039814,70,6.8,21.4,1.8
E00039815,92.6,1.5,5.9,0
E00039817,79.2,1.2,18.1,1.5
E00039818,62.1,14.4,20.3,3.1
E00039819,86.4,0,10.9,2.7
E00039820,77.8,1.6,18.5,2
E00039821,97.2,0,2.8,0
E00039822,83.1,0.4,14.8,1.6
E00039823,27.9,25.3,45.4,1.4
E00039824,88.4,0,11.2,0.5
E00039825,66.2,7.6,23.8,2.3
E00039826,34.6,27.3,36.2,1.9
E00039827,84.9,0.6,13,1.5
E00039828,94.8,0.6,4.6,0
E00039829,87.8,3.3,7,1.9
E00039830,88.4,1.1,10.2,0.4
E00039831,85.5,0.7,13.8,0
E00039832,90.1,0.8,8.8,0.4
E00039833,91.9,0.8,7.3,0
E00039834,90.1,1.6,7.9,0.4
E00039836,69.8,17,11.6,1.6
E00039838,45,20.6,32.9,1.4
E00039839,46,27.3,24,2.8
E00039840,85.1,2.7,10.5,1.6
E00039841,42.6,25.9,29,2.6
E00039842,26.7,36,34.5,2.8
E00039843,38.3,29.1,31,1.6
E00039844,89.5,1,8.8,0.8
E00039845,61.7,10.8,24.5,3
E00039846,82.1,4.3,13.6,0
E00039847,75.6,9.3,13.8,1.3
E00039849,59.3,11.3,26,3.5
E00039850,92.5,0,7.5,0
E00040095,92.4,0,7.2,0.4
E00040106,93,0.7,4.9,1.4
E00040153,88.3,1.1,9.8,0.8
E00040154,93,0.4,6.6,0
E00040155,92.3,0.4,7.3,0
E00040156,82.8,2.6,14.2,0.4
E00040157,71,3.6,22.2,3.2
E00040158,92,0,7,1
E00040159,97.8,0.3,1.7,0.3
E00040160,92.9,0,7.1,0
E00040161,89.3,0,8.7,2
E00040162,93.5,0.3,5.7,0.5
E00040164,88.9,0,10.4,0.7
E00040165,86.4,0.3,13.1,0.3
E00040166,90.3,0.7,7.9,1.1
E00040167,90.8,0.3,7.2,1.7
E00040168,90.5,0.7,8.1,0.7
E00040169,95.7,0,4.3,0
E00040170,94.9,0.3,4.3,0.5
E00040171,90.1,0.2,8.9,0.7
E00040172,94.9,0.7,4,0.4
E00040173,91.9,0,8.1,0
E00040174,91.1,1,8,0
E00040175,80.7,2.5,15.6,1.1
E00040176,68,3.9,25.6,2.5
E00040177,96,0.5,3.5,0
E00040178,74.1,0.6,23.6,1.6
E00040179,93.4,0.5,6,0
E00040180,92.4,0.3,7.3,0
E00040181,95.8,0,3.9,0.4
E00040182,81.5,0.3,18.1,0
E00040183,92.3,0.3,7.1,0.3
E00040184,93.6,0.3,6.1,0
E00040185,91,0,8.4,0.6
E00040186,85.3,0.4,11,3.3
E00040187,96.3,0,3.4,0.3
E00040188,90.5,0.6,8.5,0.3
E00040189,87.5,2.5,9.2,0.8
E00040190,93.1,0.9,5.6,0.4
E00040191,97.1,0.4,2.5,0
E00040192,93.4,0.8,5.8,0
E00040193,95.9,0.6,2.2,1.3
E00040194,94.6,0,5,0.3
E00040195,93.1,1.2,5.4,0.3
E00040196,86.7,0.6,12.7,0
E00040197,94.5,0,5.5,0
E00040198,92.6,0,7.1,0.3
E00040199,95,0,4.1,0.9
E00040200,88.9,0.8,10.1,0.2
E00040201,97.7,0.4,1.5,0.4
E00040202,90.1,2.5,7.4,0
E00040203,93.1,0.2,6.7,0
E00040204,91.9,0,7.7,0.4
E00040205,97.5,0.3,2.2,0
E00040206,93.3,0.3,5.7,0.6
E00040207,94.8,0.7,4.5,0
E00040208,92.4,0.5,7.1,0
E00040209,95.1,0.2,4.7,0
E00040210,94,0,5.7,0.3
E00040211,93.9,0,6.1,0
E00040212,97.9,0.8,1.3,0
E00040213,94.4,0,5.6,0
E00040214,96.7,0.3,2.3,0.7
E00040215,96,0.9,2.4,0.6
E00040272,89.2,0.3,9.8,0.8
E00040273,92.5,0,7.5,0
E00040274,90.1,0.4,8.4,1.1
E00040275,92.7,0,6.2,1.1
E00040276,97,0.4,2.6,0
E00040277,92.8,0.3,6.9,0
E00040278,92.9,0,6.5,0.6
E00040279,69.5,9.5,20.7,0.3
E00040280,89.7,1.7,8.4,0.2
E00040281,94.3,0,5.4,0.3
E00040282,91.7,1.4,6.9,0
E00040283,89.7,0.4,9.1,0.8
E00040284,92.5,0.6,6.6,0.3
E00040285,96.6,0.3,2.9,0.3
E00040286,94.8,0.4,4.8,0
E00040287,94.4,0,3.7,1.9
E00040289,85.2,0,14.2,0.6
E00040290,93.1,0,6.9,0
E00040291,94.1,0.4,4,1.5
E00040292,95.6,0,4.1,0.3
E00040293,93.2,0,6.5,0.3
E00040294,93.9,0,6.1,0
E00040295,92.8,1.4,5.8,0
E00040296,96,0.3,3.7,0
E00040297,90.3,1,8.1,0.7
E00040298,96.3,0,3.4,0.3
E00040299,94,0,5.7,0.3
E00040300,92.2,1.2,6.1,0.4
E00040301,89.1,0,10.3,0.7
E00040302,96.6,0.7,2.7,0
E00040303,91.6,0,8.1,0.3
E00040304,92.4,0,7.6,0
E00040305,85.6,1.5,12.4,0.5
E00040306,95.9,0.3,3.4,0.3
E00040308,97,0.7,2,0.3
E00040312,81.8,4.9,12.9,0.3
E00040315,95.3,0.4,2.9,1.5
E00040316,91.6,0.3,8.1,0
E00040317,56.1,15.8,26.5,1.6
E00040318,95.5,0.3,3.4,0.7
E00040319,73.5,9.8,15.9,0.8
E00040320,90.6,1.3,7,1
E00040321,79.8,4.1,15.8,0.3
E00040322,70.1,12.1,17.1,0.6
E00040323,95.1,0,4.9,0
E00040325,88.9,0.3,8.2,2.6
E00040326,91.7,1.6,6.7,0
E00040327,93.1,0,6.9,0
E00040328,85.4,0.3,14.3,0
E00040329,94.8,0,5.2,0
E00040331,94.2,0,5.5,0.3
E00040332,88.8,2.9,8.3,0
E00040333,95.1,1,3.2,0.6
E00040746,79.4,2.9,15.9,1.8
E00040748,91.1,0,8.5,0.4
E00040754,90.5,0.3,8.9,0.3
E00040755,92.2,0.3,7.6,0
E00040756,62.3,13.8,23.4,0.5
E00040757,91.9,0,8.1,0
E00040758,95.4,0,4.6,0
E00040760,84.7,0.9,14,0.5
E00040761,92.2,1.7,6.2,0
E00040763,92.6,0,7.4,0
E00040766,93.2,0,6.8,0
E00040772,45.5,12.9,40.6,1
E00040773,61.9,13.1,25,0
E00040775,63.2,6.8,28,2
E00040776,49.5,12.6,34.8,3.1
E00040778,69.4,4.4,25.8,0.4
E00040779,64.1,4.3,30.7,0.9
E00040780,72.7,3.6,21.8,1.8
E00040782,77.5,1.1,21,0.4
E00040783,84.7,2.4,11.5,1.4
E00040784,82.4,2.1,14.5,1
E00040788,80.4,3,16.4,0.3
E00040790,88.7,0,11.1,0.2
E00040792,93.5,0.4,6.1,0
E00172454,23.3,5.4,60,11.3
E00172548,91.5,0,8.2,0.3
E00172549,93.1,1.2,5.4,0.3
E00172550,89.8,0.3,7.6,2.3
E00185178,18.5,4.2,66.2,11.2
E00185179,60,1.7,37.6,0.6
E00185181,88.7,0,11.3,0
E00185192,10.4,2.9,82.1,4.6
E00185193,20.2,8.1,65.6,6.2
