geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00039621,7.1,75.9,17
E00039641,6.7,77.3,16
E00039642,5.7,78.2,16.1
E00039643,6.4,64.7,28.9
E00039644,11.1,80.6,8.3
E00039647,6.3,80.5,13.3
E00039800,47,41.5,11.6
E00039801,21,64.2,14.8
E00039802,34.5,45.9,19.5
E00039804,39.5,33.2,27.3
E00039807,27.2,56.3,16.5
E00039808,13.9,75.2,10.9
E00039810,28.3,58.3,13.3
E00039812,21.3,65.4,13.4
E00039813,9.9,72.3,17.7
E00039814,22,49.6,28.3
E00039815,8.8,72.5,18.6
E00039817,11.3,69.3,19.3
E00039818,34.2,46.6,19.2
E00039819,17,53.4,29.5
E00039820,3.8,81.1,15.1
E00039821,5.7,87.4,6.9
E00039822,12.3,75.4,12.3
E00039823,47.6,39,13.4
E00039824,6.7,70.8,22.5
E00039825,22.7,61.8,15.5
E00039826,42.9,38.5,18.6
E00039827,12.3,76.4,11.3
E00039828,4.2,77.1,18.6
E00039829,17.9,66.7,15.5
E00039830,12.3,71.2,16.4
E00039831,18.3,66.7,15
E00039832,11.8,76.4,11.8
E00039833,13,80.5,6.5
E00039834,11.8,77.9,10.3
E00039836,24.3,56.3,19.4
E00039838,45.5,37,17.5
E00039839,39.3,41.7,19
E00039840,14.6,63.9,21.5
E00039841,39.1,34,26.9
E00039842,43.6,39.3,17.1
E00039843,40,36.3,23.7
E00039844,6.9,54.3,38.8
E00039845,22.7,59.7,17.6
E00039846,7.6,79.7,12.7
E00039847,25.8,58.1,16.1
E00039849,30.7,51.5,17.8
E00039850,14.9,73.6,11.6
E00040095,5.2,78.7,16.1
E00040106,17.9,59.4,22.6
E00040153,19.8,59.3,20.9
E00040154,12.4,71.9,15.7
E00040155,10.8,75.4,13.8
E00040156,25.5,63.8,10.6
E00040157,41.9,38.7,19.4
E00040158,15.3,55.9,28.8
E00040159,8.7,71.2,20.2
E00040160,7.8,80.6,11.7
E00040161,8.6,74.8,16.6
E00040162,10.2,71.7,18.1
E00040164,7.6,80.9,11.5
E00040165,19.6,64.3,16.1
E00040166,11.6,71.4,17
E00040167,6.8,85.6,7.6
E00040168,13.5,71.9,14.6
E00040169,14.9,67.3,17.8
E00040170,12.2,78.4,9.4
E00040171,7.4,66.9,25.8
E00040172,12.1,76.6,11.3
E00040173,10.5,75.8,13.7
E00040174,8.4,71,20.6
E00040175,18.8,67.3,13.9
E00040176,31.7,43.9,24.4
E00040177,9.5,75.9,14.7
E00040178,11.3,79,9.7
E00040179,10,70,20
E00040180,18.8,71.9,9.4
E00040181,7.2,78.4,14.4
E00040182,27.6,58.6,13.8
E00040183,6.3,79.7,13.9
E00040184,16.7,63.1,20.2
E00040185,10.6,70.6,18.8
E00040186,23.4,51.1,25.5
E00040187,9.9,78.4,11.7
E00040188,12,70.7,17.3
E00040189,23.4,61.7,14.9
E00040190,7.5,77.5,15
E00040191,15.5,75,9.5
E00040192,4.6,70.8,24.6
E00040193,12.5,75,12.5
E00040194,9.8,78.7,11.5
E00040195,10,79.1,10.9
