areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00081778,60.1,30.1,9.3,0.5,0
E00081790,64.5,30.4,5.1,0,0
E00081791,62.3,30.8,6.9,0,0
E00081792,65,31.4,2.1,1.4,0
E00081793,68.7,21.1,8.2,2,0
E00081795,73.2,19.5,6,1.3,0
E00081796,70.8,21.9,7.3,0,0
E00081797,61.3,28,9.5,1.2,0
E00081798,69.4,23.4,7.3,0,0
E00081799,66.4,21.4,11.5,0.8,0
E00081801,58.1,34.2,5.8,1.9,0
E00081802,69.7,25.2,4.2,0.8,0
E00081803,52.6,30.2,13.8,3.4,0
E00081804,62.6,27.4,9.5,0.6,0
E00081806,71.4,20.6,7.9,0,0
E00081807,69.5,26.3,4.2,0,0
E00081808,66.7,27.4,6,0,0
E00081809,71.9,25,2.3,0.8,0
E00081810,65.4,26.2,7.5,0.9,0
E00081811,61.9,22.9,11.9,3.4,0
E00081812,56.3,32,10.9,0.8,0
E00081815,67.7,23.9,6.5,2,0
E00081816,68.5,27.8,3.7,0,0
E00081817,37.3,41.3,18.3,3.2,0
E00081818,68.3,28.5,3.3,0,0
E00081819,40.6,36.1,20.3,3,0
E00081820,27,45.2,23.8,2.4,1.6
E00081821,41.4,48.1,8.3,2.3,0
E00081822,49.4,34.5,14.9,1.2,0
E00081823,35.1,37.7,21.1,6.1,0
E00081824,45,41.3,12.8,0.9,0
E00081825,50.5,35.1,10.3,4.1,0
E00081826,49.3,31.4,12.7,6.1,0.4
E00081828,52.9,35.7,10,1.4,0
E00081830,41.5,31.7,19.7,7,0
E00081831,52.4,34.7,11.3,1.6,0
E00081832,42.8,36.6,15.2,4.8,0.7
E00081867,50.5,31.2,15.6,2.8,0
E00081868,56.2,30.6,11.6,1.7,0
E00081869,44,35.2,18.7,2.2,0
E00081870,38.1,44.2,15,1.8,0.9
E00081871,45.1,33.1,17.3,4.5,0
E00081881,63,34.1,2.9,0,0
E00081882,57,33.1,5,5,0
E00081883,63.5,28.8,4.8,2.9,0
E00081887,62.9,31,5.2,0.9,0
E00081888,63.8,28.3,7.9,0,0
E00081889,53.6,37.6,8,0.8,0
E00081909,39.1,35.3,19.5,5.3,0.8
E00081914,39.4,41.7,18.1,0.8,0
E00081915,50,34.5,14.5,0.9,0
E00081916,48.4,32.5,13.5,5.6,0
E00081917,42.3,40.4,14.4,2.9,0
E00081918,37.6,40.8,17.6,4,0
E00081920,41.7,33.3,22.2,2.8,0
E00081968,53.1,35.2,9.4,2.3,0
E00081969,38,39.7,16.5,5.8,0
E00081970,50.4,32.2,12.4,4.1,0.8
E00081971,39.5,30.3,21.8,7.6,0.8
E00081972,48.8,35.7,14,1.6,0
E00081973,40.4,36.7,15.6,5.5,1.8
E00081974,55.4,34.9,6.9,2.9,0
E00081975,42.6,33.1,15.4,8.8,0
E00081977,46.6,32.2,18.6,2.5,0
E00081979,51.3,28.3,13.8,5.3,1.3
E00081982,42.9,37.3,14.3,5.6,0
E00081984,39.8,34.4,19.5,6.3,0
E00081986,72,23.8,4.2,0,0
E00081987,79.5,14.3,6.3,0,0
E00081988,64.8,27.2,7.2,0.8,0
E00081989,64,32.8,3.2,0,0
