areacd,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00081778,83.8,9.1,7.1
E00081790,88.2,8.9,3
E00081791,91.1,4.3,4.6
E00081792,87.8,9.6,2.6
E00081793,92.2,3,4.8
E00081795,78,8.5,13.5
E00081796,90.5,4.9,4.5
E00081797,87.7,4.9,7.4
E00081798,89.7,6.8,3.5
E00081799,91.1,2.5,6.4
E00081801,83.3,7.3,9.4
E00081802,92.1,4.6,3.3
E00081803,86.3,3.3,10.4
E00081804,79.4,16.4,4.3
E00081806,86.3,7.9,5.8
E00081807,92.5,4.8,2.8
E00081808,75.9,16.4,7.8
E00081809,87.8,7.8,4.4
E00081810,87.2,6.2,6.6
E00081811,88.1,3.1,8.8
E00081812,91.4,4.6,4
E00081815,87.8,6.5,5.7
E00081816,92.6,4.4,3
E00081817,81.1,5.1,13.7
E00081818,90.9,6.1,3
E00081819,78.1,10.8,11.1
E00081820,70.9,16.6,12.6
E00081821,77.8,10,12.2
E00081822,68.2,22.9,8.9
E00081823,69.5,13.3,17.1
E00081824,84.6,3.9,11.5
E00081825,67.8,25.7,6.4
E00081826,71,14.6,14.4
E00081828,88.2,5.5,6.4
E00081830,78.8,5.6,15.6
E00081831,85.4,9.8,4.9
E00081832,70.3,11.9,17.8
E00081867,76.3,13.8,9.9
E00081868,80.8,7.3,12
E00081869,65.9,20.1,14
E00081870,82.1,5.8,12.1
E00081871,81.1,9.5,9.5
E00081881,77.1,12.3,10.6
E00081882,82.2,11.2,6.6
E00081883,74.9,18.3,6.8
E00081887,87.7,5.1,7.1
E00081888,78.1,14.2,7.7
E00081889,76.3,15.4,8.3
E00081909,65.5,13.9,20.6
E00081914,73.7,14.2,12.1
E00081915,85.5,8.9,5.6
E00081916,77,11.9,11
E00081917,76.8,12.6,10.6
E00081918,69.6,15.9,14.5
E00081920,72.2,10.9,16.9
E00081968,75.4,10.6,14.1
E00081969,77.5,12,10.5
E00081970,67.1,20.5,12.3
E00081971,75.4,14.6,10
E00081972,78.2,13,8.8
E00081973,74.6,7.3,18.1
E00081974,86.3,5.4,8.3
E00081975,70.5,8.2,21.3
E00081977,77.3,8.5,14.2
E00081979,75.5,16,8.5
E00081982,76.4,9.6,14
E00081984,75.7,11,13.3
E00081986,88.1,6.7,5.1
E00081987,82.1,12.6,5.3
E00081988,86.3,10.7,3
E00081989,77.3,17.8,4.9
E00081990,91.3,5.8,2.9
E00081991,80.5,12.7,6.7
E00082012,73,7.1,19.9
E00082013,72.9,11.9,15.2
E00082014,77.7,10.6,11.7
E00082015,74.9,14.9,10.1
E00082016,70.1,12.7,17.1
E00082017,75.6,10.6,13.8
E00082021,73.7,14.1,12.2
E00082022,69.3,11,19.6
