areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00081778,89.9,2,8.1
E00081790,88.3,3,8.7
E00081791,93.3,2.2,4.6
E00081792,91,3.2,5.8
E00081793,94.5,1.8,3.8
E00081795,87,2.7,10.4
E00081796,95.5,0.4,4.1
E00081797,95.3,1.6,3.2
E00081798,94.7,1,4.3
E00081799,94.9,2.9,2.2
E00081801,89.6,1.8,8.5
E00081802,92.8,2.6,4.6
E00081803,95.4,1.7,2.9
E00081804,83.6,4.3,12.1
E00081806,88.9,3.1,8
E00081807,87.9,6.6,5.5
E00081808,82.9,5.1,12
E00081809,87.7,2.5,9.8
E00081810,92.3,1.1,6.6
E00081811,93.9,2,4
E00081812,91.1,4.3,4.6
E00081815,90.4,3.5,6.1
E00081816,91.9,2.2,5.9
E00081817,93.7,1.7,4.6
E00081818,93,2.7,4.3
E00081819,88,2,9.9
E00081820,81.1,0.5,18.5
E00081821,86.5,3.3,10.2
E00081822,78.6,1.9,19.4
E00081823,81.2,5.1,13.7
E00081824,92.5,5.7,1.8
E00081825,75.4,4,20.6
E00081826,84.6,3.2,12.3
E00081828,94.5,1.5,4.1
E00081830,91.9,1.6,6.5
E00081831,89.4,1.8,8.8
E00081832,90.1,1.1,8.7
E00081867,84.3,3.3,12.5
E00081868,92.4,1.7,5.8
E00081869,77.9,2.2,19.9
E00081870,90.7,2.2,7.1
E00081871,89.4,1.5,9.1
E00081881,86.5,1.3,12.1
E00081882,88.8,1.3,10
E00081883,83.2,3.1,13.6
E00081887,88.5,3.2,8.3
E00081888,83.7,3.4,12.9
E00081889,85.4,0.4,14.2
E00081909,85.2,1.9,12.9
E00081914,87,1.2,11.8
E00081915,93.3,0.7,5.9
E00081916,89,1.2,9.8
E00081917,87.5,1,11.6
E00081918,85,1.7,13.3
E00081920,87.5,1.8,10.8
E00081968,90.6,1.2,8.2
E00081969,86,0.4,13.6
E00081970,79.7,1.7,18.6
E00081971,84.7,2.5,12.7
E00081972,88.8,1.6,9.5
E00081973,89.6,4.1,6.2
E00081974,94.9,0.2,4.9
E00081975,88.7,2.9,8.4
E00081977,90.6,3.6,5.8
E00081979,83.7,1.9,14.4
E00081982,86.7,4,9.3
E00081984,85.9,3.9,10.2
E00081986,89.5,4.6,5.9
E00081987,86.5,2.6,10.9
E00081988,87.5,4,8.4
E00081989,81.9,1.9,16.2
E00081990,88.8,5.8,5.4
E00081991,85.6,1.8,12.5
E00082012,93,0,7
E00082013,87.4,0.9,11.7
E00082014,87.6,3.7,8.6
E00082015,82.6,5.1,12.3
E00082016,85.7,3.2,11.2
E00082017,88.3,2.1,9.7
E00082021,82.9,2.5,14.6
E00082022,88.6,1.8,9.6
E00082041,88.6,2.6,8.7
E00082042,94.2,1.6,4.2
E00082043,94.7,1.9,3.4
E00082044,92.7,1.9,5.4
E00082045,90.4,2.5,7.2
E00082046,88.5,2.4,9.1
E00082048,90.3,2.9,6.8
E00082049,88.5,2.3,9.3
E00082051,88.7,1.6,9.7
E00082052,96,2.7,1.3
E00082053,90.1,3.3,6.6
E00082054,84.3,4.2,11.5
E00082055,90.4,1.1,8.5
E00082056,91.4,0.7,7.9
E00082057,94.7,1.6,3.7
E00082058,90.5,3.7,5.8
E00082059,85.5,3.5,11
E00082060,88.5,4.1,7.4
E00082061,89.1,3.8,7
E00082062,88.2,1.8,9.9
E00082063,90.9,3.4,5.7
E00082064,79.1,2.6,18.3
E00082065,90.1,1.5,8.4
E00082066,88.5,1.5,10
E00082067,90.3,0.4,9.2
E00082068,92.1,1.4,6.6
E00082069,91.9,2.3,5.7
E00082070,94.8,1.8,3.4
E00082071,88,3.9,8.2
E00082072,90.5,2.8,6.6
E00082073,93.7,3.1,3.1
E00082074,89.9,2.6,7.5
E00082075,90.9,1.9,7.2
E00082076,91.2,0.7,8.1
E00082077,89.2,1.6,9.2
E00082078,90.6,4.7,4.7
E00082079,92,4.6,3.4
E00082080,95.5,1.5,3
E00082081,94.4,0.6,4.9
E00082082,89.4,3.8,6.8
E00082083,92.7,2,5.3
E00082084,92.2,1.7,6.1
E00082086,89.1,3,7.9
E00082087,88.1,1.3,10.6
E00082089,88.3,3.8,7.9
E00082090,90.2,3.8,6.1
E00082093,88.4,1.5,10.2
E00082094,77.3,1.1,21.5
E00082096,81.3,3.7,15.1
E00082097,76,2,22.1
E00082099,84.3,1.1,14.6
E00082100,90,2.1,7.9
E00082101,81.2,4.5,14.3
E00082102,92.5,0.8,6.7
E00082103,88.4,2.2,9.4
E00082104,82,1.4,16.6
E00082105,82.8,1.1,16.1
E00082106,93.7,1.7,4.7
E00082107,86.6,2,11.4
E00082108,84.4,2.1,13.5
E00082112,93.1,1.2,5.7
E00082116,94.2,1,4.8
E00082119,87.7,3.1,9.1
E00082120,93.4,2.5,4.1
E00082121,90.4,3.1,6.5
E00082122,90.9,1.4,7.7
E00083501,94.7,3,2.3
E00083503,84.8,3.3,11.9
E00083504,90.6,3.4,5.9
E00083505,90.1,2.7,7.2
E00083507,91,1.5,7.5
E00083508,91,5.1,3.8
E00083509,90.2,3.3,6.5
E00083510,91.4,2.8,5.8
E00083511,84.1,2.9,13
E00083515,94.9,1.4,3.7
E00083517,93.3,1.1,5.7
E00083519,91.9,1.6,6.5
E00083520,92.4,4.5,3.1
E00083521,82,6.7,11.3
E00083605,92.8,3,4.2
E00083606,92.9,1.5,5.6
E00083607,90.8,2,7.2
E00083608,89.2,3.7,7.1
E00083612,87.5,2.2,10.2
E00083613,92.8,2,5.2
E00083615,87.6,4.9,7.5
E00083616,85.9,3.4,10.7
E00083617,90.2,2.8,7.1
E00083618,86.2,2.4,11.4
E00083619,88.8,3.3,7.9
E00083620,91.8,3.7,4.5
E00083625,91.5,2.8,5.6
E00083626,92.3,3.4,4.3
E00083697,95.7,1,3.4
E00083702,93.5,0,6.5
E00083703,96.1,0.9,3
E00083704,90.4,1.1,8.4
E00083705,91.4,2.3,6.3
E00083706,93.8,2.5,3.7
E00083707,91.8,0.7,7.5
E00083709,86.9,3.3,9.8
E00083710,90.8,3.3,6
E00083711,95.5,1,3.5
E00083712,95.2,0.8,4
E00083713,94.4,1.6,4
E00083714,95.6,1.3,3
E00083715,87.7,2.6,9.7
E00083764,88,3.1,8.9
E00083865,98.5,1.2,0.4
E00083866,95.9,0.4,3.7
E00083867,93.8,1.1,5.1
E00083868,94.1,2.2,3.7
E00083870,93.3,2.6,4.1
E00083929,91.8,2,6.1
E00083930,88.6,2.5,8.9
E00083931,89.5,4.7,5.7
E00083932,93.1,1,5.9
E00083933,95.2,1.5,3.3
E00083934,91,1.8,7.2
E00083935,83.7,4.2,12.1
E00083936,90,3.3,6.7
E00083937,94.6,0.9,4.6
E00083938,92.2,3.3,4.5
E00083940,86,3,11
E00083941,90.8,3.9,5.4
E00083942,93.9,2.9,3.2
E00083943,91.9,2.5,5.6
E00083944,92.1,2.3,5.6
E00083945,86,3.4,10.7
E00083946,85.9,3.9,10.3
E00083947,87.3,1.8,10.9
E00083948,86.7,3.2,10.1
E00083949,81.7,3.2,15.1
E00083950,86.6,6.3,7.1
E00083951,94.8,1.5,3.6
E00083952,90,2.7,7.3
E00083953,87.4,3.5,9.1
E00083954,94.8,3.1,2.1
E00083956,84.2,5.4,10.3
E00083957,91.9,3.8,4.3
E00083958,88.8,3,8.2
E00083959,87,5.2,7.8
E00083960,88.8,5.2,6
E00083961,88.9,5,6.1
E00083963,93.3,1.3,5.3
E00083965,95,0.5,4.6
E00083966,94.2,3.6,2.2
E00083967,92.1,2.3,5.6
E00083968,95.9,2.3,1.7
E00083971,92,2.8,5.1
E00083972,86.4,5.4,8.2
E00083973,91.4,3.2,5.4
E00083974,85.5,4.7,9.9
E00083975,88.3,2.7,9.1
E00083976,84.8,6.5,8.7
E00083977,88.2,1.7,10.1
E00084069,94.6,1,4.4
E00084070,94.8,2.5,2.8
E00084071,90,0.9,9.1
E00084072,92.1,3.6,4.3
E00084073,89.3,2.6,8.1
E00084074,94.1,0.8,5.1
E00084075,87.5,2.1,10.4
E00084076,91.9,2.8,5.3
E00084077,85.5,5.5,9
E00084132,86.2,2.3,11.5
E00084133,87.6,5.7,6.7
E00084134,90.6,2.2,7.1
E00084135,87.2,3,9.9
E00084136,83,2.2,14.8
E00084137,88.2,3.8,8
E00084138,91.3,0.8,8
E00084139,95.1,1.6,3.3
E00084141,93.5,1.5,5.1
E00084142,85.1,3.3,11.6
E00084143,81.9,5.2,12.9
E00084144,88.4,1.1,10.5
E00084145,100,0,0
E00084146,96.1,0.6,3.2
E00084147,92.9,3.2,3.9
E00084148,92.9,0.7,6.4
E00084149,91.5,3.4,5.1
E00084151,89.1,3.6,7.2
E00084152,94.9,4.8,0.3
E00084153,87.2,0.9,11.9
E00084154,94.1,1.2,4.7
E00084155,90.2,3.3,6.5
E00084156,93.5,3.4,3.1
E00084158,90.6,0,9.4
E00084162,90.8,3.9,5.3
E00084163,88.9,3.2,7.9
E00084164,92.5,0,7.5
E00084165,95.7,2.6,1.6
E00084166,91.2,3.1,5.7
E00084167,94.4,0,5.6
E00084168,91,4.7,4.3
E00084169,78.2,0.6,21.2
E00084170,92.7,2.4,5
E00084172,92.2,2.3,5.6
E00084173,97.8,0,2.2
E00084174,88.4,4.6,7
E00084175,95.2,0.3,4.5
E00084176,87.6,2.4,10
E00084177,94.7,1,4.3
E00084178,93.5,1.8,4.6
E00084179,93.4,3,3.6
E00084239,90.6,3.6,5.8
E00084240,86.8,2.1,11
E00084241,92,3,5
E00084242,90.1,5.1,4.7
E00084243,92,1.8,6.2
E00084244,91.6,3.5,4.9
E00084245,91.4,3.2,5.4
E00084246,90.9,2.3,6.8
E00084247,91.1,2.5,6.4
E00084248,95,2.9,2.2
E00084249,90.8,2.9,6.4
E00084250,91.9,3.9,4.2
E00084251,93.7,1.2,5.1
E00084252,87,5.9,7
E00084253,88.9,6.5,4.6
E00084254,93.3,1.2,5.5
E00084255,85.6,0,14.4
E00084256,86.9,4.5,8.6
E00084257,90.9,1.9,7.1
E00084258,90.7,2.4,6.9
E00084259,93,3.9,3.1
E00084260,91.9,1.1,7
E00084262,89.2,2.3,8.5
E00084263,93.5,1.2,5.2
E00084264,72.4,3.1,24.5
E00084266,91.1,1.6,7.3
E00084267,85.2,4.5,10.3
E00084268,84.5,3.6,11.9
E00084269,84.3,2.4,13.3
E00084270,85.3,2.3,12.4
E00084271,81.3,5.2,13.5
E00084272,89.8,2.9,7.3
E00084273,92.1,2.6,5.3
E00084274,95.3,3.4,1.2
E00084275,84.1,4.1,11.8
E00084277,93.7,2.9,3.4
E00084281,92.1,0,7.9
E00084285,89.9,3.7,6.4
E00084286,89.3,4.7,6
E00084289,89.3,3.2,7.5
E00084291,81.7,3.1,15.2
E00084292,86.8,3.1,10
E00084294,91.1,3.5,5.5
E00084296,87.2,6.1,6.7
E00084297,90.5,2.7,6.8
E00084299,90.6,2.3,7
E00084300,88.7,2.4,9
E00166643,89.6,3.6,6.8
E00166644,79.9,2.9,17.2
E00166649,92.2,0.8,6.9
E00166650,81.3,2.5,16.2
E00166651,88.2,1.2,10.7
E00166653,90.9,2,7.1
E00166654,92,1.7,6.3
E00166655,50,2.7,47.3
E00166656,90,2.7,7.3
E00166657,93.6,1.9,4.5
E00166658,82.9,1.9,15.2
E00166662,97.8,0,2.2
E00166663,97.8,0.4,1.7
E00166664,99.1,0,0.9
E00166665,86.6,7.6,5.7
E00166666,85.3,2.9,11.8
