areacd,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00081778,66.7,2.4,31
E00081790,59.2,3.5,37.3
E00081791,58.1,2.1,39.8
E00081792,73,2.1,24.9
E00081793,69.8,3,27.2
E00081795,62.7,2.8,34.5
E00081796,64.6,1.4,34
E00081797,60.8,2.8,36.4
E00081798,58.8,3.1,38
E00081799,59.4,3.1,37.5
E00081801,68.2,1.3,30.5
E00081802,74.1,1.2,24.7
E00081803,67.3,3.3,29.4
E00081804,72.7,3.4,23.8
E00081806,67.9,2.1,29.9
E00081807,56.5,3.3,40.2
E00081808,87,1.6,11.5
E00081809,65.1,4.7,30.2
E00081810,56.4,0,43.6
E00081811,61.5,2.2,36.4
E00081812,64.3,2.9,32.8
E00081815,66,1.9,32
E00081816,57.1,2.2,40.7
E00081817,63.5,3.3,33.2
E00081818,63.3,1.4,35.3
E00081819,63.6,3.9,32.6
E00081820,43.1,0,56.9
E00081821,66.3,2.6,31.1
E00081822,65.3,3.4,31.3
E00081823,65.1,5,29.9
E00081824,65.4,3.9,30.7
E00081825,68.6,4.7,26.7
E00081826,71.2,2.7,26.1
E00081828,54.3,2.7,43
E00081830,60.5,5.5,34
E00081831,59.8,1.9,38.3
E00081832,61,3.7,35.3
E00081867,72.5,2.6,24.9
E00081868,70,2.3,27.6
E00081869,65.2,2.5,32.3
E00081870,57.9,3.6,38.6
E00081871,69.8,4.1,26.1
E00081881,81.1,2.1,16.9
E00081882,79.8,1.5,18.7
E00081883,83.9,3.6,12.5
E00081887,75.3,4.6,20.1
E00081888,83.7,3,13.4
E00081889,79.6,2.3,18.1
E00081909,67.1,5,27.9
E00081914,62.9,5,32
E00081915,55,1.7,43.3
E00081916,64.7,2.8,32.5
E00081917,64.2,3.3,32.5
E00081918,65.2,4.7,30.1
E00081920,60.3,4.8,34.9
E00081968,62.2,3.7,34.1
E00081969,59.2,4.2,36.6
E00081970,72,4.4,23.6
E00081971,62.1,4.2,33.6
E00081972,71.5,2.5,25.9
E00081973,76,8.7,15.3
E00081974,65.8,1.7,32.5
E00081975,63,5.2,31.7
E00081977,60.3,2.2,37.5
E00081979,72.1,3.4,24.5
E00081982,62.9,1.8,35.3
E00081984,56.5,5.1,38.4
E00081986,61.8,1.3,36.9
E00081987,74.2,1.4,24.4
E00081988,68.3,2.7,29
E00081989,72.6,2.3,25.1
E00081990,67.7,3.4,28.9
E00081991,71.6,2.8,25.7
E00082012,65,3.7,31.3
E00082013,64,3.9,32.2
E00082014,68.6,3.9,27.5
E00082015,72.2,2.8,25
E00082016,66.2,8.1,25.8
E00082017,60.5,3.6,36
E00082021,65.8,3.8,30.4
E00082022,64.5,7.2,28.3
E00082041,63.2,3.4,33.3
E00082042,65.7,2.1,32.2
E00082043,66,5.5,28.5
E00082044,59.4,1.6,39
E00082045,74.6,2.3,23.1
E00082046,72,3.5,24.5
E00082048,67.2,5.5,27.2
E00082049,72.7,3.7,23.6
E00082051,67.6,6.1,26.2
E00082052,57.8,5.2,37
E00082053,68.7,2.6,28.8
E00082054,65.4,2.6,32
E00082055,70,5.1,24.9
E00082056,61.9,4.7,33.5
E00082057,62.5,5.2,32.3
E00082058,61.4,5.1,33.5
E00082059,66.1,4.7,29.2
E00082060,66.2,3.3,30.5
E00082061,62.8,4.9,32.3
E00082062,57.2,3.8,38.9
E00082063,62,5.6,32.5
E00082064,72.3,4.4,23.3
E00082065,66.7,6.4,26.9
E00082066,60.9,2.5,36.6
E00082067,77.4,2.5,20.1
E00082068,72.5,3.1,24.4
E00082069,74.1,2.5,23.5
E00082070,71.4,0.4,28.2
E00082071,67.7,1,31.3
E00082072,69.8,5.7,24.5
E00082073,71.2,2.8,26
E00082074,66.7,2.7,30.7
E00082075,73.6,2,24.4
E00082076,74.2,3,22.9
E00082077,72.7,2.4,24.9
E00082078,73.2,2.1,24.7
E00082079,68,2.9,29.1
E00082080,69.5,3.1,27.5
E00082081,75.8,3,21.2
E00082082,74.8,4.6,20.6
E00082083,81.4,2.8,15.8
E00082084,68.9,2.1,28.9
E00082086,72.5,3.2,24.3
E00082087,78.2,1.7,20.2
E00082089,72.6,4.2,23.2
E00082090,72.3,3.2,24.5
E00082093,65.8,2.8,31.3
E00082094,68.1,6.6,25.3
E00082096,67.4,4.3,28.3
E00082097,56.1,4.8,39.2
E00082099,61.1,2.5,36.4
E00082100,58.2,1.2,40.6
E00082101,64.8,3.3,31.9
E00082102,65,5.1,30
E00082103,66.3,2,31.7
E00082104,71.2,4,24.8
E00082105,73.3,2.6,24.1
E00082106,62.9,0.4,36.7
E00082107,63.9,2,34.1
E00082108,64,3.3,32.7
E00082112,70.8,2.8,26.4
E00082116,51,4.2,44.9
E00082119,70.5,0,29.5
E00082120,68.1,4.9,27.1
E00082121,62.4,0,37.6
E00082122,65.6,2.1,32.3
E00083501,67.9,1.9,30.2
E00083503,55.4,5.8,38.8
E00083504,56,4.3,39.8
E00083505,58.6,2.3,39.1
E00083507,60.8,2.2,37.1
E00083508,66.4,2.9,30.7
E00083509,64.3,5.2,30.5
E00083510,61,3.1,35.9
E00083511,55.8,3.5,40.7
E00083515,54.4,2.5,43.2
E00083517,64,2.2,33.8
E00083519,64.3,2.5,33.2
E00083520,53.9,2.8,43.3
E00083521,47.5,1.9,50.6
E00083605,57.4,3.6,39
E00083606,62.6,0.8,36.6
E00083607,67.5,1.3,31.2
E00083608,57.4,4.2,38.5
E00083612,67.7,2.2,30.1
E00083613,60.6,1.4,38
E00083615,68.1,4.4,27.5
E00083616,64.8,3,32.2
E00083617,48.7,2.2,49.1
E00083618,71,1.8,27.2
E00083619,65.9,3,31.1
E00083620,59.9,1.1,39
E00083625,63.5,2.4,34
E00083626,58.2,2.4,39.5
E00083697,64.4,0.6,35.1
E00083702,63.4,2.3,34.4
E00083703,55.1,3.5,41.4
E00083704,56.9,0.5,42.6
E00083705,64.7,0.4,34.9
E00083706,63.3,2,34.7
E00083707,62.8,5.3,31.9
E00083709,51.1,3.7,45.2
E00083710,57.9,1,41.1
E00083711,63.2,1.9,34.9
E00083712,48.2,5,46.7
E00083713,63.3,3.9,32.8
E00083714,61.9,3.9,34.2
E00083715,56.8,0,43.2
E00083764,60.3,2.6,37.1
E00083865,65.6,2.9,31.6
E00083866,54.7,3.4,41.9
E00083867,61.3,4,34.7
E00083868,70.4,0.9,28.7
E00083870,61.6,0.8,37.5
E00083929,59.9,2.2,38
E00083930,54.4,1.4,44.2
E00083931,66.7,1.5,31.8
E00083932,54.4,0,45.6
E00083933,62.3,2.3,35.4
E00083934,65.8,1.6,32.6
E00083935,68.3,1.7,30
E00083936,74.2,3.2,22.6
E00083937,52.7,2,45.3
E00083938,47.9,4.4,47.6
E00083940,56.3,1.2,42.4
E00083941,53.3,0.7,45.9
E00083942,60,0.7,39.3
E00083943,46,1.2,52.8
E00083944,47.5,1.9,50.6
E00083945,60.3,1.7,38
E00083946,73.8,4,22.2
E00083947,49.2,1.3,49.5
E00083948,60.4,4.2,35.4
E00083949,78.9,1,20.1
E00083950,66.7,4.3,29
E00083951,62.2,3,34.8
E00083952,66.7,2.4,30.9
E00083953,72.1,2.3,25.6
E00083954,64.2,0.4,35.4
E00083956,69.3,3.7,27
E00083957,64.7,1.8,33.5
E00083958,66.7,3.7,29.6
E00083959,70.9,1.1,27.9
E00083960,66.1,2.2,31.8
E00083961,65.4,1,33.7
E00083963,47.1,0.4,52.5
E00083965,54.3,1.1,44.6
E00083966,44.6,0.8,54.6
E00083967,64.9,4.1,31
E00083968,56.3,3.6,40.1
E00083971,65.5,1.4,33.1
E00083972,75.8,2,22.2
E00083973,74.5,3.6,21.8
E00083974,68.8,1.4,29.7
E00083975,55.8,3.5,40.7
E00083976,71.6,0.4,28
E00083977,61.7,1.8,36.5
E00084069,65.1,1.9,33
E00084070,67.3,2.7,30
E00084071,65.3,2.2,32.5
E00084072,59.8,2,38.2
E00084073,54.5,2.7,42.8
E00084074,61.6,2,36.5
E00084075,70.6,2.8,26.6
E00084076,63.9,1.1,34.9
E00084077,69.2,1.9,28.8
E00084132,51.5,8,40.5
E00084133,69.8,2.8,27.4
E00084134,48.3,4.3,47.4
E00084135,34.3,1.8,63.9
E00084136,51,0,49
E00084137,65,1.9,33.1
E00084138,63.8,2.3,33.9
E00084139,58.8,0.4,40.8
E00084141,58.5,5.2,36.3
E00084142,64.6,3.9,31.5
E00084143,72,1.2,26.8
E00084144,56.2,3.1,40.7
E00084145,4.4,0,95.6
E00084146,56.8,5.8,37.4
E00084147,72.8,5.4,21.9
E00084148,39.2,2.6,58.2
E00084149,65.3,0.4,34.3
E00084151,55.4,5.6,39
E00084152,55,2.7,42.3
E00084153,61.9,2.1,36
E00084154,50.2,4.3,45.5
E00084155,64.6,3.2,32.1
E00084156,53.1,2.9,44
E00084158,68.4,5.6,26
E00084162,59.4,2.1,38.5
E00084163,58,7.4,34.6
E00084164,57.7,1.8,40.5
E00084165,47.5,1.6,51
E00084166,65.4,1.5,33.1
E00084167,50,3.4,46.6
E00084168,57.8,2.2,39.9
E00084169,65.9,3.9,30.1
E00084170,54.2,0.9,44.8
E00084172,49.2,4.4,46.4
E00084173,61.6,4,34.5
E00084174,50.2,2.2,47.6
E00084175,55.4,2.2,42.4
E00084176,58.5,3.8,37.7
E00084177,45.6,1.8,52.6
E00084178,69.6,2.4,27.9
E00084179,48.6,4.2,47.1
E00084239,62.5,0.7,36.8
E00084240,78.4,1.2,20.5
E00084241,63.7,2.1,34.1
E00084242,57.6,1,41.4
E00084243,58.1,2.3,39.5
E00084244,63.3,4.5,32.1
E00084245,73.4,0.4,26.2
E00084246,80.3,3.4,16.3
E00084247,64.5,0.8,34.7
E00084248,54.4,1.4,44.2
E00084249,67.8,2.1,30.1
E00084250,57.2,1.2,41.6
E00084251,56.1,1.5,42.4
E00084252,65,1.7,33.2
E00084253,64.7,3,32.3
E00084254,49.8,3.9,46.3
E00084255,63.4,1.6,34.9
E00084256,62.3,2.4,35.2
E00084257,43.8,1.9,54.3
E00084258,76,3.8,20.2
E00084259,59.8,1.8,38.4
E00084260,61.5,3.6,34.8
E00084262,64.1,0,35.9
E00084263,54.9,3.5,41.6
E00084264,82.4,2.1,15.5
E00084266,62.8,2,35.2
E00084267,79.5,3.3,17.2
E00084268,52.5,2.1,45.4
E00084269,62.1,4,33.9
E00084270,66.3,2.6,31.1
E00084271,76,3,20.9
E00084272,69.2,3.1,27.7
E00084273,52.4,3.7,43.9
E00084274,53.3,0.4,46.4
E00084275,68.8,2.8,28.4
E00084277,66.2,3.8,30
E00084281,67.4,2.3,30.3
E00084285,60.6,2,37.5
E00084286,62.3,2,35.7
E00084289,65.3,2.6,32.1
E00084291,67.5,2.8,29.7
E00084292,61.5,2.7,35.8
E00084294,59.3,2.4,38.3
E00084296,67.4,7.6,24.9
E00084297,68.6,1.7,29.7
E00084299,62.9,2.2,34.9
E00084300,64.8,4.4,30.8
E00166643,69,2.5,28.5
E00166644,74.4,5,20.6
E00166649,71.5,4.8,23.8
E00166650,76.8,6.8,16.3
E00166651,71,3.8,25.2
E00166653,63.1,4.4,32.5
E00166654,75,3.9,21.1
E00166655,78.9,5,16.1
E00166656,68.2,1,30.8
E00166657,72.7,2.5,24.7
E00166658,86.9,1.5,11.5
E00166662,25.2,0.9,73.9
E00166663,33.3,0.4,66.2
E00166664,45.1,0.5,54.4
E00166665,79.6,1.8,18.6
E00166666,80.4,2.3,17.3
E00166667,75.9,2,22.1
E00166668,79.9,1.8,18.3
E00166669,82.7,3.5,13.9
E00166670,80.6,0.8,18.5
E00166673,73.3,3,23.7
E00166675,23.6,0,76.4
E00166678,62.9,3.9,33.2
E00188334,63.3,4.8,31.9
E00188336,69.8,2.3,27.9
E00188341,61.7,2.1,36.3
E00188342,83.6,0.9,15.5
E00188343,85.1,4.3,10.6
E00188344,72.3,3.6,24.1
E00188345,72.3,3.8,23.8
E00188350,83.3,3.7,13.1
E00188352,56.6,6.3,37.1
E00188357,80.8,1.9,17.2
E00188360,60.7,2.4,36.9
E00188362,57.8,3.1,39.1
E00188363,83.4,0.4,16.1
E00188366,89.9,2.8,7.4
E00188368,82,3.5,14.5
E00188370,84.3,3,12.6
E00188371,71.8,2.9,25.3
E00188372,80.8,7.6,11.6
E00188376,91.8,0.8,7.5
E00188377,80.4,5.5,14.1
E00188379,78.8,2.7,18.4
E00188382,91.1,1.7,7.2
E00188383,81.1,1.3,17.6
E00188384,76.9,4.6,18.5
E00188385,76.9,4,19.1
E00188387,87.4,1.6,10.9
E00188388,88.3,1.9,9.8
E00188391,76.2,1.1,22.8
E00188396,63.3,2.9,33.8
E00188400,81.3,2.8,15.9
E00188401,80.2,4.4,15.4
E00188405,60.2,2.2,37.6
E00188408,85.2,3.4,11.4
E00188419,83.5,1.7,14.8
E00188420,85.5,2.3,12.1
E00188422,80.6,3,16.4
E00188426,82.9,3.3,13.8
E00188428,46,5.6,48.4
E00188434,58.1,0,41.9
E00188440,81.4,1.8,16.7
E00188442,69.1,6.2,24.7
